,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",2200,0.335471,200.0,11,-1148.65178,-1513.985128,-745.708613,249.406351,0
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",4400,0.327069,200.0,11,-1328.022776,-1770.275676,-875.042157,304.21082,1
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",6600,0.289646,200.0,11,-1275.871002,-1818.802909,-749.47922,317.294415,2
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",8800,0.354176,200.0,11,-1051.099939,-1442.574709,-763.760571,216.69947,3
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",11000,0.366164,200.0,11,-1422.662159,-1805.434988,-971.187914,285.281524,4
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",13200,0.464137,200.0,11,-1185.669789,-1774.094075,-884.666994,261.931409,5
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",15400,0.272075,200.0,11,-1027.950818,-1508.305254,-748.089947,212.647936,6
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",17600,0.291817,200.0,11,-1067.669103,-1311.808114,-764.03067,167.599731,7
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",19800,0.290632,200.0,11,-1288.425218,-1716.873834,-967.251632,268.537486,8
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",22000,0.305981,200.0,11,-1096.169879,-1524.51481,-791.865516,253.401148,9
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",24200,0.369558,200.0,11,-1272.505689,-1699.850067,-652.652972,334.150583,10
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",26400,0.296156,200.0,11,-1112.241257,-1539.669928,-709.118003,253.629482,11
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",28600,0.29593,200.0,11,-1156.357456,-1797.557425,-897.590046,270.874409,12
0,"exp_name: Pendulum-v1_2023-01-29 (reinforce advantage, normalize ret/adv) seed=5",30800,0.328367,200.0,11,-1272.842442,-1839.85359,-891.188191,308.531754,13
