,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",2200,0.210823,200.0,11,-1224.634817,-1633.466789,-739.71385,293.073712,0
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",4400,0.167571,200.0,11,-1461.46803,-1714.878451,-1193.779802,167.07715,1
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",6600,0.165495,200.0,11,-1400.517473,-1734.778863,-874.561837,302.323888,2
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",8800,0.143559,200.0,11,-1156.630064,-1442.37219,-778.686155,212.45785,3
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",11000,0.153822,200.0,11,-1201.034287,-1870.485386,-762.288221,281.85425,4
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",13200,0.193365,200.0,11,-1093.231563,-1763.470751,-855.618887,289.22213,5
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",15400,0.183029,200.0,11,-1361.466196,-1769.537693,-854.827698,349.251506,6
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",17600,0.177294,200.0,11,-1245.35183,-1663.80983,-873.182689,274.394443,7
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",19800,0.209938,200.0,11,-1077.97264,-1756.738484,-761.740666,303.071347,8
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",22000,0.294468,200.0,11,-1209.028456,-1545.035039,-898.884899,225.261566,9
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",24200,0.21699,200.0,11,-1193.850712,-1766.474527,-906.081059,294.230759,10
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",26400,0.251033,200.0,11,-1234.928733,-1846.793437,-908.48194,304.294451,11
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",28600,0.286267,200.0,11,-1281.589402,-1790.534171,-747.956524,357.153287,12
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",30800,0.279708,200.0,11,-1096.176867,-1808.781384,-748.352486,280.821637,13
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",33000,0.287051,200.0,11,-1185.973612,-1598.095129,-896.654618,277.191628,14
0,"exp_name: Pendulum-v1_2023-01-29 (actor-critic advantage, new hyperparams, normalize adv) seed=42",35200,0.300812,200.0,11,-1183.82851,-1844.361178,-760.431137,295.515907,15
