,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
1,17,18.17293119430542,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,34816,0.482504,1024.0,-768.064134,-770.165261,-765.963006,2.101127
2,18,19.255268096923828,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,36864,0.486829,1024.0,-774.039422,-799.974442,-748.104402,25.93502
3,19,20.349855184555054,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,38912,0.488636,1024.0,-780.521435,-781.738868,-779.304001,1.217433
4,20,21.38206720352173,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,40960,0.461537,1024.0,-773.910757,-778.248156,-769.573358,4.337399
0,21,22.41386914253235,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,43008,0.45721,1024.0,-829.539525,-832.811739,-826.267311,3.272214
1,22,23.488248109817505,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,45056,0.480881,1024.0,-821.3486,-829.004475,-813.692724,7.655876
2,23,24.53192710876465,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,47104,0.461576,1024.0,-855.933224,-859.669062,-852.197387,3.735837
3,24,25.586613416671753,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,49152,0.468748,1024.0,-884.502726,-937.514139,-831.491313,53.011413
4,25,26.60002827644348,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,51200,0.452333,1024.0,-925.195838,-943.224968,-907.166708,18.02913
0,26,27.615347146987915,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,53248,0.451589,1024.0,-950.688803,-958.229023,-943.148583,7.54022
1,27,28.67901110649109,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,55296,0.47406,1024.0,-1040.994747,-1098.518837,-983.470658,57.524089
2,28,29.732007265090942,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,57344,0.469854,1024.0,-1122.928868,-1134.1242,-1111.733536,11.195332
3,29,30.77637505531311,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,59392,0.464546,1024.0,-1129.787735,-1169.340167,-1090.235303,39.552432
4,30,31.954227209091187,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,61440,0.534107,1024.0,-1251.675316,-1272.0078,-1231.342832,20.332484
0,31,32.997188091278076,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,63488,0.463681,1024.0,-1279.713085,-1299.008761,-1260.417408,19.295677
1,32,34.07165718078613,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,65536,0.48034,1024.0,-1428.459367,-1467.24761,-1389.671124,38.788243
2,33,35.12535619735718,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,67584,0.470931,1024.0,-1488.780482,-1490.651325,-1486.909638,1.870844
3,34,36.19182324409485,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,69632,0.474976,1024.0,-1603.34482,-1682.088966,-1524.600675,78.744146
4,35,37.26403522491455,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,71680,0.47977,1024.0,-1723.142261,-1756.032372,-1690.25215,32.890111
0,36,38.32818126678467,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,73728,0.471912,1024.0,-1892.490992,-1898.699832,-1886.282152,6.20884
1,37,39.41237020492554,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,75776,0.482998,1024.0,-2174.58175,-2229.093279,-2120.070221,54.511529
2,38,40.457377195358276,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,77824,0.466845,1024.0,-2299.41183,-2347.254452,-2251.569208,47.842622
3,39,41.49427318572998,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,79872,0.462782,1024.0,-2467.489824,-2490.215702,-2444.763945,22.725878
4,40,42.59045910835266,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,81920,0.489959,1024.0,-2635.612303,-2692.158311,-2579.066295,56.546008
0,41,43.68912220001221,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,83968,0.492451,1024.0,-2719.749135,-2763.405224,-2676.093045,43.656089
1,42,44.765520095825195,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,86016,0.480996,1024.0,-2743.721741,-2774.568158,-2712.875325,30.846416
2,43,45.81422996520996,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,88064,0.46926,1024.0,-2772.750436,-2820.187504,-2725.313369,47.437068
3,44,46.831385135650635,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,90112,0.453562,1024.0,-2832.957061,-2864.807439,-2801.106682,31.850379
4,45,47.91655421257019,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,92160,0.486338,1024.0,-2886.849768,-2888.959516,-2884.740021,2.109748
0,46,48.969261169433594,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,94208,0.468713,1024.0,-2907.099029,-2917.343278,-2896.854781,10.244248
1,47,50.007920265197754,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,96256,0.462111,1024.0,-2917.061616,-2944.495116,-2889.628115,27.4335
2,48,51.037251234054565,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,98304,0.460338,1024.0,-2927.739834,-2930.936926,-2924.542743,3.197092
3,49,52.056069135665894,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,100352,0.454135,1024.0,-2889.949748,-2916.112106,-2863.78739,26.162358
4,50,53.125200271606445,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,102400,0.477813,1024.0,-2840.092418,-2896.709875,-2783.47496,56.617458
0,51,54.17983317375183,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,104448,0.469306,1024.0,-2787.704013,-2800.590327,-2774.8177,12.886313
1,52,55.20624613761902,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,106496,0.45768,1024.0,-2788.671834,-2820.731125,-2756.612543,32.059291
2,53,56.26289510726929,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,108544,0.473311,1024.0,-2830.75627,-2925.615636,-2735.896905,94.859365
3,54,57.301101207733154,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,110592,0.464324,1024.0,-2805.04352,-2829.820405,-2780.266634,24.776885
4,55,58.36673402786255,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,112640,0.475166,1024.0,-2695.932533,-2755.142582,-2636.722484,59.210049
0,56,59.38860106468201,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,114688,0.455723,1024.0,-2605.608797,-2623.993093,-2587.224501,18.384296
1,57,60.39833426475525,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,116736,0.450605,1024.0,-2524.229346,-2562.269727,-2486.188966,38.040381
2,58,61.45663523674011,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,118784,0.473188,1024.0,-2482.291757,-2486.865613,-2477.7179,4.573856
3,59,62.46385097503662,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,120832,0.45016,1024.0,-2459.780043,-2544.001384,-2375.558702,84.221341
4,60,63.50409126281738,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,122880,0.463263,1024.0,-2433.021626,-2442.085784,-2423.957467,9.064158
0,61,64.56037712097168,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,124928,0.471534,1024.0,-2435.649076,-2446.25882,-2425.039332,10.609744
1,62,65.57228517532349,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,126976,0.451945,1024.0,-2462.871096,-2478.355743,-2447.386449,15.484647
2,63,66.64522004127502,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,129024,0.476336,1024.0,-2428.379636,-2437.21617,-2419.543102,8.836534
3,64,67.65962815284729,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,131072,0.452452,1024.0,-2486.289144,-2528.520443,-2444.057845,42.231299
4,65,68.66941618919373,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,133120,0.450261,1024.0,-2451.253769,-2461.885401,-2440.622137,10.631632
0,66,69.74932312965393,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,135168,0.482966,1024.0,-2422.543134,-2434.485747,-2410.60052,11.942613
1,67,70.75369811058044,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,137216,0.446705,1024.0,-2482.867432,-2517.506579,-2448.228285,34.639147
2,68,71.77839612960815,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,139264,0.455582,1024.0,-2478.116828,-2518.09301,-2438.140645,39.976183
3,69,72.81270217895508,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,141312,0.461496,1024.0,-2474.416476,-2488.183811,-2460.649142,13.767335
4,70,73.84454131126404,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,143360,0.460554,1024.0,-2553.761462,-2556.456914,-2551.066009,2.695453
0,71,74.90627932548523,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,145408,0.470069,1024.0,-2694.323312,-2753.768947,-2634.877676,59.445635
1,72,75.91307425498962,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,147456,0.449057,1024.0,-2852.153508,-2918.232814,-2786.074203,66.079306
2,73,76.92506313323975,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,149504,0.449937,1024.0,-2894.594532,-2899.62712,-2889.561944,5.032588
3,74,77.99529433250427,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,151552,0.479229,1024.0,-3044.286957,-3073.517686,-3015.056228,29.230729
4,75,79.00160527229309,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,153600,0.448272,1024.0,-2960.10658,-3099.065046,-2821.148114,138.958466
0,76,80.08102226257324,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,155648,0.479483,1024.0,-3240.626281,-3248.548415,-3232.704147,7.922134
1,77,81.1223533153534,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,157696,0.467204,1024.0,-3102.500839,-3283.682812,-2921.318867,181.181972
2,78,82.14647603034973,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,159744,0.455829,1024.0,-3387.249328,-3499.605709,-3274.892947,112.356381
3,79,83.2512092590332,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,161792,0.494312,1024.0,-4001.281185,-4087.651019,-3914.911351,86.369834
4,80,84.32263422012329,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,163840,0.478862,1024.0,-3300.845787,-3794.066893,-2807.624681,493.221106
0,81,85.38390016555786,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,165888,0.471745,1024.0,-3315.938134,-3321.706569,-3310.169699,5.768435
1,82,86.43769907951355,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,167936,0.472729,1024.0,-3224.986464,-3253.007888,-3196.965041,28.021423
2,83,87.44790816307068,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,169984,0.450616,1024.0,-3342.143988,-3719.892529,-2964.395447,377.748541
3,84,88.50786304473877,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,172032,0.473018,1024.0,-3530.269644,-3661.893686,-3398.645601,131.624043
4,85,89.53862714767456,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,174080,0.459993,1024.0,-3356.393781,-3388.083109,-3324.704453,31.689328
0,86,90.58638215065002,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,176128,0.468423,1024.0,-2648.839663,-2717.634446,-2580.04488,68.794783
1,87,91.67747020721436,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,178176,0.488976,1024.0,-1877.963723,-2058.101868,-1697.825578,180.138145
2,88,92.74321937561035,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,180224,0.474744,1024.0,-2078.372956,-2470.162025,-1686.583887,391.789069
3,89,93.83125019073486,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,182272,0.486337,1024.0,-1929.08722,-2063.929587,-1794.244853,134.842367
4,90,94.86454319953918,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,184320,0.459468,1024.0,-1680.132654,-1730.82146,-1629.443847,50.688806
0,91,95.91634202003479,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,186368,0.471224,1024.0,-1609.743728,-1679.740655,-1539.746801,69.996927
1,92,97.00336527824402,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,188416,0.488496,1024.0,-1492.612206,-1568.071585,-1417.152826,75.45938
2,93,98.05135107040405,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,190464,0.469467,1024.0,-1683.003205,-1685.215593,-1680.790816,2.212388
3,94,99.20318222045898,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,192512,0.516298,1024.0,-1552.260135,-1592.229918,-1512.290352,39.969783
4,95,100.26776599884033,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,194560,0.477143,1024.0,-1655.615688,-1673.601114,-1637.630262,17.985426
0,96,101.30027413368225,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,196608,0.460354,1024.0,-1558.377505,-1633.252837,-1483.502174,74.875331
1,97,102.40197920799255,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,198656,0.491893,1024.0,-1531.679196,-1631.032572,-1432.32582,99.353376
2,98,103.44799304008484,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,200704,0.46746,1024.0,-1686.613032,-1746.192528,-1627.033536,59.579496
3,99,104.53206324577332,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,202752,0.484128,1024.0,-1587.667558,-1628.382827,-1546.952289,40.715269
4,100,105.64193725585938,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,204800,0.496553,1024.0,-1727.859241,-1799.66769,-1656.050793,71.808448
0,101,106.73886322975159,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,206848,0.488812,1024.0,-1853.548932,-2012.480114,-1694.617751,158.931182
1,102,107.84650015830994,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,208896,0.496229,1024.0,-1994.06272,-2103.69565,-1884.42979,109.63293
2,103,108.93829703330994,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,210944,0.489393,1024.0,-1926.420913,-2074.486143,-1778.355683,148.06523
3,104,110.0128870010376,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,212992,0.478997,1024.0,-1961.717069,-2029.784202,-1893.649936,68.067133
4,105,111.09806513786316,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,215040,0.488128,1024.0,-1723.418827,-1795.289456,-1651.548198,71.870629
0,106,112.19489812850952,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,217088,0.489758,1024.0,-2074.328115,-2080.759312,-2067.896919,6.431196
1,107,113.3183662891388,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,219136,0.503811,1024.0,-1698.301048,-1758.196551,-1638.405545,59.895503
2,108,114.37557411193848,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,221184,0.472192,1024.0,-1561.14098,-1704.706543,-1417.575418,143.565563
3,109,115.45522403717041,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,223232,0.481053,1024.0,-1563.149425,-1600.177112,-1526.121737,37.027687
4,110,116.57680106163025,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,225280,0.503608,1024.0,-1630.265901,-1676.278621,-1584.253182,46.012719
0,111,117.67669916152954,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,227328,0.491271,1024.0,-1544.130014,-1615.499294,-1472.760735,71.369279
1,112,118.77925610542297,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,229376,0.495665,1024.0,-1844.130894,-1925.031725,-1763.230062,80.900831
2,113,119.93155312538147,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,231424,0.522654,1024.0,-2030.85439,-2156.612105,-1905.096676,125.757714
3,114,120.98357319831848,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,233472,0.468946,1024.0,-2025.327678,-2066.529416,-1984.12594,41.201738
4,115,122.04018020629883,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,235520,0.473274,1024.0,-1920.692089,-1958.146653,-1883.237525,37.454564
0,116,123.11970710754395,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,237568,0.482134,1024.0,-1777.973029,-1973.330278,-1582.615781,195.357249
1,117,124.22930407524109,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,239616,0.498765,1024.0,-1947.061579,-2022.670782,-1871.452375,75.609204
2,118,125.30857634544373,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,241664,0.48278,1024.0,-1711.775094,-1914.39049,-1509.159697,202.615396
3,119,126.41736125946045,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,243712,0.496147,1024.0,-1664.032233,-1788.666177,-1539.398288,124.633944
4,120,127.50611925125122,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,245760,0.486907,1024.0,-1599.974797,-1741.706156,-1458.243438,141.731359
0,121,128.60606002807617,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,247808,0.488779,1024.0,-1508.154782,-1543.856896,-1472.452668,35.702114
1,122,129.70787811279297,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,249856,0.49358,1024.0,-1923.229449,-1942.523047,-1903.935851,19.293598
2,123,130.73459815979004,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,251904,0.457595,1024.0,-1596.528934,-1747.513862,-1445.544007,150.984928
3,124,131.84222531318665,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,253952,0.495607,1024.0,-1491.295129,-1568.094026,-1414.496232,76.798897
4,125,132.93598222732544,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,256000,0.489569,1024.0,-1660.923246,-1800.891463,-1520.955029,139.968217
0,126,134.0095043182373,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,258048,0.478841,1024.0,-1443.690711,-1462.313051,-1425.068371,18.62234
1,127,135.0939061641693,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,260096,0.488039,1024.0,-1648.64097,-1735.353583,-1561.928357,86.712613
2,128,136.16206121444702,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,262144,0.47684,1024.0,-1835.611673,-2018.235614,-1652.987733,182.62394
3,129,137.23666214942932,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,264192,0.478206,1024.0,-1687.129068,-1920.843716,-1453.414419,233.714648
4,130,138.33933901786804,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,266240,0.492606,1024.0,-1576.120833,-1616.181647,-1536.060018,40.060815
0,131,139.41438937187195,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,268288,0.480486,1024.0,-1460.285645,-1526.321662,-1394.249628,66.036017
1,132,140.498761177063,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,270336,0.486011,1024.0,-1424.016236,-1437.642841,-1410.38963,13.626606
2,133,141.5364122390747,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,272384,0.461734,1024.0,-1525.289768,-1605.792602,-1444.786935,80.502833
3,134,142.60831999778748,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,274432,0.478911,1024.0,-1526.361443,-1668.439201,-1384.283685,142.077758
4,135,143.67522716522217,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,276480,0.47814,1024.0,-1968.745267,-2107.345586,-1830.144948,138.600319
0,136,144.76464319229126,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,278528,0.482077,1024.0,-1554.936203,-1568.08358,-1541.788826,13.147377
1,137,145.88574528694153,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,280576,0.4995,1024.0,-1571.902939,-1698.558221,-1445.247658,126.655282
2,138,146.9381890296936,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,282624,0.469241,1024.0,-1549.844075,-1639.515476,-1460.172674,89.671401
3,139,147.9966320991516,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,284672,0.47247,1024.0,-1902.074774,-1995.68397,-1808.465577,93.609197
4,140,149.1002140045166,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,286720,0.494404,1024.0,-1707.883437,-1737.9548,-1677.812074,30.071363
0,141,150.17010712623596,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,288768,0.476436,1024.0,-1978.447349,-2060.687342,-1896.207355,82.239994
1,142,151.28830003738403,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,290816,0.499907,1024.0,-1703.464713,-1708.0936,-1698.835825,4.628888
2,143,152.37025022506714,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,292864,0.485157,1024.0,-2033.952421,-2060.338002,-2007.56684,26.385581
3,144,153.4457492828369,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,294912,0.480862,1024.0,-2099.405312,-2201.712206,-1997.098419,102.306893
4,145,154.56109523773193,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,296960,0.495289,1024.0,-2363.495467,-2396.942005,-2330.048929,33.446538
0,146,155.64235639572144,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,299008,0.479015,1024.0,-2254.609165,-2358.903286,-2150.315044,104.294121
1,147,156.77176427841187,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,301056,0.505921,1024.0,-1932.642501,-2095.528525,-1769.756476,162.886024
2,148,157.82775020599365,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,303104,0.473239,1024.0,-1938.131492,-2002.386752,-1873.876232,64.25526
3,149,158.91076016426086,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,305152,0.482327,1024.0,-1902.026992,-1970.479111,-1833.574873,68.452119
4,150,159.96719312667847,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,307200,0.472834,1024.0,-2475.969504,-2490.337656,-2461.601352,14.368152
0,151,161.02653121948242,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,309248,0.474013,1024.0,-2088.877514,-2298.577243,-1879.177786,209.699729
1,152,162.12443017959595,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,311296,0.492163,1024.0,-1946.482741,-1991.38643,-1901.579051,44.90369
2,153,163.1625111103058,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,313344,0.46532,1024.0,-1810.417746,-2039.840123,-1580.995369,229.422377
3,154,164.21775102615356,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,315392,0.47046,1024.0,-2101.71648,-2139.943843,-2063.489116,38.227363
4,155,165.31190133094788,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,317440,0.490725,1024.0,-2067.770925,-2131.290578,-2004.251271,63.519654
0,156,166.39180421829224,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,319488,0.482249,1024.0,-2047.347104,-2081.715407,-2012.9788,34.368304
1,157,167.48468708992004,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,321536,0.489512,1024.0,-2181.037697,-2434.917495,-1927.157899,253.879798
2,158,168.53736519813538,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,323584,0.469701,1024.0,-2248.179058,-2392.514534,-2103.843581,144.335477
3,159,169.59434127807617,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,325632,0.472231,1024.0,-2357.756793,-2359.219666,-2356.29392,1.462873
4,160,170.66628122329712,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,327680,0.480208,1024.0,-2338.02015,-2369.7608,-2306.2795,31.74065
0,161,171.7629680633545,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,329728,0.491733,1024.0,-2347.53023,-2364.954411,-2330.106048,17.424182
1,162,172.84544730186462,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,331776,0.482136,1024.0,-2202.723449,-2336.107534,-2069.339364,133.384085
2,163,173.9139723777771,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,333824,0.478249,1024.0,-2029.164749,-2102.797779,-1955.53172,73.633029
3,164,175.00370407104492,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,335872,0.48596,1024.0,-1796.846296,-1901.605775,-1692.086818,104.759479
4,165,176.0964982509613,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,337920,0.490158,1024.0,-1812.410869,-2008.353673,-1616.468064,195.942804
0,166,177.12404417991638,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,339968,0.45537,1024.0,-1879.095092,-1895.580059,-1862.610125,16.484967
1,167,178.17304706573486,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,342016,0.466145,1024.0,-2230.777462,-2248.790839,-2212.764085,18.013377
2,168,179.20885610580444,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-27,344064,0.462225,1024.0,-2161.528464,-2287.528091,-2035.528837,125.999627
