step,mean_reward,max_reward,min_reward
363000,-371.50990454545456,-2.688244,-1123.370527
365200,-252.07567754545454,-1.38717,-920.172333
367400,-199.79541072727272,-121.143395,-427.682634
369600,-276.16639336363636,-1.305356,-1047.336924
371800,-228.251321,-0.574044,-1166.196169
374000,-544.1395241818183,-0.637992,-1059.867698
376200,-426.48785845454546,-0.598887,-1117.310647
378400,-197.63714399999998,-1.736403,-368.507055
380600,-195.2326263636364,-1.453199,-912.512354
382800,-103.56861545454545,-1.080641,-263.670449
385000,-372.556616,-1.039641,-1187.513623
387200,-450.2869692727274,-1.051107,-1203.640123
389400,-403.2708723636363,-0.912869,-1201.511906
391600,-474.32036945454547,-0.874244,-1205.518692
393800,-371.27043536363635,-1.082224,-1195.365993
396000,-96.72772927272727,-0.568903,-321.265687
398200,-250.5598610909091,-0.535461,-932.406028
400400,-317.4919673636364,-0.658016,-1047.217026
402600,-268.4438659090909,-125.866273,-491.210316
404800,-175.2942432727273,-0.574777,-543.870741
407000,-173.97379918181815,-1.13989,-351.737861
409200,-228.73138972727276,-120.568026,-397.952643
411400,-184.77299709090906,-0.915575,-385.601793
413600,-180.66222336363637,-0.522281,-364.521332
415800,-196.68062145454545,-0.423684,-877.353773
418000,-289.90916681818186,-122.336261,-641.38905
420200,-125.69081645454547,-0.614632,-256.917896
422400,-264.60794581818186,-2.529355,-527.628092
424600,-229.53756472727272,-2.242488,-409.678163
426800,-189.16453636363633,-1.861251,-363.383087
429000,-216.52773272727273,-119.615836,-435.32084
431200,-241.0943645454545,-2.482172,-406.829835
433400,-160.61357754545455,-119.756898,-381.383127
435600,-153.501473,-0.8675,-281.513909
437800,-163.66389190909092,-0.767805,-409.124618
440000,-210.94365927272727,-2.812691,-270.951508
442200,-163.4655382727273,-2.157034,-302.649855
444400,-104.47483836363637,-0.978845,-255.759465
446600,-225.6476116363636,-2.949431,-687.712269
448800,-197.61753854545458,-1.820154,-425.994024
451000,-203.0693128181818,-5.623575,-378.816059
453200,-225.16181336363636,-2.2109,-452.15637
455400,-175.8497736363636,-1.415524,-273.181924
457600,-142.80335472727273,-1.607289,-285.445641
459800,-230.27204818181818,-125.57549,-414.931653
462000,-171.6061767272727,-1.182636,-262.79073
464200,-218.1033360909091,-1.039852,-370.452837
466400,-159.3135787272727,-0.701207,-406.905832
468600,-201.5317130909091,-2.076362,-780.833003
470800,-204.43288809090907,-119.716199,-372.812835
473000,-186.79189,-1.654899,-381.538335
475200,-170.04397054545456,-2.915147,-346.703607
477400,-211.50016554545448,-2.434786,-424.81216
479600,-211.91956609090911,-1.603904,-388.114866
481800,-171.37423145454545,-1.651792,-515.419325
484000,-141.50485381818183,-1.982259,-434.724861
486200,-191.30447754545455,-3.130401,-644.762654
488400,-148.60581927272727,-3.506395,-357.691986
490600,-194.95064118181818,-4.270791,-379.124199
492800,-174.6107560909091,-123.318039,-359.879969
495000,-209.35380327272725,-2.8685,-751.398409
497200,-203.67185327272728,-2.038098,-387.799682
499400,-134.52704645454546,-3.204142,-344.828262
501600,-243.73634754545455,-123.791438,-649.731623
503800,-137.30598736363638,-1.806577,-384.968041
506000,-185.44779263636366,-2.015769,-520.704149
508200,-272.70622336363635,-118.813204,-911.299248
510400,-230.0275785454546,-120.206677,-903.652386
512600,-253.10107036363635,-2.018504,-758.03546
514800,-198.32644190909087,-119.450852,-391.227822
517000,-175.74479745454545,-2.017581,-386.511036
519200,-330.0150784545454,-1.136295,-774.705028
521400,-273.6619708181818,-1.732523,-650.330126
523600,-230.09833036363636,-1.424046,-641.664289
525800,-288.09381409090906,-121.710406,-889.71156
528000,-152.98053763636364,-1.998152,-667.792116
530200,-222.0903778181818,-1.270187,-641.284453
532400,-309.854178,-0.824132,-907.513058
534600,-298.1722586363636,-0.563848,-915.810839
536800,-446.7107886363637,-115.562347,-934.836028
539000,-217.54054390909093,-1.640836,-896.004504
541200,-119.1965798181818,-0.547161,-545.113362
543400,-150.8482669090909,-0.755197,-650.088838
545600,-191.5490421818182,-0.520055,-512.944976
547800,-182.31503709090907,-0.414124,-632.201238
550000,-124.3441260909091,-0.99477,-255.57939
552200,-153.2631364545455,-0.33419,-307.792006
554400,-160.1117669090909,-0.466686,-372.72501
556600,-164.1882147272727,-0.344136,-361.778277
558800,-246.98290581818182,-0.458636,-776.321518
561000,-222.84776599999998,-1.488047,-645.447272
563200,-168.76603681818182,-0.684232,-386.385889
565400,-158.51871663636365,-3.408573,-367.47437
567600,-347.0384367272727,-0.726559,-778.076101
569800,-190.98531027272728,-1.370842,-512.891381
572000,-125.87883618181819,-0.542217,-257.411904
574200,-149.59612618181816,-1.344319,-264.166002
576400,-148.68514036363638,-1.505162,-263.29848
578600,-197.2414563636364,-1.601977,-390.006501
580800,-202.57754000000003,-2.648136,-371.514861
583000,-162.6901648181818,-2.383112,-275.135098
585200,-156.92495254545454,-1.20628,-358.905612
587400,-125.0496371818182,-1.47868,-257.272048
589600,-186.25831654545456,-1.288192,-358.40278
591800,-184.5047739090909,-117.578422,-296.308843
594000,-211.79155254545455,-1.366893,-400.508579
596200,-156.6916702727273,-120.132037,-250.609836
598400,-186.32720263636364,-118.885203,-328.809063
600600,-124.17183872727273,-0.886775,-254.167076
602800,-142.0736379090909,-0.465546,-292.547506
605000,-184.319712,-1.398872,-330.340795
607200,-123.12892954545455,-3.16108,-247.895217
609400,-187.7935528181818,-1.433647,-381.349739
611600,-177.7670883636364,-2.18159,-319.281038
613800,-146.05489636363635,-2.28358,-250.752121
616000,-162.83123318181816,-1.864967,-289.079202
618200,-172.14342981818183,-0.683551,-631.366594
620400,-167.72628709090907,-0.428452,-360.444352
622600,-163.78423172727273,-2.132645,-348.507831
624800,-122.66172363636365,-0.488099,-241.418069
627000,-175.21886818181818,-122.787211,-275.201376
629200,-168.44456272727274,-121.435491,-253.375147
631400,-140.96559636363637,-0.670828,-281.673714
633600,-196.88712063636365,-122.31471,-305.085625
635800,-176.65536918181817,-0.763819,-367.968321
638000,-127.54396145454547,-0.895545,-377.486392
640200,-158.08011627272728,-0.550129,-375.368722
642400,-163.89690727272728,-122.778668,-286.288579
644600,-157.22441054545453,-1.498898,-342.57542
646800,-136.9892309090909,-0.706044,-366.435806
649000,-167.76775454545455,-0.524412,-345.545464
651200,-159.53960118181817,-0.573818,-255.912631
653400,-197.03948272727268,-0.697387,-377.67538
655600,-164.24651809090912,-116.559978,-284.881162
657800,-157.739272,-1.103941,-336.254904
660000,-113.60769954545454,-1.722079,-245.317257
662200,-220.67631136363633,-124.57216,-377.653578
664400,-153.62866200000002,-2.143084,-344.66547
666600,-124.26607981818182,-1.110072,-250.620366
668800,-149.96617618181818,-0.202934,-400.174338
671000,-196.42892927272726,-117.681837,-371.530115
673200,-112.02042363636362,-0.147694,-239.986527
675400,-187.270921,-0.234651,-371.726819
677600,-211.9361871818182,-0.151513,-386.269208
679800,-148.2483739090909,-0.467606,-372.658031
682000,-165.6683659090909,-0.386596,-361.410045
684200,-156.5616520909091,-122.016715,-242.819663
686400,-152.79056554545457,-0.493937,-339.811279
688600,-157.3700048181818,-0.301954,-355.519637
690800,-146.05847554545454,-0.238072,-372.052617
693000,-184.02511781818183,-123.335972,-259.879127
695200,-173.5388787272727,-0.404674,-403.636952
697400,-161.02953736363636,-0.296632,-366.486245
699600,-134.6314552727273,-0.966828,-240.330378
701800,-158.68890845454544,-0.290567,-360.216897
704000,-177.83721154545452,-0.276015,-353.864124
706200,-188.08863318181818,-119.037598,-357.789636
708400,-164.03906127272728,-1.296613,-382.625726
710600,-211.82243136363638,-0.371614,-377.071904
712800,-144.93122454545454,-0.583564,-340.721227
715000,-211.66979754545454,-120.923414,-369.670482
717200,-179.02287809090907,-0.322142,-419.818588
719400,-118.21882436363639,-0.788696,-268.789411
721600,-159.38941118181822,-0.698832,-371.010459
723800,-144.42106900000002,-1.176143,-316.096976
726000,-208.19577254545456,-0.846547,-373.213433
728200,-212.89256972727273,-0.86752,-365.043395
730400,-221.1904340909091,-121.793078,-432.552532
732600,-205.33887054545457,-0.671748,-401.382809
734800,-183.01593845454545,-0.762626,-368.580743
737000,-140.37401790909095,-0.556968,-286.104361
739200,-204.162083,-121.408287,-365.940128
741400,-113.79705018181816,-0.913444,-252.134654
743600,-161.2206882727273,-0.623062,-397.011237
745800,-181.03346954545455,-0.237735,-373.597056
748000,-191.0719479090909,-0.468825,-479.032707
750200,-232.6632390909091,-0.783341,-458.127175
752400,-191.38938963636363,-2.303201,-358.700452
754600,-211.94165281818186,-1.33752,-425.025292
756800,-174.89022754545456,-123.843429,-273.261178
759000,-210.591831090909,-117.401427,-422.120976
761200,-210.89826454545454,-0.856412,-373.939418
763400,-211.46764136363637,-127.254659,-339.568457
765600,-159.12160927272728,-0.705724,-439.834433
767800,-213.84734554545454,-1.712794,-355.424505
770000,-219.63616609090906,-120.936935,-413.584233
772200,-160.26377181818182,-0.226461,-353.770966
774400,-234.51489745454546,-0.360553,-450.142679
776600,-150.22940972727272,-0.28899,-265.976134
778800,-116.081648,-0.34816,-264.042945
781000,-257.6252883636364,-125.039615,-408.862386
783200,-214.00936072727274,-124.087931,-377.364304
785400,-219.84794181818185,-121.243338,-402.334902
787600,-234.1430234545455,-0.617054,-362.332706
789800,-157.72387263636364,-0.202604,-342.086865
792000,-204.66241936363633,-0.148671,-388.23225
794200,-218.6996960909091,-1.945738,-382.723161
796400,-169.6429939090909,-0.352647,-370.282006
798600,-148.94415154545456,-0.544208,-264.377639
800800,-148.24403336363636,-0.186376,-372.747854
803000,-174.8940497272727,-1.149797,-369.91668
805200,-211.42398109090908,-123.031622,-358.184222
807400,-159.44281845454546,-1.052715,-362.666376
809600,-204.695322,-1.350693,-500.198676
811800,-124.89178090909091,-0.313615,-255.745456
814000,-113.74981118181817,-0.246349,-252.991564
816200,-196.1113078181818,-122.291254,-390.23423
818400,-145.8296290909091,-0.261635,-374.375321
820600,-237.48442636363635,-121.165597,-293.151895
822800,-115.28993100000001,-0.366078,-249.740702
825000,-134.53255645454547,-0.434572,-261.89677
827200,-207.02757545454548,-125.997484,-369.768159
829400,-203.16445700000003,-0.486335,-467.253412
831600,-212.59465336363635,-0.855301,-381.474288
833800,-179.38305845454545,-120.085512,-369.13341
836000,-227.79206827272728,-0.894401,-460.087031
838200,-215.91271309090908,-0.20298,-394.528165
840400,-199.921811,-0.246858,-405.093782
842600,-179.34854199999998,-1.581086,-301.193383
844800,-156.18609227272725,-0.160305,-248.355176
847000,-137.36090372727273,-0.583866,-262.658518
849200,-154.24834672727272,-0.228068,-353.89858
851400,-147.81679536363637,-0.391847,-387.210715
853600,-193.60351890909095,-122.801651,-364.996343
855800,-186.4378939090909,-0.517581,-427.656193
858000,-167.7925700909091,-0.216752,-382.674718
860200,-172.560626,-123.249024,-379.52376
862400,-191.05608254545453,-0.243586,-368.570048
864600,-115.86045972727274,-0.393178,-255.12378
866800,-171.48623372727275,-0.938276,-360.240175
869000,-183.52913109090912,-122.349737,-360.940001
871200,-185.65082627272724,-0.423839,-374.861244
873400,-261.2673752727273,-126.204447,-388.043506
875600,-155.72139363636364,-0.294924,-355.814605
877800,-134.1547871818182,-1.204337,-245.651003
880000,-169.91932100000002,-2.066493,-367.640171
882200,-160.29516336363636,-1.443498,-371.619523
884400,-182.5740089090909,-3.084543,-449.045673
886600,-226.38252936363634,-0.229076,-459.330933
888800,-220.319481,-116.793133,-406.652937
891000,-222.21896572727272,-121.028897,-348.830626
893200,-122.66289727272728,-0.370447,-348.655542
895400,-239.87634072727278,-124.312963,-385.78906
897600,-199.262089,-121.407696,-362.444677
899800,-173.24898145454546,-0.301161,-381.326028
902000,-192.99231672727274,-0.361625,-351.230873
904200,-167.48964745454543,-1.14193,-357.016879
906400,-173.1600878181818,-0.124938,-361.471569
908600,-157.40316618181816,-0.456861,-353.68318
910800,-192.46760863636365,-120.243368,-267.565475
913000,-182.58464581818183,-116.284585,-382.586568
915200,-286.2464887272727,-119.036659,-649.119643
917400,-128.1411416363636,-0.194575,-266.038126
919600,-145.72883827272724,-0.893841,-246.39077
921800,-231.40010099999998,-0.86078,-781.306892
924000,-206.82681754545453,-0.404889,-352.068153
926200,-165.25793963636363,-1.439321,-391.565137
928400,-167.14464299999997,-0.935494,-401.516484
930600,-193.5091351818182,-1.756388,-514.473663
932800,-302.6665904545454,-0.44193,-836.731844
935000,-198.82406336363636,-121.599134,-648.247057
937200,-148.16776981818182,-0.307694,-280.182888
939400,-202.0484358181818,-0.815139,-384.417149
941600,-156.16686663636364,-117.51491,-259.530556
943800,-162.37851445454547,-116.86084,-391.550854
946000,-145.5101701818182,-0.632723,-248.558203
948200,-186.26536681818186,-2.449759,-374.726973
950400,-135.64482627272727,-2.360366,-254.759113
952600,-174.66843154545452,-119.302309,-328.208638
954800,-164.50832163636366,-0.888252,-352.572026
957000,-135.92674927272728,-2.224671,-364.927681
959200,-119.51800127272728,-0.911333,-290.174546
961400,-137.1638700909091,-125.815208,-238.82595
963600,-140.90385745454546,-0.71314,-418.467323
965800,-134.79759563636364,-1.02234,-334.675321
968000,-159.44886745454548,-122.188153,-260.680395
970200,-135.8721730909091,-0.651057,-355.339244
972400,-122.19492654545455,-0.938381,-347.305734
974600,-114.19585200000002,-0.281464,-375.303686
976800,-134.6218120909091,-0.514355,-335.726085
979000,-222.7974909090909,-121.184739,-366.422222
981200,-177.06594018181818,-0.670826,-367.561251
983400,-199.15706118181816,-0.922977,-359.749822
985600,-204.18956672727273,-1.06842,-388.472169
987800,-205.2113300909091,-122.413009,-292.894577
990000,-184.37375127272728,-118.100465,-336.773491
992200,-167.0145328181818,-120.500019,-361.65418
994400,-118.49911336363635,-0.28679,-323.409588
996600,-156.20237763636362,-1.04772,-344.968468
998800,-147.89459381818185,-0.338981,-278.481596
1001000,-128.42735672727272,-0.248433,-290.368862
