step,mean_reward,max_reward,min_reward
587400,-148.27494000000002,-0.716233,-391.893201
589600,-220.1012077272727,-1.741659,-769.215164
591800,-294.101587,-119.237303,-919.474851
594000,-195.23952181818183,-1.093673,-393.827232
596200,-243.76605863636362,-0.794376,-919.466388
598400,-348.9524377272727,-118.68311,-1044.876504
600600,-224.98303363636361,-0.426157,-983.643439
602800,-221.10422481818185,-0.794453,-924.893273
605000,-330.00385,-1.305473,-1042.729998
607200,-255.23692909090914,-1.466898,-1046.135293
609400,-311.0223416363636,-2.03709,-1045.121393
611600,-191.49572072727275,-120.66782,-366.475829
613800,-223.4476129090909,-1.376021,-1195.80303
616000,-339.43621254545457,-3.068793,-1123.08712
618200,-436.67115799999993,-1.319167,-1196.379825
620400,-459.93367036363634,-126.279914,-1138.419004
622600,-223.90412154545456,-2.130095,-1076.667606
624800,-443.4099422727273,-1.908457,-1149.872429
627000,-455.3489700909091,-1.802966,-1147.992422
629200,-406.8698821818181,-1.090378,-1062.988718
631400,-451.30830463636363,-2.413187,-1060.535333
633600,-224.63741836363633,-1.593956,-1042.361484
635800,-455.7422270909091,-1.908708,-1042.619761
638000,-319.3845552727273,-122.921382,-963.952997
640200,-168.6321767272727,-3.019518,-344.062095
642400,-201.55937209090908,-121.848964,-374.222016
644600,-192.48685854545457,-0.778605,-377.04264
646800,-159.68729763636364,-120.083706,-261.172528
649000,-134.13541263636364,-0.558402,-244.190471
651200,-119.32736045454544,-2.139684,-273.840411
653400,-153.76800381818182,-2.166263,-292.671069
655600,-199.64728890909092,-1.209814,-358.237373
657800,-126.92968300000001,-1.536971,-248.42196
660000,-210.93987609090908,-1.53836,-420.964464
662200,-174.06932400000002,-1.166552,-351.50701
664400,-139.92718754545456,-1.150371,-273.546958
666600,-160.0990071818182,-0.339712,-380.226712
668800,-266.6175416363636,-0.352458,-890.224519
671000,-211.8512459090909,-124.920228,-425.139471
673200,-214.75478063636362,-0.651156,-952.289303
675400,-204.97517563636367,-1.233247,-896.901498
677600,-167.02711354545454,-120.356431,-357.823337
679800,-261.28906209090906,-1.002423,-897.074408
682000,-184.79833454545457,-0.95403,-908.467028
684200,-250.1215149090909,-122.953865,-375.519808
686400,-196.27602427272726,-121.799217,-384.618799
688600,-192.2687740909091,-1.18635,-436.712065
690800,-157.78892072727274,-0.407146,-369.553472
693000,-187.17117709090908,-0.667331,-404.035496
695200,-150.275736,-0.498685,-645.577401
697400,-157.6355831818182,-0.639779,-359.215018
699600,-201.4015926363636,-0.395245,-402.299329
701800,-212.9515192727273,-122.676118,-360.387376
704000,-188.88873472727272,-121.760554,-433.809039
706200,-121.89249500000001,-0.314887,-294.123927
708400,-211.4557761818182,-123.245976,-916.334375
710600,-211.19009836363637,-1.387778,-403.059835
712800,-227.51795381818184,-0.577776,-813.231045
715000,-156.69617954545453,-2.021705,-352.856917
717200,-295.40271436363633,-0.360664,-951.390285
719400,-248.49630172727274,-0.138934,-931.861095
721600,-166.9414530909091,-0.615856,-296.804396
723800,-172.24319109090908,-0.441505,-378.513937
726000,-283.22046563636354,-0.594965,-1037.274502
728200,-151.2709019090909,-0.962378,-384.836704
730400,-305.9107517272727,-125.589393,-911.826917
732600,-228.08275509090907,-0.525925,-373.112502
734800,-181.35540681818182,-0.368389,-397.681184
737000,-196.55436254545455,-121.329015,-364.819434
739200,-125.00247163636362,-0.322291,-262.49262
741400,-228.25357327272724,-0.452208,-397.962341
743600,-187.21858745454546,-0.233855,-371.807556
745800,-168.64880736363637,-0.364923,-358.651522
748000,-219.20174418181816,-0.440799,-415.547591
750200,-198.5278349090909,-1.542635,-403.985753
752400,-171.00389118181818,-0.813501,-366.24142
754600,-243.8754150909091,-122.192284,-458.541312
756800,-175.11137854545453,-0.643561,-431.979857
759000,-91.53094390909091,-1.048649,-129.081824
761200,-128.87485954545457,-0.440843,-282.068724
763400,-150.3752761818182,-0.515855,-273.17027
765600,-136.75120227272728,-4.756116,-258.610025
767800,-150.84911072727274,-0.475074,-279.122783
770000,-192.87307854545455,-1.95466,-381.666678
772200,-196.45330590909091,-0.466251,-366.891712
774400,-127.8086339090909,-1.306703,-395.876052
776600,-186.67332718181817,-0.473354,-439.230847
778800,-198.4435286363636,-1.598998,-297.10517
781000,-94.29254227272727,-0.634609,-271.04523
783200,-159.3233090909091,-0.931153,-352.761233
785400,-128.6418222727273,-1.180836,-386.796305
787600,-231.18066081818185,-1.107918,-371.541556
789800,-113.77627690909092,-0.563114,-250.066768
792000,-165.93902127272725,-0.764826,-333.271482
794200,-191.93843254545453,-0.717502,-443.651297
796400,-194.31579736363636,-1.145125,-357.934259
798600,-171.92263636363634,-1.194561,-463.054643
800800,-179.50320663636364,-2.456833,-433.045805
803000,-152.895448,-0.264671,-310.250875
805200,-181.13818190909092,-121.385055,-376.662276
807400,-146.71656745454547,-0.340066,-360.594356
809600,-115.44132063636363,-0.162782,-268.496017
811800,-159.26212836363635,-1.673026,-372.693067
814000,-125.5130309090909,-0.651327,-243.768509
816200,-166.23438218181818,-1.51288,-314.367662
818400,-256.00831672727264,-127.136674,-368.093916
820600,-169.77683136363638,-0.300706,-259.242035
822800,-195.04350927272728,-0.212498,-378.487701
825000,-241.85164790909096,-121.447919,-482.831256
827200,-164.53295809090906,-0.495856,-449.387073
829400,-161.61332854545455,-0.982515,-399.617424
831600,-159.4002526363636,-120.016726,-253.272168
833800,-177.9362239090909,-0.588235,-430.448721
836000,-136.5183470909091,-0.322938,-251.203444
838200,-146.97871209090906,-0.557156,-252.686773
840400,-164.96050272727274,-1.039661,-406.295891
842600,-181.10449945454545,-4.571872,-368.293508
844800,-184.378802,-0.788433,-392.892666
847000,-105.4433019090909,-0.894807,-270.873088
849200,-155.9141401818182,-1.64737,-352.520002
851400,-170.60284527272728,-0.727305,-375.096947
853600,-217.6374884545454,-122.678053,-395.464108
855800,-192.6040053636364,-121.98146,-379.704372
858000,-154.2454640909091,-0.388163,-317.100394
860200,-153.4560058181818,-0.454744,-309.20223
862400,-123.61746509090909,-0.58115,-247.339727
864600,-113.54850881818183,-0.346067,-257.733534
866800,-161.80878545454547,-1.127865,-378.644346
869000,-162.94289972727273,-0.460653,-262.619942
871200,-150.95214045454546,-0.605502,-270.721884
873400,-149.745954,-0.245677,-367.045278
875600,-211.74708736363638,-117.249895,-377.724975
877800,-173.6139346363636,-116.507064,-388.919134
880000,-169.06737663636363,-0.934565,-259.656195
882200,-163.69881172727273,-1.200294,-542.001672
884400,-200.83605681818187,-1.796801,-358.074965
886600,-175.265575,-1.233488,-407.986333
888800,-146.11513281818182,-0.328075,-367.695844
891000,-170.4444341818182,-0.536866,-260.005563
893200,-219.49156945454544,-0.250427,-420.892409
895400,-178.66710527272727,-3.635354,-380.009846
897600,-143.097228,-0.251949,-360.523008
899800,-98.31140154545454,-0.228736,-324.770405
902000,-171.68578072727271,-0.650378,-273.105943
904200,-171.5254338181818,-0.37873,-331.769838
906400,-188.98290845454542,-0.190189,-380.404039
908600,-126.56019927272727,-0.153483,-256.73686
910800,-133.99976372727272,-0.735424,-336.634546
913000,-174.73822418181817,-0.388729,-387.143561
915200,-152.358529,-1.897574,-263.887192
917400,-212.94845427272728,-0.740633,-411.363358
919600,-206.46089990909093,-122.912922,-260.088776
921800,-148.2322857272727,-1.310088,-367.92207
924000,-241.19011763636365,-0.604732,-549.317007
926200,-186.083214,-0.70227,-402.191009
928400,-137.6398148181818,-0.549628,-250.477873
930600,-177.86468154545452,-0.426518,-374.811066
932800,-216.83649636363637,-1.333274,-456.145076
935000,-155.12589545454546,-0.547285,-361.110265
937200,-160.88385354545454,-1.949015,-378.121036
939400,-311.60181009090905,-123.087932,-413.104399
941600,-251.28873254545454,-0.704194,-471.132072
943800,-194.95415672727276,-0.486713,-389.173638
946000,-228.7629001818182,-0.581025,-431.947061
948200,-159.95894790909088,-0.745087,-368.609151
950400,-230.50438399999996,-0.703856,-395.442528
952600,-113.74989663636364,-1.37639,-249.669814
954800,-211.65123163636363,-0.832518,-443.018198
957000,-172.03907636363635,-118.585134,-258.886903
959200,-147.976941,-0.605791,-253.466076
961400,-166.98720563636363,-0.540638,-373.752375
963600,-167.84489954545455,-1.565932,-390.628384
965800,-134.87680881818181,-0.110092,-256.692768
968000,-114.52363345454546,-0.361597,-258.490755
970200,-176.98226154545452,-1.011761,-337.381927
972400,-147.6705150909091,-0.483483,-370.524523
974600,-135.29972972727273,-0.666109,-359.811745
976800,-190.50658990909093,-116.500075,-388.447611
979000,-158.59242336363633,-0.386029,-258.25473
981200,-168.26613972727273,-1.22185,-368.443008
983400,-223.8014711818182,-3.804162,-404.796002
985600,-113.8322680909091,-0.581224,-248.125456
987800,-181.62121963636366,-1.279834,-350.827283
990000,-150.722854,-0.80262,-267.19695
992200,-159.02370372727273,-0.73687,-275.311828
994400,-221.65104972727275,-2.095839,-345.299632
996600,-124.99103318181818,-0.937533,-253.012535
998800,-173.3472309090909,-0.623967,-303.344115
1001000,-215.27294009090912,-3.606326,-530.252116
