,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: Pendulum-v1_2023-01-29 (TEST),2200,0.03965,200.0,11,-1342.88013,-1795.364819,-882.326357,335.693485,0
0,exp_name: Pendulum-v1_2023-01-29 (TEST),4400,0.037967,200.0,11,-1146.575613,-1815.670373,-862.188545,324.178014,1
0,exp_name: Pendulum-v1_2023-01-29 (TEST),6600,0.03847,200.0,11,-1337.341513,-1852.107998,-772.096143,379.907806,2
0,exp_name: Pendulum-v1_2023-01-29 (TEST),8800,0.038017,200.0,11,-1334.40137,-1868.058739,-834.750599,370.066221,3
0,exp_name: Pendulum-v1_2023-01-29 (TEST),11000,0.037672,200.0,11,-1078.884976,-1590.845214,-856.862276,211.792837,4
0,exp_name: Pendulum-v1_2023-01-29 (TEST),13200,0.037506,200.0,11,-1133.887382,-1530.413765,-848.4028,190.970758,5
0,exp_name: Pendulum-v1_2023-01-29 (TEST),15400,0.039322,200.0,11,-1199.424255,-1802.601823,-782.035358,298.889641,6
0,exp_name: Pendulum-v1_2023-01-29 (TEST),17600,0.0365,200.0,11,-1168.701733,-1764.549828,-794.524705,323.870197,7
0,exp_name: Pendulum-v1_2023-01-29 (TEST),19800,0.035807,200.0,11,-1059.155604,-1773.896715,-846.452252,271.085883,8
0,exp_name: Pendulum-v1_2023-01-29 (TEST),22000,0.036198,200.0,11,-1410.693161,-1861.59501,-1069.947356,299.219159,9
0,exp_name: Pendulum-v1_2023-01-29 (TEST),24200,0.035961,200.0,11,-1159.650204,-1703.711333,-874.463561,245.896929,10
0,exp_name: Pendulum-v1_2023-01-29 (TEST),26400,0.039307,200.0,11,-1166.204768,-1454.894525,-904.992915,185.507463,11
0,exp_name: Pendulum-v1_2023-01-29 (TEST),28600,0.03608,200.0,11,-1316.792089,-1616.668128,-991.515261,181.675221,12
0,exp_name: Pendulum-v1_2023-01-29 (TEST),30800,0.036246,200.0,11,-1126.275699,-1646.968947,-740.240838,277.275574,13
0,exp_name: Pendulum-v1_2023-01-29 (TEST),33000,0.03595,200.0,11,-1180.63992,-1863.864682,-897.948425,261.816517,14
0,exp_name: Pendulum-v1_2023-01-29 (TEST),35200,0.036088,200.0,11,-1314.571241,-1803.956762,-1044.401549,297.188493,15
0,exp_name: Pendulum-v1_2023-01-29 (TEST),37400,0.038083,200.0,11,-1183.401058,-1674.865072,-904.514234,235.867363,16
0,exp_name: Pendulum-v1_2023-01-29 (TEST),39600,0.037689,200.0,11,-1208.468528,-1614.054588,-905.045455,247.712179,17
0,exp_name: Pendulum-v1_2023-01-29 (TEST),41800,0.035823,200.0,11,-1059.573238,-1497.938799,-881.836259,181.396812,18
0,exp_name: Pendulum-v1_2023-01-29 (TEST),44000,0.03588,200.0,11,-1150.646294,-1759.643646,-873.070559,337.569654,19
0,exp_name: Pendulum-v1_2023-01-29 (TEST),46200,0.036284,200.0,11,-1195.471495,-1759.316212,-802.431103,291.593242,20
0,exp_name: Pendulum-v1_2023-01-29 (TEST),48400,0.037549,200.0,11,-1171.783445,-1618.182271,-914.794799,230.208892,21
0,exp_name: Pendulum-v1_2023-01-29 (TEST),50600,0.038214,200.0,11,-1274.375384,-1728.639987,-858.659938,307.527672,22
0,exp_name: Pendulum-v1_2023-01-29 (TEST),52800,0.036448,200.0,11,-1124.574577,-1668.283657,-762.930412,306.007434,23
0,exp_name: Pendulum-v1_2023-01-29 (TEST),55000,0.035884,200.0,11,-1099.54883,-1786.580363,-749.195492,288.923852,24
0,exp_name: Pendulum-v1_2023-01-29 (TEST),57200,0.035694,200.0,11,-1132.587496,-1766.171522,-899.422464,231.710016,25
0,exp_name: Pendulum-v1_2023-01-29 (TEST),59400,0.036879,200.0,11,-1092.335875,-1637.040808,-890.614538,236.593159,26
0,exp_name: Pendulum-v1_2023-01-29 (TEST),61600,0.038653,200.0,11,-1111.033878,-1396.34651,-778.022835,190.793047,27
0,exp_name: Pendulum-v1_2023-01-29 (TEST),63800,0.03622,200.0,11,-1000.563321,-1480.13081,-811.557163,183.813137,28
0,exp_name: Pendulum-v1_2023-01-29 (TEST),66000,0.036055,200.0,11,-1127.194395,-1733.155296,-795.812405,300.125731,29
0,exp_name: Pendulum-v1_2023-01-29 (TEST),68200,0.036271,200.0,11,-1107.674918,-1439.380702,-697.907192,224.001195,30
0,exp_name: Pendulum-v1_2023-01-29 (TEST),70400,0.03657,200.0,11,-1118.94346,-1541.706966,-741.257126,275.845373,31
0,exp_name: Pendulum-v1_2023-01-29 (TEST),72600,0.039265,200.0,11,-1187.713353,-1739.575618,-860.465707,314.480566,32
