,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,358400,0.000766,1.0,2048,-0.887222,-0.887243,-0.887222,0.0,175,5240.3151071071625
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,360448,0.000731,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,176,5269.748893022537
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,362496,0.000734,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,177,5299.273647069931
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,364544,0.000742,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,178,5328.856427192688
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,366592,0.000752,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,179,5358.596654176712
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,368640,0.000723,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,180,5387.8963971138
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,370688,0.00073,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,181,5417.261582136154
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,372736,0.000829,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,182,5448.18078327179
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,374784,0.000702,1.0,2048,-0.887222,-0.887297,-0.887222,2e-06,183,5477.2276611328125
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,376832,0.000753,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,184,5506.991921901703
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,378880,0.000788,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,185,5537.120573043823
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,380928,0.00081,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,186,5567.6915900707245
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,382976,0.000761,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,187,5597.257711172104
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,385024,0.000779,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,188,5627.364148139954
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,387072,0.000819,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,189,5657.576698303223
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,389120,0.000829,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,190,5688.145409107208
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,391168,0.000827,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,191,5719.001229047775
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,393216,0.000722,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,192,5748.33219909668
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,395264,0.000661,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,193,5776.533050298691
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,397312,0.000756,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,194,5806.290318250656
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,399360,0.00072,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,195,5835.3296802043915
