,episodes,training time,length per episode,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,46,53.16633892059326,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,94208,0.496524,1024.0,-592.008688,-599.529188,-584.488188,7.5205
1,47,54.328675985336304,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,96256,0.511999,1024.0,-602.867854,-612.906466,-592.829242,10.038612
2,48,55.48137187957764,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,98304,0.506576,1024.0,-655.481069,-677.377102,-633.585036,21.896033
3,49,56.67861080169678,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,100352,0.52969,1024.0,-651.195357,-682.431698,-619.959016,31.236341
4,50,57.840977907180786,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,102400,0.513257,1024.0,-627.313954,-704.712085,-549.915823,77.398131
0,51,59.01823306083679,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,104448,0.517679,1024.0,-534.814791,-552.669255,-516.960327,17.854464
1,52,60.13685894012451,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,106496,0.489646,1024.0,-556.122426,-556.241816,-556.003037,0.119389
2,53,61.306636095047,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,108544,0.512358,1024.0,-490.053335,-490.39792,-489.70875,0.344585
3,54,62.44874906539917,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,110592,0.503017,1024.0,-460.786593,-477.247565,-444.325621,16.460972
4,55,63.584728956222534,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,112640,0.498683,1024.0,-451.42645,-462.978332,-439.874569,11.551882
0,56,64.81065082550049,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,114688,0.534145,1024.0,-415.345751,-422.817828,-407.873674,7.472077
1,57,65.96910309791565,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,116736,0.511806,1024.0,-415.689205,-426.969318,-404.409092,11.280113
2,58,67.11846995353699,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,118784,0.507514,1024.0,-400.857704,-407.91354,-393.801868,7.055836
3,59,68.22850298881531,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,120832,0.484474,1024.0,-427.981008,-429.997953,-425.964064,2.016944
4,60,69.38587689399719,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,122880,0.506483,1024.0,-423.416681,-428.38275,-418.450613,4.966069
0,61,70.53646302223206,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,124928,0.506467,1024.0,-458.055341,-487.59034,-428.520343,29.534999
1,62,71.67579007148743,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,126976,0.496056,1024.0,-489.820676,-494.590709,-485.050644,4.770033
2,63,72.92958211898804,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,129024,0.554803,1024.0,-454.43685,-474.23785,-434.635849,19.801001
3,64,74.01309990882874,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,131072,0.473439,1024.0,-444.541084,-460.901146,-428.181022,16.360062
4,65,75.1381528377533,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,133120,0.491626,1024.0,-402.046808,-413.932958,-390.160657,11.886151
0,66,76.23567700386047,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,135168,0.480077,1024.0,-410.872193,-419.801409,-401.942977,8.929216
1,67,77.32170295715332,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,137216,0.472689,1024.0,-400.422218,-408.916762,-391.927673,8.494544
2,68,78.4427399635315,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,139264,0.493194,1024.0,-379.975499,-383.60901,-376.341988,3.633511
3,69,79.51671385765076,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,141312,0.470427,1024.0,-355.970995,-356.030604,-355.911387,0.059609
4,70,80.64328289031982,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,143360,0.496237,1024.0,-349.116388,-349.383809,-348.848967,0.267421
0,71,81.73120188713074,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,145408,0.474567,1024.0,-359.727809,-371.532468,-347.92315,11.804659
1,72,82.82247281074524,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,147456,0.47593,1024.0,-358.787224,-362.523186,-355.051262,3.735962
2,73,83.94148778915405,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,149504,0.490972,1024.0,-364.626683,-365.762447,-363.49092,1.135763
3,74,85.01772904396057,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,151552,0.471007,1024.0,-333.579989,-335.890565,-331.269413,2.310576
4,75,86.21370601654053,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,153600,0.517487,1024.0,-356.042093,-359.532038,-352.552148,3.489945
0,76,87.36818504333496,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,155648,0.505103,1024.0,-368.076004,-373.704574,-362.447434,5.62857
1,77,88.52155113220215,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,157696,0.504373,1024.0,-344.205193,-350.883156,-337.527229,6.677964
2,78,89.73801589012146,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,159744,0.538783,1024.0,-362.013841,-362.062847,-361.964834,0.049006
3,79,90.81772899627686,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,161792,0.472094,1024.0,-329.629456,-334.399128,-324.859784,4.769672
4,80,91.94469594955444,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,163840,0.496543,1024.0,-365.859388,-372.185437,-359.533338,6.326049
0,81,93.0336320400238,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,165888,0.475412,1024.0,-384.760948,-390.781113,-378.740783,6.020165
1,82,94.1502377986908,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,167936,0.487262,1024.0,-345.144382,-363.563031,-326.725734,18.418649
2,83,95.28901290893555,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,169984,0.476873,1024.0,-334.989395,-343.895743,-326.083048,8.906347
3,84,96.37220096588135,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,172032,0.472025,1024.0,-349.541175,-353.228559,-345.853791,3.687384
4,85,97.49363088607788,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,174080,0.493896,1024.0,-311.364062,-313.513057,-309.215068,2.148994
0,86,98.62447381019592,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,176128,0.497803,1024.0,-314.120911,-318.204552,-310.037271,4.08364
1,87,99.77812099456787,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,178176,0.507136,1024.0,-306.452545,-310.895377,-302.009713,4.442832
2,88,100.9802188873291,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,180224,0.530941,1024.0,-326.870946,-330.225217,-323.516676,3.35427
3,89,102.15685200691223,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,182272,0.513456,1024.0,-323.211059,-331.981544,-314.440573,8.770486
4,90,103.40623784065247,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,184320,0.546528,1024.0,-328.095939,-333.470333,-322.721545,5.374394
0,91,104.62830090522766,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,186368,0.537403,1024.0,-355.603025,-357.904745,-353.301305,2.30172
1,92,105.83247900009155,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,188416,0.533503,1024.0,-335.10088,-335.273377,-334.928383,0.172497
2,93,106.96188116073608,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,190464,0.495363,1024.0,-355.801887,-361.173729,-350.430044,5.371843
3,94,108.131520986557,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,192512,0.515533,1024.0,-366.225406,-372.867421,-359.583391,6.642015
4,95,109.28685283660889,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,194560,0.507772,1024.0,-318.723045,-320.320801,-317.125289,1.597756
0,96,110.42994999885559,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,196608,0.494763,1024.0,-319.790294,-324.623434,-314.957154,4.83314
1,97,111.59242391586304,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,198656,0.51103,1024.0,-335.443368,-336.871299,-334.015438,1.427931
2,98,112.74997186660767,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,200704,0.508669,1024.0,-352.165464,-356.696654,-347.634274,4.53119
3,99,113.9396538734436,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,202752,0.525906,1024.0,-350.438005,-360.813822,-340.062188,10.375817
4,100,115.07263898849487,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,204800,0.49833,1024.0,-333.647293,-334.363129,-332.931458,0.715835
0,101,116.29629683494568,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,206848,0.541564,1024.0,-298.118716,-301.462263,-294.775169,3.343547
1,102,117.42617297172546,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,208896,0.497185,1024.0,-289.813683,-296.989604,-282.637762,7.175921
2,103,118.61076188087463,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,210944,0.522295,1024.0,-294.05558,-300.063125,-288.048035,6.007545
3,104,119.74889087677002,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,212992,0.502815,1024.0,-278.564488,-283.398535,-273.730442,4.834046
4,105,120.87251615524292,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,215040,0.493401,1024.0,-292.506879,-295.075066,-289.938693,2.568187
0,106,122.0607590675354,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,217088,0.522102,1024.0,-292.011485,-304.157031,-279.86594,12.145546
1,107,123.20979690551758,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,219136,0.508587,1024.0,-302.88069,-303.501002,-302.260378,0.620312
2,108,124.36375498771667,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,221184,0.50456,1024.0,-317.355989,-330.155936,-304.556043,12.799947
3,109,125.48362398147583,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,223232,0.492259,1024.0,-287.895994,-290.034754,-285.757233,2.13876
4,110,126.60562515258789,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,225280,0.490585,1024.0,-288.216305,-300.136798,-276.295811,11.920493
0,111,127.78169393539429,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,227328,0.517715,1024.0,-306.007916,-310.635699,-301.380133,4.627783
1,112,128.92075896263123,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,229376,0.498287,1024.0,-289.052902,-295.435614,-282.67019,6.382712
2,113,130.1020200252533,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,231424,0.521613,1024.0,-279.430279,-285.382176,-273.478382,5.951897
3,114,131.25383806228638,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,233472,0.506358,1024.0,-270.02256,-277.870946,-262.174174,7.848386
4,115,132.4477927684784,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,235520,0.507466,1024.0,-258.498947,-263.870896,-253.126997,5.37195
0,116,133.65903782844543,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,237568,0.534296,1024.0,-292.917932,-304.885534,-280.95033,11.967602
1,117,134.7587649822235,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,239616,0.478796,1024.0,-270.035046,-280.61797,-259.452122,10.582924
2,118,135.8785789012909,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,241664,0.492032,1024.0,-262.834005,-265.795826,-259.872185,2.96182
3,119,136.95789003372192,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,243712,0.472571,1024.0,-261.449969,-272.513744,-250.386193,11.063776
4,120,138.09148001670837,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,245760,0.497034,1024.0,-278.131421,-279.394279,-276.868564,1.262858
0,121,139.17765593528748,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,247808,0.475466,1024.0,-281.717514,-285.471884,-277.963145,3.75437
1,122,140.32767987251282,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,249856,0.504473,1024.0,-276.21168,-278.427797,-273.995563,2.216117
2,123,141.45759201049805,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,251904,0.496922,1024.0,-275.013683,-281.316039,-268.711326,6.302356
3,124,142.55693292617798,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,253952,0.481445,1024.0,-267.683808,-273.444157,-261.92346,5.760349
4,125,143.66483306884766,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,256000,0.484637,1024.0,-274.388143,-274.904379,-273.871907,0.516236
0,126,144.76549816131592,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,258048,0.480481,1024.0,-278.155718,-286.758925,-269.552512,8.603206
1,127,145.8760130405426,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,260096,0.48375,1024.0,-270.384016,-273.76672,-267.001312,3.382704
2,128,147.03748202323914,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,262144,0.514698,1024.0,-283.678235,-291.453544,-275.902926,7.775309
3,129,148.1964988708496,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,264192,0.508196,1024.0,-272.988647,-276.81068,-269.166614,3.822033
4,130,149.34385514259338,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,266240,0.505055,1024.0,-275.802794,-285.853688,-265.751899,10.050895
0,131,150.42944478988647,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,268288,0.475032,1024.0,-279.816221,-283.132188,-276.500254,3.315967
1,132,151.5465967655182,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,270336,0.48823,1024.0,-279.321429,-281.558693,-277.084165,2.237264
2,133,152.6453559398651,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,272384,0.481624,1024.0,-274.455828,-276.067422,-272.844233,1.611594
3,134,153.7315330505371,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,274432,0.472875,1024.0,-274.511605,-282.685024,-266.338186,8.173419
4,135,154.85121893882751,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,276480,0.492861,1024.0,-288.500354,-289.526994,-287.473715,1.026639
0,136,155.94419693946838,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,278528,0.477586,1024.0,-280.229746,-286.128002,-274.331491,5.898255
1,137,157.07475996017456,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,280576,0.495067,1024.0,-267.510525,-275.609732,-259.411319,8.099206
2,138,158.1490409374237,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,282624,0.470967,1024.0,-269.132528,-275.598838,-262.666219,6.46631
3,139,159.22818994522095,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,284672,0.470232,1024.0,-260.221872,-262.790699,-257.653045,2.568827
4,140,160.36806297302246,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,286720,0.501005,1024.0,-258.552234,-263.801364,-253.303104,5.24913
0,141,161.567862033844,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,288768,0.527563,1024.0,-270.846835,-276.432657,-265.261013,5.585822
1,142,162.80398988723755,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,290816,0.547028,1024.0,-286.892484,-287.504971,-286.279998,0.612487
2,143,163.9348337650299,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,292864,0.498965,1024.0,-273.722705,-274.103686,-273.341724,0.380981
3,144,165.05769801139832,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,294912,0.490812,1024.0,-265.11537,-268.037603,-262.193138,2.922232
4,145,166.18008184432983,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,296960,0.493948,1024.0,-262.431479,-263.77471,-261.088248,1.343231
0,146,167.2648730278015,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,299008,0.474277,1024.0,-270.677351,-271.009537,-270.345165,0.332186
1,147,168.3932328224182,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,301056,0.496484,1024.0,-271.950484,-276.151198,-267.74977,4.200714
2,148,169.4832799434662,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,303104,0.478528,1024.0,-263.606462,-268.920871,-258.292052,5.314409
3,149,170.63321805000305,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,305152,0.50327,1024.0,-266.574173,-271.435379,-261.712967,4.861206
4,150,171.7465100288391,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,307200,0.488991,1024.0,-249.42123,-250.978175,-247.864285,1.556945
0,151,172.84223580360413,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,309248,0.4789,1024.0,-243.53075,-245.811174,-241.250326,2.280424
1,152,173.98164701461792,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,311296,0.502602,1024.0,-242.61715,-244.968363,-240.265937,2.351213
2,153,175.0549020767212,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,313344,0.471304,1024.0,-264.86804,-266.90956,-262.82652,2.04152
3,154,176.20896005630493,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,315392,0.491758,1024.0,-249.25725,-251.458949,-247.055552,2.201699
4,155,177.39396977424622,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,317440,0.521432,1024.0,-244.10365,-246.835145,-241.372154,2.731496
0,156,178.55088472366333,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,319488,0.504025,1024.0,-239.183931,-242.338942,-236.02892,3.155011
1,157,179.74055075645447,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,321536,0.519721,1024.0,-246.603718,-247.727345,-245.480092,1.123626
2,158,180.89520001411438,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,323584,0.509687,1024.0,-248.329282,-252.142677,-244.515888,3.813395
3,159,182.0692698955536,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,325632,0.516016,1024.0,-238.562423,-242.30867,-234.816177,3.746246
4,160,183.2212631702423,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,327680,0.506585,1024.0,-247.731817,-249.088753,-246.374882,1.356936
0,161,184.39378309249878,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,329728,0.510972,1024.0,-250.84199,-255.999498,-245.684482,5.157508
1,162,185.54789090156555,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,331776,0.506652,1024.0,-251.566408,-252.700856,-250.43196,1.134448
2,163,186.71839475631714,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,333824,0.514025,1024.0,-245.228206,-247.318939,-243.137472,2.090733
3,164,187.92981886863708,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,335872,0.534006,1024.0,-257.8381,-259.332423,-256.343777,1.494323
4,165,189.06748294830322,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,337920,0.500406,1024.0,-256.368842,-258.467028,-254.270657,2.098186
0,166,190.2273509502411,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,339968,0.509843,1024.0,-268.350632,-274.701583,-261.999681,6.350951
1,167,191.31844878196716,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,342016,0.476659,1024.0,-252.926195,-263.951149,-241.901242,11.024954
2,168,192.49068093299866,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,344064,0.51394,1024.0,-238.945015,-242.010036,-235.879994,3.065021
3,169,193.62225198745728,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,346112,0.497999,1024.0,-230.992062,-233.664873,-228.319252,2.67281
