,episodes,training time,length per episode,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,14.201627254486084,23,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,50600,0.036424,200.0,-1140.008342,-1594.654166,-783.294534,254.741705
0,14.81832504272461,24,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,52800,0.039104,200.0,-1022.45122,-1500.716688,-770.005108,231.002493
0,15.406190156936646,25,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,55000,0.036455,200.0,-1014.791437,-1739.358421,-765.479911,250.393998
0,15.995073080062866,26,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,57200,0.03621,200.0,-1006.263297,-1510.177006,-756.837748,192.076313
0,16.594311952590942,27,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,59400,0.037381,200.0,-966.779664,-1331.635201,-774.518064,144.513016
0,17.21458888053894,28,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,61600,0.038647,200.0,-1004.321386,-1195.248941,-814.918147,136.957079
0,17.82017993927002,29,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,63800,0.037191,200.0,-905.446072,-1289.641047,-721.356109,164.299955
0,18.395230054855347,30,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,66000,0.035711,200.0,-970.995652,-1455.776108,-765.905876,222.294395
0,18.989670276641846,31,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,68200,0.036679,200.0,-976.963142,-1098.583215,-789.705355,107.187813
0,19.61168909072876,32,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,70400,0.037848,200.0,-965.57255,-1199.129699,-766.708645,146.833319
0,20.23045825958252,33,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,72600,0.039302,200.0,-998.059096,-1357.508382,-759.905547,173.772637
0,20.820418119430542,34,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,74800,0.036512,200.0,-964.344114,-1378.766493,-755.025033,191.022608
0,21.395457983016968,35,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,77000,0.035765,200.0,-972.677604,-1282.782586,-627.484935,180.238898
0,21.978250980377197,36,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,79200,0.035939,200.0,-922.749767,-1272.240131,-738.029316,139.631864
0,22.591448068618774,37,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,81400,0.037913,200.0,-964.179088,-1365.899586,-742.63213,168.589774
0,23.18410611152649,38,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,83600,0.037372,200.0,-946.871588,-1199.069325,-760.831125,113.46359
0,23.760929107666016,39,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,85800,0.035856,200.0,-901.659525,-1085.003545,-759.850828,122.896633
0,24.36178421974182,40,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,88000,0.037594,200.0,-859.440587,-1161.007632,-677.456424,136.146304
0,24.956717014312744,41,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,90200,0.036784,200.0,-973.225954,-1158.634525,-827.410819,102.091214
0,25.574474096298218,42,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,92400,0.038822,200.0,-890.068488,-1079.713268,-718.79567,123.247249
0,26.155855178833008,43,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,94600,0.036227,200.0,-856.845732,-1090.50984,-740.584069,107.190554
0,26.7974750995636,44,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,96800,0.036175,200.0,-909.068806,-1354.960449,-746.215507,182.576964
0,27.428016185760498,45,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,99000,0.039332,200.0,-947.560693,-1387.026802,-734.413771,197.920399
0,28.061676025390625,46,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,101200,0.039665,200.0,-868.206514,-1097.650489,-746.448897,111.552243
0,28.72777009010315,47,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,103400,0.042579,200.0,-852.919489,-1131.22794,-627.302424,163.093394
0,29.319331169128418,48,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,105600,0.03671,200.0,-852.588302,-991.613301,-756.443011,84.401296
0,29.942219018936157,49,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,107800,0.037373,200.0,-928.553158,-1207.767627,-745.204482,188.154477
0,30.571343183517456,50,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,110000,0.038869,200.0,-878.021739,-1092.497241,-739.881155,112.074221
0,31.228988885879517,51,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,112200,0.042657,200.0,-901.061109,-1143.319255,-671.655954,158.10179
0,31.85080122947693,52,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,114400,0.037775,200.0,-917.251265,-1252.721565,-719.747882,181.469074
0,32.44708204269409,53,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,116600,0.037431,200.0,-904.190599,-1239.84762,-667.047477,174.883025
0,33.058669090270996,54,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,118800,0.0366,200.0,-834.858425,-1155.225725,-626.513669,184.01648
0,33.70468807220459,55,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,121000,0.039732,200.0,-844.513862,-1110.010725,-680.260216,132.649283
0,34.29741907119751,56,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,123200,0.03703,200.0,-824.86104,-997.871237,-644.395477,111.110695
0,34.883389949798584,57,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,125400,0.036429,200.0,-816.991022,-958.466081,-736.305981,66.713043
0,35.47637104988098,58,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,127600,0.036842,200.0,-732.732814,-862.744933,-511.193742,101.290605
0,36.10806703567505,59,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,129800,0.037619,200.0,-856.084055,-974.903302,-743.24472,79.19223
0,36.743221044540405,60,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,132000,0.038998,200.0,-835.55257,-1096.585699,-633.284581,157.908593
0,37.428086042404175,61,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,134200,0.038718,200.0,-840.556508,-1143.305503,-676.421058,136.392695
0,38.024240255355835,62,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,136400,0.036954,200.0,-840.088919,-1055.05565,-643.034471,130.846771
0,38.63140416145325,63,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,138600,0.037093,200.0,-854.594329,-1268.27386,-626.342825,179.10285
0,39.2514750957489,64,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,140800,0.039021,200.0,-872.207024,-1096.042092,-628.24322,166.759446
0,39.85524916648865,65,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,143000,0.036796,200.0,-877.680534,-1081.883397,-757.125061,108.828433
0,40.465137243270874,66,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,145200,0.037934,200.0,-864.94757,-1017.856639,-756.64448,76.537702
0,41.09642219543457,67,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,147400,0.038978,200.0,-832.338048,-1195.01849,-630.285456,136.61396
0,41.74898409843445,68,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,149600,0.040629,200.0,-770.241898,-973.560138,-627.961022,100.149014
0,42.38819718360901,69,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,151800,0.038599,200.0,-793.486906,-868.58965,-750.817115,46.658651
0,43.00007605552673,70,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,154000,0.03815,200.0,-746.990401,-1022.890342,-615.43252,125.560962
0,43.61542820930481,71,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,156200,0.038041,200.0,-782.47209,-877.898078,-627.663047,72.082523
0,44.22048807144165,72,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,158400,0.03684,200.0,-822.685792,-1060.555205,-634.723121,110.672727
0,44.8373920917511,73,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,160600,0.038949,200.0,-826.990188,-982.958627,-629.276416,100.276344
0,45.417933225631714,74,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,162800,0.035998,200.0,-815.05149,-1150.898672,-629.015854,148.418271
0,46.00709819793701,75,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,165000,0.03671,200.0,-770.619825,-925.796298,-626.07992,105.213478
0,46.592798948287964,76,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,167200,0.036303,200.0,-841.608034,-1102.166267,-615.505628,144.089124
0,47.214256286621094,77,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,169400,0.038565,200.0,-792.966342,-957.665539,-717.556394,68.975885
0,47.813544034957886,78,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,171600,0.037604,200.0,-818.10771,-1010.453727,-633.64453,117.092836
0,48.41097903251648,79,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,173800,0.03757,200.0,-680.818049,-1003.856772,-498.595183,131.414846
0,48.99682831764221,80,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,176000,0.03576,200.0,-721.326028,-880.247765,-611.01674,98.75295
0,49.608476877212524,81,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,178200,0.037771,200.0,-757.318448,-1097.076035,-379.658594,176.331931
0,50.22055912017822,82,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,180400,0.038589,200.0,-688.156607,-969.009765,-506.239263,144.8009
0,50.797410011291504,83,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,182600,0.035788,200.0,-724.971328,-960.927942,-494.928122,136.342801
0,51.37427091598511,84,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,184800,0.03602,200.0,-755.8919,-991.836327,-497.220917,121.650023
0,51.96682596206665,85,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,187000,0.037016,200.0,-745.181161,-986.186112,-514.521521,142.014087
0,52.579134941101074,86,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,189200,0.037891,200.0,-600.596611,-739.813205,-408.868073,93.566864
0,53.17271614074707,87,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,191400,0.0372,200.0,-612.883347,-746.801042,-502.607843,84.021849
0,53.76017117500305,88,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,193600,0.036614,200.0,-564.181113,-741.228042,-380.080123,115.451067
0,54.335047245025635,89,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,195800,0.03559,200.0,-640.168396,-804.390168,-388.54461,114.999939
0,54.9225070476532,90,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,198000,0.035638,200.0,-548.266348,-820.857662,-376.298237,121.016698
0,55.53884220123291,91,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,200200,0.0388,200.0,-574.303179,-840.528714,-130.709393,192.270148
0,56.11619520187378,92,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,202400,0.035833,200.0,-453.313057,-864.657213,-128.074109,181.77861
0,56.69115209579468,93,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,204600,0.035688,200.0,-436.862494,-648.305699,-368.719295,101.839726
0,57.26592016220093,94,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,206800,0.035773,200.0,-408.187556,-755.568001,-251.735092,177.615833
0,57.858696937561035,95,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,209000,0.036277,200.0,-346.003397,-647.662805,-128.96588,155.561319
0,58.45978593826294,96,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,211200,0.038021,200.0,-394.596922,-638.45347,-243.183141,128.593333
0,59.033724308013916,97,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,213400,0.035721,200.0,-398.008484,-628.110287,-124.07803,159.506281
0,59.60812711715698,98,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,215600,0.035726,200.0,-227.51064,-494.223482,-1.753238,125.324961
0,60.184513092041016,99,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,217800,0.03572,200.0,-237.412865,-485.329931,-4.173836,141.559219
0,60.81637406349182,100,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,220000,0.039024,200.0,-324.042272,-917.562527,-121.776837,241.779024
0,61.44348907470703,101,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,222200,0.037275,200.0,-604.469248,-1025.217324,-250.258751,289.670068
0,62.11313509941101,102,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,224400,0.037013,200.0,-477.148261,-911.183734,-123.838813,295.237535
0,62.74578523635864,103,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,226600,0.039471,200.0,-408.721685,-995.99768,-122.646856,304.375899
0,63.385233879089355,104,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,228800,0.039507,200.0,-290.453122,-904.475994,-6.314997,255.34884
0,64.00204491615295,105,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,231000,0.039181,200.0,-271.88679,-624.346867,-1.401784,164.397577
0,64.577073097229,106,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,233200,0.03575,200.0,-224.530442,-497.27308,-2.03883,152.571155
0,65.16586804389954,107,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,235400,0.036612,200.0,-171.227715,-380.727423,-1.779059,122.144151
0,65.75616788864136,108,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,237600,0.036252,200.0,-236.890382,-495.157209,-4.429112,142.484504
0,66.37386298179626,109,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,239800,0.038595,200.0,-160.171351,-368.28881,-0.847053,91.706004
0,66.97694802284241,110,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,242000,0.037957,200.0,-192.695302,-374.117185,-3.581524,107.111619
0,67.5839831829071,111,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,244200,0.036909,200.0,-192.445171,-384.852691,-120.831903,110.547809
0,68.17175722122192,112,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,246400,0.036847,200.0,-185.640241,-557.053845,-3.643777,145.827198
0,68.79044008255005,113,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,248600,0.038166,200.0,-287.892866,-706.133903,-120.589045,198.355128
0,69.40708112716675,114,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,250800,0.039425,200.0,-264.99708,-521.098949,-1.701073,161.77845
0,70.01082015037537,115,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,253000,0.035947,200.0,-204.082383,-383.531249,-1.115,121.047157
0,70.59966325759888,116,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,255200,0.036934,200.0,-159.343783,-260.02325,-2.78993,76.471196
0,71.17684006690979,117,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,257400,0.035852,200.0,-203.762808,-495.938055,-5.14021,141.355581
0,71.80278396606445,118,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,259600,0.038955,200.0,-222.842901,-504.78193,-119.865907,143.386499
0,72.38434505462646,119,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,261800,0.036195,200.0,-230.195247,-430.674048,-1.898027,132.741547
0,72.96473217010498,120,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,264000,0.036067,200.0,-234.828171,-521.615664,-1.854566,151.96523
0,73.54984712600708,121,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,266200,0.035852,200.0,-176.510554,-670.264673,-0.934915,175.010068
0,74.16174006462097,122,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,268400,0.037635,200.0,-300.886398,-773.893569,-1.839202,222.978802
0,74.7925500869751,123,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,270600,0.040286,200.0,-236.993515,-478.466153,-2.494265,119.82523
0,75.3832061290741,124,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,272800,0.036552,200.0,-267.343488,-811.292403,-125.130258,205.229702
0,75.99758911132812,125,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,275000,0.039055,200.0,-180.682715,-396.772007,-4.290272,112.396035
0,76.59256196022034,126,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,277200,0.037233,200.0,-284.018863,-1018.480094,-121.727987,256.266242
0,77.22074818611145,127,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,279400,0.038646,200.0,-180.673862,-391.192903,-1.152705,122.406582
0,77.8207471370697,128,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,281600,0.037904,200.0,-312.655333,-644.891892,-125.796749,169.969457
0,78.39601516723633,129,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,283800,0.035732,200.0,-226.891607,-635.720308,-1.43279,192.401602
0,78.97205305099487,130,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,286000,0.035824,200.0,-277.411159,-637.144308,-124.016065,155.489741
0,79.56630516052246,131,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,288200,0.036118,200.0,-166.168981,-395.361288,-0.835889,97.554876
0,80.18313503265381,132,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,290400,0.039019,200.0,-229.011853,-424.887407,-1.011726,133.009992
0,80.76283597946167,133,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,292600,0.036009,200.0,-199.828905,-372.65123,-117.472714,79.604668
0,81.33869123458862,134,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,294800,0.035762,200.0,-155.20128,-575.087728,-1.077207,165.329127
0,81.91909909248352,135,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,297000,0.036127,200.0,-137.524888,-403.721908,-0.765267,138.509466
0,82.5337929725647,136,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,299200,0.037747,200.0,-241.139937,-387.137229,-1.308307,100.403603
0,83.13561701774597,137,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,301400,0.037606,200.0,-219.162612,-587.760599,-1.590179,164.856462
0,83.73542189598083,138,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,303600,0.03558,200.0,-218.784075,-480.936403,-3.114798,143.747564
0,84.31080293655396,139,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,305800,0.035609,200.0,-167.601597,-371.982763,-1.307204,106.726516
0,84.89442610740662,140,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,308000,0.035785,200.0,-217.63098,-580.597158,-122.211826,143.245278
0,85.50802421569824,141,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,310200,0.038599,200.0,-137.419912,-380.018447,-1.300062,124.268635
0,86.08484196662903,142,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,312400,0.035762,200.0,-203.750972,-504.824564,-2.861547,143.422885
0,86.67276000976562,143,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,314600,0.035918,200.0,-196.09438,-518.493247,-0.950646,151.776173
0,87.26090717315674,144,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,316800,0.03593,200.0,-276.02063,-669.76474,-0.90961,238.501745
0,87.89196801185608,145,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,319000,0.038137,200.0,-207.442827,-409.348922,-1.208704,128.426405
0,88.54987001419067,146,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,321200,0.039924,200.0,-162.704543,-668.394073,-2.032734,171.360713
0,89.16606998443604,147,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,323400,0.037389,200.0,-292.491843,-510.723138,-122.60088,127.573487
0,89.83728790283203,148,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,325600,0.038197,200.0,-146.489495,-256.446821,-2.216779,69.994421
0,90.43357491493225,149,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,327800,0.036223,200.0,-181.055205,-641.914109,-0.767947,187.452923
0,91.04646015167236,150,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,330000,0.038842,200.0,-147.140962,-373.516789,-1.62969,87.9795
0,91.64074611663818,151,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,332200,0.035904,200.0,-111.658136,-241.492079,-0.977886,79.667371
0,92.21963405609131,152,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,334400,0.035947,200.0,-229.381147,-632.695739,-1.47834,171.494162
0,92.80041027069092,153,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,336600,0.035898,200.0,-226.831822,-780.160541,-0.733074,241.276373
0,93.41629600524902,154,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,338800,0.037831,200.0,-223.559581,-711.306588,-1.697479,183.465844
0,94.0611252784729,155,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,341000,0.037701,200.0,-216.052329,-491.963395,-117.72533,123.647749
0,94.65191602706909,156,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,343200,0.036698,200.0,-146.784147,-377.004951,-0.651586,90.233099
0,95.23470520973206,157,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,345400,0.036387,200.0,-196.404146,-538.316978,-1.118536,150.923942
0,95.82503008842468,158,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,347600,0.03602,200.0,-162.40343,-665.412299,-1.116675,171.636998
0,96.43850302696228,159,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,349800,0.038795,200.0,-143.726107,-249.418294,-1.058955,86.402179
0,97.01866602897644,160,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,352000,0.036126,200.0,-193.040836,-392.555302,-0.813176,123.304604
0,97.60647130012512,161,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,354200,0.036443,200.0,-145.372233,-365.242189,-0.920861,101.235825
0,98.19627594947815,162,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,356400,0.036478,200.0,-169.526906,-264.655584,-116.158768,60.95606
0,98.8039538860321,163,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,358600,0.037463,200.0,-207.254491,-643.068668,-0.773195,191.615324
0,99.40683913230896,164,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,360800,0.037915,200.0,-274.425149,-649.512349,-2.628225,179.02627
0,99.99574208259583,165,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,363000,0.036596,200.0,-197.02327,-388.469095,-2.041829,114.726666
0,100.58182311058044,166,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,365200,0.036465,200.0,-214.617956,-653.646773,-0.786525,211.398728
0,101.17472004890442,167,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,367400,0.036125,200.0,-195.463372,-555.739354,-0.977051,154.342811
0,101.8110682964325,168,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,369600,0.040129,200.0,-247.04842,-824.547646,-1.171537,214.046794
0,102.41330218315125,169,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,371800,0.037148,200.0,-157.174143,-246.956119,-6.260087,73.95584
0,103.00043106079102,170,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,374000,0.036034,200.0,-318.419757,-1476.786829,-3.888168,398.322282
0,103.6008870601654,171,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,376200,0.03741,200.0,-90.405101,-126.102032,-1.637518,54.309686
0,104.21456694602966,172,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,378400,0.037246,200.0,-211.12514,-430.226644,-122.921909,92.144466
0,104.82384324073792,173,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,380600,0.038676,200.0,-163.397433,-398.149721,-1.485594,126.582481
0,105.40202403068542,174,11,exp_name: Pendulum-v1_2023-01-28 (TEST)_gae,382800,0.036065,200.0,-266.315528,-789.273923,-118.677128,221.293209
