,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,eval episodes,experiment name,total trainingsteps,total episodes
0,0.042691,200.0,-1322.221737,-1704.640859,-867.879498,260.705399,11,exp_name: Pendulum-v1_2023-01-30 (TEST),0,2200
0,0.043058,200.0,-1406.146652,-1867.420965,-1069.276049,247.087041,11,exp_name: Pendulum-v1_2023-01-30 (TEST),1,4400
0,0.039134,200.0,-1217.365136,-1825.826331,-855.600792,286.153827,11,exp_name: Pendulum-v1_2023-01-30 (TEST),2,6600
0,0.03924,200.0,-1248.397574,-1810.088826,-747.658495,383.518028,11,exp_name: Pendulum-v1_2023-01-30 (TEST),3,8800
0,0.039415,200.0,-1108.470104,-1399.476404,-755.111308,239.475971,11,exp_name: Pendulum-v1_2023-01-30 (TEST),4,11000
0,0.04057,200.0,-1072.904144,-1535.965687,-873.258789,189.513289,11,exp_name: Pendulum-v1_2023-01-30 (TEST),5,13200
0,0.039218,200.0,-1262.44461,-1681.223197,-896.469999,264.526161,11,exp_name: Pendulum-v1_2023-01-30 (TEST),6,15400
0,0.039088,200.0,-1193.168132,-1696.77756,-703.69857,262.682252,11,exp_name: Pendulum-v1_2023-01-30 (TEST),7,17600
0,0.037457,200.0,-1099.001878,-1573.330562,-755.447816,213.029563,11,exp_name: Pendulum-v1_2023-01-30 (TEST),8,19800
0,0.039696,200.0,-1143.500167,-1627.398522,-892.416501,223.728049,11,exp_name: Pendulum-v1_2023-01-30 (TEST),9,22000
0,0.040799,200.0,-1142.102186,-1727.620724,-747.134489,288.135255,11,exp_name: Pendulum-v1_2023-01-30 (TEST),10,24200
0,0.039725,200.0,-1143.118067,-1696.320956,-755.330482,331.42668,11,exp_name: Pendulum-v1_2023-01-30 (TEST),11,26400
0,0.037113,200.0,-1157.749396,-1468.175373,-779.734085,215.409528,11,exp_name: Pendulum-v1_2023-01-30 (TEST),12,28600
0,0.036719,200.0,-1145.517915,-1557.437023,-764.920584,282.207694,11,exp_name: Pendulum-v1_2023-01-30 (TEST),13,30800
0,0.040301,200.0,-1035.350178,-1423.749631,-771.262218,212.632518,11,exp_name: Pendulum-v1_2023-01-30 (TEST),14,33000
0,0.038448,200.0,-1067.286563,-1485.04595,-897.396076,159.775357,11,exp_name: Pendulum-v1_2023-01-30 (TEST),15,35200
0,0.037248,200.0,-1109.508422,-1522.455836,-740.958902,256.135447,11,exp_name: Pendulum-v1_2023-01-30 (TEST),16,37400
0,0.037779,200.0,-835.585885,-962.669532,-744.675029,70.945955,11,exp_name: Pendulum-v1_2023-01-30 (TEST),17,39600
0,0.040447,200.0,-926.609427,-1148.266468,-648.192417,140.405692,11,exp_name: Pendulum-v1_2023-01-30 (TEST),18,41800
0,0.040851,200.0,-967.712642,-1547.107223,-649.132298,239.452962,11,exp_name: Pendulum-v1_2023-01-30 (TEST),19,44000
0,0.037219,200.0,-1118.497438,-1826.579415,-753.081994,287.55118,11,exp_name: Pendulum-v1_2023-01-30 (TEST),20,46200
0,0.038486,200.0,-897.422478,-1068.885135,-753.280001,98.79871,11,exp_name: Pendulum-v1_2023-01-30 (TEST),21,48400
0,0.036994,200.0,-1054.698872,-1492.282575,-638.274323,258.463718,11,exp_name: Pendulum-v1_2023-01-30 (TEST),22,50600
0,0.03958,200.0,-912.521393,-1266.51001,-754.69234,158.890455,11,exp_name: Pendulum-v1_2023-01-30 (TEST),23,52800
0,0.036765,200.0,-989.201675,-1236.454943,-774.740518,158.270442,11,exp_name: Pendulum-v1_2023-01-30 (TEST),24,55000
0,0.037121,200.0,-949.993765,-1456.830407,-755.179989,214.491392,11,exp_name: Pendulum-v1_2023-01-30 (TEST),25,57200
0,0.037219,200.0,-960.87426,-1249.904795,-809.59884,123.841886,11,exp_name: Pendulum-v1_2023-01-30 (TEST),26,59400
0,0.040471,200.0,-913.782806,-1194.910704,-753.610813,121.47755,11,exp_name: Pendulum-v1_2023-01-30 (TEST),27,61600
0,0.037308,200.0,-1004.877284,-1307.464358,-755.787364,176.38015,11,exp_name: Pendulum-v1_2023-01-30 (TEST),28,63800
0,0.037152,200.0,-1104.679664,-1336.429529,-747.383211,205.983792,11,exp_name: Pendulum-v1_2023-01-30 (TEST),29,66000
0,0.038192,200.0,-872.706829,-1070.236882,-631.529472,113.757352,11,exp_name: Pendulum-v1_2023-01-30 (TEST),30,68200
0,0.03996,200.0,-913.08877,-1421.057852,-630.488359,221.310368,11,exp_name: Pendulum-v1_2023-01-30 (TEST),31,70400
0,0.04053,200.0,-915.550931,-1236.760772,-767.728993,130.516177,11,exp_name: Pendulum-v1_2023-01-30 (TEST),32,72600
0,0.036972,200.0,-975.139754,-1223.495577,-784.319833,122.834447,11,exp_name: Pendulum-v1_2023-01-30 (TEST),33,74800
0,0.036777,200.0,-1023.904606,-1343.750366,-758.465448,198.883052,11,exp_name: Pendulum-v1_2023-01-30 (TEST),34,77000
0,0.038176,200.0,-905.002611,-1315.416467,-754.331683,155.783363,11,exp_name: Pendulum-v1_2023-01-30 (TEST),35,79200
0,0.040771,200.0,-935.729197,-1452.602957,-759.19527,212.966272,11,exp_name: Pendulum-v1_2023-01-30 (TEST),36,81400
0,0.038618,200.0,-860.847448,-1219.078541,-641.807068,178.649757,11,exp_name: Pendulum-v1_2023-01-30 (TEST),37,83600
0,0.038171,200.0,-986.237789,-1218.295096,-643.646424,147.543882,11,exp_name: Pendulum-v1_2023-01-30 (TEST),38,85800
0,0.038229,200.0,-934.455738,-1345.641003,-644.886285,193.430796,11,exp_name: Pendulum-v1_2023-01-30 (TEST),39,88000
0,0.038807,200.0,-975.44942,-1322.493926,-718.728663,187.034038,11,exp_name: Pendulum-v1_2023-01-30 (TEST),40,90200
0,0.03847,200.0,-893.85464,-1245.671009,-633.340353,161.29742,11,exp_name: Pendulum-v1_2023-01-30 (TEST),41,92400
0,0.038495,200.0,-860.649132,-1084.182317,-648.814253,160.344426,11,exp_name: Pendulum-v1_2023-01-30 (TEST),42,94600
0,0.03794,200.0,-959.848476,-1434.406357,-701.896494,214.343494,11,exp_name: Pendulum-v1_2023-01-30 (TEST),43,96800
0,0.03717,200.0,-804.629473,-1153.79645,-628.212997,185.717198,11,exp_name: Pendulum-v1_2023-01-30 (TEST),44,99000
0,0.041182,200.0,-855.726162,-1053.725774,-728.258633,89.369741,11,exp_name: Pendulum-v1_2023-01-30 (TEST),45,101200
0,0.038301,200.0,-913.189356,-1347.837868,-736.998898,173.04782,11,exp_name: Pendulum-v1_2023-01-30 (TEST),46,103400
0,0.036943,200.0,-886.391874,-1090.498726,-731.445056,128.011983,11,exp_name: Pendulum-v1_2023-01-30 (TEST),47,105600
0,0.037978,200.0,-982.370923,-1303.82637,-739.793915,177.187957,11,exp_name: Pendulum-v1_2023-01-30 (TEST),48,107800
0,0.040276,200.0,-826.733686,-1112.815805,-628.739896,148.636804,11,exp_name: Pendulum-v1_2023-01-30 (TEST),49,110000
0,0.041126,200.0,-878.244712,-1054.30281,-644.116358,109.995239,11,exp_name: Pendulum-v1_2023-01-30 (TEST),50,112200
0,0.037543,200.0,-835.369008,-964.85402,-655.973657,89.20989,11,exp_name: Pendulum-v1_2023-01-30 (TEST),51,114400
0,0.03674,200.0,-946.75263,-1231.428888,-745.309177,145.459855,11,exp_name: Pendulum-v1_2023-01-30 (TEST),52,116600
0,0.037528,200.0,-919.286422,-1152.640002,-751.590614,113.068392,11,exp_name: Pendulum-v1_2023-01-30 (TEST),53,118800
0,0.040597,200.0,-835.091914,-986.726203,-736.085621,78.789688,11,exp_name: Pendulum-v1_2023-01-30 (TEST),54,121000
0,0.037155,200.0,-829.141862,-1029.877561,-648.776974,117.566803,11,exp_name: Pendulum-v1_2023-01-30 (TEST),55,123200
0,0.036718,200.0,-899.678173,-1220.019465,-631.042308,189.00025,11,exp_name: Pendulum-v1_2023-01-30 (TEST),56,125400
0,0.036911,200.0,-875.743455,-1128.49195,-703.521137,146.326321,11,exp_name: Pendulum-v1_2023-01-30 (TEST),57,127600
0,0.03932,200.0,-842.052192,-1174.344889,-627.349335,147.995112,11,exp_name: Pendulum-v1_2023-01-30 (TEST),58,129800
0,0.038846,200.0,-841.009335,-1146.211151,-640.11884,124.813565,11,exp_name: Pendulum-v1_2023-01-30 (TEST),59,132000
0,0.040471,200.0,-761.362468,-966.123238,-631.361722,105.078929,11,exp_name: Pendulum-v1_2023-01-30 (TEST),60,134200
0,0.039572,200.0,-818.970567,-956.44547,-746.309515,60.470625,11,exp_name: Pendulum-v1_2023-01-30 (TEST),61,136400
0,0.040715,200.0,-760.260876,-975.621723,-616.785279,98.47463,11,exp_name: Pendulum-v1_2023-01-30 (TEST),62,138600
0,0.039705,200.0,-793.381207,-1031.264027,-625.035288,104.496082,11,exp_name: Pendulum-v1_2023-01-30 (TEST),63,140800
0,0.038285,200.0,-780.844737,-1060.429626,-629.760675,124.430172,11,exp_name: Pendulum-v1_2023-01-30 (TEST),64,143000
0,0.036805,200.0,-763.379985,-847.507754,-704.230006,45.037008,11,exp_name: Pendulum-v1_2023-01-30 (TEST),65,145200
0,0.03829,200.0,-758.343651,-918.677824,-627.494454,97.882414,11,exp_name: Pendulum-v1_2023-01-30 (TEST),66,147400
0,0.041387,200.0,-653.98836,-737.272357,-520.244697,61.730094,11,exp_name: Pendulum-v1_2023-01-30 (TEST),67,149600
0,0.037003,200.0,-696.268075,-869.67007,-507.406955,99.106192,11,exp_name: Pendulum-v1_2023-01-30 (TEST),68,151800
0,0.038062,200.0,-646.704269,-869.062832,-376.902125,166.234577,11,exp_name: Pendulum-v1_2023-01-30 (TEST),69,154000
0,0.039225,200.0,-669.439378,-939.974203,-495.948467,140.245801,11,exp_name: Pendulum-v1_2023-01-30 (TEST),70,156200
0,0.040882,200.0,-611.114745,-741.688104,-496.355047,79.667187,11,exp_name: Pendulum-v1_2023-01-30 (TEST),71,158400
0,0.037804,200.0,-621.853785,-1008.941532,-379.685881,171.784177,11,exp_name: Pendulum-v1_2023-01-30 (TEST),72,160600
0,0.038888,200.0,-537.79172,-706.322081,-258.290518,133.300295,11,exp_name: Pendulum-v1_2023-01-30 (TEST),73,162800
0,0.040188,200.0,-560.811792,-738.455237,-255.883309,155.065694,11,exp_name: Pendulum-v1_2023-01-30 (TEST),74,165000
0,0.040332,200.0,-549.472451,-771.325953,-251.016467,163.389454,11,exp_name: Pendulum-v1_2023-01-30 (TEST),75,167200
0,0.038776,200.0,-413.819975,-902.648798,-129.217502,232.953096,11,exp_name: Pendulum-v1_2023-01-30 (TEST),76,169400
0,0.037609,200.0,-433.372827,-765.395779,-133.190963,176.293236,11,exp_name: Pendulum-v1_2023-01-30 (TEST),77,171600
0,0.037931,200.0,-314.621524,-643.073179,-127.403755,154.871652,11,exp_name: Pendulum-v1_2023-01-30 (TEST),78,173800
0,0.037134,200.0,-373.687894,-722.613562,-124.078471,220.362492,11,exp_name: Pendulum-v1_2023-01-30 (TEST),79,176000
0,0.041074,200.0,-331.628423,-654.288292,-125.994939,155.689939,11,exp_name: Pendulum-v1_2023-01-30 (TEST),80,178200
0,0.039483,200.0,-354.876036,-642.764994,-4.813226,211.808177,11,exp_name: Pendulum-v1_2023-01-30 (TEST),81,180400
0,0.039349,200.0,-241.293361,-725.791902,-0.886323,221.135079,11,exp_name: Pendulum-v1_2023-01-30 (TEST),82,182600
0,0.038093,200.0,-248.432865,-374.904033,-6.181125,103.388266,11,exp_name: Pendulum-v1_2023-01-30 (TEST),83,184800
0,0.041685,200.0,-162.559556,-526.598698,-1.227647,153.464792,11,exp_name: Pendulum-v1_2023-01-30 (TEST),84,187000
0,0.03679,200.0,-316.595452,-759.160096,-123.746843,199.429322,11,exp_name: Pendulum-v1_2023-01-30 (TEST),85,189200
0,0.036823,200.0,-294.946016,-748.48181,-2.352769,227.875113,11,exp_name: Pendulum-v1_2023-01-30 (TEST),86,191400
0,0.037239,200.0,-295.04049,-692.820793,-124.032426,166.646212,11,exp_name: Pendulum-v1_2023-01-30 (TEST),87,193600
0,0.04004,200.0,-259.172101,-530.712988,-3.206543,183.471506,11,exp_name: Pendulum-v1_2023-01-30 (TEST),88,195800
0,0.040193,200.0,-223.098298,-371.158456,-122.278862,87.167962,11,exp_name: Pendulum-v1_2023-01-30 (TEST),89,198000
0,0.037248,200.0,-233.3029,-504.891938,-123.934664,120.986628,11,exp_name: Pendulum-v1_2023-01-30 (TEST),90,200200
0,0.038374,200.0,-267.612929,-503.590108,-126.426453,114.859212,11,exp_name: Pendulum-v1_2023-01-30 (TEST),91,202400
0,0.03735,200.0,-214.106744,-367.617751,-2.615363,116.418047,11,exp_name: Pendulum-v1_2023-01-30 (TEST),92,204600
0,0.044297,200.0,-227.734464,-477.888981,-129.320024,119.750772,11,exp_name: Pendulum-v1_2023-01-30 (TEST),93,206800
0,0.038559,200.0,-224.203386,-522.522215,-6.720964,153.359728,11,exp_name: Pendulum-v1_2023-01-30 (TEST),94,209000
0,0.039849,200.0,-259.331503,-452.136874,-129.192254,113.485531,11,exp_name: Pendulum-v1_2023-01-30 (TEST),95,211200
0,0.040059,200.0,-167.502996,-579.337246,-4.032868,156.976674,11,exp_name: Pendulum-v1_2023-01-30 (TEST),96,213400
