,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
0,exp_name: hover_ppo_v2_2023-01-24,2048,0.000536,1.0,2048,-0.787648,-0.788759,-0.786621,0.000321,1,28.341214895248413
1,exp_name: hover_ppo_v2_2023-01-24,4096,0.00052,1.0,2048,-0.787645,-0.788651,-0.786498,0.000322,2,56.53517389297485
2,exp_name: hover_ppo_v2_2023-01-24,6144,0.000575,1.0,2048,-0.787654,-0.788593,-0.786524,0.000325,3,85.87020587921143
3,exp_name: hover_ppo_v2_2023-01-24,8192,0.000539,1.0,2048,-0.787636,-0.788577,-0.78646,0.000324,4,114.3436598777771
4,exp_name: hover_ppo_v2_2023-01-24,10240,0.000557,1.0,2048,-0.787645,-0.788595,-0.78663,0.00032,5,143.31996369361877
0,exp_name: hover_ppo_v2_2023-01-24,12288,0.000513,1.0,2048,-0.787618,-0.788711,-0.786524,0.000321,6,171.33361673355103
1,exp_name: hover_ppo_v2_2023-01-24,14336,0.000532,1.0,2048,-0.787602,-0.788655,-0.786482,0.000331,7,199.71000170707703
2,exp_name: hover_ppo_v2_2023-01-24,16384,0.000515,1.0,2048,-0.787584,-0.788615,-0.786269,0.000317,8,227.7411777973175
3,exp_name: hover_ppo_v2_2023-01-24,18432,0.000573,1.0,2048,-0.787565,-0.788517,-0.786462,0.000325,9,256.81025671958923
4,exp_name: hover_ppo_v2_2023-01-24,20480,0.000544,1.0,2048,-0.787537,-0.7888,-0.786457,0.000326,10,285.280859708786
0,exp_name: hover_ppo_v2_2023-01-24,22528,0.00053,1.0,2048,-0.787505,-0.78839,-0.786404,0.000323,11,313.6739146709442
1,exp_name: hover_ppo_v2_2023-01-24,24576,0.000526,1.0,2048,-0.787473,-0.788548,-0.786177,0.00033,12,341.81768703460693
2,exp_name: hover_ppo_v2_2023-01-24,26624,0.000519,1.0,2048,-0.78742,-0.788445,-0.786329,0.000323,13,369.89253664016724
3,exp_name: hover_ppo_v2_2023-01-24,28672,0.000496,1.0,2048,-0.787385,-0.788693,-0.786029,0.000337,14,397.449001789093
4,exp_name: hover_ppo_v2_2023-01-24,30720,0.000522,1.0,2048,-0.787323,-0.788335,-0.786249,0.000333,15,425.5012836456299
0,exp_name: hover_ppo_v2_2023-01-24,32768,0.000486,1.0,2048,-0.787262,-0.788451,-0.785921,0.000333,16,452.99571776390076
1,exp_name: hover_ppo_v2_2023-01-24,34816,0.000531,1.0,2048,-0.787221,-0.788335,-0.785949,0.000331,17,481.23852372169495
2,exp_name: hover_ppo_v2_2023-01-24,36864,0.000532,1.0,2048,-0.787153,-0.788139,-0.785631,0.000341,18,509.4965717792511
3,exp_name: hover_ppo_v2_2023-01-24,38912,0.0005,1.0,2048,-0.787071,-0.788208,-0.785894,0.000337,19,537.3414237499237
4,exp_name: hover_ppo_v2_2023-01-24,40960,0.000522,1.0,2048,-0.787018,-0.78832,-0.785805,0.000334,20,565.6197738647461
0,exp_name: hover_ppo_v2_2023-01-24,43008,0.000535,1.0,2048,-0.786948,-0.788075,-0.785864,0.000345,21,594.1400418281555
1,exp_name: hover_ppo_v2_2023-01-24,45056,0.000548,1.0,2048,-0.786885,-0.787929,-0.785609,0.000345,22,623.0716407299042
2,exp_name: hover_ppo_v2_2023-01-24,47104,0.000534,1.0,2048,-0.786789,-0.787802,-0.785601,0.00034,23,651.5231227874756
3,exp_name: hover_ppo_v2_2023-01-24,49152,0.000613,1.0,2048,-0.786713,-0.78785,-0.785513,0.000352,24,681.474684715271
4,exp_name: hover_ppo_v2_2023-01-24,51200,0.000577,1.0,2048,-0.78664,-0.787662,-0.784867,0.000356,25,710.7537016868591
0,exp_name: hover_ppo_v2_2023-01-24,53248,0.000561,1.0,2048,-0.786555,-0.787743,-0.785251,0.000353,26,739.6943027973175
1,exp_name: hover_ppo_v2_2023-01-24,55296,0.000603,1.0,2048,-0.786474,-0.787487,-0.785231,0.000356,27,769.201272726059
2,exp_name: hover_ppo_v2_2023-01-24,57344,0.000519,1.0,2048,-0.78637,-0.787593,-0.785136,0.000367,28,797.4339938163757
3,exp_name: hover_ppo_v2_2023-01-24,59392,0.000533,1.0,2048,-0.786294,-0.78797,-0.785142,0.000366,29,825.8667278289795
4,exp_name: hover_ppo_v2_2023-01-24,61440,0.000574,1.0,2048,-0.78621,-0.787484,-0.784886,0.000366,30,855.2340228557587
0,exp_name: hover_ppo_v2_2023-01-24,63488,0.000595,1.0,2048,-0.786108,-0.78744,-0.784907,0.000368,31,885.1519076824188
1,exp_name: hover_ppo_v2_2023-01-24,65536,0.000487,1.0,2048,-0.78603,-0.787338,-0.784715,0.000372,32,912.563905954361
2,exp_name: hover_ppo_v2_2023-01-24,67584,0.00049,1.0,2048,-0.785932,-0.787172,-0.78451,0.000376,33,940.176023721695
3,exp_name: hover_ppo_v2_2023-01-24,69632,0.000479,1.0,2048,-0.785846,-0.787006,-0.784704,0.000373,34,967.294312953949
4,exp_name: hover_ppo_v2_2023-01-24,71680,0.000492,1.0,2048,-0.785732,-0.787082,-0.784346,0.00038,35,994.6851778030396
0,exp_name: hover_ppo_v2_2023-01-24,73728,0.000509,1.0,2048,-0.785636,-0.786867,-0.784278,0.000381,36,1021.9029366970062
1,exp_name: hover_ppo_v2_2023-01-24,75776,0.000477,1.0,2048,-0.78555,-0.787179,-0.784283,0.000386,37,1049.2252037525177
2,exp_name: hover_ppo_v2_2023-01-24,77824,0.000512,1.0,2048,-0.78543,-0.786695,-0.784256,0.000389,38,1077.1533687114716
3,exp_name: hover_ppo_v2_2023-01-24,79872,0.000487,1.0,2048,-0.785342,-0.786428,-0.783996,0.000387,39,1104.6068048477173
4,exp_name: hover_ppo_v2_2023-01-24,81920,0.000484,1.0,2048,-0.785232,-0.786511,-0.783828,0.000408,40,1131.9634239673615
0,exp_name: hover_ppo_v2_2023-01-24,83968,0.00048,1.0,2048,-0.785161,-0.786444,-0.783743,0.000389,41,1159.072803735733
1,exp_name: hover_ppo_v2_2023-01-24,86016,0.000479,1.0,2048,-0.785048,-0.786266,-0.783736,0.000399,42,1186.4721858501434
2,exp_name: hover_ppo_v2_2023-01-24,88064,0.000478,1.0,2048,-0.78494,-0.786154,-0.783612,0.000406,43,1213.6690938472748
3,exp_name: hover_ppo_v2_2023-01-24,90112,0.000484,1.0,2048,-0.784843,-0.786181,-0.78334,0.00041,44,1241.2088499069214
4,exp_name: hover_ppo_v2_2023-01-24,92160,0.000487,1.0,2048,-0.78473,-0.786153,-0.783229,0.000415,45,1268.8841819763184
0,exp_name: hover_ppo_v2_2023-01-24,94208,0.000482,1.0,2048,-0.784623,-0.786124,-0.782957,0.000413,46,1296.2235016822815
1,exp_name: hover_ppo_v2_2023-01-24,96256,0.000487,1.0,2048,-0.784535,-0.785986,-0.782945,0.000416,47,1323.6037077903748
2,exp_name: hover_ppo_v2_2023-01-24,98304,0.000477,1.0,2048,-0.784408,-0.786024,-0.783006,0.000412,48,1350.7834627628326
3,exp_name: hover_ppo_v2_2023-01-24,100352,0.000476,1.0,2048,-0.78431,-0.785792,-0.782826,0.000418,49,1377.822685956955
4,exp_name: hover_ppo_v2_2023-01-24,102400,0.000507,1.0,2048,-0.784196,-0.785645,-0.782376,0.000433,50,1405.4530038833618
0,exp_name: hover_ppo_v2_2023-01-24,104448,0.000496,1.0,2048,-0.784089,-0.785367,-0.782527,0.000427,51,1433.223701953888
1,exp_name: hover_ppo_v2_2023-01-24,106496,0.000481,1.0,2048,-0.783971,-0.785235,-0.782583,0.000423,52,1460.6851267814636
2,exp_name: hover_ppo_v2_2023-01-24,108544,0.000485,1.0,2048,-0.783895,-0.785628,-0.782099,0.000436,53,1488.1235358715057
3,exp_name: hover_ppo_v2_2023-01-24,110592,0.00048,1.0,2048,-0.783755,-0.785195,-0.782374,0.000444,54,1515.4977819919586
4,exp_name: hover_ppo_v2_2023-01-24,112640,0.000482,1.0,2048,-0.78366,-0.784999,-0.782116,0.000423,55,1542.9206578731537
0,exp_name: hover_ppo_v2_2023-01-24,114688,0.000485,1.0,2048,-0.783534,-0.785,-0.782163,0.000428,56,1570.3676998615265
1,exp_name: hover_ppo_v2_2023-01-24,116736,0.000489,1.0,2048,-0.783411,-0.784991,-0.781751,0.00045,57,1597.8912949562073
2,exp_name: hover_ppo_v2_2023-01-24,118784,0.000476,1.0,2048,-0.783313,-0.784875,-0.781969,0.00044,58,1625.3141486644745
