,episodes,training time,length per episode,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,21,21.31442904472351,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,43008,0.439806,1024.0,-506.89082,-514.660489,-499.121152,7.769669
1,22,22.284023761749268,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,45056,0.430748,1024.0,-469.676811,-489.207976,-450.145645,19.531166
2,23,23.31925678253174,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,47104,0.461913,1024.0,-481.933351,-497.163429,-466.703273,15.230078
3,24,24.295353889465332,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,49152,0.431508,1024.0,-508.501429,-551.405621,-465.597236,42.904193
4,25,25.301285982131958,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,51200,0.444078,1024.0,-498.954164,-499.525481,-498.382847,0.571317
0,26,26.361430883407593,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,53248,0.468989,1024.0,-441.308407,-441.601959,-441.014855,0.293552
1,27,27.37811803817749,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,55296,0.452469,1024.0,-441.14946,-449.96422,-432.3347,8.81476
2,28,28.43701696395874,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,57344,0.46869,1024.0,-466.520362,-479.253933,-453.786792,12.733571
3,29,29.494407892227173,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,59392,0.471664,1024.0,-442.097767,-443.983319,-440.212215,1.885552
4,30,30.476406812667847,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,61440,0.43552,1024.0,-462.415194,-463.327964,-461.502424,0.91277
0,31,31.523754119873047,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,63488,0.464698,1024.0,-398.290227,-406.887214,-389.693239,8.596988
1,32,32.506932973861694,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,65536,0.434773,1024.0,-425.758675,-440.070754,-411.446597,14.312078
2,33,33.48929286003113,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,67584,0.432915,1024.0,-375.330328,-388.197174,-362.463481,12.866847
3,34,34.502277851104736,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,69632,0.448717,1024.0,-402.021696,-431.164045,-372.879346,29.142349
4,35,35.47344899177551,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,71680,0.429578,1024.0,-380.024573,-380.957759,-379.091387,0.933186
0,36,36.49091386795044,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,73728,0.447736,1024.0,-370.325682,-375.945586,-364.705778,5.619904
1,37,37.47996282577515,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,75776,0.437474,1024.0,-373.754995,-385.850759,-361.65923,12.095764
2,38,38.45194101333618,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,77824,0.431724,1024.0,-384.532564,-411.433241,-357.631886,26.900677
3,39,39.474212884902954,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,79872,0.45329,1024.0,-383.207738,-395.691898,-370.723578,12.48416
4,40,40.45594882965088,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,81920,0.433106,1024.0,-408.478581,-423.832675,-393.124486,15.354094
0,41,41.44015908241272,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,83968,0.435901,1024.0,-382.817441,-394.39104,-371.243843,11.573598
1,42,42.47080874443054,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,86016,0.457391,1024.0,-372.522361,-385.158171,-359.88655,12.63581
2,43,43.44000697135925,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,88064,0.430444,1024.0,-360.134927,-371.216348,-349.053507,11.08142
3,44,44.434969902038574,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,90112,0.439556,1024.0,-365.430051,-382.273068,-348.587035,16.843016
4,45,45.456788063049316,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,92160,0.453717,1024.0,-338.244645,-342.863065,-333.626225,4.61842
0,46,46.436529874801636,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,94208,0.433087,1024.0,-346.617379,-351.387341,-341.847416,4.769963
1,47,47.45336985588074,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,96256,0.44965,1024.0,-358.052714,-368.160686,-347.944742,10.107972
2,48,48.43355703353882,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,98304,0.433975,1024.0,-376.768743,-390.280334,-363.257151,13.511592
3,49,49.4055917263031,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,100352,0.430317,1024.0,-367.677428,-378.742255,-356.612601,11.064827
4,50,50.434354066848755,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,102400,0.457115,1024.0,-351.842524,-364.587694,-339.097354,12.74517
0,51,51.41716694831848,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,104448,0.43388,1024.0,-351.62684,-352.549927,-350.703753,0.923087
1,52,52.39113092422485,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,106496,0.429342,1024.0,-370.957672,-383.939354,-357.975991,12.981681
2,53,53.41532588005066,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,108544,0.45439,1024.0,-372.093962,-378.307364,-365.880561,6.213402
3,54,54.3843719959259,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,110592,0.429564,1024.0,-381.826017,-394.474332,-369.177702,12.648315
4,55,55.38549995422363,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,112640,0.442413,1024.0,-350.979736,-351.729053,-350.230419,0.749317
0,56,56.390371799468994,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,114688,0.444522,1024.0,-336.183188,-342.112406,-330.25397,5.929218
1,57,57.361185789108276,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,116736,0.429673,1024.0,-341.449897,-345.944143,-336.955651,4.494246
2,58,58.39458394050598,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,118784,0.457234,1024.0,-370.06466,-374.830642,-365.298678,4.765982
3,59,59.364388942718506,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,120832,0.430081,1024.0,-341.341931,-343.394554,-339.289307,2.052624
4,60,60.33861470222473,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,122880,0.430582,1024.0,-345.140738,-353.044357,-337.237119,7.903619
0,61,61.376250982284546,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,124928,0.459457,1024.0,-335.737319,-335.865633,-335.609005,0.128314
1,62,62.34813594818115,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,126976,0.431247,1024.0,-317.072149,-317.22949,-316.914808,0.157341
2,63,63.332785844802856,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,129024,0.432847,1024.0,-313.503904,-318.21514,-308.792668,4.711236
3,64,64.35355710983276,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,131072,0.453561,1024.0,-342.026048,-353.371389,-330.680707,11.345341
4,65,65.31977605819702,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,133120,0.427767,1024.0,-328.507431,-331.874274,-325.140588,3.366843
0,66,66.33733892440796,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,135168,0.44786,1024.0,-342.031607,-346.984505,-337.07871,4.952897
1,67,67.32886409759521,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,137216,0.438801,1024.0,-344.287968,-347.993865,-340.582071,3.705897
2,68,68.29974412918091,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,139264,0.430546,1024.0,-331.76184,-338.960719,-324.562962,7.198879
3,69,69.32953095436096,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,141312,0.45579,1024.0,-328.446149,-332.671185,-324.221112,4.225037
4,70,70.30321288108826,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,143360,0.430015,1024.0,-333.425088,-334.661639,-332.188536,1.236552
0,71,71.28857779502869,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,145408,0.434661,1024.0,-321.515148,-328.152571,-314.877726,6.637422
1,72,72.314218044281,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,147456,0.456535,1024.0,-327.148986,-337.083897,-317.214074,9.934912
2,73,73.28884792327881,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,149504,0.429684,1024.0,-327.59461,-328.994624,-326.194595,1.400014
3,74,74.27634382247925,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,151552,0.435264,1024.0,-304.94548,-311.181457,-298.709502,6.235978
4,75,75.28326487541199,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,153600,0.446986,1024.0,-288.482722,-299.823739,-277.141705,11.341017
0,76,76.2637870311737,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,155648,0.431872,1024.0,-280.398458,-282.142529,-278.654387,1.744071
1,77,77.27777290344238,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,157696,0.448647,1024.0,-275.871236,-276.614915,-275.127557,0.743679
2,78,78.26005697250366,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,159744,0.436774,1024.0,-275.344798,-279.534054,-271.155542,4.189256
3,79,79.23028683662415,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,161792,0.430254,1024.0,-283.090939,-286.582702,-279.599177,3.491763
4,80,80.25397491455078,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,163840,0.456065,1024.0,-262.328819,-267.709421,-256.948216,5.380603
0,81,81.23012208938599,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,165888,0.432278,1024.0,-263.254374,-266.755202,-259.753545,3.500829
1,82,82.19277691841125,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,167936,0.427673,1024.0,-273.885634,-274.400105,-273.371162,0.514472
2,83,83.26148104667664,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,169984,0.453102,1024.0,-274.00249,-286.919557,-261.085422,12.917067
3,84,84.2290871143341,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,172032,0.427594,1024.0,-282.503385,-285.422795,-279.583975,2.91941
4,85,85.22816586494446,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,174080,0.441203,1024.0,-266.373666,-270.468786,-262.278546,4.09512
0,86,86.22987794876099,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,176128,0.444208,1024.0,-247.71267,-249.615309,-245.810031,1.902639
1,87,87.19555902481079,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,178176,0.427845,1024.0,-254.819958,-260.702319,-248.937597,5.882361
2,88,88.21682000160217,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,180224,0.452916,1024.0,-246.766188,-254.404145,-239.128232,7.637957
3,89,89.19147300720215,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,182272,0.42979,1024.0,-256.301369,-259.56269,-253.040047,3.261322
4,90,90.1582088470459,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,184320,0.428148,1024.0,-239.718536,-240.058549,-239.378522,0.340013
0,91,91.18936681747437,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,186368,0.457356,1024.0,-239.940606,-242.445252,-237.435959,2.504646
1,92,92.15699100494385,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,188416,0.427922,1024.0,-251.207897,-251.764939,-250.650854,0.557042
2,93,93.14091300964355,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,190464,0.43567,1024.0,-249.505583,-250.657575,-248.353591,1.151992
3,94,94.149906873703,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,192512,0.448862,1024.0,-260.157572,-262.016317,-258.298828,1.858745
4,95,95.11384391784668,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,194560,0.42798,1024.0,-254.164291,-255.902063,-252.426519,1.737772
0,96,96.12728190422058,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,196608,0.445725,1024.0,-261.227217,-267.766953,-254.687482,6.539736
1,97,97.11440587043762,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,198656,0.439887,1024.0,-254.932241,-258.688171,-251.176311,3.75593
2,98,98.08496904373169,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,200704,0.430333,1024.0,-257.887188,-258.904657,-256.869719,1.017469
3,99,99.09592199325562,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,202752,0.44853,1024.0,-265.500075,-266.366253,-264.633897,0.866178
4,100,100.0640959739685,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,204800,0.429595,1024.0,-269.79247,-276.210232,-263.374708,6.417762
0,101,101.0377140045166,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,206848,0.431088,1024.0,-263.659272,-267.159953,-260.158591,3.500681
1,102,102.06084108352661,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,208896,0.454697,1024.0,-264.956504,-266.387984,-263.525024,1.43148
2,103,103.0329999923706,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,210944,0.429723,1024.0,-291.46756,-294.692251,-288.242868,3.224692
3,104,104.01441383361816,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,212992,0.433612,1024.0,-280.723597,-282.621781,-278.825414,1.898184
4,105,105.02771210670471,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,215040,0.44888,1024.0,-282.795704,-283.168293,-282.423115,0.372589
0,106,106.01241683959961,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,217088,0.434249,1024.0,-271.788891,-273.471259,-270.106523,1.682368
1,107,107.01365208625793,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,219136,0.442629,1024.0,-292.888671,-294.482707,-291.294634,1.594037
2,108,108.0018880367279,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,221184,0.43863,1024.0,-307.882477,-313.299096,-302.465857,5.41662
3,109,108.96752500534058,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,223232,0.428275,1024.0,-293.310378,-293.96877,-292.651986,0.658392
4,110,109.98495292663574,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,225280,0.453357,1024.0,-279.734615,-280.386043,-279.083186,0.651428
0,111,110.95532083511353,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,227328,0.429467,1024.0,-274.440359,-274.521894,-274.358825,0.081534
1,112,111.92099785804749,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,229376,0.426752,1024.0,-276.416173,-277.532802,-275.299544,1.116629
2,113,112.94028878211975,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,231424,0.454916,1024.0,-270.523712,-273.087342,-267.960083,2.563629
3,114,113.90736889839172,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,233472,0.427855,1024.0,-274.719851,-276.505293,-272.93441,1.785442
4,115,114.8944640159607,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,235520,0.435153,1024.0,-266.278576,-266.62271,-265.934442,0.344134
0,116,115.91319298744202,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,237568,0.450178,1024.0,-265.242297,-270.632501,-259.852092,5.390204
1,117,116.8786289691925,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,239616,0.427985,1024.0,-263.866182,-264.984136,-262.748228,1.117954
2,118,117.88102793693542,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,241664,0.442777,1024.0,-281.883977,-283.091522,-280.676433,1.207544
3,119,118.86756896972656,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,243712,0.438519,1024.0,-266.145125,-267.861118,-264.429132,1.715993
4,120,119.86278891563416,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,245760,0.441433,1024.0,-266.74603,-270.731054,-262.761005,3.985025
0,121,120.88796496391296,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,247808,0.452864,1024.0,-272.568069,-275.70324,-269.432897,3.135172
1,122,121.8628900051117,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,249856,0.43256,1024.0,-256.320049,-258.05456,-254.585537,1.734512
2,123,122.88091492652893,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,251904,0.454416,1024.0,-267.537952,-270.639881,-264.436023,3.101929
3,124,123.90499496459961,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,253952,0.456145,1024.0,-284.423419,-295.607022,-273.239815,11.183603
4,125,124.95066976547241,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,256000,0.466818,1024.0,-269.846234,-271.384068,-268.308401,1.537833
0,126,126.00755214691162,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,258048,0.468379,1024.0,-273.307651,-275.862892,-270.752409,2.555241
1,127,127.03043270111084,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,260096,0.457816,1024.0,-247.753952,-249.986553,-245.521352,2.2326
2,128,128.02982997894287,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,262144,0.442018,1024.0,-253.475797,-256.299734,-250.651859,2.823938
3,129,129.11177492141724,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,264192,0.483153,1024.0,-264.779131,-277.814473,-251.743789,13.035342
4,130,130.11920070648193,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,266240,0.448091,1024.0,-250.476942,-254.471162,-246.482722,3.99422
0,131,131.16255688667297,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,268288,0.463647,1024.0,-243.073506,-248.878837,-237.268175,5.805331
1,132,132.1882140636444,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,270336,0.457543,1024.0,-238.616221,-245.622771,-231.60967,7.006551
2,133,133.18709087371826,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,272384,0.442196,1024.0,-231.042602,-236.375752,-225.709452,5.33315
3,134,134.2319209575653,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,274432,0.46672,1024.0,-238.712794,-243.76967,-233.655919,5.056875
4,135,135.2637119293213,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,276480,0.459217,1024.0,-230.792434,-231.653178,-229.93169,0.860744
0,136,136.27984189987183,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,278528,0.451322,1024.0,-229.118,-230.477791,-227.758208,1.359791
1,137,137.3586299419403,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,280576,0.482042,1024.0,-216.306267,-221.735453,-210.877082,5.429186
2,138,138.4043459892273,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,282624,0.466919,1024.0,-214.227325,-215.425946,-213.028705,1.19862
3,139,139.47787189483643,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,284672,0.47814,1024.0,-219.348301,-219.623925,-219.072676,0.275625
4,140,140.48373985290527,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,286720,0.447417,1024.0,-231.004214,-231.331693,-230.676735,0.327479
0,141,141.4690659046173,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,288768,0.435349,1024.0,-225.501844,-227.407997,-223.59569,1.906154
1,142,142.48174500465393,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,290816,0.448242,1024.0,-222.126599,-224.616424,-219.636774,2.489825
2,143,143.46232199668884,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,292864,0.43414,1024.0,-219.40551,-225.018459,-213.792562,5.612948
3,144,144.42844700813293,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,294912,0.428762,1024.0,-222.83855,-223.239777,-222.437323,0.401227
4,145,145.4530589580536,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,296960,0.453305,1024.0,-224.058259,-229.063617,-219.0529,5.005359
0,146,146.51784586906433,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,299008,0.473096,1024.0,-220.676663,-221.43087,-219.922455,0.754208
1,147,147.56030702590942,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,301056,0.461604,1024.0,-231.424467,-234.048567,-228.800368,2.6241
2,148,148.58313608169556,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,303104,0.456666,1024.0,-222.356636,-223.667403,-221.04587,1.310767
3,149,149.55157375335693,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,305152,0.4282,1024.0,-216.291775,-217.029037,-215.554514,0.737261
4,150,150.55375289916992,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,307200,0.442199,1024.0,-217.970121,-221.420479,-214.519763,3.450358
0,151,151.54860401153564,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,309248,0.439198,1024.0,-219.304026,-223.262942,-215.345109,3.958917
1,152,152.52532196044922,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,311296,0.432094,1024.0,-209.442181,-211.028344,-207.856018,1.586163
2,153,153.55551195144653,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,313344,0.456872,1024.0,-216.383785,-218.488884,-214.278685,2.1051
3,154,154.6481490135193,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,315392,0.488983,1024.0,-212.738072,-213.356406,-212.119738,0.618334
4,155,155.65176677703857,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,317440,0.442595,1024.0,-227.272548,-228.188582,-226.356513,0.916035
0,156,156.6937539577484,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,319488,0.463011,1024.0,-226.804458,-229.619463,-223.989452,2.815005
1,157,157.66970086097717,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,321536,0.435181,1024.0,-231.003421,-234.186971,-227.819872,3.183549
2,158,158.66979694366455,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,323584,0.442954,1024.0,-237.559131,-238.559276,-236.558986,1.000145
3,159,159.6524498462677,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,325632,0.437173,1024.0,-228.793721,-232.632228,-224.955214,3.838507
4,160,160.6228108406067,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,327680,0.430157,1024.0,-245.261276,-252.4711,-238.051453,7.209824
0,161,161.6467490196228,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,329728,0.454972,1024.0,-248.202056,-251.976219,-244.427893,3.774163
1,162,162.64612483978271,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,331776,0.443091,1024.0,-243.72698,-248.746811,-238.707149,5.019831
2,163,163.7483069896698,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,333824,0.492102,1024.0,-225.504855,-226.659427,-224.350284,1.154571
3,164,164.86202692985535,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,335872,0.497547,1024.0,-221.345589,-222.485404,-220.205773,1.139815
4,165,165.859543800354,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,337920,0.44162,1024.0,-225.354137,-229.711626,-220.996649,4.357489
0,166,166.88322377204895,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,339968,0.452783,1024.0,-220.691845,-222.766036,-218.617655,2.07419
1,167,167.90383172035217,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,342016,0.455012,1024.0,-215.668572,-216.991451,-214.345693,1.322879
2,168,168.88148474693298,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,344064,0.433014,1024.0,-213.890964,-213.968516,-213.813413,0.077552
3,169,169.92041993141174,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-28,346112,0.463631,1024.0,-221.587273,-222.433051,-220.741495,0.845778
