,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.0271649360656738,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.472754,1024.0,-938.668029,-978.832007,-898.504051,40.163978
1,2,2.073230743408203,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.482884,1024.0,-796.055529,-815.022547,-777.08851,18.967019
2,3,3.1263937950134277,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.481267,1024.0,-1004.052151,-1015.860302,-992.244,11.808151
3,4,4.1924028396606445,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.491271,1024.0,-854.699574,-902.088609,-807.310538,47.389036
4,5,5.164216041564941,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.446076,1024.0,-854.739462,-890.952889,-818.526036,36.213427
0,6,6.150033950805664,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.449145,1024.0,-813.101666,-829.423991,-796.779341,16.322325
1,7,7.18697714805603,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.473037,1024.0,-716.13571,-724.648397,-707.623022,8.512688
2,8,8.300765037536621,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.513272,1024.0,-709.763108,-719.887385,-699.638831,10.124277
3,9,9.363733053207397,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.487782,1024.0,-699.351389,-709.896607,-688.806171,10.545218
4,10,10.476961135864258,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.513818,1024.0,-637.396738,-643.544862,-631.248613,6.148125
0,11,11.554216861724854,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.493662,1024.0,-610.709741,-674.645422,-546.77406,63.935681
1,12,12.632214069366455,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.496277,1024.0,-611.593049,-651.402828,-571.783271,39.809779
2,13,13.675683736801147,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.477266,1024.0,-595.484726,-596.953893,-594.015559,1.469167
3,14,14.729391813278198,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.484656,1024.0,-592.065749,-622.844851,-561.286648,30.779101
4,15,15.750952959060669,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.47095,1024.0,-636.57709,-641.51999,-631.634191,4.942899
0,16,16.73689079284668,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,32768,0.449312,1024.0,-598.467571,-603.12302,-593.812123,4.655449
