,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.5729568004608154,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.740176,1024.0,-937.142594,-977.114557,-897.170632,39.971962
1,2,3.175004720687866,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.753565,1024.0,-794.693447,-813.570589,-775.816305,18.877142
2,3,4.86161994934082,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.799651,1024.0,-1000.896013,-1012.528235,-989.26379,11.632223
3,4,6.407063007354736,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.730017,1024.0,-852.663291,-899.657998,-805.668585,46.994706
4,5,7.956373929977417,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.732505,1024.0,-852.532577,-888.411787,-816.653366,35.87921
0,6,9.42908787727356,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.690766,1024.0,-811.183858,-827.326024,-795.041693,16.142165
1,7,11.028388977050781,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.754068,1024.0,-714.638777,-723.112087,-706.165466,8.473311
2,8,12.519133806228638,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.700357,1024.0,-708.348044,-718.422755,-698.273333,10.074711
3,9,14.016125917434692,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.696223,1024.0,-697.951321,-708.471464,-687.431178,10.520143
4,10,15.539654731750488,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.716644,1024.0,-636.234327,-642.380167,-630.088486,6.145841
0,11,16.980093955993652,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.676659,1024.0,-609.978261,-673.335004,-546.621518,63.356743
1,12,18.568273782730103,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.752599,1024.0,-611.525527,-651.313593,-571.73746,39.788067
2,13,19.993610858917236,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.669715,1024.0,-595.41652,-596.884932,-593.948109,1.468412
3,14,21.5002658367157,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.710332,1024.0,-591.985302,-622.739589,-561.231014,30.754288
4,15,22.969648122787476,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.691367,1024.0,-636.491274,-641.439098,-631.54345,4.947824
