,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: Pendulum-v1_2023-01-28 (TEST),2200,0.040222,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728,0
0,exp_name: Pendulum-v1_2023-01-28 (TEST),4400,0.039519,200.0,11,-1441.111558,-1704.71896,-1175.275263,170.773083,1
0,exp_name: Pendulum-v1_2023-01-28 (TEST),6600,0.039371,200.0,11,-1349.323664,-1698.962952,-884.736371,310.042328,2
0,exp_name: Pendulum-v1_2023-01-28 (TEST),8800,0.039117,200.0,11,-1070.52599,-1330.270034,-747.986956,189.399427,3
0,exp_name: Pendulum-v1_2023-01-28 (TEST),11000,0.039214,200.0,11,-1078.030445,-1864.29941,-635.460776,298.879284,4
0,exp_name: Pendulum-v1_2023-01-28 (TEST),13200,0.041282,200.0,11,-1039.093354,-1699.401548,-747.909502,276.365831,5
0,exp_name: Pendulum-v1_2023-01-28 (TEST),15400,0.038159,200.0,11,-1309.565385,-1696.471217,-834.77156,337.71646,6
0,exp_name: Pendulum-v1_2023-01-28 (TEST),17600,0.037773,200.0,11,-1187.255409,-1576.167492,-865.467459,239.096987,7
0,exp_name: Pendulum-v1_2023-01-28 (TEST),19800,0.040145,200.0,11,-1072.623788,-1603.66807,-875.866173,221.471513,8
0,exp_name: Pendulum-v1_2023-01-28 (TEST),22000,0.039978,200.0,11,-1130.661567,-1454.681629,-753.803137,239.30486,9
0,exp_name: Pendulum-v1_2023-01-28 (TEST),24200,0.037609,200.0,11,-1134.103374,-1615.572795,-891.082335,246.005566,10
0,exp_name: Pendulum-v1_2023-01-28 (TEST),26400,0.03764,200.0,11,-1120.893883,-1771.051026,-739.084739,317.06495,11
0,exp_name: Pendulum-v1_2023-01-28 (TEST),28600,0.03818,200.0,11,-1209.119726,-1656.912972,-758.796809,301.822331,12
