,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,34816,0.000707,1.0,2048,-0.888237,-0.889617,-0.887222,0.000441,17,522.1611881256104
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,36864,0.000647,1.0,2048,-0.888144,-0.889567,-0.887222,0.000438,18,550.4172129631042
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,38912,0.000654,1.0,2048,-0.888066,-0.889588,-0.887222,0.000433,19,578.7632751464844
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,40960,0.000664,1.0,2048,-0.887967,-0.889573,-0.887222,0.000417,20,607.2759213447571
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,43008,0.000704,1.0,2048,-0.887886,-0.889482,-0.887222,0.000421,21,636.6625661849976
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,45056,0.000821,1.0,2048,-0.8878,-0.889088,-0.887222,0.000408,22,667.8265471458435
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,47104,0.000844,1.0,2048,-0.887723,-0.88915,-0.887222,0.000389,23,699.2699909210205
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,49152,0.000859,1.0,2048,-0.887642,-0.888993,-0.887222,0.000363,24,730.8956632614136
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,51200,0.000793,1.0,2048,-0.88757,-0.888962,-0.887222,0.000342,25,761.8034000396729
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,53248,0.00079,1.0,2048,-0.887494,-0.889243,-0.887222,0.0003,26,792.4676861763
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,55296,0.000785,1.0,2048,-0.887442,-0.888665,-0.887222,0.000269,27,822.9263560771942
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,57344,0.000701,1.0,2048,-0.887403,-0.888722,-0.887222,0.000247,28,852.0179541110992
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,59392,0.000782,1.0,2048,-0.887358,-0.888813,-0.887222,0.000219,29,882.3640201091766
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,61440,0.000639,1.0,2048,-0.887329,-0.888681,-0.887222,0.000189,30,910.4334771633148
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,63488,0.000668,1.0,2048,-0.887294,-0.888456,-0.887222,0.000156,31,938.7796730995178
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,65536,0.000682,1.0,2048,-0.887283,-0.888497,-0.887222,0.000141,32,967.7829990386963
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,67584,0.000735,1.0,2048,-0.887267,-0.888114,-0.887222,0.000116,33,997.4305131435394
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,69632,0.000804,1.0,2048,-0.887252,-0.888254,-0.887222,9.5e-05,34,1027.8804490566254
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,71680,0.000828,1.0,2048,-0.887249,-0.888069,-0.887222,9.4e-05,35,1058.9182600975037
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,73728,0.00074,1.0,2048,-0.887238,-0.888081,-0.887222,6.4e-05,36,1088.0316760540009
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,75776,0.000707,1.0,2048,-0.887235,-0.888198,-0.887222,6.2e-05,37,1117.2793250083923
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,77824,0.000836,1.0,2048,-0.887233,-0.887995,-0.887222,5.1e-05,38,1148.0665531158447
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,79872,0.00086,1.0,2048,-0.887231,-0.887911,-0.887222,5e-05,39,1179.4860081672668
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,81920,0.000863,1.0,2048,-0.887228,-0.887833,-0.887222,3.9e-05,40,1210.980741262436
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,83968,0.000805,1.0,2048,-0.887225,-0.888105,-0.887222,3.2e-05,41,1241.6590361595154
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,86016,0.000801,1.0,2048,-0.887227,-0.888047,-0.887222,4.4e-05,42,1272.2691910266876
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,88064,0.000823,1.0,2048,-0.887225,-0.887734,-0.887222,2.9e-05,43,1303.2873151302338
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,90112,0.000804,1.0,2048,-0.887223,-0.887502,-0.887222,1.4e-05,44,1333.770319223404
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,92160,0.000709,1.0,2048,-0.887223,-0.887611,-0.887222,1.6e-05,45,1363.0160710811615
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,94208,0.000754,1.0,2048,-0.887222,-0.887526,-0.887222,1e-05,46,1393.004595041275
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,96256,0.000715,1.0,2048,-0.887223,-0.888205,-0.887222,2.5e-05,47,1422.3519251346588
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,98304,0.000799,1.0,2048,-0.887222,-0.887332,-0.887222,5e-06,48,1452.9888861179352
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,100352,0.000807,1.0,2048,-0.887222,-0.887442,-0.887222,8e-06,49,1483.5463559627533
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,102400,0.000838,1.0,2048,-0.887222,-0.887504,-0.887222,7e-06,50,1514.7194192409515
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,104448,0.000812,1.0,2048,-0.887222,-0.887359,-0.887222,3e-06,51,1545.19180226326
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,106496,0.000812,1.0,2048,-0.887222,-0.887483,-0.887222,6e-06,52,1576.050606250763
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,108544,0.000782,1.0,2048,-0.887222,-0.887392,-0.887222,4e-06,53,1606.3083600997925
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,110592,0.00081,1.0,2048,-0.887222,-0.887325,-0.887222,3e-06,54,1637.0506660938263
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,112640,0.000832,1.0,2048,-0.887222,-0.887366,-0.887222,3e-06,55,1668.0405142307281
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,114688,0.000757,1.0,2048,-0.887222,-0.887813,-0.887222,1.3e-05,56,1697.8245041370392
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,116736,0.000759,1.0,2048,-0.887222,-0.887319,-0.887222,3e-06,57,1727.3968851566315
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,118784,0.000718,1.0,2048,-0.887222,-0.887276,-0.887222,1e-06,58,1756.668556213379
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,120832,0.000707,1.0,2048,-0.887222,-0.887446,-0.887222,5e-06,59,1785.6955280303955
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,122880,0.000762,1.0,2048,-0.887222,-0.887282,-0.887222,1e-06,60,1815.5377569198608
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,124928,0.000837,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,61,1846.8600420951843
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,126976,0.000922,1.0,2048,-0.887222,-0.887327,-0.887222,3e-06,62,1878.5672042369843
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,129024,0.000877,1.0,2048,-0.887222,-0.887282,-0.887222,1e-06,63,1910.0015671253204
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,131072,0.000731,1.0,2048,-0.887222,-0.887238,-0.887222,0.0,64,1939.3213150501251
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,133120,0.000776,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,65,1969.2151081562042
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,135168,0.000751,1.0,2048,-0.887222,-0.887373,-0.887222,3e-06,66,1998.620414018631
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,137216,0.00075,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,67,2028.260750055313
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,139264,0.000748,1.0,2048,-0.887222,-0.887224,-0.887222,0.0,68,2058.0628600120544
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,141312,0.000741,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,69,2087.656618118286
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,143360,0.00075,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,70,2117.3505070209503
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,145408,0.000736,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,71,2146.6912751197815
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,147456,0.000753,1.0,2048,-0.887222,-0.887243,-0.887222,0.0,72,2176.5197072029114
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,149504,0.000759,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,73,2206.5586252212524
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,151552,0.000747,1.0,2048,-0.887222,-0.887255,-0.887222,1e-06,74,2236.3031961917877
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,153600,0.000785,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,75,2266.3778870105743
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,155648,0.000764,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,76,2296.2774860858917
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,157696,0.000804,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,77,2326.7069702148438
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,159744,0.000767,1.0,2048,-0.887222,-0.887244,-0.887222,1e-06,78,2356.576194047928
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,161792,0.000742,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,79,2386.0278673171997
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,163840,0.000758,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,80,2415.862978219986
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,165888,0.000763,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,81,2445.9380271434784
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,167936,0.00083,1.0,2048,-0.887222,-0.887237,-0.887222,0.0,82,2476.81214427948
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,169984,0.000844,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,83,2507.98237490654
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,172032,0.000793,1.0,2048,-0.887222,-0.887285,-0.887222,1e-06,84,2538.18683719635
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,174080,0.000789,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,85,2568.6709711551666
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,176128,0.000665,1.0,2048,-0.887222,-0.887228,-0.887222,0.0,86,2596.9296321868896
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,178176,0.000668,1.0,2048,-0.887222,-0.887281,-0.887222,1e-06,87,2625.032611131668
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,180224,0.000643,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,88,2653.0214710235596
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,182272,0.000711,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,89,2682.293884038925
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,184320,0.000781,1.0,2048,-0.887222,-0.887257,-0.887222,1e-06,90,2712.6055660247803
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,186368,0.000798,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,91,2742.923928260803
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,188416,0.000764,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,92,2773.137622117996
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,190464,0.000703,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,93,2802.349489927292
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,192512,0.00075,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,94,2832.451658010483
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,194560,0.000677,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,95,2861.2767560482025
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,196608,0.000679,1.0,2048,-0.887222,-0.887248,-0.887222,1e-06,96,2889.9859280586243
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,198656,0.000675,1.0,2048,-0.887222,-0.887292,-0.887222,2e-06,97,2918.6245591640472
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,200704,0.000727,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,98,2948.2716081142426
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,202752,0.000728,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,99,2977.985583305359
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,204800,0.000729,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,100,3007.585561275482
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,206848,0.000739,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,101,3037.410681247711
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,208896,0.000698,1.0,2048,-0.887222,-0.887253,-0.887222,1e-06,102,3066.3672230243683
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,210944,0.00073,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,103,3096.051309108734
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,212992,0.000787,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,104,3126.545424222946
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,215040,0.000746,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,105,3156.4632692337036
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,217088,0.000747,1.0,2048,-0.887222,-0.887277,-0.887222,1e-06,106,3186.415776014328
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,219136,0.000761,1.0,2048,-0.887222,-0.887243,-0.887222,0.0,107,3216.6212491989136
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,221184,0.000709,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,108,3245.8088142871857
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,223232,0.000745,1.0,2048,-0.887222,-0.887278,-0.887222,1e-06,109,3275.746383190155
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,225280,0.000717,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,110,3304.8303833007812
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,227328,0.000737,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,111,3334.5623009204865
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,229376,0.000755,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,112,3364.141128063202
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,231424,0.000703,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,113,3393.2962131500244
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,233472,0.000734,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,114,3422.8888640403748
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,235520,0.000751,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,115,3452.6900112628937
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,237568,0.00074,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,116,3482.4488401412964
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,239616,0.000729,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,117,3512.0858492851257
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,241664,0.000778,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,118,3542.5712461471558
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,243712,0.000798,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,119,3573.3882932662964
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,245760,0.000859,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,120,3604.7209322452545
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,247808,0.000744,1.0,2048,-0.887222,-0.887228,-0.887222,0.0,121,3634.5114681720734
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,249856,0.000735,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,122,3664.0731880664825
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,251904,0.000739,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,123,3693.966651201248
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,253952,0.00078,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,124,3724.861013174057
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,256000,0.000712,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,125,3754.2242851257324
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,258048,0.000722,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,126,3783.7740240097046
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,260096,0.000749,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,127,3813.797430038452
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,262144,0.00078,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,128,3844.022296190262
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,264192,0.000766,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,129,3874.2573521137238
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,266240,0.000764,1.0,2048,-0.887222,-0.887307,-0.887222,2e-06,130,3904.5112431049347
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,268288,0.000724,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,131,3934.159965991974
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,270336,0.000774,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,132,3964.8178601264954
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,272384,0.000747,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,133,3994.647390127182
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,274432,0.000694,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,134,4023.932366132736
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,276480,0.000685,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,135,4052.903728246689
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,278528,0.000739,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,136,4082.974411010742
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,280576,0.000805,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,137,4113.825119018555
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,282624,0.000876,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,138,4145.69263625145
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,284672,0.000768,1.0,2048,-0.887222,-0.887297,-0.887222,2e-06,139,4175.6376440525055
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,286720,0.000692,1.0,2048,-0.887222,-0.887225,-0.887222,0.0,140,4204.351722002029
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,288768,0.0007,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,141,4233.4276559352875
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,290816,0.000756,1.0,2048,-0.887222,-0.887247,-0.887222,1e-06,142,4263.529475212097
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,292864,0.000709,1.0,2048,-0.887222,-0.887328,-0.887222,2e-06,143,4292.667797088623
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,294912,0.000718,1.0,2048,-0.887222,-0.887327,-0.887222,2e-06,144,4321.854408979416
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,296960,0.000782,1.0,2048,-0.887222,-0.887317,-0.887222,2e-06,145,4352.3546731472015
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,299008,0.000799,1.0,2048,-0.887222,-0.887273,-0.887222,1e-06,146,4383.11697101593
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,301056,0.000813,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,147,4413.671710968018
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,303104,0.000839,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,148,4444.8556842803955
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,305152,0.00082,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,149,4475.58690404892
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,307200,0.000849,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,150,4507.253837108612
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,309248,0.000855,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,151,4538.8239669799805
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,311296,0.000849,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,152,4570.16406917572
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,313344,0.000838,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,153,4601.378102064133
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,315392,0.000807,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,154,4632.0586750507355
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,317440,0.000851,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,155,4663.480379343033
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,319488,0.000798,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,156,4694.075242996216
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,321536,0.000907,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,157,4726.854969263077
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,323584,0.000889,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,158,4759.261751174927
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,325632,0.000842,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,159,4790.609728097916
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,327680,0.000839,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,160,4821.928703069687
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,329728,0.000833,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,161,4853.0948350429535
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,331776,0.000874,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,162,4884.874707937241
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,333824,0.000897,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,163,4916.3962280750275
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,335872,0.000873,1.0,2048,-0.887222,-0.88729,-0.887222,2e-06,164,4948.0693480968475
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,337920,0.000853,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,165,4979.388629198074
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,339968,0.000837,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,166,5010.728070259094
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,342016,0.000822,1.0,2048,-0.887222,-0.887252,-0.887222,1e-06,167,5041.843060970306
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,344064,0.000876,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,168,5073.975679159164
