,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: Pendulum-v1_2023-01-29 (TEST),2200,0.040175,200.0,11,-1342.88013,-1795.364819,-882.326357,335.693485,0
0,exp_name: Pendulum-v1_2023-01-29 (TEST),4400,0.039486,200.0,11,-1151.233686,-1817.069378,-860.984216,323.690417,1
0,exp_name: Pendulum-v1_2023-01-29 (TEST),6600,0.039393,200.0,11,-1336.726999,-1849.424108,-651.551981,375.63307,2
0,exp_name: Pendulum-v1_2023-01-29 (TEST),8800,0.039067,200.0,11,-1300.969454,-1868.031223,-863.199789,380.336863,3
0,exp_name: Pendulum-v1_2023-01-29 (TEST),11000,0.038659,200.0,11,-1094.546377,-1566.550867,-878.269484,184.681098,4
0,exp_name: Pendulum-v1_2023-01-29 (TEST),13200,0.04079,200.0,11,-1095.795657,-1509.541196,-854.17077,198.404456,5
0,exp_name: Pendulum-v1_2023-01-29 (TEST),15400,0.036777,200.0,11,-1197.290215,-1802.523526,-759.920999,299.61655,6
0,exp_name: Pendulum-v1_2023-01-29 (TEST),17600,0.0371,200.0,11,-1190.639447,-1733.712997,-894.766702,292.180906,7
0,exp_name: Pendulum-v1_2023-01-29 (TEST),19800,0.036961,200.0,11,-1066.626072,-1709.144723,-786.086423,243.971755,8
0,exp_name: Pendulum-v1_2023-01-29 (TEST),22000,0.040001,200.0,11,-1369.563031,-1859.606325,-958.316914,296.681762,9
0,exp_name: Pendulum-v1_2023-01-29 (TEST),24200,0.037136,200.0,11,-1105.360443,-1652.793001,-861.877124,235.977716,10
0,exp_name: Pendulum-v1_2023-01-29 (TEST),26400,0.037017,200.0,11,-1097.200813,-1375.458588,-873.063682,197.359447,11
0,exp_name: Pendulum-v1_2023-01-29 (TEST),28600,0.037004,200.0,11,-1264.193569,-1523.118913,-964.623657,164.062578,12
0,exp_name: Pendulum-v1_2023-01-29 (TEST),30800,0.039452,200.0,11,-1124.477776,-1550.382214,-763.407982,234.059692,13
0,exp_name: Pendulum-v1_2023-01-29 (TEST),33000,0.037601,200.0,11,-1132.90945,-1848.864911,-863.651462,267.080122,14
0,exp_name: Pendulum-v1_2023-01-29 (TEST),35200,0.037112,200.0,11,-1206.505124,-1668.098294,-833.707916,276.521064,15
0,exp_name: Pendulum-v1_2023-01-29 (TEST),37400,0.037076,200.0,11,-1072.044575,-1527.172885,-856.877921,212.843012,16
0,exp_name: Pendulum-v1_2023-01-29 (TEST),39600,0.038532,200.0,11,-1108.901061,-1449.905794,-880.696891,184.138756,17
0,exp_name: Pendulum-v1_2023-01-29 (TEST),41800,0.037661,200.0,11,-973.887264,-1320.319338,-753.70571,169.904832,18
0,exp_name: Pendulum-v1_2023-01-29 (TEST),44000,0.036782,200.0,11,-1034.239422,-1579.852803,-760.805497,278.335762,19
0,exp_name: Pendulum-v1_2023-01-29 (TEST),46200,0.036896,200.0,11,-1026.313788,-1478.106304,-631.870402,245.350998,20
0,exp_name: Pendulum-v1_2023-01-29 (TEST),48400,0.038656,200.0,11,-1036.22105,-1375.951605,-754.905716,202.048264,21
0,exp_name: Pendulum-v1_2023-01-29 (TEST),50600,0.038747,200.0,11,-1085.001408,-1551.35787,-758.145913,287.544583,22
0,exp_name: Pendulum-v1_2023-01-29 (TEST),52800,0.03716,200.0,11,-967.17956,-1488.188468,-629.902307,261.243537,23
0,exp_name: Pendulum-v1_2023-01-29 (TEST),55000,0.03678,200.0,11,-958.536709,-1668.305085,-754.475769,240.617771,24
0,exp_name: Pendulum-v1_2023-01-29 (TEST),57200,0.037564,200.0,11,-961.470685,-1443.486054,-748.206223,193.246167,25
0,exp_name: Pendulum-v1_2023-01-29 (TEST),59400,0.039351,200.0,11,-877.367597,-1323.494091,-514.424118,205.816341,26
0,exp_name: Pendulum-v1_2023-01-29 (TEST),61600,0.036791,200.0,11,-929.543859,-1076.675415,-667.966217,128.068112,27
0,exp_name: Pendulum-v1_2023-01-29 (TEST),63800,0.036754,200.0,11,-881.323494,-1222.887211,-627.043836,152.131937,28
0,exp_name: Pendulum-v1_2023-01-29 (TEST),66000,0.037019,200.0,11,-964.399814,-1440.368699,-750.826639,204.416468,29
0,exp_name: Pendulum-v1_2023-01-29 (TEST),68200,0.039998,200.0,11,-963.367576,-1102.915143,-844.968087,91.526355,30
0,exp_name: Pendulum-v1_2023-01-29 (TEST),70400,0.036956,200.0,11,-971.827653,-1196.733474,-857.261841,123.232944,31
0,exp_name: Pendulum-v1_2023-01-29 (TEST),72600,0.037017,200.0,11,-966.172884,-1388.986035,-629.895537,221.128489,32
0,exp_name: Pendulum-v1_2023-01-29 (TEST),74800,0.037046,200.0,11,-971.998107,-1469.306535,-751.153398,217.597927,33
0,exp_name: Pendulum-v1_2023-01-29 (TEST),77000,0.040454,200.0,11,-970.0997,-1297.653123,-753.605221,161.90658,34
0,exp_name: Pendulum-v1_2023-01-29 (TEST),79200,0.037178,200.0,11,-888.446605,-1260.040573,-747.68616,138.21696,35
0,exp_name: Pendulum-v1_2023-01-29 (TEST),81400,0.036717,200.0,11,-914.798732,-1444.666186,-747.166803,191.799137,36
0,exp_name: Pendulum-v1_2023-01-29 (TEST),83600,0.036877,200.0,11,-912.06266,-1144.159826,-756.782314,117.030764,37
0,exp_name: Pendulum-v1_2023-01-29 (TEST),85800,0.039964,200.0,11,-863.538483,-1058.117813,-631.015251,132.242551,38
0,exp_name: Pendulum-v1_2023-01-29 (TEST),88000,0.037334,200.0,11,-856.716083,-1113.030016,-642.008518,124.913964,39
