,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: Pendulum-v1_2023-01-30 (TEST),2200,0.039533,200.0,11,-1342.88013,-1795.364819,-882.326357,335.693485,0
0,exp_name: Pendulum-v1_2023-01-30 (TEST),4400,0.039372,200.0,11,-1135.01799,-1817.271896,-622.720911,351.13605,1
0,exp_name: Pendulum-v1_2023-01-30 (TEST),6600,0.039285,200.0,11,-1356.09887,-1850.918612,-790.0762,366.458058,2
0,exp_name: Pendulum-v1_2023-01-30 (TEST),8800,0.039203,200.0,11,-1341.185396,-1868.999832,-881.107261,362.040307,3
0,exp_name: Pendulum-v1_2023-01-30 (TEST),11000,0.039163,200.0,11,-1101.679761,-1571.616682,-886.994485,184.711018,4
0,exp_name: Pendulum-v1_2023-01-30 (TEST),13200,0.049337,200.0,11,-1132.634488,-1516.890094,-863.831948,176.562576,5
0,exp_name: Pendulum-v1_2023-01-30 (TEST),15400,0.039285,200.0,11,-1189.399922,-1803.739785,-760.477884,308.203075,6
0,exp_name: Pendulum-v1_2023-01-30 (TEST),17600,0.036337,200.0,11,-1113.829346,-1761.122959,-753.408933,363.506319,7
0,exp_name: Pendulum-v1_2023-01-30 (TEST),19800,0.036562,200.0,11,-1076.96452,-1760.102804,-870.415678,250.122036,8
0,exp_name: Pendulum-v1_2023-01-30 (TEST),22000,0.038261,200.0,11,-1424.581027,-1862.077861,-1073.600334,279.460643,9
0,exp_name: Pendulum-v1_2023-01-30 (TEST),24200,0.037404,200.0,11,-1136.50975,-1688.577296,-749.535089,269.188647,10
0,exp_name: Pendulum-v1_2023-01-30 (TEST),26400,0.036586,200.0,11,-1138.706373,-1455.103063,-831.833702,219.917605,11
0,exp_name: Pendulum-v1_2023-01-30 (TEST),28600,0.03642,200.0,11,-1321.061394,-1609.564874,-1019.036144,173.476686,12
0,exp_name: Pendulum-v1_2023-01-30 (TEST),30800,0.036681,200.0,11,-1132.036419,-1650.46656,-841.751777,268.900782,13
0,exp_name: Pendulum-v1_2023-01-30 (TEST),33000,0.039177,200.0,11,-1182.024606,-1860.200308,-905.343189,249.342794,14
0,exp_name: Pendulum-v1_2023-01-30 (TEST),35200,0.036421,200.0,11,-1293.29478,-1782.357059,-1012.226283,302.646068,15
0,exp_name: Pendulum-v1_2023-01-30 (TEST),37400,0.036786,200.0,11,-1144.184754,-1649.56238,-764.618882,253.691164,16
0,exp_name: Pendulum-v1_2023-01-30 (TEST),39600,0.036121,200.0,11,-1217.54238,-1584.87584,-906.475477,234.609245,17
0,exp_name: Pendulum-v1_2023-01-30 (TEST),41800,0.038847,200.0,11,-1022.299387,-1496.209403,-733.911699,227.568379,18
0,exp_name: Pendulum-v1_2023-01-30 (TEST),44000,0.036906,200.0,11,-1139.731741,-1743.140249,-776.041082,345.169234,19
0,exp_name: Pendulum-v1_2023-01-30 (TEST),46200,0.036432,200.0,11,-1122.510273,-1664.117699,-768.184501,303.685537,20
0,exp_name: Pendulum-v1_2023-01-30 (TEST),48400,0.036304,200.0,11,-1167.878744,-1602.501258,-861.130933,238.451693,21
0,exp_name: Pendulum-v1_2023-01-30 (TEST),50600,0.036911,200.0,11,-1238.984052,-1707.08384,-879.306731,317.011797,22
0,exp_name: Pendulum-v1_2023-01-30 (TEST),52800,0.03932,200.0,11,-1119.185314,-1685.143252,-624.575864,308.586024,23
0,exp_name: Pendulum-v1_2023-01-30 (TEST),55000,0.03637,200.0,11,-1109.428318,-1781.018731,-769.928512,280.546369,24
0,exp_name: Pendulum-v1_2023-01-30 (TEST),57200,0.03661,200.0,11,-1109.116359,-1744.051615,-779.25554,249.283481,25
0,exp_name: Pendulum-v1_2023-01-30 (TEST),59400,0.038226,200.0,11,-1033.400642,-1584.172172,-787.236415,245.914468,26
0,exp_name: Pendulum-v1_2023-01-30 (TEST),61600,0.039754,200.0,11,-1088.427863,-1378.004417,-621.121318,235.84274,27
0,exp_name: Pendulum-v1_2023-01-30 (TEST),63800,0.039042,200.0,11,-962.672456,-1509.76778,-757.468015,214.75453,28
0,exp_name: Pendulum-v1_2023-01-30 (TEST),66000,0.040552,200.0,11,-1123.364843,-1709.010128,-735.890129,317.634364,29
0,exp_name: Pendulum-v1_2023-01-30 (TEST),68200,0.036946,200.0,11,-1116.114201,-1487.89338,-850.291728,209.891953,30
0,exp_name: Pendulum-v1_2023-01-30 (TEST),70400,0.038276,200.0,11,-1085.320556,-1469.848566,-755.544071,237.23556,31
0,exp_name: Pendulum-v1_2023-01-30 (TEST),72600,0.040669,200.0,11,-1155.664214,-1658.997927,-869.907414,283.742612,32
0,exp_name: Pendulum-v1_2023-01-30 (TEST),74800,0.03798,200.0,11,-1128.660471,-1663.3143,-769.060052,244.525899,33
0,exp_name: Pendulum-v1_2023-01-30 (TEST),77000,0.037647,200.0,11,-1155.502337,-1582.009625,-862.2152,231.29786,34
0,exp_name: Pendulum-v1_2023-01-30 (TEST),79200,0.037931,200.0,11,-1043.663379,-1543.319598,-864.93905,197.323878,35
0,exp_name: Pendulum-v1_2023-01-30 (TEST),81400,0.038653,200.0,11,-1106.880769,-1727.625016,-766.887067,252.712907,36
0,exp_name: Pendulum-v1_2023-01-30 (TEST),83600,0.037182,200.0,11,-1098.148771,-1474.318483,-901.131715,186.964104,37
