,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,eval episodes,experiment name,total trainingsteps,total episodes
2,0.431743,1024.0,-465.425467,-476.146911,-454.704023,10.721444,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,24.039688110351562,47104
3,0.431782,1024.0,-424.85541,-428.354361,-421.356459,3.498951,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,25.024018049240112,49152
4,0.455045,1024.0,-422.161805,-432.755923,-411.567688,10.594118,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,26.059401273727417,51200
0,0.430037,1024.0,-433.080456,-458.714705,-407.446206,25.63425,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,27.04376482963562,53248
1,0.428467,1024.0,-453.62585,-473.850314,-433.401386,20.224464,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,28.027356147766113,55296
2,0.472083,1024.0,-426.374401,-447.261881,-405.486921,20.88748,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,29.100988149642944,57344
3,0.517018,1024.0,-396.957514,-397.850248,-396.064779,0.892735,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,30.262200117111206,59392
4,0.462384,1024.0,-338.72513,-341.017778,-336.432481,2.292648,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,31.313316106796265,61440
0,0.434535,1024.0,-362.603804,-367.48301,-357.724598,4.879206,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,32.3088800907135,63488
1,0.434644,1024.0,-352.305182,-368.483715,-336.126648,16.178534,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,33.29720687866211,65536
2,0.468375,1024.0,-318.333932,-321.059135,-315.608728,2.725204,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,34.36210012435913,67584
3,0.438857,1024.0,-332.530906,-334.847518,-330.214295,2.316611,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,35.35715389251709,69632
4,0.474169,1024.0,-324.535927,-327.421095,-321.65076,2.885168,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,36.43653702735901,71680
0,0.462107,1024.0,-310.29748,-314.69523,-305.89973,4.39775,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,37.491745948791504,73728
1,0.46422,1024.0,-316.85146,-322.201495,-311.501426,5.350035,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,38.548245906829834,75776
2,0.479588,1024.0,-299.13381,-303.609853,-294.657768,4.476042,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,39.63168716430664,77824
3,0.433552,1024.0,-289.058304,-296.715906,-281.400702,7.657602,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,40.62036490440369,79872
4,0.430367,1024.0,-291.256642,-292.985051,-289.528232,1.728409,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,41.60950326919556,81920
0,0.449952,1024.0,-284.059957,-294.966856,-273.153058,10.906899,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,42.63526797294617,83968
1,0.428586,1024.0,-288.8091,-289.868565,-287.749636,1.059465,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,43.61448407173157,86016
2,0.441254,1024.0,-289.426709,-299.736834,-279.116585,10.310124,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,44.621360063552856,88064
3,0.461287,1024.0,-255.420744,-257.663252,-253.178236,2.242508,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,45.67268490791321,90112
4,0.490824,1024.0,-272.838833,-283.90872,-261.768946,11.069887,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,46.78301215171814,92160
0,0.465723,1024.0,-256.823374,-261.524162,-252.122586,4.700788,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,47.83993601799011,94208
1,0.433379,1024.0,-273.40245,-281.241137,-265.563763,7.838687,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,48.82537508010864,96256
2,0.434503,1024.0,-279.369644,-279.429862,-279.309425,0.060219,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,49.82088494300842,98304
3,0.44987,1024.0,-258.50248,-258.683567,-258.321393,0.181087,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,50.84178709983826,100352
4,0.476809,1024.0,-269.218721,-276.005902,-262.431541,6.78718,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,51.91699695587158,102400
0,0.455053,1024.0,-270.033541,-273.173302,-266.893779,3.139761,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,52.956002950668335,104448
1,0.439344,1024.0,-263.690069,-269.753411,-257.626728,6.063342,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,53.95660209655762,106496
2,0.428736,1024.0,-250.707076,-254.614351,-246.7998,3.907275,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,54.936161041259766,108544
3,0.454433,1024.0,-265.188303,-273.023858,-257.352748,7.835555,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,55.96521306037903,110592
4,0.431172,1024.0,-271.158826,-277.752267,-264.565385,6.593441,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,56.97388410568237,112640
0,0.464507,1024.0,-260.590364,-267.671776,-253.508952,7.081412,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,58.04079818725586,114688
1,0.465118,1024.0,-271.193027,-273.831011,-268.555043,2.637984,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,59.09477114677429,116736
2,0.434352,1024.0,-277.557769,-281.998703,-273.116834,4.440935,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,60.08501219749451,118784
3,0.513244,1024.0,-272.296734,-278.500857,-266.092611,6.204123,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,61.24209713935852,120832
4,0.527368,1024.0,-282.262488,-289.961691,-274.563285,7.699203,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,62.429492235183716,122880
0,0.471668,1024.0,-288.01089,-293.916563,-282.105217,5.905673,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,63.50561189651489,124928
1,0.462237,1024.0,-300.886968,-305.491067,-296.28287,4.604099,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,64.55168199539185,126976
2,0.449746,1024.0,-283.033791,-287.349348,-278.718234,4.315557,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,65.56886219978333,129024
3,0.465356,1024.0,-268.03935,-277.330896,-258.747805,9.291546,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,66.63285803794861,131072
4,0.477484,1024.0,-262.317846,-264.390343,-260.245349,2.072497,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,67.7140600681305,133120
0,0.479768,1024.0,-267.083954,-271.396347,-262.771562,4.312393,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,68.80842518806458,135168
1,0.50685,1024.0,-265.43615,-265.765906,-265.106394,0.329756,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,69.95330500602722,137216
2,0.49097,1024.0,-251.985427,-258.016058,-245.954796,6.030631,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,71.06122612953186,139264
3,0.490208,1024.0,-255.463406,-259.339372,-251.587441,3.875966,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,72.17950820922852,141312
4,0.446997,1024.0,-256.086009,-258.439649,-253.732369,2.35364,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,73.19467687606812,143360
0,0.43548,1024.0,-252.828191,-252.988041,-252.66834,0.15985,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,74.19165825843811,145408
1,0.458025,1024.0,-245.349598,-245.841812,-244.857383,0.492214,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,75.2279121875763,147456
2,0.430367,1024.0,-252.43724,-254.429162,-250.445318,1.991922,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,76.21063709259033,149504
3,0.438262,1024.0,-256.285752,-258.883122,-253.688381,2.597371,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,77.21192693710327,151552
4,0.448117,1024.0,-260.501911,-262.791563,-258.212259,2.289652,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,78.2293770313263,153600
0,0.436277,1024.0,-274.930074,-283.026912,-266.833236,8.096838,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,79.2313802242279,155648
1,0.450413,1024.0,-278.087644,-281.927782,-274.247507,3.840138,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,80.26128196716309,157696
2,0.433251,1024.0,-270.08053,-270.405954,-269.755106,0.325424,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,81.25114417076111,159744
3,0.427942,1024.0,-292.029023,-292.835267,-291.222779,0.806244,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,82.22939109802246,161792
4,0.460058,1024.0,-302.077727,-305.560769,-298.594686,3.483041,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,83.27183508872986,163840
0,0.432344,1024.0,-311.118551,-314.166038,-308.071064,3.047487,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,84.26267623901367,165888
1,0.461963,1024.0,-299.156733,-299.223959,-299.089508,0.067226,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,85.31479692459106,167936
2,0.463522,1024.0,-291.105875,-291.466942,-290.744808,0.361067,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,86.41924214363098,169984
3,0.447696,1024.0,-281.483035,-289.78896,-273.177111,8.305925,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,87.43947196006775,172032
4,0.464039,1024.0,-262.675286,-263.008695,-262.341877,0.333409,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,88.49166989326477,174080
0,0.451816,1024.0,-273.137146,-276.448335,-269.825956,3.31119,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,89.52193307876587,176128
1,0.445908,1024.0,-282.44573,-284.772815,-280.118645,2.327085,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,90.53982400894165,178176
2,0.465299,1024.0,-304.621985,-314.438451,-294.805519,9.816466,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,91.59681391716003,180224
3,0.45308,1024.0,-298.035045,-300.744908,-295.325182,2.709863,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,92.62580299377441,182272
4,0.447948,1024.0,-281.027691,-289.327884,-272.727497,8.300194,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,93.6511459350586,184320
0,0.456807,1024.0,-277.55448,-282.840031,-272.26893,5.285551,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,94.69176602363586,186368
1,0.447212,1024.0,-291.095019,-294.916871,-287.273167,3.821852,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,95.71023607254028,188416
2,0.471974,1024.0,-282.364586,-284.075361,-280.653811,1.710775,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,96.78086018562317,190464
3,0.444897,1024.0,-279.167622,-286.263781,-272.071463,7.096159,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,97.79577708244324,192512
4,0.459703,1024.0,-281.178273,-283.268702,-279.087844,2.090429,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,98.84561085700989,194560
0,0.464695,1024.0,-298.827804,-304.614439,-293.041168,5.786636,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,99.90589094161987,196608
1,0.463161,1024.0,-313.488646,-313.628065,-313.349228,0.139418,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,100.9575400352478,198656
2,0.45964,1024.0,-333.285969,-334.940883,-331.631056,1.654914,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,102.00489211082458,200704
3,0.454666,1024.0,-329.084067,-334.949335,-323.2188,5.865268,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,103.03752589225769,202752
4,0.443838,1024.0,-328.03755,-330.53132,-325.54378,2.49377,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,104.05055093765259,204800
0,0.479809,1024.0,-325.480939,-337.153759,-313.808119,11.67282,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,105.14394402503967,206848
1,0.447129,1024.0,-316.020994,-322.919891,-309.122098,6.898896,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,106.16702723503113,208896
2,0.459709,1024.0,-344.023885,-351.800247,-336.247522,7.776363,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,107.21566987037659,210944
3,0.447847,1024.0,-341.010808,-350.970149,-331.051468,9.95934,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,108.23595523834229,212992
4,0.449385,1024.0,-308.133873,-319.307599,-296.960147,11.173726,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,109.2589852809906,215040
0,0.466504,1024.0,-351.674353,-363.081733,-340.266973,11.40738,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,110.32257103919983,217088
1,0.442882,1024.0,-356.391064,-357.136765,-355.645362,0.745702,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,111.33557605743408,219136
2,0.453915,1024.0,-346.820274,-354.950148,-338.6904,8.129874,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,112.37128114700317,221184
3,0.467644,1024.0,-331.971869,-339.052335,-324.891404,7.080466,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,113.4305510520935,223232
4,0.443291,1024.0,-313.833262,-316.165759,-311.500765,2.332497,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,114.44145393371582,225280
0,0.455492,1024.0,-301.305403,-305.026687,-297.58412,3.721283,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,115.48553586006165,227328
1,0.43806,1024.0,-296.668865,-303.566606,-289.771125,6.89774,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,116.48286724090576,229376
2,0.434021,1024.0,-296.460465,-296.867216,-296.053713,0.406752,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,117.47724890708923,231424
3,0.45699,1024.0,-313.994855,-314.313329,-313.676382,0.318474,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,118.5129280090332,233472
4,0.428582,1024.0,-283.672497,-288.087384,-279.257609,4.414888,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,119.49559593200684,235520
0,0.453867,1024.0,-288.123834,-290.776637,-285.471032,2.652802,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,120.53405094146729,237568
1,0.470651,1024.0,-282.983274,-285.527293,-280.439255,2.544019,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,121.6032600402832,239616
2,0.477834,1024.0,-271.190444,-272.64996,-269.730928,1.459516,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,122.68581008911133,241664
3,0.481513,1024.0,-264.902769,-274.625118,-255.18042,9.722349,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,123.77705693244934,243712
4,0.431034,1024.0,-263.013272,-272.078431,-253.948112,9.06516,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,124.76138424873352,245760
0,0.460654,1024.0,-255.773245,-256.414324,-255.132166,0.641079,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,125.80835509300232,247808
1,0.464564,1024.0,-250.252391,-254.597259,-245.907524,4.344867,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,126.86312794685364,249856
2,0.473854,1024.0,-252.03956,-253.519377,-250.559743,1.479817,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,127.93687915802002,251904
3,0.470045,1024.0,-247.500045,-248.016634,-246.983456,0.516589,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,129.0105299949646,253952
4,0.510275,1024.0,-239.283378,-243.125757,-235.440998,3.84238,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,130.1578710079193,256000
0,0.487358,1024.0,-242.034282,-244.005595,-240.062969,1.971313,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,131.26493501663208,258048
1,0.51332,1024.0,-233.929189,-236.777245,-231.081132,2.848057,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,132.4362988471985,260096
2,0.518819,1024.0,-235.016966,-237.836128,-232.197804,2.819162,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,133.60171103477478,262144
3,0.505748,1024.0,-241.577397,-247.706397,-235.448396,6.129001,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,134.74133396148682,264192
4,0.478711,1024.0,-229.389653,-231.016027,-227.763279,1.626374,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,135.8255820274353,266240
0,0.460559,1024.0,-236.187257,-237.03233,-235.342185,0.845073,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,136.87674117088318,268288
1,0.466527,1024.0,-229.222254,-230.10831,-228.336197,0.886057,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,137.93075299263,270336
2,0.4511,1024.0,-231.528438,-234.3166,-228.740275,2.788163,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,138.95627522468567,272384
3,0.458754,1024.0,-225.065708,-226.65143,-223.479985,1.585722,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,139.99910020828247,274432
4,0.450503,1024.0,-232.295527,-236.107071,-228.483982,3.811545,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,141.02320098876953,276480
0,0.438217,1024.0,-224.849551,-227.679592,-222.01951,2.830041,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,142.03093910217285,278528
1,0.466705,1024.0,-236.268989,-237.037262,-235.500716,0.768273,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,143.08960914611816,280576
2,0.445151,1024.0,-229.336914,-231.931077,-226.742751,2.594163,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,144.10719990730286,282624
3,0.453735,1024.0,-239.965416,-246.444826,-233.486006,6.47941,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,145.14492011070251,284672
4,0.463381,1024.0,-244.468501,-247.523018,-241.413985,3.054516,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,146.19791197776794,286720
0,0.453655,1024.0,-242.258452,-242.291692,-242.225213,0.03324,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,147.23205304145813,288768
1,0.462947,1024.0,-266.199874,-267.57347,-264.826277,1.373597,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,148.28447008132935,290816
2,0.452511,1024.0,-264.383868,-271.422562,-257.345175,7.038693,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,149.31347012519836,292864
3,0.440573,1024.0,-248.710476,-253.163129,-244.257824,4.452653,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,150.31541395187378,294912
4,0.468568,1024.0,-240.032578,-244.544169,-235.520987,4.511591,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,151.37473106384277,296960
0,0.450703,1024.0,-233.221706,-234.267519,-232.175892,1.045813,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,152.40265417099,299008
1,0.448374,1024.0,-228.742373,-228.853127,-228.631619,0.110754,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,153.4262089729309,301056
2,0.460414,1024.0,-227.100928,-227.123682,-227.078174,0.022754,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,154.4693741798401,303104
3,0.441397,1024.0,-225.970043,-229.681876,-222.25821,3.711833,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,155.47341513633728,305152
4,0.454084,1024.0,-232.824879,-234.823908,-230.82585,1.999029,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,156.5089771747589,307200
0,0.436154,1024.0,-223.964523,-225.820683,-222.108363,1.85616,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,157.50684785842896,309248
1,0.436432,1024.0,-217.242084,-217.676323,-216.807845,0.434239,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,158.503497838974,311296
2,0.462995,1024.0,-215.695426,-216.507625,-214.883227,0.812199,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,159.55282497406006,313344
3,0.434902,1024.0,-209.941608,-215.2115,-204.671716,5.269892,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,160.5459749698639,315392
4,0.449463,1024.0,-216.47229,-218.439596,-214.504983,1.967306,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,161.57272911071777,317440
0,0.4598,1024.0,-212.774146,-213.679802,-211.868491,0.905655,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,162.62123012542725,319488
1,0.440648,1024.0,-216.372785,-216.974847,-215.770724,0.602061,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,163.6258852481842,321536
2,0.463569,1024.0,-207.868546,-211.508251,-204.228841,3.639705,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,164.6801950931549,323584
3,0.452312,1024.0,-212.135387,-214.91128,-209.359495,2.775893,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,165.71158123016357,325632
4,0.441789,1024.0,-206.046179,-207.733796,-204.358563,1.687616,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,166.71896314620972,327680
0,0.469249,1024.0,-214.149546,-220.726849,-207.572242,6.577303,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,167.7861979007721,329728
1,0.437248,1024.0,-216.353861,-220.135122,-212.572599,3.781262,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,168.7836630344391,331776
2,0.459998,1024.0,-208.333998,-208.374124,-208.293872,0.040126,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,169.83069515228271,333824
3,0.466997,1024.0,-207.321753,-207.948793,-206.694712,0.62704,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,170.88823008537292,335872
4,0.461771,1024.0,-214.487033,-217.778928,-211.195138,3.291895,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,171.93500518798828,337920
0,0.473773,1024.0,-208.965033,-212.556154,-205.373913,3.591121,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,173.0139081478119,339968
1,0.448994,1024.0,-209.985219,-214.993607,-204.976831,5.008388,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,174.0337610244751,342016
2,0.458052,1024.0,-213.44604,-216.520191,-210.371889,3.074151,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,175.08097910881042,344064
3,0.464098,1024.0,-205.902255,-210.061274,-201.743237,4.159019,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,176.13314819335938,346112
4,0.445272,1024.0,-211.705524,-218.667042,-204.744006,6.961518,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,177.14543104171753,348160
