,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: Pendulum-v1_2023-01-30 (TEST),2200,0.040064,200.0,11,-1342.88013,-1795.364819,-882.326357,335.693485,0
0,exp_name: Pendulum-v1_2023-01-30 (TEST),4400,0.044573,200.0,11,-1141.091358,-1816.081687,-809.149227,330.324152,1
0,exp_name: Pendulum-v1_2023-01-30 (TEST),6600,0.038506,200.0,11,-1343.14715,-1851.8946,-731.636951,367.118605,2
0,exp_name: Pendulum-v1_2023-01-30 (TEST),8800,0.037699,200.0,11,-1333.485807,-1868.181084,-861.270008,370.92742,3
0,exp_name: Pendulum-v1_2023-01-30 (TEST),11000,0.038405,200.0,11,-1100.121165,-1593.699204,-888.71156,198.115681,4
0,exp_name: Pendulum-v1_2023-01-30 (TEST),13200,0.037665,200.0,11,-1141.436425,-1543.388732,-865.563202,205.950376,5
0,exp_name: Pendulum-v1_2023-01-30 (TEST),15400,0.040405,200.0,11,-1201.762873,-1802.83917,-777.584388,298.543638,6
0,exp_name: Pendulum-v1_2023-01-30 (TEST),17600,0.036418,200.0,11,-1190.127085,-1758.927912,-861.321653,307.993164,7
0,exp_name: Pendulum-v1_2023-01-30 (TEST),19800,0.036047,200.0,11,-1064.998351,-1772.916921,-765.7693,273.83934,8
0,exp_name: Pendulum-v1_2023-01-30 (TEST),22000,0.036546,200.0,11,-1392.679546,-1862.021848,-964.279055,314.14154,9
0,exp_name: Pendulum-v1_2023-01-30 (TEST),24200,0.036302,200.0,11,-1158.130655,-1687.80521,-885.100212,225.743536,10
0,exp_name: Pendulum-v1_2023-01-30 (TEST),26400,0.039494,200.0,11,-1136.530483,-1448.722591,-768.749845,213.632273,11
0,exp_name: Pendulum-v1_2023-01-30 (TEST),28600,0.036645,200.0,11,-1309.739129,-1604.819628,-1009.489378,177.371474,12
