,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.3889200687408447,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.652995,1024.0,-935.823793,-975.703847,-895.94374,39.880054
1,2,2.8080267906188965,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.667141,1024.0,-793.853351,-812.688681,-775.018021,18.83533
2,3,4.238748788833618,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.672603,1024.0,-999.175247,-1010.739532,-987.610962,11.564285
3,4,5.582998037338257,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.632581,1024.0,-851.630491,-898.457036,-804.803947,46.826544
4,5,6.991383075714111,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.661916,1024.0,-851.506328,-887.257329,-815.755327,35.751001
0,6,8.3662109375,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.642892,1024.0,-810.320584,-826.387383,-794.253785,16.066799
1,7,9.875195741653442,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.706232,1024.0,-714.009377,-722.471384,-705.547371,8.462007
2,8,11.354647874832153,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.698623,1024.0,-707.811152,-717.862931,-697.759373,10.051779
3,9,12.6944739818573,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.628801,1024.0,-697.473337,-707.994404,-686.952271,10.521066
4,10,14.0798499584198,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.652042,1024.0,-635.872024,-642.026478,-629.71757,6.154454
0,11,15.560220956802368,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.69372,1024.0,-609.800484,-672.951272,-546.649695,63.150789
1,12,16.897654056549072,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.627234,1024.0,-611.596963,-651.400792,-571.793135,39.803829
2,13,18.273929834365845,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.64518,1024.0,-595.499777,-596.97133,-594.028224,1.471553
3,14,19.632131099700928,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.637415,1024.0,-592.067361,-622.833045,-561.301677,30.765684
4,15,21.01879382133484,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.651557,1024.0,-636.594889,-641.539008,-631.65077,4.944119
0,16,22.402734756469727,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,32768,0.649233,1024.0,-598.53008,-603.17508,-593.885079,4.645001
1,17,23.784334659576416,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,34816,0.647223,1024.0,-614.204538,-636.16244,-592.246635,21.957902
2,18,25.169678688049316,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,36864,0.65014,1024.0,-620.74204,-664.839933,-576.644146,44.097893
3,19,26.533066987991333,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,38912,0.639605,1024.0,-601.8011,-610.924224,-592.677977,9.123124
4,20,27.950955867767334,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,40960,0.666094,1024.0,-574.079698,-613.924432,-534.234965,39.844733
0,21,29.45701503753662,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,43008,0.706711,1024.0,-599.445093,-608.609678,-590.280507,9.164586
1,22,30.803886890411377,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,45056,0.632125,1024.0,-556.279979,-584.315434,-528.244525,28.035454
2,23,32.29848790168762,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,47104,0.703862,1024.0,-568.122163,-585.130999,-551.113328,17.008835
3,24,33.710874795913696,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,49152,0.663538,1024.0,-598.382855,-662.499235,-534.266476,64.116379
4,25,35.14071989059448,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,51200,0.672737,1024.0,-596.586758,-598.902515,-594.271001,2.315757
0,26,36.51044774055481,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.641621,1024.0,-552.009081,-555.075855,-548.942307,3.066774
1,27,37.93907880783081,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.670199,1024.0,-567.054939,-585.275511,-548.834367,18.220572
2,28,39.293487787246704,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.635327,1024.0,-592.192267,-618.650264,-565.734269,26.457997
3,29,40.77623391151428,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.698389,1024.0,-576.087117,-576.744575,-575.42966,0.657457
4,30,42.08166766166687,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,61440,0.611349,1024.0,-611.195082,-616.415324,-605.974839,5.220242
0,31,43.4554488658905,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,63488,0.642821,1024.0,-531.662018,-550.985567,-512.338469,19.323549
1,32,44.79577088356018,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,65536,0.629402,1024.0,-589.72639,-623.02843,-556.424351,33.30204
2,33,46.24406599998474,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,67584,0.68187,1024.0,-525.267516,-547.951485,-502.583547,22.683969
3,34,47.54207372665405,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,69632,0.60913,1024.0,-540.402766,-598.497432,-482.308099,58.094667
4,35,48.96642184257507,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,71680,0.66068,1024.0,-500.417474,-502.607607,-498.227342,2.190132
0,36,50.3738911151886,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,73728,0.661003,1024.0,-494.449536,-504.954525,-483.944547,10.504989
1,37,51.799099922180176,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,75776,0.669016,1024.0,-498.518855,-516.367138,-480.670572,17.848283
2,38,53.21140503883362,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,77824,0.662947,1024.0,-508.575602,-558.325201,-458.826003,49.749599
3,39,54.63083291053772,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,79872,0.667337,1024.0,-494.747124,-510.992576,-478.501672,16.245452
4,40,55.99384093284607,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,81920,0.640074,1024.0,-516.866991,-544.141585,-489.592397,27.274594
0,41,57.34463381767273,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,83968,0.63172,1024.0,-503.786599,-527.857843,-479.715355,24.071244
1,42,58.68515872955322,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,86016,0.627869,1024.0,-505.675307,-527.055043,-484.295572,21.379736
2,43,60.02110695838928,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,88064,0.623968,1024.0,-487.448264,-514.945377,-459.951151,27.497113
3,44,61.36579203605652,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,90112,0.629263,1024.0,-509.01134,-550.970812,-467.051867,41.959472
4,45,62.8411328792572,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,92160,0.695322,1024.0,-472.659814,-484.356,-460.963628,11.696186
