,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.0478477478027344,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.480865,1024.0,-940.167665,-980.458062,-899.877268,40.290397
1,2,2.0930919647216797,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.478698,1024.0,-797.740257,-816.882714,-778.597801,19.142456
2,3,3.1423747539520264,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.481741,1024.0,-1007.496256,-1019.54112,-995.451392,12.044864
3,4,4.20772385597229,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.489519,1024.0,-856.960431,-904.693746,-809.227116,47.733315
4,5,5.186327934265137,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.447469,1024.0,-857.257766,-893.800842,-820.71469,36.543076
0,6,6.222070932388306,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.47176,1024.0,-815.527548,-832.104907,-798.950188,16.57736
1,7,7.250941753387451,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.472744,1024.0,-718.055251,-726.629962,-709.480541,8.57471
2,8,8.238884925842285,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.452615,1024.0,-711.551814,-721.645183,-701.458445,10.093369
3,9,9.247668981552124,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.461554,1024.0,-701.221587,-711.811158,-690.632015,10.589572
4,10,10.237287759780884,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.453141,1024.0,-638.991915,-645.158449,-632.825381,6.166534
0,11,11.220494985580444,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.446885,1024.0,-611.874719,-676.602951,-547.146487,64.728232
1,12,12.25949478149414,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.476758,1024.0,-611.809429,-651.665875,-571.952983,39.856446
2,13,13.250399827957153,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.452384,1024.0,-595.621739,-597.093402,-594.150076,1.471663
3,14,14.22512674331665,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.443745,1024.0,-592.21128,-622.98555,-561.43701,30.77427
4,15,15.266543865203857,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.479388,1024.0,-636.738356,-641.682806,-631.793905,4.944451
0,16,16.272328853607178,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,32768,0.458303,1024.0,-598.595072,-603.267189,-593.922954,4.672118
1,17,17.303568840026855,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,34816,0.472947,1024.0,-614.29499,-636.223382,-592.366598,21.928392
2,18,18.33135485649109,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,36864,0.470996,1024.0,-620.815425,-664.93074,-576.700111,44.115314
3,19,19.345332860946655,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,38912,0.463671,1024.0,-601.889147,-611.05518,-592.723114,9.166033
4,20,20.38889169692993,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,40960,0.479612,1024.0,-574.175713,-614.023814,-534.327611,39.848101
0,21,21.39663577079773,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,43008,0.455034,1024.0,-599.453204,-608.61794,-590.288469,9.164736
1,22,22.3718159198761,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,45056,0.444838,1024.0,-556.304199,-584.33831,-528.270087,28.034111
2,23,23.408674001693726,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,47104,0.475226,1024.0,-568.125371,-585.129431,-551.121311,17.00406
3,24,24.38576102256775,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,49152,0.446522,1024.0,-598.426077,-662.547236,-534.304919,64.121159
4,25,25.3829607963562,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,51200,0.455444,1024.0,-596.694998,-599.026746,-594.363251,2.331747
0,26,26.40580701828003,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.467265,1024.0,-552.129527,-555.21121,-549.047844,3.081683
1,27,27.432865858078003,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.471237,1024.0,-567.236114,-585.455689,-549.016539,18.219575
2,28,28.530261993408203,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.505392,1024.0,-592.375594,-618.896407,-565.854781,26.520813
3,29,29.616822004318237,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.499403,1024.0,-576.28345,-576.926965,-575.639936,0.643515
4,30,30.632869005203247,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,61440,0.46491,1024.0,-611.350199,-616.567788,-606.132609,5.217589
0,31,31.68811583518982,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,63488,0.482132,1024.0,-531.801195,-551.150162,-512.452228,19.348967
1,32,32.68722605705261,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,65536,0.458984,1024.0,-589.912235,-623.149903,-556.674567,33.237668
2,33,33.754082918167114,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,67584,0.49129,1024.0,-525.367312,-548.047753,-502.686871,22.680441
3,34,34.73500370979309,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,69632,0.451654,1024.0,-540.458368,-598.477888,-482.438849,58.019519
4,35,35.708170890808105,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,71680,0.445877,1024.0,-500.554316,-502.717,-498.391631,2.162684
