,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: Pendulum-v1_2023-01-30 (TEST),2200,0.037631,200.0,11,-1342.88013,-1795.364819,-882.326357,335.693485,0
0,exp_name: Pendulum-v1_2023-01-30 (TEST),4400,0.038401,200.0,11,-1150.662456,-1816.278498,-862.696618,322.745629,1
0,exp_name: Pendulum-v1_2023-01-30 (TEST),6600,0.037429,200.0,11,-1347.524525,-1852.27072,-740.375074,363.700895,2
0,exp_name: Pendulum-v1_2023-01-30 (TEST),8800,0.038151,200.0,11,-1323.39923,-1867.967025,-859.730173,377.735636,3
0,exp_name: Pendulum-v1_2023-01-30 (TEST),11000,0.038112,200.0,11,-1076.907802,-1602.531046,-802.964973,228.641482,4
0,exp_name: Pendulum-v1_2023-01-30 (TEST),13200,0.037592,200.0,11,-1163.497062,-1557.485189,-867.704044,205.565085,5
0,exp_name: Pendulum-v1_2023-01-30 (TEST),15400,0.038704,200.0,11,-1205.298563,-1811.61272,-810.26308,314.460639,6
0,exp_name: Pendulum-v1_2023-01-30 (TEST),17600,0.037154,200.0,11,-1140.26199,-1777.938288,-764.767033,355.703448,7
0,exp_name: Pendulum-v1_2023-01-30 (TEST),19800,0.037213,200.0,11,-1080.289237,-1777.981301,-874.578893,264.499087,8
0,exp_name: Pendulum-v1_2023-01-30 (TEST),22000,0.036446,200.0,11,-1408.263844,-1862.506385,-968.932029,309.687353,9
0,exp_name: Pendulum-v1_2023-01-30 (TEST),24200,0.036383,200.0,11,-1145.786079,-1697.537575,-861.508053,251.317384,10
0,exp_name: Pendulum-v1_2023-01-30 (TEST),26400,0.038002,200.0,11,-1131.173279,-1468.400757,-780.531891,239.330705,11
0,exp_name: Pendulum-v1_2023-01-30 (TEST),28600,0.037534,200.0,11,-1326.63449,-1623.560177,-975.92002,185.723614,12
0,exp_name: Pendulum-v1_2023-01-30 (TEST),30800,0.035886,200.0,11,-1164.858795,-1653.791639,-911.682361,254.018484,13
0,exp_name: Pendulum-v1_2023-01-30 (TEST),33000,0.035928,200.0,11,-1174.799529,-1865.931636,-862.972742,274.885481,14
0,exp_name: Pendulum-v1_2023-01-30 (TEST),35200,0.035495,200.0,11,-1288.596643,-1791.564718,-891.002488,308.699872,15
0,exp_name: Pendulum-v1_2023-01-30 (TEST),37400,0.037346,200.0,11,-1179.935258,-1654.646523,-891.945581,237.821947,16
0,exp_name: Pendulum-v1_2023-01-30 (TEST),39600,0.038673,200.0,11,-1241.495541,-1602.448832,-911.015968,235.940678,17
0,exp_name: Pendulum-v1_2023-01-30 (TEST),41800,0.037036,200.0,11,-1064.42939,-1509.405032,-861.095891,200.056155,18
0,exp_name: Pendulum-v1_2023-01-30 (TEST),44000,0.041293,200.0,11,-1152.540165,-1743.820334,-761.363903,335.618998,19
0,exp_name: Pendulum-v1_2023-01-30 (TEST),46200,0.041344,200.0,11,-1167.446294,-1721.806784,-773.993922,313.667056,20
0,exp_name: Pendulum-v1_2023-01-30 (TEST),48400,0.040333,200.0,11,-1123.50049,-1558.899264,-677.897232,279.561141,21
0,exp_name: Pendulum-v1_2023-01-30 (TEST),50600,0.04305,200.0,11,-1242.131806,-1698.718591,-876.702729,308.632682,22
0,exp_name: Pendulum-v1_2023-01-30 (TEST),52800,0.038086,200.0,11,-1111.855859,-1628.050378,-766.090675,287.215285,23
0,exp_name: Pendulum-v1_2023-01-30 (TEST),55000,0.03703,200.0,11,-1088.708527,-1752.595383,-869.1381,260.881835,24
0,exp_name: Pendulum-v1_2023-01-30 (TEST),57200,0.035988,200.0,11,-1061.926337,-1667.557348,-858.161273,220.291544,25
