,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,31,46.65988302230835,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,63488,0.79322,1024.0,-531.618499,-550.953175,-512.283824,19.334676
1,32,48.1333429813385,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,65536,0.693919,1024.0,-589.670035,-622.953391,-556.386679,33.283356
2,33,49.6968719959259,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,67584,0.73946,1024.0,-525.207853,-547.885467,-502.530239,22.677614
3,34,51.18503999710083,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,69632,0.699581,1024.0,-540.350231,-598.401777,-482.298684,58.051547
4,35,52.70496487617493,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,71680,0.716462,1024.0,-500.415513,-502.598342,-498.232683,2.18283
0,36,54.240391969680786,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,73728,0.723053,1024.0,-494.440519,-504.935692,-483.945346,10.495173
1,37,55.69643712043762,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,75776,0.686492,1024.0,-498.513506,-516.360232,-480.666779,17.846727
2,38,57.18747401237488,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,77824,0.70313,1024.0,-508.561032,-558.292195,-458.829869,49.731163
3,39,58.81646490097046,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,79872,0.741158,1024.0,-494.670087,-510.922051,-478.418122,16.251964
4,40,60.353140115737915,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,81920,0.721115,1024.0,-516.814711,-544.076494,-489.552929,27.261783
