,episodes,training time,length per episode,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,0.601654052734375,0,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,2200,0.036823,200.0,-1342.88013,-1795.364819,-882.326357,335.693485
0,1.2335882186889648,1,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,4400,0.038256,200.0,-1136.887119,-1817.267619,-766.448829,337.392732
0,1.8809351921081543,2,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,6600,0.038036,200.0,-1333.859222,-1849.10205,-624.352502,380.116599
0,2.4922239780426025,3,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,8800,0.037484,200.0,-1326.554654,-1868.252673,-863.321158,370.561447
0,3.123497247695923,4,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,11000,0.038107,200.0,-1048.031193,-1573.804947,-732.764994,233.795209
0,3.7546160221099854,5,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,13200,0.038588,200.0,-1140.183886,-1536.03956,-705.454068,222.095317
0,4.358284950256348,6,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,15400,0.037874,200.0,-1206.710487,-1805.098882,-841.571614,294.403093
0,4.937672138214111,7,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,17600,0.03575,200.0,-1139.232905,-1754.124822,-626.455209,349.794645
0,5.516951084136963,8,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,19800,0.035799,200.0,-1059.273043,-1750.919605,-771.098447,264.371588
0,6.094789028167725,9,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,22000,0.035549,200.0,-1384.686653,-1861.586825,-959.267021,299.107158
0,6.718348026275635,10,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,24200,0.039078,200.0,-1101.438339,-1654.182324,-792.738814,249.096851
0,7.295244932174683,11,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,26400,0.035673,200.0,-1099.068856,-1405.225055,-743.242937,220.483484
0,7.883490085601807,12,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,28600,0.03578,200.0,-1257.916631,-1538.770496,-863.1513,184.332943
0,8.459681034088135,13,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,30800,0.03568,200.0,-1132.343224,-1615.245088,-891.35601,252.279247
0,9.061959028244019,14,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,33000,0.036762,200.0,-1164.456785,-1857.380118,-864.236431,266.11985
0,9.664708137512207,15,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,35200,0.03811,200.0,-1242.761564,-1707.750452,-888.353977,279.950363
0,10.238484144210815,16,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,37400,0.03529,200.0,-1123.753543,-1581.071002,-760.256448,233.190293
0,10.816236972808838,17,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,39600,0.035696,200.0,-1165.870722,-1520.88418,-777.301466,227.985832
0,11.391386032104492,18,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,41800,0.035557,200.0,-1014.346465,-1358.335066,-763.234005,176.54892
0,12.012497186660767,19,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,44000,0.038285,200.0,-1090.23276,-1642.312735,-767.733829,279.850726
0,12.661071062088013,20,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,46200,0.042327,200.0,-1080.341542,-1534.87446,-759.34103,250.661828
0,13.245618104934692,21,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,48400,0.036197,200.0,-1044.472688,-1384.544335,-752.019465,212.916234
0,13.827402114868164,22,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,50600,0.036117,200.0,-1140.008342,-1594.654166,-783.294534,254.741705
0,14.416766166687012,23,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,52800,0.035788,200.0,-1022.45122,-1500.716688,-770.005108,231.002493
0,15.028349161148071,24,11,exp_name: Pendulum-v1_2023-01-28 exp: ppo_continuous_gae,55000,0.03868,200.0,-1014.791437,-1739.358421,-765.479911,250.393998
