,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.0291719436645508,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.466162,1024.0,-937.706965,-977.761089,-897.652841,40.054124
1,2,2.077630043029785,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.473041,1024.0,-788.857846,-806.911672,-770.804019,18.053826
2,3,3.115628719329834,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.468215,1024.0,-969.456287,-977.927893,-960.984682,8.471605
3,4,4.195223808288574,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.491461,1024.0,-817.59503,-857.36155,-777.82851,39.76652
4,5,5.179174900054932,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.444444,1024.0,-804.686183,-832.815549,-776.556816,28.129366
0,6,6.182337999343872,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.448792,1024.0,-750.343147,-758.924564,-741.761731,8.581416
1,7,7.187513828277588,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.456892,1024.0,-651.057972,-656.106672,-646.009272,5.0487
2,8,8.162672996520996,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.439736,1024.0,-641.429505,-652.325735,-630.533276,10.89623
3,9,9.185539722442627,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.461552,1024.0,-620.355504,-628.1013,-612.609707,7.745796
4,10,10.169976711273193,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.443977,1024.0,-581.687078,-592.441047,-570.93311,10.753968
0,11,11.167085886001587,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.444474,1024.0,-567.269131,-618.901081,-515.637182,51.631949
1,12,12.202042818069458,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.468338,1024.0,-569.255969,-601.174178,-537.337759,31.918209
2,13,13.193938970565796,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.446802,1024.0,-551.208898,-551.981183,-550.436614,0.772285
3,14,14.191887855529785,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.4484,1024.0,-551.531259,-577.265314,-525.797204,25.734055
4,15,15.211740970611572,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.460161,1024.0,-598.182165,-602.976267,-593.388063,4.794102
0,16,16.19567894935608,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,32768,0.443098,1024.0,-561.115322,-564.636747,-557.593897,3.521425
1,17,17.214643955230713,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,34816,0.460719,1024.0,-566.054449,-586.979041,-545.129856,20.924593
2,18,18.219948768615723,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,36864,0.453969,1024.0,-568.778702,-604.287114,-533.270291,35.508412
3,19,19.203162908554077,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,38912,0.442581,1024.0,-543.608171,-549.038636,-538.177705,5.430465
4,20,20.193508863449097,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,40960,0.444937,1024.0,-521.138239,-552.444629,-489.831848,31.306391
0,21,21.186332941055298,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,43008,0.446284,1024.0,-546.885688,-555.111939,-538.659436,8.226251
1,22,22.162816047668457,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,45056,0.441148,1024.0,-507.721612,-530.672449,-484.770775,22.950837
2,23,23.192322731018066,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,47104,0.467433,1024.0,-518.730752,-534.863989,-502.597515,16.133237
3,24,24.17775797843933,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,49152,0.442309,1024.0,-545.936988,-596.827177,-495.0468,50.890189
4,25,25.165552854537964,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,51200,0.443853,1024.0,-541.033242,-542.451589,-539.614895,1.418347
0,26,26.206416845321655,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.469866,1024.0,-490.216276,-491.432654,-488.999899,1.216377
1,27,27.189121961593628,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.442501,1024.0,-492.357137,-504.019279,-480.694996,11.662141
2,28,28.1892409324646,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.450511,1024.0,-515.551796,-533.430756,-497.672835,17.878961
3,29,29.194082736968994,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.45389,1024.0,-496.717687,-498.515441,-494.919934,1.797753
