,episodes,training time,length per episode,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,36,38.470091819763184,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,73728,0.465335,1024.0,-367.436394,-372.69727,-362.175518,5.260876
1,37,39.52296686172485,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,75776,0.464284,1024.0,-370.364084,-382.115842,-358.612326,11.751758
2,38,40.553934812545776,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,77824,0.454164,1024.0,-380.566122,-406.72544,-354.406804,26.159318
3,39,41.56699085235596,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,79872,0.441364,1024.0,-379.264203,-391.355281,-367.173125,12.091078
4,40,42.61717677116394,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,81920,0.462071,1024.0,-403.221341,-418.418158,-388.024523,15.196817
0,41,43.64776086807251,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,83968,0.452032,1024.0,-379.373115,-390.709924,-368.036306,11.336809
1,42,44.72719693183899,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,86016,0.4754,1024.0,-369.181609,-381.511448,-356.85177,12.329839
2,43,45.785926818847656,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,88064,0.469119,1024.0,-357.092645,-368.188969,-345.996321,11.096324
3,44,46.812341928482056,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,90112,0.450411,1024.0,-362.433196,-379.09031,-345.776082,16.657114
4,45,47.928998947143555,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,92160,0.494131,1024.0,-335.880261,-340.301262,-331.45926,4.421001
0,46,48.95115685462952,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,94208,0.447629,1024.0,-344.579569,-349.24124,-339.917899,4.66167
1,47,50.01050400733948,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,96256,0.462988,1024.0,-355.392317,-365.3771,-345.407534,9.984783
2,48,51.04299879074097,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,98304,0.453811,1024.0,-374.006918,-387.125327,-360.88851,13.118408
3,49,52.077799797058105,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,100352,0.455855,1024.0,-364.688699,-375.585918,-353.791481,10.897219
4,50,53.150022983551025,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,102400,0.472817,1024.0,-349.240347,-361.219727,-337.260966,11.97938
0,51,54.19841480255127,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,104448,0.459798,1024.0,-348.538498,-349.444419,-347.632578,0.90592
1,52,55.24565577507019,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,106496,0.457231,1024.0,-367.014725,-379.561163,-354.468287,12.546438
2,53,56.33533978462219,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,108544,0.48024,1024.0,-368.223066,-374.488901,-361.957231,6.265835
3,54,57.38151574134827,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,110592,0.462554,1024.0,-377.673573,-389.899767,-365.447379,12.226194
4,55,58.46073389053345,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,112640,0.477131,1024.0,-348.201476,-348.833115,-347.569838,0.631638
0,56,59.51945781707764,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,114688,0.465786,1024.0,-333.951483,-339.846625,-328.056342,5.895142
1,57,60.58906173706055,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,116736,0.46846,1024.0,-338.817043,-343.278223,-334.355863,4.46118
2,58,61.64955377578735,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,118784,0.467817,1024.0,-367.289222,-372.0175,-362.560945,4.728277
3,59,62.67447280883789,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,120832,0.45163,1024.0,-338.811813,-340.650437,-336.97319,1.838623
4,60,63.7468638420105,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,122880,0.471946,1024.0,-342.460819,-350.397804,-334.523833,7.936986
0,61,64.7867078781128,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,124928,0.455388,1024.0,-333.110842,-333.364908,-332.856775,0.254067
1,62,65.80753374099731,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,126976,0.446546,1024.0,-314.343097,-314.509188,-314.177005,0.166092
2,63,66.8798258304596,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,129024,0.475368,1024.0,-310.412793,-315.202565,-305.623021,4.789772
3,64,67.93698573112488,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,131072,0.462592,1024.0,-337.938101,-348.717205,-327.158998,10.779104
4,65,69.0311369895935,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,133120,0.481513,1024.0,-324.876963,-328.271496,-321.48243,3.394533
0,66,70.11813688278198,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,135168,0.478472,1024.0,-338.30389,-343.24352,-333.36426,4.93963
1,67,71.13874983787537,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,137216,0.448583,1024.0,-340.994755,-344.673591,-337.315919,3.678836
2,68,72.26627779006958,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,139264,0.496995,1024.0,-328.319938,-335.323555,-321.31632,7.003617
3,69,73.26936388015747,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,141312,0.44146,1024.0,-325.029377,-329.314086,-320.744668,4.284709
4,70,74.33385181427002,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,143360,0.467168,1024.0,-330.2341,-331.464201,-329.003999,1.230101
0,71,75.42738199234009,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,145408,0.483964,1024.0,-319.810775,-326.536805,-313.084745,6.72603
1,72,76.44534683227539,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,147456,0.444465,1024.0,-324.945405,-334.477525,-315.413285,9.53212
2,73,77.54450988769531,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,149504,0.483762,1024.0,-324.817586,-326.348852,-323.28632,1.531266
3,74,78.58844494819641,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,151552,0.458741,1024.0,-302.745601,-308.925802,-296.565399,6.180202
4,75,79.62307572364807,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,153600,0.453388,1024.0,-286.640113,-297.859702,-275.420524,11.219589
0,76,80.692795753479,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,155648,0.46918,1024.0,-278.313383,-279.976437,-276.650329,1.663054
1,77,81.694002866745,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,157696,0.440459,1024.0,-273.610309,-274.308345,-272.912273,0.698036
2,78,82.72471785545349,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,159744,0.449196,1024.0,-273.597906,-277.674286,-269.521526,4.07638
3,79,83.78452897071838,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,161792,0.466452,1024.0,-280.865997,-284.252113,-277.479881,3.386116
4,80,84.81123685836792,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,163840,0.450684,1024.0,-260.331231,-265.682267,-254.980195,5.351036
0,81,85.87381792068481,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,165888,0.469062,1024.0,-261.518408,-264.842569,-258.194247,3.324161
1,82,86.91290974617004,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,167936,0.45641,1024.0,-271.950625,-272.344967,-271.556284,0.394342
2,83,88.0260398387909,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,169984,0.465661,1024.0,-272.1132,-284.859719,-259.36668,12.746519
3,84,89.07064485549927,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,172032,0.459549,1024.0,-280.399029,-283.405436,-277.392622,3.006407
4,85,90.13900089263916,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,174080,0.469303,1024.0,-264.035346,-267.938802,-260.13189,3.903456
0,86,91.22518682479858,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,176128,0.479441,1024.0,-245.707593,-247.684128,-243.731058,1.976535
1,87,92.22115206718445,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,178176,0.436095,1024.0,-252.541728,-258.186902,-246.896554,5.645174
2,88,93.23037481307983,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,180224,0.441568,1024.0,-244.744675,-252.353336,-237.136013,7.608661
3,89,94.3007869720459,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,182272,0.474962,1024.0,-253.886465,-257.058214,-250.714716,3.171749
4,90,95.34118461608887,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,184320,0.456498,1024.0,-237.70576,-237.922033,-237.489487,0.216273
0,91,96.4511308670044,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,186368,0.488357,1024.0,-237.678433,-240.149568,-235.207297,2.471135
1,92,97.5208477973938,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,188416,0.470851,1024.0,-248.942874,-249.45278,-248.432968,0.509906
2,93,98.53609704971313,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,190464,0.445973,1024.0,-247.271018,-248.575318,-245.966718,1.3043
3,94,99.6112608909607,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,192512,0.476337,1024.0,-257.978365,-259.982726,-255.974003,2.004362
4,95,100.611243724823,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,194560,0.439817,1024.0,-252.02757,-253.665011,-250.39013,1.63744
0,96,101.66448473930359,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,196608,0.460458,1024.0,-258.5583,-265.031279,-252.085321,6.472979
1,97,102.82115364074707,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,198656,0.511453,1024.0,-252.664079,-256.333573,-248.994585,3.669494
2,98,103.92598080635071,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,200704,0.487617,1024.0,-255.285271,-256.12239,-254.448151,0.83712
3,99,105.04725885391235,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,202752,0.495449,1024.0,-262.871468,-263.581013,-262.161922,0.709545
4,100,106.04637598991394,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,204800,0.437979,1024.0,-267.059029,-273.453034,-260.665023,6.394005
0,101,107.06526684761047,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,206848,0.444162,1024.0,-261.120358,-264.469813,-257.770903,3.349455
1,102,108.13022065162659,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,208896,0.470325,1024.0,-262.605201,-263.881232,-261.329171,1.276031
2,103,109.1429660320282,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,210944,0.443234,1024.0,-288.88416,-291.960206,-285.808113,3.076047
3,104,110.21488285064697,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,212992,0.473148,1024.0,-277.601789,-279.479319,-275.724259,1.87753
4,105,111.2163188457489,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,215040,0.438515,1024.0,-280.027742,-280.365245,-279.690238,0.337503
0,106,112.22809982299805,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,217088,0.438756,1024.0,-268.581812,-270.203976,-266.959648,1.622164
1,107,113.31107568740845,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,219136,0.476352,1024.0,-288.87292,-290.411375,-287.334466,1.538455
2,108,114.30475282669067,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,221184,0.434451,1024.0,-303.572214,-308.630532,-298.513895,5.058319
3,109,115.31815576553345,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,223232,0.442253,1024.0,-289.061198,-289.842525,-288.279872,0.781327
4,110,116.34117484092712,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,225280,0.451607,1024.0,-276.721122,-276.983944,-276.458299,0.262823
0,111,117.33702993392944,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,227328,0.435556,1024.0,-271.229945,-271.36319,-271.0967,0.133245
1,112,118.38239598274231,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,229376,0.457888,1024.0,-273.120152,-273.829229,-272.411076,0.709077
2,113,119.42255187034607,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,231424,0.456669,1024.0,-267.350663,-269.598804,-265.102522,2.248141
3,114,120.42871189117432,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,233472,0.440732,1024.0,-272.438474,-274.156577,-270.72037,1.718103
4,115,121.49718403816223,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,235520,0.470121,1024.0,-264.07039,-264.708963,-263.431817,0.638573
0,116,122.50487494468689,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,237568,0.436749,1024.0,-262.765298,-268.172604,-257.357992,5.407306
1,117,123.52014994621277,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,239616,0.443919,1024.0,-261.528642,-262.269498,-260.787787,0.740856
2,118,124.58199572563171,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,241664,0.468315,1024.0,-279.298061,-280.577433,-278.01869,1.279371
3,119,125.57416486740112,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,243712,0.43462,1024.0,-264.122702,-265.556904,-262.6885,1.434202
4,120,126.62056279182434,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,245760,0.458388,1024.0,-263.790725,-267.756254,-259.825195,3.965529
0,121,127.66567778587341,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,247808,0.459714,1024.0,-269.472251,-272.93821,-266.006291,3.465959
1,122,128.68130779266357,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,249856,0.444818,1024.0,-253.15096,-254.806309,-251.495611,1.655349
2,123,129.78621792793274,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,251904,0.489827,1024.0,-262.762294,-266.142903,-259.381685,3.380609
3,124,130.84224891662598,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,253952,0.46437,1024.0,-279.754401,-289.923687,-269.585115,10.169286
4,125,131.9314980506897,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,256000,0.477558,1024.0,-266.149072,-267.985675,-264.312469,1.836603
0,126,133.01114177703857,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,258048,0.474379,1024.0,-269.209686,-271.549153,-266.87022,2.339467
1,127,134.07956099510193,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,260096,0.470806,1024.0,-244.429914,-246.735198,-242.124631,2.305284
2,128,135.16282176971436,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,262144,0.474681,1024.0,-250.32456,-253.143126,-247.505995,2.818565
3,129,136.2364628314972,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,264192,0.473735,1024.0,-261.505024,-273.979691,-249.030356,12.474667
4,130,137.29924201965332,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,266240,0.465834,1024.0,-247.776477,-251.533536,-244.019418,3.757059
0,131,138.35080194473267,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,268288,0.457928,1024.0,-240.572224,-246.218819,-234.925628,5.646596
1,132,139.3545627593994,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,270336,0.439906,1024.0,-235.978792,-242.519415,-229.438168,6.540623
2,133,140.4144320487976,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,272384,0.463218,1024.0,-228.607593,-233.687241,-223.527944,5.079649
3,134,141.40850687026978,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,274432,0.43551,1024.0,-236.22772,-241.2658,-231.18964,5.03808
4,135,142.41577076911926,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,276480,0.440883,1024.0,-228.362626,-229.174651,-227.550601,0.812025
0,136,143.4875090122223,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,278528,0.471933,1024.0,-226.589825,-227.934011,-225.245638,1.344186
1,137,144.5261209011078,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,280576,0.457627,1024.0,-213.997098,-219.371262,-208.622933,5.374165
2,138,145.61542582511902,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,282624,0.478539,1024.0,-212.506649,-213.786431,-211.226866,1.279782
3,139,146.6572208404541,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,284672,0.456221,1024.0,-217.3951,-217.856747,-216.933454,0.461646
4,140,147.7016739845276,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,286720,0.458049,1024.0,-228.922034,-229.326351,-228.517716,0.404317
0,141,148.78941798210144,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,288768,0.479591,1024.0,-223.750759,-225.619921,-221.881598,1.869161
1,142,149.8496289253235,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,290816,0.466423,1024.0,-220.490166,-222.868357,-218.111975,2.378191
2,143,150.9750919342041,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,292864,0.496527,1024.0,-217.635471,-223.027065,-212.243876,5.391594
3,144,152.03515601158142,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,294912,0.466919,1024.0,-220.099489,-220.494147,-219.704831,0.394658
4,145,153.0639407634735,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,296960,0.449696,1024.0,-221.726086,-226.565902,-216.886271,4.839816
0,146,154.17511987686157,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,299008,0.487572,1024.0,-218.583225,-219.430714,-217.735736,0.847489
1,147,155.2068657875061,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,301056,0.449708,1024.0,-229.098805,-231.452134,-226.745477,2.353329
2,148,156.3422086238861,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,303104,0.502746,1024.0,-220.421861,-222.01595,-218.827773,1.594088
3,149,157.359130859375,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,305152,0.447558,1024.0,-214.088642,-214.902857,-213.274426,0.814216
4,150,158.41184282302856,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,307200,0.46472,1024.0,-215.77348,-219.239064,-212.307896,3.465584
0,151,159.48097276687622,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,309248,0.470401,1024.0,-216.842579,-220.672341,-213.012817,3.829762
1,152,160.5314178466797,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,311296,0.461967,1024.0,-207.730799,-209.227938,-206.23366,1.497139
2,153,161.5922350883484,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,313344,0.463662,1024.0,-214.458026,-216.694497,-212.221554,2.236472
3,154,162.62905073165894,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,315392,0.456965,1024.0,-210.996852,-211.653116,-210.340589,0.656263
4,155,163.66116094589233,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,317440,0.45435,1024.0,-224.612153,-225.502638,-223.721668,0.890485
0,156,164.72722673416138,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,319488,0.468367,1024.0,-224.567048,-227.508216,-221.62588,2.941168
1,157,165.76823782920837,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,321536,0.459513,1024.0,-228.852656,-232.191649,-225.513664,3.338993
2,158,166.7709379196167,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,323584,0.438047,1024.0,-235.066575,-235.816743,-234.316407,0.750168
3,159,167.84234380722046,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,325632,0.474041,1024.0,-227.545908,-231.570025,-223.521791,4.024117
4,160,168.87516903877258,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,327680,0.453333,1024.0,-243.820332,-250.922905,-236.717759,7.102573
0,161,169.9594349861145,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,329728,0.474393,1024.0,-246.276192,-250.309611,-242.242772,4.03342
1,162,171.03939199447632,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,331776,0.472327,1024.0,-241.775627,-246.566326,-236.984928,4.790699
2,163,172.11124682426453,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,333824,0.472261,1024.0,-223.702557,-224.648617,-222.756496,0.946061
3,164,173.17482781410217,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,335872,0.468057,1024.0,-219.338845,-220.596036,-218.081653,1.257191
4,165,174.23480772972107,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,337920,0.46689,1024.0,-222.81012,-227.035978,-218.584262,4.225858
0,166,175.29742169380188,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,339968,0.465227,1024.0,-218.877128,-221.204503,-216.549754,2.327375
1,167,176.35873579978943,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,342016,0.465483,1024.0,-213.529391,-214.739328,-212.319454,1.209937
2,168,177.39304089546204,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,344064,0.453734,1024.0,-212.256569,-212.385498,-212.12764,0.128929
3,169,178.46123886108398,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,346112,0.46972,1024.0,-219.686404,-220.23897,-219.133839,0.552565
