,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
3,24,36.05542612075806,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,49152,0.686669,1024.0,-598.323699,-662.422745,-534.224653,64.099046
4,25,37.53114700317383,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,51200,0.695416,1024.0,-596.530101,-598.853407,-594.206796,2.323306
0,26,38.97510504722595,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.679623,1024.0,-551.961322,-555.029586,-548.893058,3.068264
1,27,40.45601725578308,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.697962,1024.0,-567.018485,-585.226851,-548.810118,18.208367
2,28,41.91457509994507,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.687812,1024.0,-592.160941,-618.620106,-565.701777,26.459164
3,29,43.38874793052673,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.694868,1024.0,-576.054997,-576.708725,-575.40127,0.653728
4,30,44.81544017791748,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,61440,0.670686,1024.0,-611.115398,-616.332145,-605.898651,5.216747
0,31,46.30419301986694,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,63488,0.701914,1024.0,-531.581933,-550.891993,-512.271874,19.31006
1,32,47.721142053604126,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,65536,0.667242,1024.0,-589.577141,-622.84231,-556.311973,33.265168
2,33,49.20520901679993,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,67584,0.698979,1024.0,-525.103352,-547.760629,-502.446076,22.657277
3,34,50.65860199928284,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,69632,0.683601,1024.0,-540.231628,-598.279822,-482.183435,58.048194
4,35,52.137332916259766,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,71680,0.698476,1024.0,-500.214234,-502.39458,-498.033887,2.180346
0,36,53.707916021347046,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,73728,0.738022,1024.0,-494.245638,-504.725621,-483.765654,10.479984
1,37,55.27971410751343,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,75776,0.745854,1024.0,-498.27409,-516.110847,-480.437332,17.836758
2,38,56.831860065460205,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,77824,0.73094,1024.0,-508.269234,-557.935236,-458.603233,49.666002
3,39,58.474366903305054,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,79872,0.778724,1024.0,-494.46106,-510.704157,-478.217964,16.243097
4,40,59.983033180236816,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,81920,0.712229,1024.0,-516.622478,-543.865885,-489.379071,27.243407
0,41,61.425029039382935,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,83968,0.678083,1024.0,-503.528854,-527.554473,-479.503235,24.025619
1,42,63.0203959941864,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,86016,0.753923,1024.0,-505.449756,-526.801115,-484.098396,21.351359
2,43,64.58983612060547,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,88064,0.742795,1024.0,-487.283913,-514.747104,-459.820723,27.463191
3,44,66.13851428031921,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,90112,0.73146,1024.0,-508.83294,-550.764707,-466.901173,41.931767
4,45,67.78302216529846,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,92160,0.777357,1024.0,-472.511763,-484.209586,-460.81394,11.697823
