,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.1156108379364014,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,2048,0.500429,1024.0,-809.642995,-888.617683,-730.668308,78.974687
1,2,2.2403669357299805,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,4096,0.505027,1024.0,-812.898898,-875.954463,-749.843333,63.055565
2,3,3.3728299140930176,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,6144,0.505352,1024.0,-804.463804,-819.751204,-789.176404,15.2874
3,4,4.444411993026733,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,8192,0.481695,1024.0,-850.451715,-905.371805,-795.531626,54.920089
4,5,5.472388982772827,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,10240,0.457742,1024.0,-857.52876,-935.920971,-779.136548,78.392212
0,6,6.572465896606445,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,12288,0.488379,1024.0,-907.327885,-943.000059,-871.65571,35.672174
1,7,7.641053915023804,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,14336,0.479291,1024.0,-1058.7103,-1117.400144,-1000.020457,58.689844
2,8,8.680737972259521,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,16384,0.462313,1024.0,-1015.811967,-1133.255493,-898.368441,117.443526
3,9,9.814207077026367,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,18432,0.509734,1024.0,-903.119934,-969.552232,-836.687637,66.432298
4,10,10.841521978378296,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,20480,0.459167,1024.0,-890.929322,-915.939986,-865.918658,25.010664
0,11,11.953526020050049,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,22528,0.495952,1024.0,-822.769293,-826.302668,-819.235918,3.533375
1,12,13.034688949584961,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,24576,0.481825,1024.0,-832.51275,-835.267633,-829.757866,2.754883
2,13,14.10750699043274,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,26624,0.482404,1024.0,-928.782487,-1032.339968,-825.225006,103.557481
