,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
4,exp_name: takeoff_ppo_v2_2023-01-23,61470,0.000447,1.0,4098,-0.888809,-0.888986,-0.888638,4.8e-05,15,811.4875552654266
0,exp_name: takeoff_ppo_v2_2023-01-23,65568,0.000457,1.0,4098,-0.888798,-0.888975,-0.888604,4.9e-05,16,895.5596220493317
1,exp_name: takeoff_ppo_v2_2023-01-23,69666,0.000554,1.0,4098,-0.888787,-0.888955,-0.888575,5e-05,17,953.5002391338348
2,exp_name: takeoff_ppo_v2_2023-01-23,73764,0.000535,1.0,4098,-0.888775,-0.888973,-0.888612,4.8e-05,18,1011.2504432201385
3,exp_name: takeoff_ppo_v2_2023-01-23,77862,0.000506,1.0,4098,-0.888764,-0.888951,-0.888579,5e-05,19,1067.6189150810242
4,exp_name: takeoff_ppo_v2_2023-01-23,81960,0.000564,1.0,4098,-0.888752,-0.888964,-0.888546,5.1e-05,20,1126.9913742542267
0,exp_name: takeoff_ppo_v2_2023-01-23,86058,0.000532,1.0,4098,-0.888739,-0.888915,-0.888548,5e-05,21,1184.4654350280762
1,exp_name: takeoff_ppo_v2_2023-01-23,90156,0.000496,1.0,4098,-0.888728,-0.888892,-0.888532,5e-05,22,1240.1937820911407
2,exp_name: takeoff_ppo_v2_2023-01-23,94254,0.000555,1.0,4098,-0.888713,-0.888882,-0.888518,5.1e-05,23,1298.3849799633026
3,exp_name: takeoff_ppo_v2_2023-01-23,98352,0.000516,1.0,4098,-0.888702,-0.88886,-0.888506,5e-05,24,1353.9561240673065
4,exp_name: takeoff_ppo_v2_2023-01-23,102450,0.000506,1.0,4098,-0.88869,-0.888868,-0.888482,5.1e-05,25,1409.7893409729004
0,exp_name: takeoff_ppo_v2_2023-01-23,106548,0.000504,1.0,4098,-0.888676,-0.888868,-0.888488,5.1e-05,26,1465.4487099647522
1,exp_name: takeoff_ppo_v2_2023-01-23,110646,0.000508,1.0,4098,-0.888662,-0.888868,-0.88844,5.1e-05,27,1521.5387451648712
2,exp_name: takeoff_ppo_v2_2023-01-23,114744,0.000493,1.0,4098,-0.888651,-0.888843,-0.888448,5.1e-05,28,1576.9704189300537
3,exp_name: takeoff_ppo_v2_2023-01-23,118842,0.000487,1.0,4098,-0.888637,-0.888834,-0.888446,5.2e-05,29,1632.7984120845795
4,exp_name: takeoff_ppo_v2_2023-01-23,122940,0.00054,1.0,4098,-0.888625,-0.888792,-0.888445,5.2e-05,30,1690.3954710960388
0,exp_name: takeoff_ppo_v2_2023-01-23,127038,0.000553,1.0,4098,-0.88861,-0.888794,-0.888411,5.3e-05,31,1748.5935111045837
1,exp_name: takeoff_ppo_v2_2023-01-23,131136,0.000528,1.0,4098,-0.888597,-0.888761,-0.888419,5.2e-05,32,1806.3458042144775
2,exp_name: takeoff_ppo_v2_2023-01-23,135234,0.000506,1.0,4098,-0.888584,-0.888753,-0.888395,5.2e-05,33,1863.040568113327
3,exp_name: takeoff_ppo_v2_2023-01-23,139332,0.000519,1.0,4098,-0.888571,-0.888738,-0.888377,5.3e-05,34,1919.4468009471893
4,exp_name: takeoff_ppo_v2_2023-01-23,143430,0.000522,1.0,4098,-0.888557,-0.888726,-0.888362,5.3e-05,35,1976.071809053421
0,exp_name: takeoff_ppo_v2_2023-01-23,147528,0.000574,1.0,4098,-0.888545,-0.888749,-0.888367,5.2e-05,36,2034.2633831501007
1,exp_name: takeoff_ppo_v2_2023-01-23,151626,0.000566,1.0,4098,-0.88853,-0.88872,-0.888352,5.4e-05,37,2093.1133592128754
2,exp_name: takeoff_ppo_v2_2023-01-23,155724,0.000571,1.0,4098,-0.888517,-0.88868,-0.888319,5.3e-05,38,2151.4670610427856
3,exp_name: takeoff_ppo_v2_2023-01-23,159822,0.000538,1.0,4098,-0.888504,-0.888712,-0.888273,5.4e-05,39,2209.2505259513855
4,exp_name: takeoff_ppo_v2_2023-01-23,163920,0.000521,1.0,4098,-0.88849,-0.888665,-0.888328,5.4e-05,40,2266.0576090812683
0,exp_name: takeoff_ppo_v2_2023-01-23,168018,0.000507,1.0,4098,-0.888478,-0.88866,-0.888278,5.4e-05,41,2322.152015209198
1,exp_name: takeoff_ppo_v2_2023-01-23,172116,0.000543,1.0,4098,-0.888463,-0.888646,-0.888264,5.4e-05,42,2380.0632741451263
2,exp_name: takeoff_ppo_v2_2023-01-23,176214,0.000539,1.0,4098,-0.888449,-0.888628,-0.888262,5.5e-05,43,2437.793944120407
3,exp_name: takeoff_ppo_v2_2023-01-23,180312,0.00055,1.0,4098,-0.888436,-0.888613,-0.888162,5.5e-05,44,2495.7804250717163
4,exp_name: takeoff_ppo_v2_2023-01-23,184410,0.000513,1.0,4098,-0.888423,-0.888608,-0.888168,5.4e-05,45,2553.0156061649323
0,exp_name: takeoff_ppo_v2_2023-01-23,188508,0.000531,1.0,4098,-0.888407,-0.888588,-0.888206,5.6e-05,46,2610.217232942581
1,exp_name: takeoff_ppo_v2_2023-01-23,192606,0.00049,1.0,4098,-0.888394,-0.888582,-0.888184,5.6e-05,47,2665.4723341464996
2,exp_name: takeoff_ppo_v2_2023-01-23,196704,0.000516,1.0,4098,-0.88838,-0.888567,-0.888156,5.6e-05,48,2722.949849128723
3,exp_name: takeoff_ppo_v2_2023-01-23,200802,0.000612,1.0,4098,-0.888366,-0.888554,-0.888139,5.6e-05,49,2785.289594888687
4,exp_name: takeoff_ppo_v2_2023-01-23,204900,0.000546,1.0,4098,-0.888352,-0.888535,-0.88818,5.7e-05,50,2843.49653506279
0,exp_name: takeoff_ppo_v2_2023-01-23,208998,0.000533,1.0,4098,-0.888339,-0.888556,-0.888152,5.7e-05,51,2900.3121140003204
1,exp_name: takeoff_ppo_v2_2023-01-23,213096,0.000482,1.0,4098,-0.888324,-0.888526,-0.888119,5.6e-05,52,2955.6739048957825
2,exp_name: takeoff_ppo_v2_2023-01-23,217194,0.000496,1.0,4098,-0.888309,-0.888501,-0.888126,5.7e-05,53,3011.756749153137
3,exp_name: takeoff_ppo_v2_2023-01-23,221292,0.000569,1.0,4098,-0.888297,-0.888484,-0.888116,5.7e-05,54,3070.6157710552216
4,exp_name: takeoff_ppo_v2_2023-01-23,225390,0.000533,1.0,4098,-0.888283,-0.888534,-0.888042,5.7e-05,55,3128.1057159900665
0,exp_name: takeoff_ppo_v2_2023-01-23,229488,0.000528,1.0,4098,-0.888267,-0.888459,-0.888066,5.8e-05,56,3186.034110069275
1,exp_name: takeoff_ppo_v2_2023-01-23,233586,0.00051,1.0,4098,-0.888255,-0.888457,-0.888055,5.8e-05,57,3242.224382162094
2,exp_name: takeoff_ppo_v2_2023-01-23,237684,0.000474,1.0,4098,-0.888239,-0.888446,-0.888032,5.7e-05,58,3297.279631137848
3,exp_name: takeoff_ppo_v2_2023-01-23,241782,0.000487,1.0,4098,-0.888225,-0.888436,-0.887995,5.8e-05,59,3352.6692321300507
4,exp_name: takeoff_ppo_v2_2023-01-23,245880,0.000524,1.0,4098,-0.888211,-0.888398,-0.888004,5.8e-05,60,3410.270653963089
0,exp_name: takeoff_ppo_v2_2023-01-23,249978,0.000495,1.0,4098,-0.888196,-0.888389,-0.887983,5.8e-05,61,3466.0217831134796
1,exp_name: takeoff_ppo_v2_2023-01-23,254076,0.000554,1.0,4098,-0.888182,-0.888372,-0.887981,5.9e-05,62,3524.572555065155
2,exp_name: takeoff_ppo_v2_2023-01-23,258174,0.00058,1.0,4098,-0.888167,-0.888375,-0.887961,5.8e-05,63,3584.515276193619
3,exp_name: takeoff_ppo_v2_2023-01-23,262272,0.000588,1.0,4098,-0.888154,-0.88837,-0.887951,5.9e-05,64,3643.860116004944
4,exp_name: takeoff_ppo_v2_2023-01-23,266370,0.000544,1.0,4098,-0.888139,-0.888367,-0.887919,6e-05,65,3701.7996261119843
0,exp_name: takeoff_ppo_v2_2023-01-23,270468,0.000499,1.0,4098,-0.888125,-0.888345,-0.887914,6e-05,66,3757.5115039348602
1,exp_name: takeoff_ppo_v2_2023-01-23,274566,0.000493,1.0,4098,-0.888112,-0.888299,-0.887923,5.9e-05,67,3813.8878622055054
2,exp_name: takeoff_ppo_v2_2023-01-23,278664,0.0005,1.0,4098,-0.888097,-0.888314,-0.887885,6e-05,68,3870.4511160850525
3,exp_name: takeoff_ppo_v2_2023-01-23,282762,0.000503,1.0,4098,-0.888085,-0.888337,-0.887839,6e-05,69,3926.9524009227753
4,exp_name: takeoff_ppo_v2_2023-01-23,286860,0.000582,1.0,4098,-0.888072,-0.888293,-0.887881,6e-05,70,3986.8385121822357
0,exp_name: takeoff_ppo_v2_2023-01-23,290958,0.000462,1.0,4098,-0.888057,-0.888298,-0.887846,6.1e-05,71,4041.1129202842712
1,exp_name: takeoff_ppo_v2_2023-01-23,295056,0.000463,1.0,4098,-0.888042,-0.888285,-0.887749,6e-05,72,4095.7534091472626
2,exp_name: takeoff_ppo_v2_2023-01-23,299154,0.000483,1.0,4098,-0.888029,-0.888238,-0.887817,5.9e-05,73,4460.656049966812
3,exp_name: takeoff_ppo_v2_2023-01-23,303252,0.000554,1.0,4098,-0.888015,-0.888235,-0.887807,6.1e-05,74,4518.350842952728
4,exp_name: takeoff_ppo_v2_2023-01-23,307350,0.000501,1.0,4098,-0.888003,-0.88822,-0.887786,6.2e-05,75,4574.160121202469
0,exp_name: takeoff_ppo_v2_2023-01-23,311448,0.000568,1.0,4098,-0.88799,-0.888195,-0.887778,6.1e-05,76,4632.560219049454
1,exp_name: takeoff_ppo_v2_2023-01-23,315546,0.000451,1.0,4098,-0.887975,-0.88818,-0.887759,6e-05,77,4686.595248222351
2,exp_name: takeoff_ppo_v2_2023-01-23,319644,0.000444,1.0,4098,-0.88796,-0.888157,-0.887744,6.1e-05,78,4740.423017024994
3,exp_name: takeoff_ppo_v2_2023-01-23,323742,0.000471,1.0,4098,-0.887948,-0.888179,-0.887731,6.2e-05,79,6871.0824682712555
4,exp_name: takeoff_ppo_v2_2023-01-23,327840,0.0005,1.0,4098,-0.887932,-0.88816,-0.887673,6.1e-05,80,10940.8512570858
0,exp_name: takeoff_ppo_v2_2023-01-23,331938,0.000489,1.0,4098,-0.887921,-0.888138,-0.8877,6.4e-05,81,13192.911974906921
1,exp_name: takeoff_ppo_v2_2023-01-23,336036,0.000457,1.0,4098,-0.887907,-0.888142,-0.88768,6.2e-05,82,13609.58946800232
2,exp_name: takeoff_ppo_v2_2023-01-23,340134,0.000463,1.0,4098,-0.887892,-0.888101,-0.887685,6.2e-05,83,13663.744449138641
3,exp_name: takeoff_ppo_v2_2023-01-23,344232,0.000444,1.0,4098,-0.887877,-0.888121,-0.887634,6.3e-05,84,13717.673055171967
4,exp_name: takeoff_ppo_v2_2023-01-23,348330,0.000475,1.0,4098,-0.887865,-0.888075,-0.887604,6.3e-05,85,14329.73714518547
0,exp_name: takeoff_ppo_v2_2023-01-23,352428,0.000446,1.0,4098,-0.887853,-0.888077,-0.887591,6.3e-05,86,14383.626835107803
1,exp_name: takeoff_ppo_v2_2023-01-23,356526,0.000455,1.0,4098,-0.887837,-0.888076,-0.887574,6.3e-05,87,14438.053655147552
2,exp_name: takeoff_ppo_v2_2023-01-23,360624,0.146996,1.0,4098,-0.887824,-0.888084,-0.887586,6.2e-05,88,16938.060487031937
3,exp_name: takeoff_ppo_v2_2023-01-23,364722,0.000461,1.0,4098,-0.887809,-0.888019,-0.887581,6.1e-05,89,16992.3373670578
4,exp_name: takeoff_ppo_v2_2023-01-23,368820,0.000475,1.0,4098,-0.887796,-0.888045,-0.887575,6.4e-05,90,17047.35511612892
0,exp_name: takeoff_ppo_v2_2023-01-23,372918,0.000502,1.0,4098,-0.887782,-0.888027,-0.88754,6.5e-05,91,17103.440294981003
1,exp_name: takeoff_ppo_v2_2023-01-23,377016,0.000491,1.0,4098,-0.887767,-0.887993,-0.887529,6.5e-05,92,17159.11521601677
2,exp_name: takeoff_ppo_v2_2023-01-23,381114,0.000524,1.0,4098,-0.887755,-0.887975,-0.887535,6.5e-05,93,17215.874799251556
3,exp_name: takeoff_ppo_v2_2023-01-23,385212,0.000493,1.0,4098,-0.88774,-0.887973,-0.887507,6.5e-05,94,17271.2838139534
4,exp_name: takeoff_ppo_v2_2023-01-23,389310,0.000491,1.0,4098,-0.887727,-0.887947,-0.887492,6.4e-05,95,17326.778023958206
0,exp_name: takeoff_ppo_v2_2023-01-23,393408,0.000538,1.0,4098,-0.887713,-0.887935,-0.887495,6.6e-05,96,17384.709409236908
1,exp_name: takeoff_ppo_v2_2023-01-23,397506,0.000473,1.0,4098,-0.887699,-0.887911,-0.887472,6.6e-05,97,17440.064140081406
2,exp_name: takeoff_ppo_v2_2023-01-23,401604,0.000488,1.0,4098,-0.887689,-0.887929,-0.887459,6.5e-05,98,17496.007187128067
3,exp_name: takeoff_ppo_v2_2023-01-23,405702,0.000464,1.0,4098,-0.887675,-0.887908,-0.887435,6.7e-05,99,17551.170713186264
4,exp_name: takeoff_ppo_v2_2023-01-23,409800,0.000474,1.0,4098,-0.887662,-0.88788,-0.8874,6.6e-05,100,17606.163770198822
0,exp_name: takeoff_ppo_v2_2023-01-23,413898,0.000492,1.0,4098,-0.887649,-0.887859,-0.887408,6.6e-05,101,17662.545327186584
1,exp_name: takeoff_ppo_v2_2023-01-23,417996,0.000496,1.0,4098,-0.887636,-0.887868,-0.88742,6.5e-05,102,17717.923772096634
2,exp_name: takeoff_ppo_v2_2023-01-23,422094,0.000473,1.0,4098,-0.887622,-0.887844,-0.887377,6.5e-05,103,17772.87689805031
3,exp_name: takeoff_ppo_v2_2023-01-23,426192,0.000472,1.0,4098,-0.887611,-0.887826,-0.88739,6.5e-05,104,17827.89377593994
4,exp_name: takeoff_ppo_v2_2023-01-23,430290,0.000479,1.0,4098,-0.887596,-0.887821,-0.887355,6.6e-05,105,17883.283350229263
0,exp_name: takeoff_ppo_v2_2023-01-23,434388,0.000498,1.0,4098,-0.887582,-0.8878,-0.887293,6.7e-05,106,17939.87106513977
1,exp_name: takeoff_ppo_v2_2023-01-23,438486,0.000537,1.0,4098,-0.887568,-0.8878,-0.887305,6.6e-05,107,17998.629882097244
2,exp_name: takeoff_ppo_v2_2023-01-23,442584,0.00053,1.0,4098,-0.887554,-0.887785,-0.887304,6.6e-05,108,18057.44178891182
3,exp_name: takeoff_ppo_v2_2023-01-23,446682,0.000545,1.0,4098,-0.887541,-0.887764,-0.887298,6.7e-05,109,18115.906564235687
4,exp_name: takeoff_ppo_v2_2023-01-23,450780,0.000534,1.0,4098,-0.887529,-0.887777,-0.887291,6.7e-05,110,18174.055296182632
0,exp_name: takeoff_ppo_v2_2023-01-23,454878,0.000547,1.0,4098,-0.887515,-0.887747,-0.887238,6.8e-05,111,18233.566038131714
1,exp_name: takeoff_ppo_v2_2023-01-23,458976,0.00053,1.0,4098,-0.887506,-0.887774,-0.887283,6.8e-05,112,18291.628659009933
2,exp_name: takeoff_ppo_v2_2023-01-23,463074,0.000549,1.0,4098,-0.887492,-0.887715,-0.887179,6.7e-05,113,18350.228636980057
3,exp_name: takeoff_ppo_v2_2023-01-23,467172,0.000552,1.0,4098,-0.887483,-0.887745,-0.887228,6.9e-05,114,18409.085742235184
4,exp_name: takeoff_ppo_v2_2023-01-23,471270,0.00056,1.0,4098,-0.887469,-0.887698,-0.887226,6.8e-05,115,18469.081650018692
0,exp_name: takeoff_ppo_v2_2023-01-23,475368,0.000585,1.0,4098,-0.887455,-0.887678,-0.887212,6.9e-05,116,18530.092766046524
1,exp_name: takeoff_ppo_v2_2023-01-23,479466,0.000575,1.0,4098,-0.887442,-0.887731,-0.887187,7e-05,117,18590.73998594284
2,exp_name: takeoff_ppo_v2_2023-01-23,483564,0.000581,1.0,4098,-0.887431,-0.887649,-0.887168,6.7e-05,118,18651.24538707733
3,exp_name: takeoff_ppo_v2_2023-01-23,487662,0.000583,1.0,4098,-0.887417,-0.887644,-0.887154,6.7e-05,119,18712.328931093216
4,exp_name: takeoff_ppo_v2_2023-01-23,491760,0.000595,1.0,4098,-0.887404,-0.887657,-0.887076,6.8e-05,120,18773.44904923439
