,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
0,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,2048,0.001078,1.0,2048,-0.787659,-0.787799,-0.787514,8.2e-05,1,32.11959505081177
1,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,4096,0.001036,1.0,2048,-0.787661,-0.7878,-0.787514,8.2e-05,2,63.347554206848145
2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,6144,0.001031,1.0,2048,-0.787658,-0.787801,-0.787516,8.4e-05,3,94.7118489742279
3,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,8192,0.001016,1.0,2048,-0.787659,-0.787801,-0.787515,8.3e-05,4,125.55305504798889
4,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,10240,0.000981,1.0,2048,-0.78766,-0.787801,-0.787515,8.3e-05,5,156.07120895385742
0,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,12288,0.001018,1.0,2048,-0.787654,-0.787801,-0.787515,8.2e-05,6,187.09253191947937
1,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,14336,0.001004,1.0,2048,-0.787655,-0.787799,-0.787514,8.2e-05,7,217.8594708442688
2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,16384,0.001088,1.0,2048,-0.787656,-0.787799,-0.787514,8.3e-05,8,250.43148612976074
3,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,18432,0.001093,1.0,2048,-0.787655,-0.787799,-0.787513,8.3e-05,9,282.8783760070801
4,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,20480,0.001079,1.0,2048,-0.787657,-0.787799,-0.787513,8.3e-05,10,315.1973240375519
0,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,22528,0.001059,1.0,2048,-0.787654,-0.787798,-0.787513,8.1e-05,11,346.6315231323242
1,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,24576,0.001019,1.0,2048,-0.787658,-0.787799,-0.787513,8e-05,12,377.65326595306396
2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,26624,0.001065,1.0,2048,-0.787655,-0.787798,-0.787513,8.3e-05,13,409.4958200454712
3,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,28672,0.001027,1.0,2048,-0.787657,-0.787798,-0.787514,8.2e-05,14,440.68238282203674
4,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,30720,0.001027,1.0,2048,-0.787656,-0.787799,-0.787513,8.2e-05,15,471.9516170024872
0,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,32768,0.001025,1.0,2048,-0.787654,-0.787798,-0.787513,8.3e-05,16,503.1977128982544
1,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,34816,0.001017,1.0,2048,-0.787655,-0.787798,-0.787513,8.3e-05,17,534.2231781482697
2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,36864,0.001057,1.0,2048,-0.787656,-0.787797,-0.787513,8.1e-05,18,566.0903871059418
3,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,38912,0.001053,1.0,2048,-0.787658,-0.787798,-0.787513,8.3e-05,19,597.9829158782959
4,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,40960,0.001096,1.0,2048,-0.787656,-0.787798,-0.787514,8.3e-05,20,630.4411599636078
0,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,43008,0.001084,1.0,2048,-0.787656,-0.787799,-0.787513,8.3e-05,21,662.5700209140778
1,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,45056,0.001057,1.0,2048,-0.787654,-0.787799,-0.787514,8.2e-05,22,694.2596089839935
2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,47104,0.001009,1.0,2048,-0.78766,-0.787799,-0.787514,8.2e-05,23,725.4153161048889
3,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,49152,0.001048,1.0,2048,-0.787658,-0.7878,-0.787515,8.2e-05,24,757.2349400520325
4,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,51200,0.00104,1.0,2048,-0.787659,-0.7878,-0.787515,8.2e-05,25,788.6938669681549
0,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,53248,0.001129,1.0,2048,-0.78766,-0.7878,-0.787515,8.2e-05,26,822.2360510826111
1,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,55296,0.001018,1.0,2048,-0.787655,-0.7878,-0.787515,8.3e-05,27,853.1703979969025
2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,57344,0.00102,1.0,2048,-0.787657,-0.7878,-0.787515,8.2e-05,28,884.1222229003906
3,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,59392,0.001058,1.0,2048,-0.787659,-0.7878,-0.787515,8.3e-05,29,915.7721030712128
4,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,61440,0.001094,1.0,2048,-0.787658,-0.7878,-0.787515,8.2e-05,30,948.3820748329163
0,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,63488,0.001033,1.0,2048,-0.787658,-0.787801,-0.787515,8.2e-05,31,979.759715795517
1,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,65536,0.001043,1.0,2048,-0.787654,-0.7878,-0.787515,8.3e-05,32,1011.4039011001587
2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,67584,0.001027,1.0,2048,-0.787656,-0.787799,-0.787514,8.3e-05,33,1042.4599108695984
3,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,69632,0.001002,1.0,2048,-0.787654,-0.787799,-0.787514,8.2e-05,34,1073.121827840805
4,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,71680,0.00102,1.0,2048,-0.787655,-0.787798,-0.787513,8.3e-05,35,1104.0979840755463
0,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,73728,0.001024,1.0,2048,-0.787654,-0.787798,-0.787513,8.2e-05,36,1135.1483128070831
1,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,75776,0.001072,1.0,2048,-0.787657,-0.787798,-0.787513,8.1e-05,37,1166.7563788890839
2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,77824,0.001029,1.0,2048,-0.787655,-0.787799,-0.787513,8.3e-05,38,1197.7222089767456
3,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,79872,0.001048,1.0,2048,-0.787656,-0.787799,-0.787513,8.2e-05,39,1229.041251897812
4,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,81920,0.00097,1.0,2048,-0.787656,-0.787798,-0.787513,8.3e-05,40,1258.8261251449585
0,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,83968,0.000991,1.0,2048,-0.787652,-0.787798,-0.787512,8.3e-05,41,1289.0968568325043
1,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,86016,0.00102,1.0,2048,-0.787654,-0.787797,-0.787512,8.2e-05,42,1320.1416771411896
2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,88064,0.000981,1.0,2048,-0.787654,-0.787797,-0.787511,8.4e-05,43,1350.40714097023
3,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,90112,0.000994,1.0,2048,-0.787651,-0.787796,-0.787511,8.2e-05,44,1381.055626153946
4,exp_name: hover_ppo_v2_ActionType.PID_2023-01-24,92160,0.000977,1.0,2048,-0.787658,-0.787795,-0.787512,8.1e-05,45,1411.1674950122833
