,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,26,25.856359004974365,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.468302,1024.0,-552.207327,-555.278985,-549.135668,3.071658
1,27,26.801042079925537,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.431812,1024.0,-567.355006,-585.587679,-549.122333,18.232673
2,28,27.75821614265442,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.436164,1024.0,-592.637143,-619.128505,-566.14578,26.491362
3,29,28.748659133911133,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.454,1024.0,-576.554779,-577.229519,-575.880039,0.67474
4,30,29.695183992385864,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,61440,0.431372,1024.0,-611.721652,-616.976182,-606.467122,5.25453
0,31,30.665337085723877,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,63488,0.442088,1024.0,-532.04493,-551.395249,-512.694611,19.350319
1,32,31.651230096817017,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,65536,0.450923,1024.0,-590.197061,-623.555063,-556.83906,33.358001
2,33,32.60123586654663,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,67584,0.435789,1024.0,-525.671998,-548.422066,-502.92193,22.750068
3,34,33.57861018180847,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,69632,0.447589,1024.0,-540.798124,-598.962505,-482.633743,58.164381
4,35,34.58697319030762,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,71680,0.462023,1024.0,-500.702736,-502.89259,-498.512881,2.189855
0,36,35.54249310493469,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,73728,0.435095,1024.0,-494.727049,-505.208409,-484.245688,10.48136
1,37,36.52823996543884,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,75776,0.450618,1024.0,-498.741145,-516.605403,-480.876887,17.864258
2,38,37.46693015098572,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,77824,0.42818,1024.0,-508.704856,-558.454846,-458.954865,49.74999
3,39,38.40671515464783,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,79872,0.428705,1024.0,-494.837759,-511.095606,-478.579912,16.257847
4,40,39.40396690368652,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,81920,0.457191,1024.0,-516.979886,-544.241158,-489.718614,27.261272
0,41,40.43299198150635,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,83968,0.471423,1024.0,-503.973219,-528.066666,-479.879772,24.093447
1,42,41.4274799823761,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,86016,0.454993,1024.0,-505.942086,-527.340044,-484.544128,21.397958
2,43,42.463852882385254,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,88064,0.475348,1024.0,-487.789692,-515.322096,-460.257288,27.532404
3,44,43.44158101081848,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,90112,0.447708,1024.0,-509.533078,-551.616042,-467.450114,42.082964
4,45,44.42136311531067,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,92160,0.44804,1024.0,-473.210871,-484.94748,-461.474262,11.736609
