,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: Pendulum-v1_2023-01-30 (TEST),2200,0.042922,200.0,11,-1342.88013,-1795.364819,-882.326357,335.693485,0
0,exp_name: Pendulum-v1_2023-01-30 (TEST),4400,0.041434,200.0,11,-1150.662456,-1816.278498,-862.696618,322.745629,1
0,exp_name: Pendulum-v1_2023-01-30 (TEST),6600,0.042172,200.0,11,-1347.524525,-1852.27072,-740.375074,363.700895,2
0,exp_name: Pendulum-v1_2023-01-30 (TEST),8800,0.044023,200.0,11,-1323.39923,-1867.967025,-859.730173,377.735636,3
0,exp_name: Pendulum-v1_2023-01-30 (TEST),11000,0.040773,200.0,11,-1076.907802,-1602.531046,-802.964973,228.641482,4
0,exp_name: Pendulum-v1_2023-01-30 (TEST),13200,0.040306,200.0,11,-1163.497062,-1557.485189,-867.704044,205.565085,5
0,exp_name: Pendulum-v1_2023-01-30 (TEST),15400,0.039913,200.0,11,-1205.298563,-1811.61272,-810.26308,314.460639,6
0,exp_name: Pendulum-v1_2023-01-30 (TEST),17600,0.038489,200.0,11,-1140.26199,-1777.938288,-764.767033,355.703448,7
0,exp_name: Pendulum-v1_2023-01-30 (TEST),19800,0.037809,200.0,11,-1080.289237,-1777.981301,-874.578893,264.499087,8
0,exp_name: Pendulum-v1_2023-01-30 (TEST),22000,0.036834,200.0,11,-1408.263844,-1862.506385,-968.932029,309.687353,9
0,exp_name: Pendulum-v1_2023-01-30 (TEST),24200,0.03956,200.0,11,-1145.786079,-1697.537575,-861.508053,251.317384,10
0,exp_name: Pendulum-v1_2023-01-30 (TEST),26400,0.038093,200.0,11,-1131.173279,-1468.400757,-780.531891,239.330705,11
0,exp_name: Pendulum-v1_2023-01-30 (TEST),28600,0.036702,200.0,11,-1326.63449,-1623.560177,-975.92002,185.723614,12
0,exp_name: Pendulum-v1_2023-01-30 (TEST),30800,0.036623,200.0,11,-1164.858795,-1653.791639,-911.682361,254.018484,13
0,exp_name: Pendulum-v1_2023-01-30 (TEST),33000,0.037126,200.0,11,-1174.799529,-1865.931636,-862.972742,274.885481,14
0,exp_name: Pendulum-v1_2023-01-30 (TEST),35200,0.038495,200.0,11,-1288.596643,-1791.564718,-891.002488,308.699872,15
0,exp_name: Pendulum-v1_2023-01-30 (TEST),37400,0.039016,200.0,11,-1179.935258,-1654.646523,-891.945581,237.821947,16
0,exp_name: Pendulum-v1_2023-01-30 (TEST),39600,0.03667,200.0,11,-1241.495541,-1602.448832,-911.015968,235.940678,17
0,exp_name: Pendulum-v1_2023-01-30 (TEST),41800,0.037098,200.0,11,-1064.42939,-1509.405032,-861.095891,200.056155,18
0,exp_name: Pendulum-v1_2023-01-30 (TEST),44000,0.037226,200.0,11,-1152.540165,-1743.820334,-761.363903,335.618998,19
0,exp_name: Pendulum-v1_2023-01-30 (TEST),46200,0.038688,200.0,11,-1167.446294,-1721.806784,-773.993922,313.667056,20
0,exp_name: Pendulum-v1_2023-01-30 (TEST),48400,0.038431,200.0,11,-1123.50049,-1558.899264,-677.897232,279.561141,21
0,exp_name: Pendulum-v1_2023-01-30 (TEST),50600,0.037727,200.0,11,-1242.131806,-1698.718591,-876.702729,308.632682,22
0,exp_name: Pendulum-v1_2023-01-30 (TEST),52800,0.038475,200.0,11,-1111.855859,-1628.050378,-766.090675,287.215285,23
0,exp_name: Pendulum-v1_2023-01-30 (TEST),55000,0.036362,200.0,11,-1088.708527,-1752.595383,-869.1381,260.881835,24
0,exp_name: Pendulum-v1_2023-01-30 (TEST),57200,0.037835,200.0,11,-1061.926337,-1667.557348,-858.161273,220.291544,25
0,exp_name: Pendulum-v1_2023-01-30 (TEST),59400,0.037976,200.0,11,-1054.534306,-1505.854441,-810.041601,198.110931,26
0,exp_name: Pendulum-v1_2023-01-30 (TEST),61600,0.036163,200.0,11,-1083.596119,-1322.143425,-863.67154,169.999507,27
0,exp_name: Pendulum-v1_2023-01-30 (TEST),63800,0.036273,200.0,11,-977.074582,-1443.347583,-763.653291,190.321913,28
0,exp_name: Pendulum-v1_2023-01-30 (TEST),66000,0.036257,200.0,11,-1079.555046,-1652.000404,-743.598681,288.492506,29
0,exp_name: Pendulum-v1_2023-01-30 (TEST),68200,0.037181,200.0,11,-1124.70115,-1348.296535,-883.674808,164.006599,30
0,exp_name: Pendulum-v1_2023-01-30 (TEST),70400,0.039147,200.0,11,-1053.779275,-1434.437689,-748.022045,249.706037,31
0,exp_name: Pendulum-v1_2023-01-30 (TEST),72600,0.036282,200.0,11,-1100.041276,-1545.548978,-765.297549,267.762154,32
0,exp_name: Pendulum-v1_2023-01-30 (TEST),74800,0.036163,200.0,11,-1087.768352,-1532.257149,-770.801382,237.540128,33
0,exp_name: Pendulum-v1_2023-01-30 (TEST),77000,0.035997,200.0,11,-1089.524474,-1486.776938,-739.620038,248.891975,34
0,exp_name: Pendulum-v1_2023-01-30 (TEST),79200,0.036425,200.0,11,-1061.585537,-1546.838696,-795.101681,194.303585,35
0,exp_name: Pendulum-v1_2023-01-30 (TEST),81400,0.039398,200.0,11,-1046.164687,-1608.85855,-751.165901,247.214276,36
0,exp_name: Pendulum-v1_2023-01-30 (TEST),83600,0.038816,200.0,11,-1079.784898,-1474.986169,-859.027165,202.838562,37
0,exp_name: Pendulum-v1_2023-01-30 (TEST),85800,0.038027,200.0,11,-974.12739,-1305.969085,-678.076578,192.160776,38
0,exp_name: Pendulum-v1_2023-01-30 (TEST),88000,0.038239,200.0,11,-945.828868,-1210.791452,-753.602255,162.673023,39
0,exp_name: Pendulum-v1_2023-01-30 (TEST),90200,0.036286,200.0,11,-1058.454521,-1292.246202,-875.898825,143.64609,40
0,exp_name: Pendulum-v1_2023-01-30 (TEST),92400,0.039087,200.0,11,-935.607393,-1202.036071,-732.033004,153.883112,41
0,exp_name: Pendulum-v1_2023-01-30 (TEST),94600,0.038013,200.0,11,-931.977556,-1207.283891,-723.967326,157.230159,42
0,exp_name: Pendulum-v1_2023-01-30 (TEST),96800,0.038717,200.0,11,-1003.802574,-1504.685409,-756.176765,217.765519,43
0,exp_name: Pendulum-v1_2023-01-30 (TEST),99000,0.036955,200.0,11,-1064.062184,-1548.78692,-861.94642,234.624676,44
0,exp_name: Pendulum-v1_2023-01-30 (TEST),101200,0.036591,200.0,11,-970.372862,-1329.437788,-789.220823,176.445446,45
0,exp_name: Pendulum-v1_2023-01-30 (TEST),103400,0.038931,200.0,11,-963.443839,-1340.606967,-789.795119,166.491676,46
0,exp_name: Pendulum-v1_2023-01-30 (TEST),105600,0.039123,200.0,11,-900.743417,-1193.75431,-748.66735,132.989741,47
0,exp_name: Pendulum-v1_2023-01-30 (TEST),107800,0.037577,200.0,11,-1041.399127,-1434.111005,-758.164969,227.241191,48
0,exp_name: Pendulum-v1_2023-01-30 (TEST),110000,0.036118,200.0,11,-962.131749,-1192.306121,-750.117199,130.473958,49
0,exp_name: Pendulum-v1_2023-01-30 (TEST),112200,0.037064,200.0,11,-1048.151935,-1525.501122,-693.562965,262.569361,50
0,exp_name: Pendulum-v1_2023-01-30 (TEST),114400,0.037796,200.0,11,-1063.889428,-1537.28576,-748.579669,264.998124,51
0,exp_name: Pendulum-v1_2023-01-30 (TEST),116600,0.039662,200.0,11,-1007.833764,-1513.603616,-622.314212,273.852627,52
0,exp_name: Pendulum-v1_2023-01-30 (TEST),118800,0.037311,200.0,11,-957.808952,-1329.013884,-751.010314,187.401337,53
0,exp_name: Pendulum-v1_2023-01-30 (TEST),121000,0.036291,200.0,11,-897.62735,-1344.535215,-655.758027,194.427171,54
0,exp_name: Pendulum-v1_2023-01-30 (TEST),123200,0.036142,200.0,11,-924.005667,-1220.232408,-746.213066,161.2181,55
0,exp_name: Pendulum-v1_2023-01-30 (TEST),125400,0.03724,200.0,11,-923.334287,-1123.246087,-746.98232,124.397432,56
0,exp_name: Pendulum-v1_2023-01-30 (TEST),127600,0.039722,200.0,11,-858.70367,-1078.674431,-733.299327,116.111909,57
0,exp_name: Pendulum-v1_2023-01-30 (TEST),129800,0.036474,200.0,11,-929.774974,-1197.125498,-741.968942,124.659014,58
0,exp_name: Pendulum-v1_2023-01-30 (TEST),132000,0.036253,200.0,11,-952.0944,-1353.164555,-619.838707,249.066211,59
0,exp_name: Pendulum-v1_2023-01-30 (TEST),134200,0.036117,200.0,11,-948.078022,-1195.61085,-746.32522,151.368025,60
0,exp_name: Pendulum-v1_2023-01-30 (TEST),136400,0.03605,200.0,11,-888.344464,-1192.568556,-631.565355,161.429205,61
0,exp_name: Pendulum-v1_2023-01-30 (TEST),138600,0.038811,200.0,11,-955.996415,-1572.685172,-625.462694,262.231592,62
0,exp_name: Pendulum-v1_2023-01-30 (TEST),140800,0.036115,200.0,11,-974.916069,-1345.562754,-758.627741,198.559089,63
0,exp_name: Pendulum-v1_2023-01-30 (TEST),143000,0.036257,200.0,11,-1003.579971,-1410.322794,-726.582827,207.851268,64
0,exp_name: Pendulum-v1_2023-01-30 (TEST),145200,0.035942,200.0,11,-915.896993,-1219.198722,-629.248997,151.594727,65
