,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.1405339241027832,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.517509,1024.0,-935.413969,-975.29088,-895.537058,39.876911
1,2,2.25150728225708,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.500161,1024.0,-787.296128,-805.241297,-769.350959,17.945169
2,3,3.5632472038269043,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.603011,1024.0,-966.771479,-975.150432,-958.392526,8.378953
3,4,4.643545150756836,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.487572,1024.0,-816.145591,-855.755297,-776.535884,39.609707
4,5,5.709867000579834,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.481936,1024.0,-803.409509,-831.443826,-775.375193,28.034317
0,6,6.808310031890869,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.49161,1024.0,-749.332879,-757.870756,-740.795002,8.537877
1,7,7.8323140144348145,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.46466,1024.0,-650.461971,-655.518567,-645.405374,5.056597
2,8,8.900236129760742,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.482449,1024.0,-641.011528,-651.900931,-630.122125,10.889403
3,9,9.950553178787231,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.474596,1024.0,-620.147644,-628.018464,-612.276823,7.870821
4,10,10.999161005020142,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.473274,1024.0,-581.925047,-592.674859,-571.175236,10.749811
0,11,12.128207206726074,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.510543,1024.0,-567.499356,-619.177518,-515.821195,51.678161
1,12,13.215497255325317,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.492944,1024.0,-569.491907,-601.454615,-537.529199,31.962708
2,13,14.267229080200195,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.472467,1024.0,-551.472239,-552.244591,-550.699888,0.772352
3,14,15.292814016342163,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.462588,1024.0,-551.771552,-577.551708,-525.991396,25.780156
4,15,16.297370195388794,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.451887,1024.0,-598.352815,-603.12757,-593.578061,4.774755
0,16,17.390921115875244,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,32768,0.493699,1024.0,-561.28358,-564.804954,-557.762207,3.521374
1,17,18.390870094299316,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,34816,0.450878,1024.0,-566.315129,-587.280501,-545.349756,20.965373
2,18,19.458394050598145,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,36864,0.481013,1024.0,-569.007219,-604.54294,-533.471497,35.535722
3,19,20.529869079589844,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,38912,0.483486,1024.0,-543.913414,-549.353651,-538.473177,5.440237
4,20,21.530312061309814,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,40960,0.452605,1024.0,-521.426472,-552.790322,-490.062622,31.36385
0,21,22.798462867736816,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,43008,0.576715,1024.0,-547.158034,-555.278401,-539.037668,8.120367
1,22,23.850778102874756,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,45056,0.475114,1024.0,-507.837397,-530.806987,-484.867807,22.96959
2,23,24.868935108184814,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,47104,0.458501,1024.0,-518.856658,-534.932014,-502.781302,16.075356
3,24,25.950005054473877,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,49152,0.488283,1024.0,-546.111316,-597.045999,-495.176633,50.934683
4,25,26.973929166793823,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,51200,0.461883,1024.0,-541.219053,-542.631581,-539.806524,1.412528
0,26,28.128546953201294,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.509322,1024.0,-490.401337,-491.596269,-489.206405,1.194932
1,27,29.267096042633057,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.509849,1024.0,-492.632363,-504.378553,-480.886174,11.746189
2,28,30.260514974594116,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.448797,1024.0,-516.02679,-533.851585,-498.201996,17.824794
3,29,31.377746105194092,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.504844,1024.0,-497.025453,-498.785776,-495.265129,1.760324
4,30,32.37474298477173,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,61440,0.44834,1024.0,-523.698037,-526.607491,-520.788584,2.909453
0,31,33.44957208633423,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,63488,0.478288,1024.0,-454.407508,-466.487851,-442.327165,12.080343
1,32,34.48875689506531,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,65536,0.470466,1024.0,-489.089003,-509.826585,-468.351422,20.737582
2,33,35.537034034729004,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,67584,0.470987,1024.0,-433.103892,-448.931491,-417.276292,15.8276
3,34,36.60615801811218,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,69632,0.483691,1024.0,-447.996669,-487.723146,-408.270191,39.726478
4,35,37.603679180145264,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,71680,0.450099,1024.0,-419.717472,-421.420775,-418.014169,1.703303
0,36,38.61274695396423,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,73728,0.450302,1024.0,-412.645631,-419.639003,-405.652258,6.993373
1,37,39.655147075653076,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,75776,0.470977,1024.0,-414.796245,-429.342173,-400.250316,14.545929
2,38,40.64907908439636,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,77824,0.447475,1024.0,-421.397159,-454.946113,-387.848205,33.548954
3,39,41.6479971408844,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,79872,0.449378,1024.0,-416.767905,-431.013776,-402.522033,14.245872
4,40,42.67795515060425,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,81920,0.464669,1024.0,-438.883318,-458.019536,-419.7471,19.136218
0,41,43.75036096572876,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,83968,0.480722,1024.0,-422.154429,-436.739644,-407.569214,14.585215
1,42,44.78574299812317,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,86016,0.46623,1024.0,-411.717256,-425.791237,-397.643276,14.073981
2,43,45.9449200630188,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,88064,0.522136,1024.0,-397.186155,-412.07896,-382.29335,14.892805
3,44,47.05895805358887,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,90112,0.50155,1024.0,-404.380615,-426.73792,-382.023309,22.357306
4,45,48.17103719711304,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,92160,0.502992,1024.0,-373.904721,-379.682871,-368.126571,5.77815
0,46,49.20047616958618,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,94208,0.458315,1024.0,-378.236108,-383.823493,-372.648724,5.587384
1,47,50.230506896972656,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,96256,0.464461,1024.0,-382.70845,-394.69494,-370.72196,11.98649
2,48,51.240553855895996,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,98304,0.456082,1024.0,-402.519162,-417.123225,-387.9151,14.604063
3,49,52.22883200645447,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,100352,0.445351,1024.0,-393.99509,-406.723457,-381.266722,12.728368
4,50,53.27395415306091,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,102400,0.471188,1024.0,-376.642575,-390.226019,-363.059131,13.583444
0,51,54.28424429893494,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,104448,0.450613,1024.0,-368.644954,-369.825861,-367.464048,1.180907
1,52,55.28508710861206,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,106496,0.450213,1024.0,-387.675206,-402.523115,-372.827298,14.847909
2,53,56.330272912979126,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,108544,0.472322,1024.0,-388.913181,-395.935575,-381.890787,7.022394
3,54,57.320332050323486,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,110592,0.446545,1024.0,-394.980691,-409.251101,-380.71028,14.27041
4,55,58.350182056427,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,112640,0.46188,1024.0,-366.469614,-367.544085,-365.395142,1.074472
0,56,59.39505410194397,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,114688,0.465084,1024.0,-354.291731,-360.530096,-348.053366,6.238365
1,57,60.39483308792114,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,116736,0.44932,1024.0,-355.135919,-360.601579,-349.670258,5.46566
2,58,61.45664405822754,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,118784,0.480236,1024.0,-381.413425,-386.668807,-376.158043,5.255382
3,59,62.45884895324707,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,120832,0.450921,1024.0,-358.489491,-360.602128,-356.376854,2.112637
4,60,63.44976305961609,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,122880,0.445526,1024.0,-359.065165,-368.225661,-349.90467,9.160495
0,61,64.50489497184753,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,124928,0.475289,1024.0,-347.03933,-347.598216,-346.480445,0.558885
1,62,65.4999930858612,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,126976,0.447049,1024.0,-330.291267,-331.287139,-329.295395,0.995872
2,63,66.51517629623413,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,129024,0.456226,1024.0,-322.786341,-327.514443,-318.05824,4.728101
3,64,67.54043912887573,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,131072,0.461728,1024.0,-346.975206,-358.521462,-335.42895,11.546256
4,65,68.53002691268921,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,133120,0.44408,1024.0,-333.975363,-338.148355,-329.802371,4.172992
0,66,69.59906911849976,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,135168,0.477064,1024.0,-341.617704,-346.860239,-336.375169,5.242535
1,67,70.59833312034607,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,137216,0.451523,1024.0,-349.493463,-353.79321,-345.193716,4.299747
2,68,71.59210705757141,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,139264,0.446694,1024.0,-336.677882,-343.784884,-329.57088,7.107002
3,69,72.64445519447327,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,141312,0.475039,1024.0,-334.587572,-339.492652,-329.682492,4.90508
