,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.0520439147949219,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,2048,0.469531,1024.0,-938.84694,-978.978547,-898.715333,40.131607
1,2,2.1371541023254395,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,4096,0.485891,1024.0,-785.247692,-802.751226,-767.744158,17.503534
2,3,3.2061550617218018,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,6144,0.480104,1024.0,-945.895257,-952.071236,-939.719279,6.175978
3,4,4.261672258377075,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,8192,0.473179,1024.0,-791.93036,-826.775791,-757.084929,34.845431
4,5,5.246717214584351,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,10240,0.441162,1024.0,-771.781079,-795.111572,-748.450586,23.330493
0,6,6.263551950454712,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,12288,0.45156,1024.0,-707.152587,-711.182212,-703.122962,4.029625
1,7,7.29149603843689,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,14336,0.459556,1024.0,-606.921023,-609.955876,-603.886169,3.034853
2,8,8.279495000839233,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,16384,0.441788,1024.0,-598.813135,-608.631658,-588.994611,9.818523
3,9,9.301683187484741,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,18432,0.457661,1024.0,-592.958721,-603.65845,-582.258992,10.699729
4,10,10.30604100227356,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,20480,0.449255,1024.0,-553.494562,-563.774321,-543.214804,10.279759
0,11,11.352521896362305,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,22528,0.466699,1024.0,-535.873825,-580.823457,-490.924193,44.949632
1,12,12.428309917449951,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,24576,0.480123,1024.0,-536.512698,-563.053077,-509.972318,26.54038
2,13,13.486388921737671,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,26624,0.473574,1024.0,-516.31512,-516.757368,-515.872871,0.442248
3,14,14.558042049407959,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,28672,0.477926,1024.0,-519.41663,-541.525939,-497.30732,22.109309
4,15,15.591569185256958,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,30720,0.461721,1024.0,-567.133605,-571.777958,-562.489252,4.644353
0,16,16.596714973449707,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,32768,0.448216,1024.0,-528.097635,-531.043969,-525.1513,2.946335
1,17,17.639901161193848,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,34816,0.464946,1024.0,-525.105782,-544.768455,-505.443109,19.662673
2,18,18.67614507675171,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,36864,0.461249,1024.0,-525.940221,-555.546986,-496.333456,29.606765
3,19,19.70867919921875,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,38912,0.460872,1024.0,-495.766216,-498.988719,-492.543713,3.222503
4,20,20.789623975753784,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,40960,0.486143,1024.0,-478.921818,-504.113424,-453.730211,25.191606
0,21,21.83132004737854,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,43008,0.464139,1024.0,-506.80006,-514.550397,-499.049723,7.750337
1,22,22.900022983551025,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,45056,0.476621,1024.0,-469.43923,-488.74042,-450.13804,19.30119
2,23,23.974181175231934,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,47104,0.475853,1024.0,-482.229833,-497.489363,-466.970303,15.25953
3,24,25.021714210510254,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,49152,0.466383,1024.0,-508.900855,-551.89546,-465.906251,42.994604
4,25,26.084946155548096,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,51200,0.475504,1024.0,-499.414012,-500.039762,-498.788263,0.62575
0,26,27.11906909942627,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,53248,0.45952,1024.0,-441.967376,-442.155255,-441.779497,0.187879
1,27,28.161437034606934,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,55296,0.464481,1024.0,-441.180661,-449.936347,-432.424975,8.755686
2,28,29.2218759059906,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,57344,0.4755,1024.0,-466.148189,-479.022134,-453.274243,12.873945
3,29,30.283201932907104,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,59392,0.475457,1024.0,-441.846387,-443.899247,-439.793527,2.05286
4,30,31.365570068359375,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,61440,0.485304,1024.0,-462.208719,-463.184497,-461.232941,0.975778
0,31,32.41347908973694,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,63488,0.464569,1024.0,-397.874455,-406.303693,-389.445216,8.429239
1,32,33.45656394958496,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,65536,0.464716,1024.0,-425.224912,-439.313184,-411.136641,14.088272
2,33,34.53153395652771,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,67584,0.481878,1024.0,-375.161564,-387.902991,-362.420137,12.741427
3,34,35.565168142318726,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,69632,0.459232,1024.0,-402.162035,-431.856128,-372.467941,29.694094
4,35,36.60961294174194,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,71680,0.464834,1024.0,-379.336883,-380.446176,-378.227591,1.109292
0,36,37.658026933670044,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,73728,0.463969,1024.0,-369.417158,-374.643632,-364.190684,5.226474
1,37,38.70076298713684,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,75776,0.463996,1024.0,-371.994271,-383.962284,-360.026257,11.968013
2,38,39.753085136413574,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,77824,0.471027,1024.0,-381.801878,-408.303519,-355.300237,26.501641
3,39,40.750356912612915,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,79872,0.444155,1024.0,-380.265198,-392.553171,-367.977224,12.287973
4,40,41.776970863342285,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,81920,0.456589,1024.0,-403.952749,-419.306656,-388.598842,15.353907
0,41,42.866719007492065,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,83968,0.489417,1024.0,-380.380019,-391.915449,-368.84459,11.53543
1,42,43.86333894729614,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,86016,0.444831,1024.0,-369.853055,-382.334085,-357.372024,12.481031
2,43,44.91107702255249,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,88064,0.469789,1024.0,-357.69397,-368.889272,-346.498668,11.195302
3,44,45.91764187812805,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,90112,0.448002,1024.0,-362.96609,-379.521997,-346.410184,16.555906
4,45,46.924118995666504,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,92160,0.445949,1024.0,-336.053751,-340.413568,-331.693935,4.359817
0,46,47.988621950149536,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,94208,0.473761,1024.0,-345.012398,-349.70147,-340.323326,4.689072
1,47,48.993927001953125,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,96256,0.448746,1024.0,-355.937987,-365.923529,-345.952445,9.985542
2,48,50.04041600227356,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,98304,0.465678,1024.0,-374.371385,-387.566581,-361.176189,13.195196
3,49,51.05325102806091,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,100352,0.452235,1024.0,-364.877884,-375.749843,-354.005925,10.871959
4,50,52.04839491844177,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,102400,0.445611,1024.0,-349.510293,-361.575281,-337.445305,12.064988
0,51,53.11061096191406,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,104448,0.474601,1024.0,-348.966448,-349.830832,-348.102064,0.864384
