,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",2200,0.335907,200.0,11,-1148.65178,-1513.985128,-745.708613,249.406351,0
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",4400,0.301716,200.0,11,-1351.57484,-1778.215873,-872.454101,296.23167,1
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",6600,0.252611,200.0,11,-1353.099193,-1827.253691,-955.041275,268.45402,2
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",8800,0.243039,200.0,11,-1220.904383,-1508.977418,-1069.499365,144.593148,3
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",11000,0.239723,200.0,11,-1527.496683,-1859.284582,-1069.521417,256.57828,4
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",13200,0.335917,200.0,11,-1383.742076,-1831.71448,-1107.991223,215.998482,5
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",15400,0.356174,200.0,11,-1384.126083,-1685.958678,-1178.774759,150.374061,6
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",17600,0.253688,200.0,11,-1400.468506,-1515.817697,-1246.114166,86.459622,7
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",19800,0.266877,200.0,11,-1500.106405,-1793.978343,-1262.925406,190.468344,8
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",22000,0.294223,200.0,11,-1466.604459,-1710.612562,-1223.458621,147.455429,9
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",24200,0.278878,200.0,11,-1488.271611,-1805.811128,-1011.441664,266.696869,10
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",26400,0.343183,200.0,11,-1382.174534,-1723.994981,-1080.007671,189.333448,11
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",28600,0.277949,200.0,11,-1479.261513,-1849.58572,-1266.971276,179.454354,12
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",30800,0.2707,200.0,11,-1571.394037,-1856.601687,-1290.088415,193.118171,13
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",33000,0.262904,200.0,11,-1410.377088,-1742.163206,-1239.283182,147.17873,14
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",35200,0.26121,200.0,11,-1605.349495,-1845.05791,-1365.625999,165.941703,15
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",37400,0.270218,200.0,11,-1519.345868,-1837.920038,-1322.526028,170.526676,16
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",39600,0.312153,200.0,11,-1591.928264,-1876.778141,-1336.039688,191.017613,17
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",41800,0.287674,200.0,11,-1586.280902,-1771.272942,-1312.082712,158.347941,18
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",44000,0.27195,200.0,11,-1547.431443,-1890.097317,-1315.411307,204.46363,19
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",46200,0.3544,200.0,11,-1538.599221,-1808.834932,-1109.296631,212.13733,20
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",48400,0.297313,200.0,11,-1584.942953,-1854.369493,-1300.726971,188.63483,21
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",50600,0.308105,200.0,11,-1423.508045,-1740.032948,-1216.465272,154.775808,22
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",52800,0.298979,200.0,11,-1496.533326,-1802.580432,-1251.48742,150.751226,23
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",55000,0.321037,200.0,11,-1580.534607,-1790.872847,-1291.100888,156.899496,24
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",57200,0.323778,200.0,11,-1625.351183,-1867.199453,-1354.068102,179.624074,25
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",59400,0.319074,200.0,11,-1551.381437,-1731.008169,-1374.808317,112.796064,26
0,"exp_name: Pendulum-v1_2023-01-29 (TD actor-critic advantage, normalize ret) seed=5",61600,0.318864,200.0,11,-1682.2555,-1830.693118,-1497.302914,123.7335,27
