,episodes,training time,length per episode,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
1,52,53.161656856536865,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,106496,0.459531,1024.0,-370.585573,-383.31964,-357.851507,12.734067
2,53,54.16626501083374,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,108544,0.439235,1024.0,-371.749734,-378.178783,-365.320684,6.42905
3,54,55.17439794540405,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,110592,0.441043,1024.0,-381.201208,-393.561519,-368.840897,12.360311
4,55,56.24591279029846,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,112640,0.475312,1024.0,-350.623775,-351.305906,-349.941644,0.682131
0,56,57.219300985336304,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,114688,0.428186,1024.0,-335.981934,-341.85675,-330.107117,5.874816
1,57,58.21502494812012,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,116736,0.436707,1024.0,-340.861416,-345.335662,-336.38717,4.474246
2,58,59.218271017074585,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,118784,0.441586,1024.0,-369.892976,-374.627887,-365.158065,4.734911
3,59,60.19548797607422,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,120832,0.428115,1024.0,-341.103332,-343.088325,-339.118338,1.984993
4,60,61.21125507354736,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,122880,0.445548,1024.0,-344.944434,-352.794567,-337.094301,7.850133
0,61,62.20758414268494,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,124928,0.434812,1024.0,-335.043715,-335.293305,-334.794125,0.24959
1,62,63.17835807800293,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,126976,0.42422,1024.0,-316.177191,-316.321765,-316.032617,0.144574
2,63,64.21320414543152,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,129024,0.45478,1024.0,-312.10878,-317.005629,-307.21193,4.896849
3,64,65.18880200386047,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,131072,0.429153,1024.0,-339.991197,-351.041911,-328.940483,11.050714
4,65,66.16421294212341,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,133120,0.426115,1024.0,-326.639813,-330.130427,-323.149198,3.490614
0,66,67.20806312561035,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,135168,0.46142,1024.0,-340.182788,-345.102461,-335.263115,4.919673
1,67,68.30618596076965,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,137216,0.485551,1024.0,-343.203203,-347.269481,-339.136926,4.066278
2,68,69.42108917236328,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,139264,0.492307,1024.0,-330.25688,-337.387699,-323.126062,7.130819
3,69,70.41359186172485,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,141312,0.435009,1024.0,-327.174574,-331.445211,-322.903937,4.270637
4,70,71.38418316841125,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,143360,0.425029,1024.0,-332.153869,-333.425578,-330.88216,1.271709
0,71,72.41583013534546,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,145408,0.453587,1024.0,-320.820856,-327.335763,-314.305948,6.514907
1,72,73.39977407455444,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,147456,0.430649,1024.0,-325.589791,-335.097914,-316.081668,9.508123
2,73,74.38970398902893,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,149504,0.435662,1024.0,-326.045951,-327.540517,-324.551386,1.494565
3,74,75.48327898979187,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,151552,0.479203,1024.0,-303.70771,-309.99945,-297.41597,6.29174
4,75,76.48260307312012,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,153600,0.438553,1024.0,-287.443696,-298.738455,-276.148937,11.294759
0,76,77.50253081321716,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,155648,0.443705,1024.0,-279.41918,-281.191536,-277.646824,1.772356
1,77,78.53596186637878,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,157696,0.455838,1024.0,-274.153126,-274.840728,-273.465524,0.687602
2,78,79.53117609024048,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,159744,0.438664,1024.0,-274.153459,-278.393551,-269.913368,4.240092
3,79,80.55570793151855,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,161792,0.448812,1024.0,-281.441282,-284.855949,-278.026616,3.414666
4,80,81.54583096504211,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,163840,0.43122,1024.0,-260.742566,-266.034102,-255.451031,5.291535
0,81,82.53258085250854,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,165888,0.432702,1024.0,-262.234366,-265.516049,-258.952683,3.281683
1,82,83.59201383590698,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,167936,0.466882,1024.0,-272.780814,-273.177155,-272.384473,0.396341
2,83,84.64490818977356,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,169984,0.438028,1024.0,-273.248374,-286.129178,-260.36757,12.880804
3,84,85.6451768875122,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,172032,0.435407,1024.0,-281.581436,-284.559481,-278.603391,2.978045
4,85,86.70953702926636,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,174080,0.468736,1024.0,-265.32398,-269.372183,-261.275777,4.048203
0,86,87.70702075958252,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,176128,0.435093,1024.0,-246.837482,-248.820344,-244.854619,1.982862
1,87,88.78583312034607,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,178176,0.475484,1024.0,-253.731539,-259.421393,-248.041686,5.689854
2,88,89.80647206306458,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,180224,0.450456,1024.0,-245.949091,-253.563908,-238.334274,7.614817
3,89,90.7900619506836,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,182272,0.429986,1024.0,-255.052788,-258.200738,-251.904837,3.14795
4,90,91.8267970085144,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,184320,0.45684,1024.0,-238.682626,-238.894163,-238.471088,0.211537
0,91,92.82682514190674,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,186368,0.433891,1024.0,-238.782576,-241.310446,-236.254707,2.527869
1,92,93.82586598396301,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,188416,0.43697,1024.0,-250.210397,-250.657602,-249.763193,0.447204
2,93,94.84933686256409,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,190464,0.450139,1024.0,-248.475006,-249.707608,-247.242405,1.232602
3,94,95.82261896133423,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,192512,0.427587,1024.0,-259.446424,-261.410869,-257.481979,1.964445
4,95,96.82592606544495,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,194560,0.440321,1024.0,-253.326986,-254.981195,-251.672777,1.654209
0,96,97.83825302124023,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,196608,0.438402,1024.0,-259.712074,-266.303631,-253.120518,6.591556
1,97,98.89829802513123,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,198656,0.467808,1024.0,-253.504238,-257.223838,-249.784638,3.7196
2,98,99.95408797264099,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,200704,0.462224,1024.0,-256.2164,-257.13454,-255.298259,0.918141
3,99,100.98569893836975,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,202752,0.455491,1024.0,-263.823677,-264.624861,-263.022493,0.801184
4,100,102.02734017372131,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,204800,0.45469,1024.0,-268.052006,-274.507113,-261.596899,6.455107
0,101,103.08826303482056,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,206848,0.465195,1024.0,-262.013884,-265.423077,-258.604691,3.409193
1,102,104.13312911987305,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,208896,0.460466,1024.0,-263.49174,-264.793285,-262.190195,1.301545
2,103,105.19199180603027,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,210944,0.46542,1024.0,-289.444083,-292.5337,-286.354467,3.089616
3,104,106.17263293266296,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,212992,0.430126,1024.0,-278.348671,-280.21274,-276.484602,1.864069
4,105,107.15748500823975,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,215040,0.430948,1024.0,-280.539946,-280.910918,-280.168974,0.370972
0,106,108.21109104156494,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,217088,0.464155,1024.0,-268.908066,-270.569184,-267.246948,1.661118
1,107,109.18676590919495,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,219136,0.427637,1024.0,-289.407227,-290.902345,-287.912109,1.495118
2,108,110.1791160106659,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,221184,0.433037,1024.0,-304.174225,-309.213024,-299.135427,5.038798
3,109,111.1891438961029,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,223232,0.443069,1024.0,-289.607734,-290.379641,-288.835827,0.771907
4,110,112.17480087280273,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,225280,0.430569,1024.0,-277.047325,-277.43105,-276.663599,0.383726
0,111,113.32255387306213,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,227328,0.507807,1024.0,-271.346752,-271.407489,-271.286016,0.060736
1,112,114.36384391784668,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,229376,0.458381,1024.0,-273.140688,-273.960221,-272.321156,0.819532
2,113,115.3925850391388,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,231424,0.451056,1024.0,-267.352697,-269.664736,-265.040658,2.312039
3,114,116.45481705665588,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,233472,0.469284,1024.0,-271.968535,-273.718927,-270.218144,1.750391
4,115,117.50377821922302,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,235520,0.461406,1024.0,-263.914938,-264.520491,-263.309386,0.605552
0,116,118.55207777023315,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,237568,0.459098,1024.0,-262.932289,-268.552607,-257.311971,5.620318
1,117,119.56824707984924,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,239616,0.444556,1024.0,-261.563457,-262.28184,-260.845073,0.718384
2,118,120.55573415756226,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,241664,0.431324,1024.0,-279.462911,-280.727331,-278.19849,1.26442
3,119,121.59959888458252,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,243712,0.457973,1024.0,-264.195228,-265.700664,-262.689792,1.505436
4,120,122.58547806739807,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,245760,0.431721,1024.0,-264.40685,-268.361398,-260.452303,3.954547
0,121,123.58772301673889,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,247808,0.440004,1024.0,-270.358978,-273.716842,-267.001114,3.357864
1,122,124.66889095306396,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,249856,0.475893,1024.0,-254.236161,-255.909979,-252.562343,1.673818
2,123,125.71220397949219,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,251904,0.458878,1024.0,-263.936556,-267.309285,-260.563827,3.372729
3,124,126.77657103538513,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,253952,0.468063,1024.0,-281.199062,-291.489971,-270.908154,10.290908
4,125,127.84430003166199,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,256000,0.472888,1024.0,-267.243391,-269.208549,-265.278234,1.965158
0,126,128.83255290985107,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,258048,0.430418,1024.0,-270.414813,-272.869971,-267.959654,2.455158
1,127,129.85139298439026,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,260096,0.447309,1024.0,-245.44403,-247.661161,-243.2269,2.217131
2,128,130.83632493019104,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,262144,0.42968,1024.0,-251.274035,-254.118028,-248.430043,2.843992
3,129,131.87448406219482,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,264192,0.455691,1024.0,-262.324981,-274.937813,-249.712149,12.612832
4,130,132.97119116783142,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,266240,0.484979,1024.0,-248.083522,-251.877977,-244.289067,3.794455
0,131,134.0231740474701,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,268288,0.463173,1024.0,-240.835014,-246.61226,-235.057767,5.777246
1,132,135.07499504089355,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,270336,0.460084,1024.0,-236.186025,-242.839588,-229.532463,6.653562
2,133,136.17319202423096,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,272384,0.484365,1024.0,-228.666532,-233.624985,-223.708079,4.958453
3,134,137.2221999168396,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,274432,0.464793,1024.0,-236.224008,-241.325752,-231.122264,5.101744
4,135,138.30027985572815,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,276480,0.478233,1024.0,-228.189014,-229.0176,-227.360428,0.828586
0,136,139.33252906799316,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,278528,0.452774,1024.0,-226.833607,-228.146222,-225.520991,1.312616
1,137,140.39543986320496,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,280576,0.467213,1024.0,-214.340201,-219.663132,-209.017271,5.322931
2,138,141.44169878959656,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,282624,0.456941,1024.0,-212.698612,-214.152876,-211.244347,1.454265
3,139,142.51069593429565,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,284672,0.467914,1024.0,-217.575633,-218.110614,-217.040651,0.534981
4,140,143.58162379264832,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,286720,0.474058,1024.0,-228.790088,-229.200056,-228.380119,0.409968
0,141,144.6272530555725,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,288768,0.457077,1024.0,-223.657951,-225.521819,-221.794082,1.863869
1,142,145.69586396217346,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,290816,0.469164,1024.0,-220.171833,-222.58002,-217.763645,2.408187
2,143,146.8170349597931,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,292864,0.492344,1024.0,-217.264923,-222.429529,-212.100317,5.164606
3,144,147.8817219734192,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,294912,0.469232,1024.0,-220.392441,-220.893967,-219.890914,0.501526
4,145,148.98631501197815,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,296960,0.488808,1024.0,-221.722951,-226.467365,-216.978538,4.744414
0,146,150.00100898742676,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,299008,0.442963,1024.0,-218.366193,-219.135535,-217.59685,0.769342
1,147,151.02621793746948,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,301056,0.449047,1024.0,-228.93362,-231.362382,-226.504858,2.428762
2,148,152.09075784683228,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,303104,0.468313,1024.0,-219.87875,-221.613711,-218.14379,1.734961
3,149,153.10084009170532,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,305152,0.445344,1024.0,-213.705177,-214.477459,-212.932894,0.772282
4,150,154.17253589630127,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,307200,0.470059,1024.0,-215.565185,-219.126088,-212.004283,3.560903
0,151,155.2619960308075,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,309248,0.479191,1024.0,-216.604371,-220.612456,-212.596286,4.008085
1,152,156.26621508598328,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,311296,0.440735,1024.0,-206.833614,-208.40042,-205.266808,1.566806
2,153,157.37351393699646,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,313344,0.492756,1024.0,-213.766706,-216.053306,-211.480105,2.286601
3,154,158.36712098121643,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,315392,0.435075,1024.0,-210.123944,-210.857185,-209.390703,0.733241
4,155,159.3552861213684,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,317440,0.430933,1024.0,-224.117132,-225.06937,-223.164895,0.952237
0,156,160.37839913368225,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,319488,0.448772,1024.0,-223.703513,-226.536993,-220.870033,2.83348
1,157,161.37930297851562,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,321536,0.438871,1024.0,-227.589506,-230.913965,-224.265046,3.32446
2,158,162.40395092964172,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,323584,0.449916,1024.0,-233.848996,-234.900555,-232.797437,1.051559
3,159,163.40012097358704,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,325632,0.436053,1024.0,-225.299448,-229.053095,-221.5458,3.753648
4,160,164.37695598602295,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,327680,0.428484,1024.0,-241.277453,-248.188809,-234.366096,6.911356
0,161,165.41574788093567,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,329728,0.455235,1024.0,-243.769173,-247.171119,-240.367227,3.401946
1,162,166.39724898338318,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,331776,0.429663,1024.0,-239.191847,-244.035722,-234.347973,4.843875
2,163,167.37567281723022,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,333824,0.4275,1024.0,-221.57525,-222.791825,-220.358675,1.216575
3,164,168.39487504959106,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,335872,0.448492,1024.0,-217.897435,-218.697076,-217.097794,0.799641
4,165,169.3697419166565,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,337920,0.428969,1024.0,-221.802071,-226.015304,-217.588837,4.213233
0,166,170.3828570842743,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,339968,0.442394,1024.0,-216.943908,-219.340598,-214.547218,2.39669
1,167,171.38097310066223,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,342016,0.439506,1024.0,-211.970825,-213.147559,-210.794091,1.176734
2,168,172.3546051979065,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,344064,0.426834,1024.0,-210.057147,-210.178724,-209.93557,0.121577
3,169,173.37562203407288,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-30,346112,0.449063,1024.0,-217.899817,-218.787102,-217.012533,0.887285
