,episodes,training time,length per episode,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,0.607032060623169,0,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,2200,0.037064,200.0,-1342.88013,-1795.364819,-882.326357,335.693485
0,1.2334282398223877,1,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,4400,0.039391,200.0,-1136.887119,-1817.267619,-766.448829,337.392732
0,1.8845322132110596,2,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,6600,0.038964,200.0,-1333.859222,-1849.10205,-624.352502,380.116599
0,2.530111312866211,3,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,8800,0.03768,200.0,-1326.554654,-1868.252673,-863.321158,370.561447
0,3.1847801208496094,4,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,11000,0.038077,200.0,-1048.031193,-1573.804947,-732.764994,233.795209
0,3.866068124771118,5,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,13200,0.040896,200.0,-1140.183886,-1536.03956,-705.454068,222.095317
0,4.460434198379517,6,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,15400,0.037116,200.0,-1206.710487,-1805.098882,-841.571614,294.403093
0,5.071272134780884,7,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,17600,0.037221,200.0,-1139.232905,-1754.124822,-626.455209,349.794645
0,5.676696062088013,8,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,19800,0.038033,200.0,-1059.273043,-1750.919605,-771.098447,264.371588
0,6.301497220993042,9,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,22000,0.038419,200.0,-1384.686653,-1861.586825,-959.267021,299.107158
0,7.04439115524292,10,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,24200,0.042514,200.0,-1101.438339,-1654.182324,-792.738814,249.096851
0,7.68476414680481,11,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,26400,0.038869,200.0,-1099.068856,-1405.225055,-743.242937,220.483484
0,8.323403120040894,12,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,28600,0.039727,200.0,-1257.916631,-1538.770496,-863.1513,184.332943
0,8.955415964126587,13,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,30800,0.038055,200.0,-1132.343224,-1615.245088,-891.35601,252.279247
0,9.58088231086731,14,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,33000,0.039892,200.0,-1164.456785,-1857.380118,-864.236431,266.11985
0,10.168211221694946,15,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,35200,0.036495,200.0,-1242.761564,-1707.750452,-888.353977,279.950363
0,10.779411315917969,16,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,37400,0.037128,200.0,-1123.753543,-1581.071002,-760.256448,233.190293
0,11.376487255096436,17,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,39600,0.037364,200.0,-1165.870722,-1520.88418,-777.301466,227.985832
0,12.00915813446045,18,11,exp_name: Pendulum-v1_2023-01-28 ppo_continuous,41800,0.039502,200.0,-1014.346465,-1358.335066,-763.234005,176.54892
