,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,26,42.03824305534363,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,53248,0.755829,1024.0,-1851.962727,-1932.426457,-1771.498998,80.46373
1,27,43.70547294616699,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,55296,0.775754,1024.0,-2313.185914,-2509.786071,-2116.585757,196.600157
2,28,45.222498178482056,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,57344,0.702344,1024.0,-2721.859027,-2852.209788,-2591.508267,130.350761
3,29,46.88144111633301,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,59392,0.76982,1024.0,-3172.090039,-3360.752408,-2983.42767,188.662369
4,30,48.46164131164551,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,61440,0.73155,1024.0,-3452.895134,-3510.210815,-3395.579452,57.315681
0,31,50.031381130218506,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,63488,0.726244,1024.0,-3600.297108,-3628.539258,-3572.054958,28.24215
1,32,51.583351135253906,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,65536,0.718284,1024.0,-3925.911888,-3980.208931,-3871.614846,54.297042
2,33,53.17795705795288,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,67584,0.73931,1024.0,-3902.678287,-3922.093238,-3883.263336,19.414951
3,34,54.858275175094604,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,69632,0.78134,1024.0,-4021.772191,-4092.097048,-3951.447334,70.324857
4,35,56.47260308265686,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,71680,0.74936,1024.0,-3920.814214,-3930.020398,-3911.60803,9.206184
0,36,58.08104228973389,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,73728,0.741678,1024.0,-3901.456296,-3998.533983,-3804.378609,97.077687
1,37,59.606160163879395,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,75776,0.70472,1024.0,-3994.844113,-3999.298192,-3990.390035,4.454078
2,38,61.12454128265381,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,77824,0.701952,1024.0,-3822.339594,-3840.999153,-3803.680036,18.659558
3,39,62.63962697982788,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,79872,0.699456,1024.0,-3696.474378,-3746.144179,-3646.804576,49.669801
4,40,64.18945503234863,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,81920,0.717978,1024.0,-3676.443117,-3716.412007,-3636.474228,39.968889
0,41,65.73513698577881,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,83968,0.712494,1024.0,-3702.956969,-3719.857217,-3686.056721,16.900248
1,42,67.4116952419281,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,86016,0.780239,1024.0,-3577.821843,-3617.207479,-3538.436206,39.385636
2,43,68.99283719062805,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,88064,0.729698,1024.0,-3598.641243,-3681.483493,-3515.798993,82.84225
3,44,70.56615233421326,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,90112,0.728702,1024.0,-3626.26889,-3674.745558,-3577.792222,48.476668
4,45,72.24998807907104,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,92160,0.780209,1024.0,-3572.165492,-3594.941304,-3549.38968,22.775812
0,46,73.8157091140747,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,94208,0.718735,1024.0,-3497.437384,-3514.953629,-3479.921139,17.516245
1,47,75.40951013565063,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,96256,0.739262,1024.0,-3405.881628,-3411.877513,-3399.885743,5.995885
2,48,76.95752120018005,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,98304,0.714738,1024.0,-3291.506231,-3309.25419,-3273.758271,17.747959
3,49,78.58746218681335,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,100352,0.75535,1024.0,-3132.519528,-3176.814252,-3088.224803,44.294725
4,50,80.18347311019897,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,102400,0.739707,1024.0,-2958.665216,-2997.714797,-2919.615636,39.04958
0,51,81.74111199378967,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,104448,0.719281,1024.0,-2856.020251,-2856.066776,-2855.973725,0.046526
1,52,83.3720350265503,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,106496,0.755463,1024.0,-2765.233724,-2815.415819,-2715.051629,50.182095
2,53,84.95903897285461,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,108544,0.733779,1024.0,-2773.988772,-2846.262838,-2701.714706,72.274066
3,54,86.5723352432251,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,110592,0.74919,1024.0,-2661.605548,-2692.71311,-2630.497985,31.107563
4,55,88.22505593299866,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,112640,0.769367,1024.0,-2583.66284,-2638.317221,-2529.00846,54.65438
0,56,89.86215233802795,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,114688,0.759632,1024.0,-2485.995257,-2487.935832,-2484.054681,1.940575
1,57,91.49555826187134,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,116736,0.757798,1024.0,-2393.123084,-2442.195113,-2344.051056,49.072029
2,58,93.01092600822449,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,118784,0.7012,1024.0,-2363.893821,-2380.520595,-2347.267047,16.626774
3,59,94.67796397209167,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,120832,0.775567,1024.0,-2362.90934,-2438.019877,-2287.798802,75.110538
4,60,96.21467804908752,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,122880,0.707309,1024.0,-2413.261488,-2431.096901,-2395.426075,17.835413
0,61,97.71546816825867,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,124928,0.692433,1024.0,-2531.126257,-2546.930732,-2515.321783,15.804474
1,62,99.2791359424591,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,126976,0.721339,1024.0,-2664.354125,-2680.555144,-2648.153106,16.201019
2,63,100.82435607910156,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,129024,0.711787,1024.0,-2863.887923,-2913.791161,-2813.984685,49.903238
3,64,102.47809314727783,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,131072,0.768614,1024.0,-3155.787487,-3245.68276,-3065.892213,89.895274
4,65,104.03189826011658,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,133120,0.717666,1024.0,-3423.042586,-3477.437704,-3368.647469,54.395118
0,66,105.63600611686707,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,135168,0.743176,1024.0,-3463.994361,-3481.833858,-3446.154864,17.839497
1,67,107.12193012237549,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,137216,0.685552,1024.0,-3870.178113,-3942.20534,-3798.150886,72.027227
2,68,108.6753180027008,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,139264,0.719024,1024.0,-4078.137811,-4096.7378,-4059.537822,18.599989
3,69,110.2478461265564,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,141312,0.727985,1024.0,-3760.166711,-3845.839698,-3674.493724,85.672987
4,70,111.8321373462677,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,143360,0.735748,1024.0,-3562.661926,-3784.042384,-3341.281468,221.380458
0,71,113.46722912788391,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,145408,0.755485,1024.0,-3321.704217,-3517.971941,-3125.436493,196.267724
1,72,115.03475308418274,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,147456,0.725078,1024.0,-2795.79002,-2843.022328,-2748.557713,47.232308
2,73,116.58972120285034,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,149504,0.720267,1024.0,-2465.706565,-2539.14466,-2392.26847,73.438095
3,74,118.08140897750854,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,151552,0.691238,1024.0,-2885.54995,-3011.332117,-2759.767783,125.782167
4,75,119.69983720779419,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,153600,0.747337,1024.0,-2213.221332,-2398.224068,-2028.218596,185.002736
0,76,121.31946110725403,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,155648,0.744078,1024.0,-2220.221193,-2285.585159,-2154.857228,65.363965
1,77,122.99733805656433,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,157696,0.779388,1024.0,-1870.204029,-1875.058754,-1865.349305,4.854724
2,78,124.7006950378418,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,159744,0.793535,1024.0,-2239.082488,-2278.058232,-2200.106744,38.975744
3,79,126.18875122070312,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,161792,0.686993,1024.0,-2598.110486,-2672.535517,-2523.685455,74.425031
4,80,127.75389313697815,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,163840,0.726161,1024.0,-2231.867531,-2439.450495,-2024.284567,207.582964
0,81,129.24497318267822,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,165888,0.687367,1024.0,-2176.259512,-2208.865759,-2143.653265,32.606247
1,82,130.81089401245117,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,167936,0.723975,1024.0,-2072.345151,-2110.368795,-2034.321506,38.023645
2,83,132.32291102409363,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,169984,0.697897,1024.0,-2042.532566,-2315.578707,-1769.486425,273.046141
3,84,133.85824012756348,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,172032,0.714116,1024.0,-2021.533134,-2156.165602,-1886.900666,134.632468
4,85,135.3892149925232,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,174080,0.706039,1024.0,-2186.417508,-2293.304579,-2079.530437,106.887071
0,86,136.90658402442932,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,176128,0.701944,1024.0,-2161.185585,-2237.099396,-2085.271774,75.913811
1,87,138.45947122573853,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,178176,0.719572,1024.0,-1700.607917,-1837.982095,-1563.23374,137.374177
2,88,139.96657299995422,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,180224,0.698445,1024.0,-1900.082042,-2192.81934,-1607.344743,292.737298
3,89,141.82011532783508,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,182272,0.866699,1024.0,-1683.869872,-1790.647286,-1577.092458,106.777414
4,90,143.55779194831848,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,184320,0.807926,1024.0,-1593.247352,-1606.215886,-1580.278818,12.968534
0,91,145.2228400707245,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,186368,0.772168,1024.0,-1529.838407,-1565.147855,-1494.528958,35.309449
1,92,146.88278818130493,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,188416,0.771477,1024.0,-1478.176787,-1546.698774,-1409.654801,68.521986
2,93,148.40836024284363,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,190464,0.706319,1024.0,-1604.131197,-1628.898211,-1579.364184,24.767013
3,94,149.95816612243652,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,192512,0.717763,1024.0,-1525.131549,-1540.02677,-1510.236329,14.895221
4,95,151.48471808433533,2,exp_name: hover_ppo_v2_ActionType.PID_2023-01-26,194560,0.707805,1024.0,-1603.893616,-1612.980657,-1594.806576,9.087041
