,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.0390610694885254,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.465198,1024.0,-938.427843,-978.575511,-898.280175,40.147668
1,2,2.095227003097534,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.470913,1024.0,-784.059957,-801.39528,-766.724634,17.335323
2,3,3.1809730529785156,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.484343,1024.0,-943.622581,-949.613702,-937.63146,5.991121
3,4,4.251630067825317,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.482625,1024.0,-790.576984,-825.257869,-755.8961,34.680884
4,5,5.241148233413696,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.439334,1024.0,-770.301715,-793.469548,-747.133881,23.167834
0,6,6.295690059661865,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.466093,1024.0,-705.818467,-709.759462,-701.877471,3.940996
1,7,7.30579400062561,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.451685,1024.0,-606.000123,-609.025091,-602.975155,3.024968
2,8,8.325164079666138,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.455043,1024.0,-598.168402,-607.78986,-588.546945,9.621457
3,9,9.386236190795898,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.472745,1024.0,-592.808954,-603.487814,-582.130093,10.67886
4,10,10.385855913162231,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.446397,1024.0,-553.408447,-563.69468,-543.122215,10.286232
0,11,11.398638010025024,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.450205,1024.0,-535.797279,-580.741188,-490.85337,44.943909
1,12,12.425600051879883,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.460481,1024.0,-536.432119,-562.957436,-509.906802,26.525317
2,13,13.420980215072632,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.44272,1024.0,-516.202894,-516.635029,-515.770759,0.432135
3,14,14.46585202217102,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.463585,1024.0,-519.268605,-541.388922,-497.148288,22.120317
4,15,15.482746124267578,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.454411,1024.0,-566.918584,-571.558337,-562.27883,4.639753
0,16,16.48705005645752,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,32768,0.445384,1024.0,-527.958163,-530.884285,-525.03204,2.926122
1,17,17.528335094451904,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,34816,0.466577,1024.0,-525.021097,-544.7103,-505.331893,19.689203
2,18,18.51590919494629,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,36864,0.439104,1024.0,-525.821457,-555.408434,-496.23448,29.586977
3,19,19.526657104492188,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,38912,0.44866,1024.0,-495.883502,-499.07245,-492.694553,3.188949
4,20,20.55664300918579,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,40960,0.459373,1024.0,-478.996115,-504.223811,-453.76842,25.227696
0,21,21.58145308494568,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,43008,0.454332,1024.0,-506.820672,-514.50472,-499.136625,7.684048
1,22,22.61970806121826,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,45056,0.461573,1024.0,-469.512618,-488.897952,-450.127283,19.385334
2,23,23.61988115310669,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,47104,0.444966,1024.0,-482.133367,-497.362311,-466.904423,15.228944
3,24,24.620908975601196,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,49152,0.446078,1024.0,-508.855732,-551.841043,-465.870421,42.985311
4,25,25.66326403617859,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,51200,0.466725,1024.0,-499.353971,-499.937867,-498.770075,0.583896
0,26,26.66800618171692,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.443693,1024.0,-441.588924,-441.819093,-441.358756,0.230168
1,27,27.68481206893921,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.450934,1024.0,-440.652972,-449.429225,-431.876719,8.776253
2,28,28.729366064071655,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.465401,1024.0,-465.850532,-478.594105,-453.10696,12.743573
3,29,29.73072600364685,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.447194,1024.0,-441.550796,-443.515368,-439.586224,1.964572
4,30,30.7532742023468,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,61440,0.454953,1024.0,-462.06541,-462.935939,-461.194882,0.870529
0,31,31.767245054244995,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,63488,0.45012,1024.0,-398.072773,-406.638344,-389.507202,8.565571
1,32,32.75883221626282,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,65536,0.440743,1024.0,-425.565713,-439.899222,-411.232205,14.333509
2,33,33.808176040649414,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,67584,0.469325,1024.0,-375.417815,-388.296964,-362.538666,12.879149
3,34,34.80992412567139,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,69632,0.447817,1024.0,-402.407442,-431.742755,-373.072129,29.335313
4,35,35.80467510223389,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,71680,0.439854,1024.0,-380.277371,-381.284645,-379.270097,1.007274
0,36,36.84939408302307,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,73728,0.465465,1024.0,-370.832417,-376.354255,-365.310579,5.521838
1,37,37.83722519874573,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,75776,0.438941,1024.0,-374.161299,-386.319981,-362.002618,12.158682
2,38,38.86504316329956,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,77824,0.457675,1024.0,-384.865204,-411.873431,-357.856978,27.008226
3,39,39.87858009338379,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,79872,0.451438,1024.0,-383.120748,-395.548127,-370.693369,12.427379
4,40,40.89160490036011,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,81920,0.451331,1024.0,-407.978911,-423.547264,-392.410557,15.568354
0,41,42.013078927993774,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,83968,0.503006,1024.0,-382.888325,-394.522274,-371.254375,11.63395
1,42,43.01089906692505,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,86016,0.442979,1024.0,-372.325388,-384.958619,-359.692157,12.633231
2,43,44.015116930007935,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,88064,0.44497,1024.0,-360.208897,-371.52026,-348.897535,11.311363
3,44,45.0516562461853,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,90112,0.463034,1024.0,-365.294495,-382.164387,-348.424604,16.869892
4,45,46.04655408859253,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,92160,0.442667,1024.0,-338.111435,-342.632582,-333.590288,4.521147
0,46,47.092324018478394,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,94208,0.463192,1024.0,-347.011813,-351.750003,-342.273624,4.738189
1,47,48.08234000205994,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,96256,0.441723,1024.0,-358.174754,-368.278393,-348.071116,10.103638
2,48,49.07060718536377,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,98304,0.438666,1024.0,-377.126378,-390.542867,-363.70989,13.416489
3,49,50.124032974243164,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,100352,0.472376,1024.0,-367.502951,-378.475896,-356.530006,10.972945
