,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.038388967514038,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.476754,1024.0,-939.472703,-979.597203,-899.348204,40.1245
1,2,2.0943639278411865,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.485206,1024.0,-797.237144,-816.354635,-778.119654,19.117491
2,3,3.1502058506011963,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.484053,1024.0,-1006.546417,-1018.566815,-994.526019,12.020398
3,4,4.225081920623779,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.495223,1024.0,-856.399602,-904.047622,-808.751582,47.64802
4,5,5.215792894363403,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.453589,1024.0,-856.728797,-893.212136,-820.245458,36.483339
0,6,6.230900049209595,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.458143,1024.0,-815.105695,-831.664471,-798.546919,16.558776
1,7,7.2429540157318115,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.463894,1024.0,-717.778655,-726.355965,-709.201344,8.577311
2,8,8.23854684829712,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.456043,1024.0,-711.322399,-721.406101,-701.238697,10.083702
3,9,9.25513505935669,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.466151,1024.0,-701.011335,-711.610159,-690.412511,10.598824
4,10,10.248498916625977,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.454665,1024.0,-638.850685,-645.011084,-632.690286,6.160399
0,11,11.24385380744934,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.449967,1024.0,-611.814548,-676.465697,-547.1634,64.651148
1,12,12.321985006332397,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.495503,1024.0,-611.878931,-651.752724,-572.005137,39.873794
2,13,13.369462966918945,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.480823,1024.0,-595.691879,-597.161748,-594.22201,1.469869
3,14,14.41490888595581,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.479815,1024.0,-592.287892,-623.073653,-561.502131,30.785761
4,15,15.430898904800415,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.46803,1024.0,-636.818298,-641.761424,-631.875172,4.943126
0,16,16.414970874786377,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,32768,0.449484,1024.0,-598.656714,-603.320783,-593.992645,4.664069
1,17,17.490890979766846,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,34816,0.492403,1024.0,-614.386343,-636.315749,-592.456937,21.929406
2,18,18.497772932052612,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,36864,0.461387,1024.0,-620.892138,-665.02844,-576.755836,44.136302
3,19,19.49186372756958,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,38912,0.454341,1024.0,-601.985769,-611.153642,-592.817896,9.167873
4,20,20.54783272743225,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,40960,0.486033,1024.0,-574.277373,-614.15132,-534.403426,39.873947
0,21,21.544704914093018,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,43008,0.455181,1024.0,-599.588371,-608.758527,-590.418214,9.170156
1,22,22.536516904830933,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,45056,0.451918,1024.0,-556.44048,-584.486013,-528.394947,28.045533
2,23,23.6358380317688,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,47104,0.504446,1024.0,-568.274469,-585.268244,-551.280693,16.993775
3,24,24.662678956985474,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,49152,0.471677,1024.0,-598.643894,-662.824187,-534.463602,64.180292
4,25,25.755087852478027,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,51200,0.503062,1024.0,-596.91871,-599.253963,-594.583457,2.335253
0,26,26.79136896133423,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.474409,1024.0,-552.359884,-555.453545,-549.266222,3.093662
1,27,27.784900903701782,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.454308,1024.0,-567.504041,-585.776761,-549.231321,18.27272
2,28,28.818742036819458,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.473035,1024.0,-592.643784,-619.205122,-566.082445,26.561338
3,29,29.809046030044556,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.454288,1024.0,-576.54393,-577.208152,-575.879708,0.664222
4,30,30.87600588798523,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,61440,0.49154,1024.0,-611.630559,-616.844467,-606.416652,5.213908
0,31,31.929064989089966,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,63488,0.483119,1024.0,-532.057857,-551.447465,-512.668249,19.389608
1,32,32.95641088485718,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,65536,0.470749,1024.0,-590.26909,-623.583758,-556.954422,33.314668
2,33,34.021416902542114,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,67584,0.488456,1024.0,-525.692201,-548.419339,-502.965063,22.727138
3,34,35.118645906448364,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,69632,0.503952,1024.0,-540.828141,-598.921676,-482.734606,58.093535
4,35,36.16178369522095,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,71680,0.476923,1024.0,-500.933393,-503.104416,-498.76237,2.171023
0,36,37.220558881759644,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,73728,0.484289,1024.0,-495.002318,-505.498355,-484.506281,10.496037
1,37,38.24099683761597,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,75776,0.467315,1024.0,-499.051009,-516.896941,-481.205077,17.845932
2,38,39.27647590637207,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,77824,0.475196,1024.0,-509.17371,-559.000291,-459.34713,49.826581
3,39,40.27829670906067,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,79872,0.45814,1024.0,-495.26738,-511.574313,-478.960447,16.306933
4,40,41.27019691467285,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,81920,0.453924,1024.0,-517.375114,-544.636327,-490.113902,27.261212
0,41,42.420546770095825,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,83968,0.527624,1024.0,-504.269082,-528.343487,-480.194677,24.074405
1,42,43.421375036239624,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,86016,0.458505,1024.0,-506.226545,-527.665842,-484.787249,21.439297
2,43,44.47620677947998,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,88064,0.483179,1024.0,-487.931979,-515.503476,-460.360483,27.571497
3,44,45.54132795333862,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,90112,0.489193,1024.0,-509.56727,-551.647545,-467.486995,42.080275
4,45,46.58438181877136,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,92160,0.478558,1024.0,-473.052832,-484.809197,-461.296467,11.756365
0,46,47.68519878387451,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,94208,0.504889,1024.0,-474.022754,-481.192961,-466.852547,7.170207
1,47,48.68015384674072,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,96256,0.456507,1024.0,-467.629042,-488.312401,-446.945683,20.683359
2,48,49.74930477142334,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,98304,0.490177,1024.0,-491.456081,-509.184418,-473.727745,17.728337
3,49,50.80105400085449,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,100352,0.48433,1024.0,-479.857198,-502.380963,-457.333433,22.523765
4,50,51.80673098564148,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,102400,0.463074,1024.0,-457.88007,-474.412442,-441.347698,16.532372
0,51,52.84907793998718,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,104448,0.477461,1024.0,-435.933748,-441.917556,-429.94994,5.983808
1,52,53.85029101371765,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,106496,0.460222,1024.0,-468.423342,-492.982264,-443.86442,24.558922
2,53,54.86301898956299,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,108544,0.464205,1024.0,-476.032946,-492.61638,-459.449512,16.583434
3,54,55.906362771987915,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,110592,0.478256,1024.0,-481.654141,-500.923803,-462.384479,19.269662
4,55,56.92449188232422,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,112640,0.466198,1024.0,-439.374851,-442.206469,-436.543233,2.831618
0,56,58.03562688827515,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,114688,0.510639,1024.0,-439.318516,-449.703258,-428.933775,10.384742
1,57,59.06136608123779,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,116736,0.471348,1024.0,-433.955405,-442.016996,-425.893814,8.061591
2,58,60.05448770523071,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,118784,0.454631,1024.0,-458.305282,-462.226769,-454.383795,3.921487
3,59,61.166926860809326,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,120832,0.510821,1024.0,-434.644871,-437.147987,-432.141755,2.503116
4,60,62.193317890167236,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,122880,0.467847,1024.0,-448.145656,-459.228451,-437.062861,11.082795
0,61,63.251256704330444,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,124928,0.480059,1024.0,-429.362477,-430.236511,-428.488443,0.874034
1,62,64.29960298538208,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,126976,0.482065,1024.0,-413.958302,-414.236156,-413.680447,0.277854
2,63,65.29543495178223,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,129024,0.455744,1024.0,-395.149524,-402.451218,-387.84783,7.301694
3,64,66.34233403205872,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,131072,0.480108,1024.0,-417.203898,-434.300184,-400.107612,17.096286
4,65,67.45179986953735,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,133120,0.511893,1024.0,-406.793337,-412.461042,-401.125632,5.667705
0,66,68.47887682914734,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,135168,0.46972,1024.0,-417.728002,-424.812281,-410.643722,7.08428
1,67,69.53083086013794,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,137216,0.482267,1024.0,-424.216788,-432.827137,-415.606439,8.610349
2,68,70.57193875312805,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,139264,0.478568,1024.0,-405.251082,-416.064908,-394.437255,10.813827
3,69,71.58040499687195,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,141312,0.461293,1024.0,-400.496924,-406.519927,-394.473921,6.023003
4,70,72.59154987335205,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,143360,0.464046,1024.0,-408.470728,-408.623339,-408.318116,0.152612
0,71,73.58070611953735,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,145408,0.44875,1024.0,-392.146545,-403.153079,-381.14001,11.006535
1,72,74.57899904251099,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,147456,0.458699,1024.0,-404.331123,-420.414765,-388.247481,16.083642
2,73,75.57886695861816,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,149504,0.45759,1024.0,-401.855063,-404.853468,-398.856659,2.998405
3,74,76.5460307598114,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,151552,0.443235,1024.0,-374.071565,-382.809858,-365.333272,8.738293
4,75,77.57624387741089,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,153600,0.475269,1024.0,-357.567587,-375.179902,-339.955272,17.612315
0,76,78.57420587539673,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,155648,0.451586,1024.0,-336.831136,-339.11252,-334.549752,2.281384
1,77,79.5436179637909,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,157696,0.445598,1024.0,-331.645887,-333.046166,-330.245608,1.400279
2,78,80.58677506446838,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,159744,0.478116,1024.0,-325.181755,-330.258319,-320.10519,5.076564
3,79,81.56705093383789,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,161792,0.451022,1024.0,-333.333578,-337.950552,-328.716603,4.616974
4,80,82.55918002128601,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,163840,0.454907,1024.0,-313.47933,-321.840196,-305.118464,8.360866
0,81,83.59183478355408,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,165888,0.464958,1024.0,-302.030886,-306.655324,-297.406449,4.624437
1,82,84.57280373573303,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,167936,0.447972,1024.0,-313.917082,-313.92103,-313.913133,0.003949
2,83,85.59215092658997,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,169984,0.465827,1024.0,-316.927031,-333.905108,-299.948954,16.978077
3,84,86.57431983947754,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,172032,0.449655,1024.0,-331.301356,-335.140632,-327.462079,3.839277
4,85,87.5466628074646,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,174080,0.44478,1024.0,-321.124579,-326.654663,-315.594494,5.530085
0,86,88.58891487121582,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,176128,0.477138,1024.0,-299.054522,-301.669375,-296.43967,2.614852
1,87,89.56887602806091,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,178176,0.449023,1024.0,-300.34675,-308.668115,-292.025385,8.321365
2,88,90.57722187042236,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,180224,0.459521,1024.0,-290.406518,-299.952708,-280.860329,9.54619
3,89,91.59760475158691,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,182272,0.470192,1024.0,-299.904726,-304.576879,-295.232572,4.672153
4,90,92.58351182937622,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,184320,0.451461,1024.0,-281.517784,-281.837343,-281.198225,0.319559
0,91,93.6273889541626,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,186368,0.47641,1024.0,-270.644298,-272.931227,-268.35737,2.286929
1,92,94.61805582046509,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,188416,0.454929,1024.0,-278.872447,-280.090716,-277.654178,1.218269
2,93,95.59267997741699,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,190464,0.446782,1024.0,-277.650005,-278.61819,-276.681819,0.968185
3,94,96.61332488059998,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,192512,0.46936,1024.0,-291.876442,-293.222942,-290.529943,1.3465
4,95,97.59038090705872,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,194560,0.446676,1024.0,-288.450439,-290.379528,-286.521349,1.929089
0,96,98.56900882720947,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,196608,0.446726,1024.0,-290.7046,-298.6014,-282.807801,7.896799
1,97,99.61178278923035,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,198656,0.477995,1024.0,-284.990124,-289.183346,-280.796902,4.193222
2,98,100.58885407447815,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,200704,0.445948,1024.0,-282.934164,-284.403185,-281.465142,1.469022
3,99,101.57448196411133,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,202752,0.450856,1024.0,-287.128005,-288.055852,-286.200159,0.927846
4,100,102.58388781547546,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,204800,0.463529,1024.0,-294.078136,-301.948597,-286.207675,7.870461
0,101,103.5625228881836,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,206848,0.446854,1024.0,-287.939086,-292.097431,-283.780741,4.158345
1,102,104.57893395423889,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,208896,0.465095,1024.0,-285.078793,-286.62541,-283.532176,1.546617
2,103,105.56251287460327,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,210944,0.451105,1024.0,-304.46519,-306.355427,-302.574952,1.890237
3,104,106.5327627658844,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,212992,0.44382,1024.0,-306.730959,-309.211332,-304.250586,2.480373
4,105,107.55721688270569,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,215040,0.472803,1024.0,-308.550704,-309.583773,-307.517636,1.033068
0,106,108.53779578208923,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,217088,0.447711,1024.0,-295.110835,-297.415322,-292.806349,2.304486
1,107,109.5102310180664,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,219136,0.443517,1024.0,-307.454715,-308.320231,-306.5892,0.865515
2,108,110.53151106834412,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,221184,0.46846,1024.0,-322.833498,-329.075289,-316.591706,6.241791
3,109,111.50095176696777,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,223232,0.443446,1024.0,-321.898257,-322.517785,-321.27873,0.619527
4,110,112.48836779594421,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,225280,0.451967,1024.0,-310.063582,-310.870705,-309.25646,0.807123
0,111,113.51601386070251,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,227328,0.471133,1024.0,-303.735011,-303.857959,-303.612063,0.122948
1,112,114.50265979766846,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,229376,0.449835,1024.0,-300.946348,-301.056311,-300.836385,0.109963
2,113,115.58551692962646,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,231424,0.498462,1024.0,-297.408262,-300.268098,-294.548425,2.859836
3,114,116.57865500450134,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,233472,0.455162,1024.0,-303.165823,-304.786502,-301.545144,1.620679
4,115,117.55620098114014,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,235520,0.447409,1024.0,-298.640124,-299.329918,-297.950331,0.689794
0,116,118.59474778175354,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,237568,0.476453,1024.0,-297.035899,-304.259246,-289.812552,7.223347
1,117,119.56628465652466,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,239616,0.444325,1024.0,-294.431731,-295.347542,-293.51592,0.915811
2,118,120.55790281295776,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,241664,0.452893,1024.0,-308.053156,-308.906955,-307.199358,0.853798
3,119,121.58835983276367,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,243712,0.472567,1024.0,-297.685215,-299.767633,-295.602797,2.082418
4,120,122.56284189224243,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,245760,0.446609,1024.0,-292.139886,-298.039727,-286.240044,5.899842
0,121,123.57078194618225,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,247808,0.456736,1024.0,-291.318728,-296.092918,-286.544538,4.77419
1,122,124.57327270507812,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,249856,0.459631,1024.0,-275.494568,-277.567786,-273.421349,2.073219
2,123,125.53940391540527,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,251904,0.44387,1024.0,-278.00777,-282.857918,-273.157622,4.850148
3,124,126.54904198646545,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,253952,0.459536,1024.0,-288.267692,-299.527662,-277.007721,11.25997
4,125,127.55644392967224,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,256000,0.46275,1024.0,-279.920506,-281.764824,-278.076187,1.844319
0,126,128.55410385131836,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,258048,0.455017,1024.0,-281.791886,-285.014971,-278.568801,3.223085
1,127,129.61469173431396,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,260096,0.489069,1024.0,-257.044706,-260.126166,-253.963245,3.08146
2,128,130.60323691368103,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,262144,0.452257,1024.0,-258.274988,-261.08952,-255.460457,2.814532
3,129,131.62671899795532,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,264192,0.467642,1024.0,-268.121681,-281.694573,-254.548789,13.572892
4,130,132.66453576087952,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,266240,0.477248,1024.0,-258.904455,-263.373858,-254.435051,4.469404
0,131,133.69396686553955,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,268288,0.472236,1024.0,-252.948211,-259.215104,-246.681319,6.266892
1,132,134.7202718257904,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,270336,0.470968,1024.0,-245.086385,-252.249269,-237.923501,7.162884
2,133,135.7307689189911,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,272384,0.463391,1024.0,-234.088041,-239.16267,-229.013412,5.074629
3,134,136.72509694099426,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,274432,0.455882,1024.0,-240.95734,-245.447259,-236.467421,4.489919
4,135,137.76761198043823,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,276480,0.478486,1024.0,-237.205639,-237.932813,-236.478464,0.727174
0,136,138.76262092590332,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,278528,0.452921,1024.0,-237.868891,-239.273197,-236.464585,1.404306
1,137,139.75497198104858,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,280576,0.45321,1024.0,-225.427842,-232.025562,-218.830121,6.597721
2,138,140.78708791732788,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,282624,0.474612,1024.0,-221.795311,-222.649265,-220.941358,0.853954
3,139,141.78612875938416,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,284672,0.458469,1024.0,-222.707202,-222.83886,-222.575543,0.131659
4,140,142.78773403167725,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,286720,0.458099,1024.0,-233.807284,-234.180186,-233.434382,0.372902
0,141,143.817284822464,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,288768,0.469011,1024.0,-230.835109,-232.913837,-228.75638,2.078729
1,142,144.79369187355042,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,290816,0.446402,1024.0,-226.52929,-228.700217,-224.358362,2.170927
2,143,145.82753205299377,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,292864,0.472967,1024.0,-223.812189,-230.056821,-217.567557,6.244632
3,144,146.81668400764465,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,294912,0.453399,1024.0,-226.169695,-226.334421,-226.004968,0.164726
4,145,147.8012659549713,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,296960,0.449557,1024.0,-228.320217,-234.156031,-222.484403,5.835814
0,146,148.8412458896637,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,299008,0.475127,1024.0,-225.844081,-226.764411,-224.923751,0.92033
1,147,149.8156659603119,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,301056,0.447618,1024.0,-235.780108,-237.73521,-233.825006,1.955102
2,148,150.80435466766357,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,303104,0.452404,1024.0,-232.597226,-234.254095,-230.940357,1.656869
3,149,151.83497095108032,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,305152,0.473332,1024.0,-226.561009,-227.620224,-225.501794,1.059215
4,150,152.80834102630615,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,307200,0.446087,1024.0,-224.241939,-228.150108,-220.333769,3.90817
0,151,153.8224687576294,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,309248,0.463291,1024.0,-229.647932,-234.265228,-225.030636,4.617296
1,152,154.81766390800476,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,311296,0.455635,1024.0,-219.275181,-221.267533,-217.28283,1.992351
2,153,155.79400992393494,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,313344,0.445902,1024.0,-222.634752,-224.88757,-220.381935,2.252818
3,154,156.81511282920837,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,315392,0.467058,1024.0,-218.399582,-219.242519,-217.556645,0.842937
4,155,157.7985348701477,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,317440,0.449861,1024.0,-230.940667,-231.962134,-229.919201,1.021467
0,156,158.7793688774109,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,319488,0.446877,1024.0,-230.638008,-233.33318,-227.942835,2.695172
1,157,159.80175375938416,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,321536,0.468557,1024.0,-234.59566,-238.714538,-230.476782,4.118878
2,158,160.7742919921875,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,323584,0.445225,1024.0,-239.026591,-240.184617,-237.868565,1.158026
