,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",2200,0.366247,200.0,11,-1209.310818,-1794.530421,-685.785006,374.853055,0
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",4400,0.298464,200.0,11,-1157.959907,-1733.848593,-769.739722,290.111976,1
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",6600,0.314519,200.0,11,-1241.445939,-1854.359567,-749.968003,289.739878,2
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",8800,0.299897,200.0,11,-1127.264129,-1727.230612,-893.275625,258.405723,3
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",11000,0.323543,200.0,11,-1184.470628,-1843.835134,-874.011701,286.302143,4
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",13200,0.291299,200.0,11,-1220.166026,-1768.164246,-720.031691,309.997662,5
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",15400,0.306785,200.0,11,-1293.778379,-1861.639967,-806.540559,349.784773,6
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",17600,0.295217,200.0,11,-1093.961397,-1453.789499,-894.164991,207.452402,7
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",19800,0.287365,200.0,11,-1132.110072,-1626.382574,-774.430779,251.325449,8
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",22000,0.291436,200.0,11,-1223.138911,-1614.817991,-846.739162,267.781497,9
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",24200,0.305105,200.0,11,-1108.189117,-1821.508515,-846.403175,261.570962,10
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",26400,0.334622,200.0,11,-1138.331996,-1605.035035,-921.786934,208.289559,11
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",28600,0.348196,200.0,11,-1208.879323,-1403.658724,-1033.807631,129.596004,12
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",30800,0.326573,200.0,11,-1187.860267,-1531.143603,-980.931802,171.144141,13
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",33000,0.407944,200.0,11,-1153.029994,-1292.394008,-1005.692084,80.318142,14
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",35200,0.379728,200.0,11,-1104.693835,-1336.717428,-914.763073,133.110052,15
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",37400,0.298482,200.0,11,-1121.456148,-1336.25162,-859.52787,120.264229,16
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",39600,0.293956,200.0,11,-1151.934474,-1584.617027,-930.07054,183.775265,17
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",41800,0.293916,200.0,11,-1135.917572,-1338.980499,-939.738292,106.000182,18
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",44000,0.286894,200.0,11,-1176.200182,-1531.572692,-1043.92928,139.68345,19
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",46200,0.301846,200.0,11,-1198.016597,-1429.911921,-1016.024879,127.215241,20
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",48400,0.30108,200.0,11,-1166.536365,-1697.216277,-977.611997,178.830724,21
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",50600,0.308756,200.0,11,-1137.677722,-1354.468474,-975.046805,92.878436,22
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",52800,0.308546,200.0,11,-1235.108202,-1858.766385,-994.81688,246.464935,23
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",55000,0.299105,200.0,11,-1183.847681,-1562.628704,-965.560251,166.530548,24
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",57200,0.308498,200.0,11,-1149.898676,-1596.622342,-964.588717,183.576067,25
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",59400,0.298911,200.0,11,-1239.147907,-1577.812279,-1035.566924,157.105486,26
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",61600,0.296434,200.0,11,-1151.458544,-1616.978476,-872.39063,219.802699,27
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, GAE advantage, normalize ret) seed=20",63800,0.293854,200.0,11,-1070.04576,-1159.299646,-975.539313,56.56802,28
