,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
2,exp_name: hover-aviary-v0_2023-01-22,344064,0.000522,1.0,2048,-0.787184,-0.787251,-0.787118,1.7e-05,168,4845.148413181305
3,exp_name: hover-aviary-v0_2023-01-22,346112,0.000513,1.0,2048,-0.787182,-0.787236,-0.787111,1.7e-05,169,4873.597150802612
4,exp_name: hover-aviary-v0_2023-01-22,348160,0.000518,1.0,2048,-0.787179,-0.787237,-0.787128,1.7e-05,170,4902.081238985062
0,exp_name: hover-aviary-v0_2023-01-22,350208,0.000474,1.0,2048,-0.787176,-0.787232,-0.787112,1.7e-05,171,4929.7029910087585
1,exp_name: hover-aviary-v0_2023-01-22,352256,0.000528,1.0,2048,-0.787174,-0.787235,-0.787103,1.7e-05,172,4958.306142807007
2,exp_name: hover-aviary-v0_2023-01-22,354304,0.000506,1.0,2048,-0.78717,-0.787231,-0.787099,1.7e-05,173,4986.060960054398
3,exp_name: hover-aviary-v0_2023-01-22,356352,0.000503,1.0,2048,-0.787168,-0.787233,-0.787107,1.7e-05,174,5014.207978963852
4,exp_name: hover-aviary-v0_2023-01-22,358400,0.0005,1.0,2048,-0.787165,-0.787218,-0.787105,1.7e-05,175,5042.324478149414
0,exp_name: hover-aviary-v0_2023-01-22,360448,0.000528,1.0,2048,-0.787162,-0.787233,-0.787097,1.7e-05,176,5071.020368099213
1,exp_name: hover-aviary-v0_2023-01-22,362496,0.000528,1.0,2048,-0.787159,-0.787208,-0.787097,1.7e-05,177,5099.56799197197
2,exp_name: hover-aviary-v0_2023-01-22,364544,0.000528,1.0,2048,-0.787157,-0.787214,-0.787103,1.7e-05,178,5128.23678612709
3,exp_name: hover-aviary-v0_2023-01-22,366592,0.000492,1.0,2048,-0.787155,-0.787222,-0.7871,1.7e-05,179,5156.172033071518
4,exp_name: hover-aviary-v0_2023-01-22,368640,0.000502,1.0,2048,-0.787151,-0.787215,-0.787091,1.7e-05,180,5184.371347904205
0,exp_name: hover-aviary-v0_2023-01-22,370688,0.000521,1.0,2048,-0.787148,-0.787216,-0.787083,1.8e-05,181,5212.954214096069
1,exp_name: hover-aviary-v0_2023-01-22,372736,0.000508,1.0,2048,-0.787146,-0.787206,-0.787082,1.8e-05,182,5241.326452970505
2,exp_name: hover-aviary-v0_2023-01-22,374784,0.000501,1.0,2048,-0.787142,-0.787204,-0.787078,1.8e-05,183,5269.489894151688
3,exp_name: hover-aviary-v0_2023-01-22,376832,0.000515,1.0,2048,-0.78714,-0.787198,-0.787081,1.8e-05,184,5297.926743984222
4,exp_name: hover-aviary-v0_2023-01-22,378880,0.000486,1.0,2048,-0.787137,-0.787198,-0.787079,1.8e-05,185,5325.719345092773
0,exp_name: hover-aviary-v0_2023-01-22,380928,0.000513,1.0,2048,-0.787135,-0.787189,-0.787076,1.7e-05,186,5354.16478395462
