,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: Pendulum-v1_2023-01-30 (TEST),2200,0.043724,200.0,11,-1342.88013,-1795.364819,-882.326357,335.693485,0
0,exp_name: Pendulum-v1_2023-01-30 (TEST),4400,0.039993,200.0,11,-1135.01799,-1817.271896,-622.720911,351.13605,1
0,exp_name: Pendulum-v1_2023-01-30 (TEST),6600,0.038699,200.0,11,-1356.09887,-1850.918612,-790.0762,366.458058,2
0,exp_name: Pendulum-v1_2023-01-30 (TEST),8800,0.038882,200.0,11,-1341.185396,-1868.999832,-881.107261,362.040307,3
0,exp_name: Pendulum-v1_2023-01-30 (TEST),11000,0.038638,200.0,11,-1101.679761,-1571.616682,-886.994485,184.711018,4
0,exp_name: Pendulum-v1_2023-01-30 (TEST),13200,0.039116,200.0,11,-1132.634488,-1516.890094,-863.831948,176.562576,5
0,exp_name: Pendulum-v1_2023-01-30 (TEST),15400,0.037341,200.0,11,-1189.399922,-1803.739785,-760.477884,308.203075,6
0,exp_name: Pendulum-v1_2023-01-30 (TEST),17600,0.036592,200.0,11,-1113.829346,-1761.122959,-753.408933,363.506319,7
0,exp_name: Pendulum-v1_2023-01-30 (TEST),19800,0.036504,200.0,11,-1076.96452,-1760.102804,-870.415678,250.122036,8
0,exp_name: Pendulum-v1_2023-01-30 (TEST),22000,0.037989,200.0,11,-1424.581027,-1862.077861,-1073.600334,279.460643,9
0,exp_name: Pendulum-v1_2023-01-30 (TEST),24200,0.038052,200.0,11,-1136.50975,-1688.577296,-749.535089,269.188647,10
0,exp_name: Pendulum-v1_2023-01-30 (TEST),26400,0.03662,200.0,11,-1138.706373,-1455.103063,-831.833702,219.917605,11
0,exp_name: Pendulum-v1_2023-01-30 (TEST),28600,0.036181,200.0,11,-1321.061394,-1609.564874,-1019.036144,173.476686,12
0,exp_name: Pendulum-v1_2023-01-30 (TEST),30800,0.036491,200.0,11,-1132.036419,-1650.46656,-841.751777,268.900782,13
