,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.1067347526550293,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,2048,0.498389,1024.0,-951.113501,-951.89887,-950.328132,0.785369
1,2,2.2773988246917725,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,4096,0.523976,1024.0,-887.311146,-909.756169,-864.866124,22.445023
2,3,3.496000051498413,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,6144,0.537659,1024.0,-1018.980407,-1105.09112,-932.869695,86.110713
3,4,4.551944971084595,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,8192,0.474375,1024.0,-895.807231,-947.229655,-844.384807,51.422424
4,5,5.6120688915252686,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,10240,0.472524,1024.0,-881.536258,-971.703739,-791.368776,90.167481
0,6,6.727936029434204,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,12288,0.498883,1024.0,-916.252527,-974.895242,-857.609812,58.642715
1,7,7.783157825469971,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,14336,0.471636,1024.0,-874.998551,-923.647693,-826.349408,48.649142
2,8,8.896238803863525,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,16384,0.49863,1024.0,-929.783827,-1057.024903,-802.542751,127.241076
3,9,9.994810819625854,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,18432,0.491991,1024.0,-892.575414,-921.546411,-863.604417,28.970997
4,10,11.103813886642456,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,20480,0.498672,1024.0,-883.020845,-908.230009,-857.811681,25.209164
0,11,12.227885723114014,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,22528,0.501934,1024.0,-795.533444,-850.407697,-740.659191,54.874253
1,12,13.281406879425049,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,24576,0.469935,1024.0,-746.011345,-746.511701,-745.510989,0.500356
2,13,14.38479495048523,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,26624,0.493616,1024.0,-902.668352,-903.148426,-902.188278,0.480074
3,14,15.459933042526245,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,28672,0.479897,1024.0,-754.978878,-776.709863,-733.247894,21.730985
4,15,16.514354944229126,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,30720,0.472537,1024.0,-704.57473,-724.237122,-684.912337,19.662392
0,16,17.61005187034607,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,32768,0.488317,1024.0,-797.266433,-812.605882,-781.926984,15.339449
1,17,18.633797883987427,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,34816,0.456859,1024.0,-749.460646,-784.36587,-714.555422,34.905224
2,18,19.68985390663147,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,36864,0.472077,1024.0,-750.662083,-799.885371,-701.438796,49.223288
3,19,20.80702805519104,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,38912,0.501746,1024.0,-717.857426,-756.375767,-679.339085,38.518341
4,20,21.94611692428589,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,40960,0.5107,1024.0,-783.510098,-813.464556,-753.55564,29.954458
0,21,23.099649906158447,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,43008,0.519071,1024.0,-853.216729,-867.135243,-839.298215,13.918514
1,22,24.19204592704773,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,45056,0.488792,1024.0,-740.020629,-761.487243,-718.554015,21.466614
2,23,25.29061794281006,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,47104,0.492916,1024.0,-792.174687,-867.008916,-717.340458,74.834229
3,24,26.34001588821411,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,49152,0.46928,1024.0,-681.666235,-685.756211,-677.576258,4.089976
4,25,27.36842393875122,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,51200,0.460166,1024.0,-754.536144,-757.687269,-751.38502,3.151124
0,26,28.479072093963623,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,53248,0.496697,1024.0,-772.942164,-828.274828,-717.609499,55.332665
1,27,29.562062740325928,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,55296,0.486972,1024.0,-745.740688,-839.110812,-652.370565,93.370123
2,28,30.62163472175598,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,57344,0.47221,1024.0,-724.022572,-743.070463,-704.974682,19.04789
3,29,31.65452289581299,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,59392,0.463194,1024.0,-883.872204,-908.744525,-858.999884,24.872321
4,30,32.67884707450867,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,61440,0.458015,1024.0,-777.574844,-797.561961,-757.587728,19.987117
0,31,33.793221950531006,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,63488,0.497742,1024.0,-814.258073,-845.708736,-782.80741,31.450663
1,32,34.82740879058838,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,65536,0.461164,1024.0,-766.038086,-785.337201,-746.738971,19.299115
2,33,35.88278293609619,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,67584,0.470082,1024.0,-828.078297,-868.859313,-787.297282,40.781016
3,34,36.92318296432495,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,69632,0.466831,1024.0,-796.274714,-825.240383,-767.309045,28.965669
4,35,37.94245195388794,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,71680,0.456668,1024.0,-841.638937,-850.365921,-832.911953,8.726984
0,36,39.0368390083313,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,73728,0.489261,1024.0,-788.357366,-839.428126,-737.286606,51.07076
1,37,40.133665800094604,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,75776,0.492064,1024.0,-930.572003,-953.403375,-907.740631,22.831372
2,38,41.236976861953735,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,77824,0.492826,1024.0,-790.266463,-809.993808,-770.539118,19.727345
3,39,42.34510278701782,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,79872,0.498756,1024.0,-784.924241,-792.912605,-776.935876,7.988364
4,40,43.38024568557739,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,81920,0.462788,1024.0,-806.594828,-817.092711,-796.096945,10.497883
0,41,44.477699756622314,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,83968,0.4914,1024.0,-749.108134,-756.95542,-741.260848,7.847286
1,42,45.50692105293274,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,86016,0.459161,1024.0,-752.733562,-780.614457,-724.852666,27.880896
2,43,46.542542934417725,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,88064,0.461703,1024.0,-761.877936,-805.728014,-718.027859,43.850077
3,44,47.61846590042114,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,90112,0.479792,1024.0,-843.191511,-902.732034,-783.650988,59.540523
