,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.6373751163482666,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.772262,1024.0,-937.082356,-977.0449,-897.119811,39.962544
1,2,3.139920234680176,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.702467,1024.0,-794.651449,-813.52465,-775.778247,18.873202
2,3,4.689603090286255,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.732637,1024.0,-1000.82642,-1012.456637,-989.196203,11.630217
3,4,6.110875844955444,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.667403,1024.0,-852.618672,-899.606529,-805.630816,46.987856
4,5,7.673238039016724,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.738975,1024.0,-852.484872,-888.358957,-816.610788,35.874085
0,6,9.181065082550049,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.707436,1024.0,-811.146133,-827.290831,-795.001436,16.144697
1,7,10.689013004302979,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.70948,1024.0,-714.618242,-723.093695,-706.142789,8.475453
2,8,12.234142065048218,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.71131,1024.0,-708.325549,-718.401028,-698.25007,10.075479
3,9,13.777557134628296,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.728286,1024.0,-697.926606,-708.448021,-687.405192,10.521414
4,10,15.291195154190063,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.712114,1024.0,-636.217397,-642.36045,-630.074344,6.143053
0,11,16.835060119628906,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.727618,1024.0,-609.969161,-673.317097,-546.621225,63.347936
1,12,18.367568254470825,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.720125,1024.0,-611.533992,-651.32266,-571.745323,39.788668
2,13,19.85475516319275,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.701326,1024.0,-595.42487,-596.893117,-593.956622,1.468248
3,14,21.408294916152954,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.734208,1024.0,-592.005254,-622.761172,-561.249336,30.755918
4,15,22.87952995300293,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.694115,1024.0,-636.520601,-641.472954,-631.568247,4.952353
0,16,24.396838188171387,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,32768,0.714547,1024.0,-598.453288,-603.089054,-593.817521,4.635767
1,17,25.889892101287842,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,34816,0.703441,1024.0,-614.129532,-636.082588,-592.176476,21.953056
2,18,27.400001049041748,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,36864,0.709991,1024.0,-620.681161,-664.776458,-576.585864,44.095297
3,19,29.00789999961853,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,38912,0.760158,1024.0,-601.75611,-610.875091,-592.637128,9.118982
4,20,30.51880192756653,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,40960,0.714694,1024.0,-574.03931,-613.875404,-534.203216,39.836094
0,21,31.965959072113037,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,43008,0.678678,1024.0,-599.40026,-608.57299,-590.22753,9.17273
1,22,33.448652029037476,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,45056,0.698633,1024.0,-556.265146,-584.294659,-528.235633,28.029513
2,23,34.909547090530396,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,47104,0.687633,1024.0,-568.115554,-585.129302,-551.101806,17.013748
3,24,36.39227509498596,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,49152,0.69874,1024.0,-598.399285,-662.520361,-534.27821,64.121076
4,25,37.86905121803284,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,51200,0.695833,1024.0,-596.630201,-598.958964,-594.301438,2.328763
0,26,39.42258620262146,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.724069,1024.0,-552.074213,-555.147585,-549.000841,3.073372
1,27,41.03661108016968,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.760765,1024.0,-567.182853,-585.396683,-548.969023,18.21383
2,28,42.508667945861816,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.69484,1024.0,-592.351428,-618.833521,-565.869334,26.482093
3,29,44.02729296684265,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.718525,1024.0,-576.265249,-576.92763,-575.602868,0.662381
4,30,45.46043801307678,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,61440,0.675732,1024.0,-611.347489,-616.575314,-606.119663,5.227825
