,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,32.45619511604309,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.001343,1.0,-0.888889,-0.889662,-0.887238,0.000428
1,2,65.8375391960144,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.001381,1.0,-0.888864,-0.889662,-0.887417,0.000435
2,3,99.37282514572144,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.001391,1.0,-0.888901,-0.889662,-0.88747,0.000425
3,4,132.07281613349915,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.001348,1.0,-0.888871,-0.889662,-0.887277,0.000427
4,5,164.69299030303955,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.001343,1.0,-0.888857,-0.889662,-0.88723,0.000432
0,6,197.1553020477295,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.001334,1.0,-0.888837,-0.889662,-0.887449,0.000436
1,7,229.31622409820557,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.001329,1.0,-0.888802,-0.889662,-0.887332,0.000428
2,8,261.660884141922,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.001338,1.0,-0.888758,-0.889662,-0.887275,0.000439
3,9,293.98458909988403,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.001329,1.0,-0.888741,-0.889662,-0.887452,0.000439
4,10,326.44928097724915,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.001337,1.0,-0.888713,-0.889662,-0.887268,0.000435
0,11,358.2099840641022,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.001334,1.0,-0.888673,-0.889662,-0.887345,0.000442
1,12,390.2197422981262,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.001317,1.0,-0.888633,-0.889662,-0.887222,0.000459
2,13,422.21360516548157,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.001315,1.0,-0.888587,-0.889662,-0.887222,0.000454
3,14,454.133593082428,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.001308,1.0,-0.888531,-0.889662,-0.887222,0.000441
4,15,486.5859320163727,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.001341,1.0,-0.888479,-0.889662,-0.887238,0.000451
0,16,518.4882020950317,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,32768,0.001323,1.0,-0.888398,-0.889662,-0.887222,0.000444
1,17,550.5089600086212,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,34816,0.001316,1.0,-0.888344,-0.88965,-0.887222,0.000444
2,18,581.9402139186859,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,36864,0.001285,1.0,-0.888262,-0.88962,-0.887222,0.000441
3,19,613.5572440624237,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,38912,0.001299,1.0,-0.888193,-0.889632,-0.887222,0.00044
4,20,644.9166641235352,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,40960,0.001286,1.0,-0.888103,-0.889623,-0.887222,0.000427
0,21,676.0305571556091,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,43008,0.00129,1.0,-0.888028,-0.889594,-0.887222,0.000435
1,22,707.5794222354889,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,45056,0.001303,1.0,-0.887945,-0.889249,-0.887222,0.00043
2,23,739.0921051502228,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,47104,0.001295,1.0,-0.887871,-0.889321,-0.887222,0.000417
3,24,770.5311992168427,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,49152,0.001299,1.0,-0.887788,-0.889169,-0.887222,0.000397
4,25,802.3858811855316,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,51200,0.00132,1.0,-0.887708,-0.889146,-0.887222,0.000386
0,26,833.8565061092377,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.001297,1.0,-0.887624,-0.889432,-0.887222,0.000352
1,27,865.3000319004059,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.001291,1.0,-0.887562,-0.888855,-0.887222,0.000327
2,28,897.3698680400848,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.001314,1.0,-0.887509,-0.888912,-0.887222,0.000308
3,29,929.5616431236267,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.001326,1.0,-0.887449,-0.888999,-0.887222,0.000278
4,30,961.605681180954,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,61440,0.00133,1.0,-0.887406,-0.888865,-0.887222,0.00025
0,31,993.6534802913666,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,63488,0.001324,1.0,-0.887352,-0.888635,-0.887222,0.000211
1,32,1025.273136138916,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,65536,0.001303,1.0,-0.887333,-0.88867,-0.887222,0.000194
2,33,1057.0199761390686,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,67584,0.00131,1.0,-0.887304,-0.888276,-0.887222,0.000163
3,34,1089.149747133255,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,69632,0.001325,1.0,-0.88728,-0.888412,-0.887222,0.000135
4,35,1120.8163239955902,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,71680,0.001311,1.0,-0.88727,-0.888216,-0.887222,0.000129
0,36,1152.928022146225,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,73728,0.001328,1.0,-0.887253,-0.888219,-0.887222,9.3e-05
1,37,1184.9259340763092,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,75776,0.001325,1.0,-0.887246,-0.888331,-0.887222,8.6e-05
2,38,1216.7166352272034,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,77824,0.001304,1.0,-0.887242,-0.888122,-0.887222,7.4e-05
3,39,1248.5044231414795,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,79872,0.001308,1.0,-0.887238,-0.888032,-0.887222,7e-05
4,40,1280.4627721309662,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,81920,0.001313,1.0,-0.887232,-0.887948,-0.887222,5.4e-05
0,41,1312.5575470924377,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,83968,0.001326,1.0,-0.887228,-0.888216,-0.887222,4.3e-05
1,42,1343.718209028244,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,86016,0.001271,1.0,-0.88723,-0.888152,-0.887222,5.5e-05
2,43,1374.724368095398,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,88064,0.001217,1.0,-0.887227,-0.887833,-0.887222,3.9e-05
3,44,1405.7661311626434,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,90112,0.00123,1.0,-0.887224,-0.887596,-0.887222,2.1e-05
4,45,1437.1990592479706,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,92160,0.001258,1.0,-0.887225,-0.887704,-0.887222,2.3e-05
0,46,1468.2164170742035,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,94208,0.001218,1.0,-0.887223,-0.887614,-0.887222,1.4e-05
1,47,1499.0427901744843,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,96256,0.001207,1.0,-0.887224,-0.888286,-0.887222,2.8e-05
2,48,1530.1210720539093,2048,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,98304,0.001219,1.0,-0.887222,-0.887383,-0.887222,9e-06
