,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
3,exp_name: flythrugate-aviary-v0_2023-01-22,38912,0.713293,1024.0,2,-13392.65846,-14396.87921,-12388.43771,1004.22075,18
4,exp_name: flythrugate-aviary-v0_2023-01-22,40960,0.682239,1024.0,2,-10290.772333,-11721.098805,-8860.445862,1430.326472,19
0,exp_name: flythrugate-aviary-v0_2023-01-22,43008,0.70353,1024.0,2,-12163.811225,-12217.161356,-12110.461094,53.350131,20
1,exp_name: flythrugate-aviary-v0_2023-01-22,45056,0.705759,1024.0,2,-11418.489111,-12397.605686,-10439.372537,979.116575,21
2,exp_name: flythrugate-aviary-v0_2023-01-22,47104,0.682307,1024.0,2,-11021.602582,-11199.315282,-10843.889883,177.712699,22
3,exp_name: flythrugate-aviary-v0_2023-01-22,49152,0.704475,1024.0,2,-145937.383494,-280506.454232,-11368.312756,134569.070738,23
4,exp_name: flythrugate-aviary-v0_2023-01-22,51200,0.684367,1024.0,2,-13041.144273,-14146.857347,-11935.4312,1105.713073,24
0,exp_name: flythrugate-aviary-v0_2023-01-22,53248,0.69385,1024.0,2,-9988.664274,-10372.232246,-9605.096302,383.567972,25
1,exp_name: flythrugate-aviary-v0_2023-01-22,55296,0.697295,1024.0,2,-74568.541942,-140443.790302,-8693.293582,65875.24836,26
2,exp_name: flythrugate-aviary-v0_2023-01-22,57344,0.688403,1024.0,2,-12899.854408,-15046.688853,-10753.019964,2146.834445,27
3,exp_name: flythrugate-aviary-v0_2023-01-22,59392,0.716426,1024.0,2,-12396.956493,-13899.817665,-10894.09532,1502.861172,28
4,exp_name: flythrugate-aviary-v0_2023-01-22,61440,0.696149,1024.0,2,-11694.41564,-15030.640675,-8358.190605,3336.225035,29
0,exp_name: flythrugate-aviary-v0_2023-01-22,63488,0.692732,1024.0,2,-10477.09877,-10577.712693,-10376.484847,100.613923,30
1,exp_name: flythrugate-aviary-v0_2023-01-22,65536,0.719445,1024.0,2,-11259.006864,-12245.068235,-10272.945494,986.061371,31
2,exp_name: flythrugate-aviary-v0_2023-01-22,67584,0.711645,1024.0,2,-68892.621661,-126155.881579,-11629.361742,57263.259919,32
3,exp_name: flythrugate-aviary-v0_2023-01-22,69632,0.740181,1024.0,2,-12344.687944,-13473.202201,-11216.173686,1128.514258,33
4,exp_name: flythrugate-aviary-v0_2023-01-22,71680,0.725491,1024.0,2,-12836.809043,-13580.907455,-12092.710632,744.098411,34
0,exp_name: flythrugate-aviary-v0_2023-01-22,73728,0.679777,1024.0,2,-34826.381785,-57179.092661,-12473.670908,22352.710876,35
1,exp_name: flythrugate-aviary-v0_2023-01-22,75776,0.702002,1024.0,2,-100977.954858,-189389.46521,-12566.444507,88411.510351,36
2,exp_name: flythrugate-aviary-v0_2023-01-22,77824,0.702731,1024.0,2,-15711.688628,-17880.30523,-13543.072027,2168.616601,37
3,exp_name: flythrugate-aviary-v0_2023-01-22,79872,0.702552,1024.0,2,-14790.939238,-15399.568462,-14182.310015,608.629223,38
4,exp_name: flythrugate-aviary-v0_2023-01-22,81920,0.701957,1024.0,2,-85664.59306,-158220.143564,-13109.042555,72555.550505,39
0,exp_name: flythrugate-aviary-v0_2023-01-22,83968,0.67543,1024.0,2,-70689.366295,-85724.721035,-55654.011554,15035.354741,40
1,exp_name: flythrugate-aviary-v0_2023-01-22,86016,0.703261,1024.0,2,-13720.478665,-14952.20777,-12488.74956,1231.729105,41
2,exp_name: flythrugate-aviary-v0_2023-01-22,88064,0.684452,1024.0,2,-36491.354252,-58762.660615,-14220.047889,22271.306363,42
3,exp_name: flythrugate-aviary-v0_2023-01-22,90112,0.686303,1024.0,2,-14691.825548,-15431.245051,-13952.406045,739.419503,43
4,exp_name: flythrugate-aviary-v0_2023-01-22,92160,0.707155,1024.0,2,-44895.248001,-73409.370754,-16381.125247,28514.122753,44
