,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: Pendulum-v1_2023-01-29 (TEST),2200,0.038583,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728,0
0,exp_name: Pendulum-v1_2023-01-29 (TEST),4400,0.038472,200.0,11,-1442.532378,-1704.944579,-1176.111529,170.375904,1
0,exp_name: Pendulum-v1_2023-01-29 (TEST),6600,0.038132,200.0,11,-1359.310623,-1710.604365,-762.883157,333.055335,2
0,exp_name: Pendulum-v1_2023-01-29 (TEST),8800,0.038443,200.0,11,-1083.029013,-1361.153999,-724.781794,214.41152,3
0,exp_name: Pendulum-v1_2023-01-29 (TEST),11000,0.039583,200.0,11,-1107.455797,-1866.687783,-765.990799,287.953323,4
0,exp_name: Pendulum-v1_2023-01-29 (TEST),13200,0.038716,200.0,11,-1058.087417,-1721.311063,-748.110241,274.633903,5
0,exp_name: Pendulum-v1_2023-01-29 (TEST),15400,0.037892,200.0,11,-1312.587228,-1701.26893,-869.849985,331.415524,6
0,exp_name: Pendulum-v1_2023-01-29 (TEST),17600,0.036706,200.0,11,-1156.777951,-1567.254164,-750.848805,264.882998,7
0,exp_name: Pendulum-v1_2023-01-29 (TEST),19800,0.036128,200.0,11,-1067.052237,-1607.285928,-896.78291,222.954049,8
0,exp_name: Pendulum-v1_2023-01-29 (TEST),22000,0.036673,200.0,11,-1117.05743,-1428.59252,-760.321228,210.566166,9
0,exp_name: Pendulum-v1_2023-01-29 (TEST),24200,0.039325,200.0,11,-1089.37906,-1610.924541,-755.800255,269.262074,10
0,exp_name: Pendulum-v1_2023-01-29 (TEST),26400,0.036294,200.0,11,-1120.368182,-1735.917456,-780.062169,297.072145,11
0,exp_name: Pendulum-v1_2023-01-29 (TEST),28600,0.035927,200.0,11,-1198.970589,-1641.853772,-882.080005,259.331719,12
0,exp_name: Pendulum-v1_2023-01-29 (TEST),30800,0.0358,200.0,11,-1000.082009,-1580.395112,-847.720617,201.290514,13
0,exp_name: Pendulum-v1_2023-01-29 (TEST),33000,0.039404,200.0,11,-1058.338706,-1371.028076,-825.820989,191.384523,14
0,exp_name: Pendulum-v1_2023-01-29 (TEST),35200,0.036044,200.0,11,-1018.900728,-1692.955496,-760.168772,254.569581,15
0,exp_name: Pendulum-v1_2023-01-29 (TEST),37400,0.035499,200.0,11,-999.666419,-1560.83104,-762.435415,247.879823,16
0,exp_name: Pendulum-v1_2023-01-29 (TEST),39600,0.036438,200.0,11,-939.936067,-1259.285439,-751.801236,177.641253,17
0,exp_name: Pendulum-v1_2023-01-29 (TEST),41800,0.037912,200.0,11,-1086.68396,-1362.580727,-870.25371,189.687426,18
0,exp_name: Pendulum-v1_2023-01-29 (TEST),44000,0.037663,200.0,11,-1026.672862,-1359.349423,-754.067945,183.610172,19
0,exp_name: Pendulum-v1_2023-01-29 (TEST),46200,0.035884,200.0,11,-1079.112095,-1328.146234,-762.953666,170.034808,20
