,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",2200,0.403171,200.0,11,-1148.65178,-1513.985128,-745.708613,249.406351,0
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",4400,0.291696,200.0,11,-1328.011359,-1770.270561,-875.042814,304.215877,1
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",6600,0.281013,200.0,11,-1275.821396,-1818.785922,-749.728469,317.320343,2
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",8800,0.363046,200.0,11,-1051.202104,-1442.347827,-764.31181,215.705084,3
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",11000,0.318358,200.0,11,-1421.408979,-1805.018272,-972.299942,285.215685,4
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",13200,0.302527,200.0,11,-1174.13026,-1773.054321,-887.690899,266.370355,5
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",15400,0.306346,200.0,11,-1025.649862,-1505.836138,-749.53645,205.202755,6
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",17600,0.327433,200.0,11,-1059.923129,-1297.612343,-873.297931,142.13082,7
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",19800,0.315372,200.0,11,-1210.897948,-1694.441149,-748.17201,316.966634,8
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",22000,0.351748,200.0,11,-1091.393379,-1519.181783,-857.312298,243.157888,9
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",24200,0.328657,200.0,11,-1253.586405,-1664.295424,-810.830107,293.004799,10
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",26400,0.324566,200.0,11,-1092.807502,-1519.173137,-850.739752,232.241548,11
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",28600,0.30924,200.0,11,-1140.120073,-1792.321983,-802.424385,269.871537,12
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",30800,0.319499,200.0,11,-1243.800488,-1840.656378,-866.339824,310.104137,13
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",33000,0.308525,200.0,11,-963.977041,-1572.791457,-763.746146,230.679448,14
0,"exp_name: Pendulum-v1_2023-01-29 (seperate network, actor-critic advantage, normalize adv) seed=5",35200,0.315023,200.0,11,-1176.701253,-1674.887159,-754.923286,285.029708,15
