rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/std,train/approx_kl,train/entropy_loss,train/clip_fraction
200.0,-178.44806568,2363,495000,209,225,0.0003,93.72846400329045,-0.005158433485776186,2240,88.71061706542969,0.8571873903274536,0.2,0.2967262864112854,0.0050623408,-0.20135149785450526,0.05752976194024086
200.0,-180.40809361,2374,497200,209,226,0.0003,209.16691137041366,-0.0024651723988686823,2250,173.92230224609375,0.9327787682414055,0.2,0.2970646917819977,0.00069217914,-0.20453435114451818,0.005550595245191029
200.0,-176.46312256000002,2384,499400,209,227,0.0003,22.316780371665956,-0.007320406742260924,2260,2.104923725128174,0.9708805195987225,0.2,0.2970193028450012,0.0051009976,-0.20503206729888915,0.04050595240933554
200.0,-169.16433377000004,2395,501600,209,228,0.0003,2.284671820000346,0.0057697550905868415,2270,0.3450653851032257,0.9857815336436033,0.2,0.2996388077735901,0.0123100905,-0.20575171027864728,0.125297619083098
200.0,-174.57727000000003,2405,503800,209,229,0.0003,3.3927137438846486,0.0036154722267695305,2280,0.02043730579316616,0.9698026180267334,0.2,0.29779350757598877,0.01924714,-0.2123587305205209,0.20010416675891196
200.0,-170.88014488000002,2416,506000,209,230,0.0003,3.293532970079354,0.0005833301613373416,2290,0.29775556921958923,0.9800053387880325,0.2,0.29477453231811523,0.019415595,-0.20281518868037632,0.15119047633239202
200.0,-166.57646204999998,2426,508200,209,231,0.0003,2.700731597883361,-0.0018910082595955048,2300,0.13509787619113922,0.9837149064987898,0.2,0.30324581265449524,0.013315754,-0.20839608941759383,0.1568005953622716
200.0,-167.70673753000003,2437,510400,209,232,0.0003,1.8526350520125456,-0.0011304798278225852,2310,0.0756920799612999,0.9876482831314206,0.2,0.2970900237560272,0.005818076,-0.21775966916765485,0.09221726191895349
200.0,-156.11150879000002,2447,512600,209,233,0.0003,1.7392929767604386,0.0004504889196583203,2320,1.2492876052856445,0.9960382231511176,0.2,0.29739469289779663,0.027657202,-0.2027536926950727,0.18119047631110463
200.0,-138.30006050000003,2457,514800,209,234,0.0003,1.1140330110756413,0.0061803423736377485,2330,0.5822888612747192,0.9979941861238331,0.2,0.2993846833705902,0.010137935,-0.20885288987840925,0.13441964294229236
200.0,-137.33645295,2468,517000,209,235,0.0003,0.24400135161089045,0.0029610477946698664,2340,0.02654493972659111,0.9989634884987026,0.2,0.29527291655540466,0.013761348,-0.20357068708964757,0.13199404788868768
200.0,-138.81652284999996,2478,519200,209,236,0.0003,0.6334965400823525,0.0019719382169257316,2350,0.1559104472398758,0.9989104287233204,0.2,0.29744282364845276,0.006836697,-0.2009498749460493,0.1302678573344435
200.0,-145.42228897999996,2488,521400,209,237,0.0003,1.6679689795843193,0.0014499050312276396,2360,0.13384048640727997,0.9929245752282441,0.2,0.29454293847084045,0.00960247,-0.20340167249952043,0.0998809525157724
200.0,-147.89025228,2499,523600,209,238,0.0003,5.19579940491489,0.0011252040841749737,2370,0.12107783555984497,0.992636410985142,0.2,0.29581359028816223,0.009373739,-0.19880759716033936,0.08321428581007889
200.0,-158.39317014,2509,525800,209,239,0.0003,1.9130757278203965,0.003000045313133991,2380,0.6073673963546753,0.9956534807570279,0.2,0.3003101944923401,0.005360032,-0.20869324888501847,0.10712797624724252
200.0,-155.43104438,2520,528000,209,240,0.0003,7.687282457521984,0.0002637828564911615,2390,1.580099105834961,0.9881063140928745,0.2,0.29905134439468384,0.00593263,-0.2138349802153451,0.06016369050102575
200.0,-158.96346130999999,2530,530200,209,241,0.0003,0.9119753885162728,-0.0006653287923628731,2400,0.10398116707801819,0.9971384753007442,0.2,0.3010256290435791,0.008728738,-0.21167887006487165,0.1365922620679651
200.0,-162.39103682,2541,532400,209,242,0.0003,3.0797378753232105,0.0012179352063685655,2410,0.31539037823677063,0.9965707007795572,0.2,0.30092495679855347,0.015570777,-0.2183543304034642,0.09436011913631644
200.0,-163.62371672,2551,534600,209,243,0.0003,0.5290721005627087,-5.94537758401462e-05,2420,0.08314833045005798,0.9991495162830688,0.2,0.29923689365386963,0.011199218,-0.21346645491463798,0.15877976203603403
200.0,-163.63805145999999,2561,536800,209,244,0.0003,1.6167527962954982,7.55447441978114e-05,2430,0.07449192553758621,0.9877778552472591,0.2,0.29758143424987793,0.010924711,-0.21017845290047782,0.1493005955006395
200.0,-167.09706609999998,2572,539000,209,245,0.0003,0.31063743901572055,0.005338496746428843,2440,0.12402528524398804,0.9989970698952675,0.2,0.29445594549179077,0.010768052,-0.20053459916796004,0.15169642867786542
200.0,-168.16137874,2582,541200,209,246,0.0003,2.1743752494454385,-0.002925167569358434,2450,0.5050258636474609,0.9918057257309556,0.2,0.2917138636112213,0.0115007935,-0.19258801766804287,0.09108630955219268
200.0,-169.83532470999998,2593,543400,209,247,0.0003,1.2021109274881228,-0.00024387031394456114,2460,0.5704753994941711,0.9971902864053845,0.2,0.29351314902305603,0.0056682583,-0.1879017632348197,0.1197619049783264
200.0,-162.54566774000003,2603,545600,209,248,0.0003,5.300810441353492,-0.0018866215672876153,2470,0.8489084243774414,0.9904831359162927,0.2,0.29179009795188904,0.006656062,-0.18980607543672834,0.09757440483995847
200.0,-162.16360967,2613,547800,209,249,0.0003,6.845005797669291,0.004980202867050788,2480,0.046573493629693985,0.9706274978816509,0.2,0.29282712936401367,0.0128914025,-0.18779524666922434,0.1377529762685299
200.0,-158.13837536999998,2624,550000,209,250,0.0003,0.6066448608785868,0.004768495862954296,2490,0.301660418510437,0.9977860094513744,0.2,0.29189106822013855,0.016777614,-0.1885705392701285,0.10912202390176909
200.0,-158.92030909000002,2634,552200,209,251,0.0003,1.2471592331358365,-0.0009792986917974693,2500,0.08370660245418549,0.9943703706376255,0.2,0.29127150774002075,0.024823844,-0.18575748750141688,0.0950148809914078
200.0,-161.74125502000004,2645,554400,209,252,0.0003,2.9264342348171133,-0.0027126457329307283,2510,0.13934293389320374,0.9949147300794721,0.2,0.29161933064460754,0.006851921,-0.18727292776107787,0.0924553572599377
200.0,-169.9384023,2655,556600,209,253,0.0003,3.2425354892015457,-0.0017380085797880642,2520,0.08055973798036575,0.9776613190770149,0.2,0.29008418321609497,0.012102533,-0.1837174449648176,0.1190773810659136
200.0,-168.31585173,2666,558800,209,254,0.0003,2.0222023111156053,0.00047183477585869177,2530,0.7808562517166138,0.9970511100254953,0.2,0.28445228934288025,0.009823238,-0.17193516288484845,0.08900297622595514
200.0,-162.08329777000003,2676,561000,209,255,0.0003,0.7969745544171227,0.00513870988839439,2540,0.12073061615228653,0.9992259415448643,0.2,0.2898367941379547,0.0062779165,-0.17068552596228465,0.15925595247319765
200.0,-158.80171701999998,2687,563200,209,256,0.0003,1.226216278342264,0.00428808482230774,2550,0.10270310193300247,0.99273213557899,0.2,0.2915818691253662,0.026071157,-0.17945159094674246,0.10854166668440614
200.0,-160.73818016,2697,565400,209,257,0.0003,0.7056031813153198,-0.0010596558584698608,2560,0.04623652994632721,0.9977309601381421,0.2,0.29076874256134033,0.01681964,-0.1854913023539952,0.11933035721736295
200.0,-164.27357665,2707,567600,209,258,0.0003,2.4761371263010163,-8.142185181246272e-05,2570,2.054788827896118,0.9941422012634575,0.2,0.2890629470348358,0.0062352098,-0.18116090161459786,0.09229166675891196
200.0,-169.99585422,2718,569800,209,259,0.0003,30.952758855862278,-0.003871711580515174,2580,17.554149627685547,0.9726168811321259,0.2,0.289324015378952,0.0033946473,-0.17778330189841135,0.034508928603359634
200.0,-167.77953744,2728,572000,209,260,0.0003,0.92222811290196,-0.0017788913659751416,2590,0.47287189960479736,0.998237521154806,0.2,0.28160592913627625,0.024516648,-0.1652313344819205,0.13510416682277407
200.0,-168.58828517999999,2739,574200,209,261,0.0003,0.9042868166097573,0.0030287063414497035,2600,0.7376439571380615,0.9983912700554356,0.2,0.2847145199775696,0.017034993,-0.15743525777544293,0.10983630957348006
200.0,-156.87162658999998,2749,576400,209,262,0.0003,1.159504278632147,0.0008626133218474154,2610,0.033996839076280594,0.9931237380951643,0.2,0.28502070903778076,0.028084127,-0.16008599724088396,0.0967410714605025
200.0,-160.11221213000002,2759,578600,209,263,0.0003,2.4286367124664996,0.0012246384790965488,2620,0.15730175375938416,0.9699839372187853,0.2,0.2837730646133423,0.0126024885,-0.16079752922058105,0.16799107148178985
200.0,-164.96784085,2770,580800,209,264,0.0003,5.3381511641825945,0.0011053363160629358,2630,0.11713994294404984,0.9957728427834809,0.2,0.2842397689819336,0.008603545,-0.15989093610218594,0.07313988101269518
200.0,-171.08915154,2780,583000,209,265,0.0003,1.100487133727542,0.0006307010239522372,2640,-0.03311914578080177,0.9940473814494908,0.2,0.28638434410095215,0.11839365,-0.16596528904778618,0.18130952394434383
200.0,-193.90059073000003,2791,585200,209,266,0.0003,156.83546469552175,0.006473248725274711,2650,45.34475326538086,0.7510957717895508,0.2,0.2858487367630005,0.0006027263,-0.16692339181900023,0.10529761911502906
200.0,-212.60020949000003,2801,587400,209,267,0.0003,332.82827261788503,-0.002558658501116692,2660,144.95095825195312,0.8965805023908615,0.2,0.286454439163208,0.0042454465,-0.16750025170189994,0.019866071449858802
200.0,-232.89733292999998,2812,589600,209,268,0.0003,282.58670047215054,-0.0016770918081913675,2670,66.22908782958984,0.9464879147708416,0.2,0.28630489110946655,0.0034639374,-0.16852345943450928,0.0163392857249294
200.0,-243.82508376,2822,591800,209,269,0.0003,342.252741960798,-0.0015785490765535671,2680,192.65869140625,0.962545707821846,0.2,0.2872695028781891,0.0036616737,-0.169484372479575,0.019464285724929403
200.0,-253.74571347000006,2832,594000,209,270,0.0003,364.4661596625192,-0.003265869237948209,2690,141.17922973632812,0.9373319745063782,0.2,0.2868669033050537,0.0068410067,-0.1710316927092416,0.06202380955219269
200.0,-273.09061703000003,2843,596200,209,271,0.0003,497.7339739554269,-0.003454250545640077,2700,596.3056030273438,0.9389809221029282,0.2,0.28681862354278564,0.006088528,-0.16987849473953248,0.0245833333581686
200.0,-273.02984497,2853,598400,209,272,0.0003,332.550096282959,-0.003489142053294927,2710,229.12721252441406,0.9636441618204117,0.2,0.28739312291145325,0.0024253805,-0.17086840357099262,0.018511904776096343
200.0,-270.72515958,2864,600600,209,273,0.0003,41.62419738718442,0.0018357597557561737,2720,3.014167070388794,0.8859546333551407,0.2,0.28489911556243896,0.017726567,-0.16812226227351598,0.10058035727058139
200.0,-261.31038197000004,2874,602800,209,274,0.0003,22.365447208668506,0.004035539964347013,2730,4.720452785491943,0.9413105025887489,0.2,0.282914936542511,0.008321986,-0.15896581207002913,0.10758928573557308
200.0,-239.26075497999997,2885,605000,209,275,0.0003,18.10177332584347,0.0023643381082053697,2740,1.9172735214233398,0.9735078979283571,0.2,0.27913612127304077,0.02188538,-0.14979042155402048,0.09446428576750415
200.0,-220.33979847000003,2895,607200,209,276,0.0003,17.22256394284112,0.002762919922492334,2750,13.07663631439209,0.9840513877570629,0.2,0.28258198499679565,0.004335571,-0.14979478972298757,0.08589285719607558
200.0,-200.5787976,2906,609400,209,277,0.0003,6.48222007887704,0.004538141376937607,2760,1.5624510049819946,0.9848831035196781,0.2,0.2760876715183258,0.013942979,-0.14334400824138097,0.18014880963734217
200.0,-188.16396359999996,2916,611600,209,278,0.0003,6.21232632287911,-0.0005480329098229828,2770,1.91623854637146,0.9874540651217103,0.2,0.2764135003089905,0.02014609,-0.13140312024525233,0.15660714292100497
200.0,-173.68763654999998,2926,613800,209,279,0.0003,1.9432245959022216,-0.0002690610529056617,2780,-0.0019232127815485,0.9946522829122841,0.2,0.26914525032043457,0.017651768,-0.11953103576387678,0.14842261917889119
200.0,-160.59664782000002,2937,616000,209,280,0.0003,0.9901382190414837,0.007586215130452599,2790,0.5616969466209412,0.9986547114094719,0.2,0.2700749337673187,0.031645965,-0.10892329522541591,0.20827380965862954
200.0,-161.94277177,2947,618200,209,281,0.0003,4.400409697113292,0.000821401785028034,2800,5.287537574768066,0.9905383586883545,0.2,0.27980485558509827,0.012496932,-0.1263974404335022,0.1985119048080274
200.0,-161.11850363,2958,620400,209,282,0.0003,5.291213930227927,0.002725083819989647,2810,1.8654035329818726,0.9945637821219862,0.2,0.27798372507095337,0.02714982,-0.14192277806145803,0.12294642863529069
200.0,-159.75548960999998,2968,622600,209,283,0.0003,0.8645594606654985,0.0035103588327183386,2820,0.13985800743103027,0.9982275668298826,0.2,0.2754289507865906,0.006822982,-0.13285165922982353,0.12046130958412375
200.0,-155.63986733,2979,624800,209,284,0.0003,1.7141951074557644,0.00579183534852096,2830,0.15861721336841583,0.990856877528131,0.2,0.27565741539001465,0.0072653634,-0.1280621760232108,0.16992559533034052
200.0,-151.73362994,2989,627000,209,285,0.0003,1.310370693174856,-0.0026451330219528506,2840,0.47103720903396606,0.9940299452282488,0.2,0.27024582028388977,0.012441607,-0.12155216830117362,0.0773065476332392
200.0,-150.4297615,2999,629200,209,286,0.0003,5.101780472003988,0.0003917788700865848,2850,1.0586049556732178,0.9921058192849159,0.2,0.27053356170654297,0.010134406,-0.11152536698750087,0.10230654768645764
200.0,-154.07856042,3010,631400,209,287,0.0003,2.254599958940276,0.004353865318532501,2860,0.16828085482120514,0.9886060077697039,0.2,0.2708033323287964,0.031065917,-0.11333780356815883,0.2122916671101536
200.0,-153.74823121000003,3020,633600,209,288,0.0003,2.4482185595855115,0.001012810825237206,2870,0.039961278438568115,0.9954706085845828,0.2,0.2672730088233948,0.0096758455,-0.10619218281337194,0.08748511913631643
200.0,-151.07818126,3030,635800,209,289,0.0003,2.4469247739655633,0.00713061621678727,2880,0.23399484157562256,0.9873155197128654,0.2,0.2641450762748718,0.0174935,-0.09514028276715959,0.20297619066068104
