,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.0353589057922363,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.477713,1024.0,-937.560043,-977.640501,-897.479585,40.080458
1,2,2.1022980213165283,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.490911,1024.0,-795.259297,-814.179048,-776.339546,18.919751
2,3,3.141278028488159,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.477701,1024.0,-1002.330728,-1014.058317,-990.603139,11.727589
3,4,4.213943004608154,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.492046,1024.0,-853.629815,-900.829493,-806.430138,47.199678
4,5,5.215075969696045,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.459929,1024.0,-853.622892,-889.682124,-817.56366,36.059232
0,6,6.2586259841918945,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.476706,1024.0,-812.149377,-828.391874,-795.906879,16.242498
1,7,7.25236701965332,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.454918,1024.0,-715.421313,-723.919961,-706.922665,8.498648
2,8,8.233886003494263,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.448891,1024.0,-709.110909,-719.212994,-699.008824,10.102085
3,9,9.269609212875366,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.476044,1024.0,-698.720714,-709.262862,-688.178566,10.542148
4,10,10.252439022064209,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.450924,1024.0,-636.893208,-643.040603,-630.745814,6.147394
0,11,11.234100818634033,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.448684,1024.0,-610.409328,-674.090239,-546.728417,63.680911
1,12,12.279701948165894,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.479223,1024.0,-611.616711,-651.428794,-571.804627,39.812084
2,13,13.26131010055542,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.448666,1024.0,-595.514782,-596.984209,-594.045355,1.469427
3,14,14.256112098693848,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.456459,1024.0,-592.09307,-622.871428,-561.314712,30.778358
4,15,15.261729001998901,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.461669,1024.0,-636.609946,-641.556027,-631.663864,4.946081
0,16,16.259927988052368,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,32768,0.455582,1024.0,-598.505143,-603.152609,-593.857677,4.647466
1,17,17.32107901573181,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,34816,0.487816,1024.0,-614.21126,-636.181619,-592.240901,21.970359
2,18,18.404140949249268,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,36864,0.497578,1024.0,-620.783815,-664.904939,-576.66269,44.121124
3,19,19.42388606071472,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,38912,0.468037,1024.0,-601.887415,-611.017683,-592.757146,9.130269
4,20,20.477853059768677,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,40960,0.484722,1024.0,-574.165256,-614.020696,-534.309816,39.85544
0,21,21.590553045272827,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,43008,0.507156,1024.0,-599.534389,-608.70788,-590.360898,9.173491
1,22,22.640127182006836,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,45056,0.4829,1024.0,-556.422634,-584.473283,-528.371985,28.050649
2,23,23.666139125823975,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,47104,0.472277,1024.0,-568.320676,-585.339753,-551.3016,17.019077
3,24,24.744330883026123,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,49152,0.495791,1024.0,-598.606776,-662.792711,-534.42084,64.185936
4,25,25.784055948257446,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,51200,0.478171,1024.0,-596.798278,-599.134794,-594.461762,2.336516
0,26,26.8102810382843,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.469138,1024.0,-552.232391,-555.30959,-549.155192,3.077199
1,27,27.817718029022217,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.46113,1024.0,-567.382885,-585.62375,-549.14202,18.240865
2,28,28.883751153945923,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.492556,1024.0,-592.633821,-619.135696,-566.131946,26.501875
3,29,29.878068208694458,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.45655,1024.0,-576.556994,-577.232551,-575.881436,0.675557
4,30,30.934409141540527,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,61440,0.483565,1024.0,-611.708602,-616.957667,-606.459536,5.249065
0,31,31.967003107070923,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,63488,0.472689,1024.0,-532.04762,-551.402281,-512.692959,19.354661
1,32,32.996315002441406,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,65536,0.47357,1024.0,-590.222524,-623.588296,-556.856752,33.365772
2,33,34.040855884552,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,67584,0.478716,1024.0,-525.716177,-548.455946,-502.976407,22.739769
3,34,35.03226113319397,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,69632,0.453337,1024.0,-540.893285,-599.083689,-482.70288,58.190405
4,35,36.032394886016846,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,71680,0.455747,1024.0,-500.807866,-502.993243,-498.622488,2.185378
0,36,37.05304789543152,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,73728,0.467841,1024.0,-494.853126,-505.359618,-484.346635,10.506491
1,37,38.02942395210266,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,75776,0.447039,1024.0,-498.921364,-516.800431,-481.042297,17.879067
2,38,39.051676988601685,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,77824,0.467187,1024.0,-508.958069,-558.763587,-459.152552,49.805517
3,39,40.03715395927429,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,79872,0.452664,1024.0,-495.029625,-511.315213,-478.744036,16.285589
4,40,41.015053033828735,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,81920,0.447081,1024.0,-517.143414,-544.426379,-489.860448,27.282966
0,41,42.12008094787598,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,83968,0.509887,1024.0,-504.047518,-528.127063,-479.967973,24.079545
1,42,43.08790111541748,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,86016,0.444418,1024.0,-505.972249,-527.377952,-484.566546,21.405703
2,43,44.08377695083618,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,88064,0.454164,1024.0,-487.803615,-515.332218,-460.275012,27.528603
3,44,45.11156606674194,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,90112,0.470266,1024.0,-509.484302,-551.567256,-467.401347,42.082955
4,45,46.0919771194458,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,92160,0.447981,1024.0,-473.144299,-484.875987,-461.412612,11.731688
0,46,47.14273715019226,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,94208,0.479117,1024.0,-474.295303,-481.495869,-467.094737,7.200566
1,47,48.19567799568176,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,96256,0.483254,1024.0,-467.880129,-488.557735,-447.202523,20.677606
