,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.1838829517364502,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,2048,0.526032,1024.0,-937.12355,-977.093995,-897.153104,39.970445
1,2,2.3262977600097656,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,4096,0.510412,1024.0,-782.903447,-800.182417,-765.624477,17.27897
2,3,3.511979103088379,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,6144,0.527331,1024.0,-940.954981,-946.825961,-935.084001,5.87098
3,4,4.607628107070923,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,8192,0.49155,1024.0,-788.9999,-823.391001,-754.6088,34.3911
4,5,5.63738489151001,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,10240,0.458071,1024.0,-768.834782,-791.815686,-745.853879,22.980903
0,6,6.730199813842773,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,12288,0.486861,1024.0,-704.775428,-708.678598,-700.872259,3.903169
1,7,7.784763813018799,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,14336,0.470803,1024.0,-605.221124,-608.255427,-602.186821,3.034303
2,8,8.871201038360596,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,16384,0.485089,1024.0,-597.668739,-607.001362,-588.336116,9.332623
3,9,10.042456865310669,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,18432,0.526896,1024.0,-592.805423,-603.479528,-582.131318,10.674105
4,10,11.067960739135742,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,20480,0.458316,1024.0,-553.380591,-563.673772,-543.087411,10.29318
0,11,12.174598932266235,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,22528,0.492537,1024.0,-535.779439,-580.731316,-490.827562,44.951877
1,12,13.234380722045898,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,24576,0.474018,1024.0,-536.316379,-562.83808,-509.794678,26.521701
2,13,14.26633095741272,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,26624,0.459299,1024.0,-515.997098,-516.426931,-515.567265,0.429833
3,14,15.327372074127197,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,28672,0.476119,1024.0,-519.158422,-541.235095,-497.081749,22.076673
4,15,16.353226900100708,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,30720,0.457549,1024.0,-566.808097,-571.463013,-562.15318,4.654917
0,16,17.501224994659424,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,32768,0.505265,1024.0,-527.826009,-530.728129,-524.92389,2.902119
1,17,18.590195894241333,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,34816,0.485698,1024.0,-524.678573,-544.313662,-505.043485,19.635088
2,18,19.705533981323242,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,36864,0.496171,1024.0,-525.249241,-554.794045,-495.704437,29.544804
3,19,20.887972831726074,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,38912,0.530794,1024.0,-495.126214,-498.238391,-492.014038,3.112177
4,20,21.97579598426819,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,40960,0.486368,1024.0,-478.246998,-503.393872,-453.100124,25.146874
0,21,23.055157899856567,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,43008,0.479008,1024.0,-505.936234,-513.75492,-498.117548,7.818686
1,22,24.080965995788574,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,45056,0.456511,1024.0,-468.856763,-488.252509,-449.461016,19.395746
2,23,25.101237058639526,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,47104,0.455342,1024.0,-480.93389,-496.109379,-465.758401,15.175489
3,24,26.170682907104492,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,49152,0.477734,1024.0,-507.082486,-549.685092,-464.479879,42.602607
4,25,27.23549175262451,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,51200,0.472941,1024.0,-497.603649,-498.196775,-497.010524,0.593126
0,26,28.292369842529297,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,53248,0.468474,1024.0,-440.605788,-440.850033,-440.361543,0.244245
1,27,29.437180995941162,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,55296,0.51173,1024.0,-440.125099,-448.872911,-431.377288,8.747812
2,28,30.447802782058716,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,57344,0.450808,1024.0,-465.406401,-478.105983,-452.706818,12.699582
3,29,31.521321058273315,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,59392,0.480182,1024.0,-441.182076,-443.11811,-439.246041,1.936034
4,30,32.6041738986969,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,61440,0.483104,1024.0,-461.235011,-462.099019,-460.371004,0.864007
0,31,33.66129684448242,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,63488,0.468126,1024.0,-397.405846,-405.884071,-388.927622,8.478225
1,32,34.70108699798584,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,65536,0.462993,1024.0,-424.964525,-439.121225,-410.807825,14.1567
2,33,35.73297691345215,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,67584,0.458836,1024.0,-374.752059,-387.561667,-361.94245,12.809609
3,34,36.809504985809326,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,69632,0.479145,1024.0,-400.815001,-430.014071,-371.61593,29.199071
4,35,37.83582901954651,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,71680,0.457898,1024.0,-377.845669,-378.820192,-376.871146,0.974523
0,36,38.9179048538208,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,73728,0.479699,1024.0,-367.777802,-373.115703,-362.4399,5.337901
1,37,39.98758673667908,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,75776,0.476339,1024.0,-371.183307,-383.112656,-359.253958,11.929349
2,38,41.061203956604004,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,77824,0.477714,1024.0,-381.570932,-408.020199,-355.121665,26.449267
3,39,42.13888168334961,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,79872,0.480479,1024.0,-380.319365,-392.569085,-368.069646,12.249719
4,40,43.175456047058105,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,81920,0.46035,1024.0,-404.749628,-419.875153,-389.624104,15.125524
0,41,44.26868200302124,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,83968,0.486754,1024.0,-380.128517,-391.62708,-368.629953,11.498563
1,42,45.407750844955444,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,86016,0.510406,1024.0,-370.034908,-382.46245,-357.607366,12.427542
2,43,46.42608690261841,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,88064,0.455436,1024.0,-358.018981,-369.028456,-347.009505,11.009475
3,44,47.49942398071289,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,90112,0.477932,1024.0,-363.393159,-380.048085,-346.738234,16.654926
4,45,48.535404682159424,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,92160,0.460605,1024.0,-336.745073,-341.285686,-332.204461,4.540613
0,46,49.59742188453674,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,94208,0.474913,1024.0,-345.084905,-349.822618,-340.347192,4.737713
1,47,50.669440031051636,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,96256,0.479165,1024.0,-355.947905,-365.989394,-345.906416,10.041489
2,48,51.689090728759766,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,98304,0.454383,1024.0,-374.119822,-387.402412,-360.837233,13.28259
3,49,52.73025679588318,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,100352,0.46268,1024.0,-365.358304,-376.253018,-354.463589,10.894714
4,50,53.75579905509949,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,102400,0.456749,1024.0,-349.929732,-362.250826,-337.608637,12.321095
0,51,54.78059196472168,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,104448,0.455291,1024.0,-349.323147,-350.188508,-348.457786,0.865361
1,52,55.85528874397278,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,106496,0.480575,1024.0,-368.252921,-380.902955,-355.602887,12.650034
2,53,56.91255784034729,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,108544,0.472661,1024.0,-369.443964,-375.646257,-363.241671,6.202293
3,54,57.95182180404663,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,110592,0.461388,1024.0,-377.998418,-390.418463,-365.578373,12.420045
4,55,59.007205963134766,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,112640,0.473116,1024.0,-348.166143,-348.818997,-347.513288,0.652854
0,56,60.02903389930725,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,114688,0.45443,1024.0,-333.886067,-339.703328,-328.068805,5.817261
1,57,61.09184694290161,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,116736,0.472507,1024.0,-339.091019,-343.544588,-334.637451,4.453569
2,58,62.123361110687256,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,118784,0.459076,1024.0,-367.338614,-372.106283,-362.570946,4.767669
3,59,63.14232611656189,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,120832,0.452719,1024.0,-339.080065,-341.047248,-337.112882,1.967183
4,60,64.20888590812683,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,122880,0.477596,1024.0,-343.022718,-350.949724,-335.095713,7.927006
0,61,65.2480080127716,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,124928,0.462163,1024.0,-333.635603,-333.800027,-333.47118,0.164424
1,62,66.29185485839844,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,126976,0.46524,1024.0,-314.974153,-315.185636,-314.76267,0.211483
2,63,67.32911491394043,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,129024,0.46263,1024.0,-311.099848,-315.857129,-306.342568,4.757281
3,64,68.33936905860901,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,131072,0.450163,1024.0,-339.032693,-350.02887,-328.036516,10.996177
4,65,69.42539811134338,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,133120,0.485337,1024.0,-325.959307,-329.348686,-322.569927,3.389379
0,66,70.45687770843506,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,135168,0.45976,1024.0,-339.257956,-344.244382,-334.271531,4.986426
1,67,71.47634792327881,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,137216,0.451943,1024.0,-341.872028,-345.565542,-338.178514,3.693514
2,68,72.53879499435425,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,139264,0.472677,1024.0,-329.126349,-336.098318,-322.15438,6.971969
3,69,73.5709240436554,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,141312,0.463249,1024.0,-325.985773,-330.28319,-321.688356,4.297417
4,70,74.62372779846191,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,143360,0.469345,1024.0,-331.168707,-332.310181,-330.027233,1.141474
0,71,75.66535782814026,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,145408,0.462986,1024.0,-320.236071,-326.922404,-313.549738,6.686333
1,72,76.68139696121216,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,147456,0.454014,1024.0,-325.593526,-335.357192,-315.829861,9.763666
2,73,77.7486789226532,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,149504,0.478186,1024.0,-325.630024,-327.06997,-324.190079,1.439945
3,74,78.76310682296753,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,151552,0.450827,1024.0,-303.544044,-309.727783,-297.360306,6.183738
4,75,79.80213499069214,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,153600,0.461893,1024.0,-287.410113,-298.689333,-276.130894,11.279219
0,76,80.85035586357117,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,155648,0.467855,1024.0,-279.10984,-280.766342,-277.453338,1.656502
1,77,81.86574482917786,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,157696,0.449671,1024.0,-274.628622,-275.340774,-273.916471,0.712151
2,78,82.92943000793457,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,159744,0.474671,1024.0,-274.39742,-278.546316,-270.248524,4.148896
3,79,83.94646692276001,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,161792,0.452173,1024.0,-281.784774,-285.18962,-278.379928,3.404846
4,80,84.98230576515198,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,163840,0.459783,1024.0,-260.968581,-266.284906,-255.652256,5.316325
0,81,86.04388308525085,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,165888,0.47282,1024.0,-262.290912,-265.70965,-258.872173,3.418738
1,82,87.04987907409668,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,167936,0.448442,1024.0,-272.933089,-273.320598,-272.54558,0.387509
2,83,88.08197402954102,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,169984,0.45733,1024.0,-273.005258,-285.875379,-260.135136,12.870121
3,84,89.10656094551086,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,172032,0.459424,1024.0,-281.431636,-284.409733,-278.453539,2.978097
4,85,90.10733795166016,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,174080,0.446178,1024.0,-265.001608,-268.954585,-261.04863,3.952978
0,86,91.18243193626404,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,176128,0.481256,1024.0,-246.48893,-248.513081,-244.46478,2.02415
1,87,92.17681193351746,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,178176,0.444813,1024.0,-253.728615,-259.487911,-247.969319,5.759296
2,88,93.1895399093628,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,180224,0.449399,1024.0,-246.069282,-253.743568,-238.394997,7.674285
3,89,94.25370383262634,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,182272,0.475882,1024.0,-255.53036,-258.714272,-252.346448,3.183912
4,90,95.29438805580139,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,184320,0.466609,1024.0,-239.205613,-239.445022,-238.966204,0.239409
0,91,96.36401891708374,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,186368,0.475866,1024.0,-239.28697,-241.834736,-236.739203,2.547767
1,92,97.39895677566528,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,188416,0.460121,1024.0,-250.675764,-251.23018,-250.121349,0.554415
2,93,98.44587707519531,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,190464,0.464564,1024.0,-248.909479,-250.209822,-247.609137,1.300343
3,94,99.53011679649353,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,192512,0.484594,1024.0,-259.993199,-262.029139,-257.957259,2.03594
4,95,100.54349088668823,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,194560,0.450661,1024.0,-253.662064,-255.374092,-251.950035,1.712028
0,96,101.59117603302002,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,196608,0.463802,1024.0,-260.980126,-267.580397,-254.379854,6.600272
1,97,102.62756395339966,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,198656,0.462675,1024.0,-254.99593,-258.696752,-251.295108,3.700822
2,98,103.64775896072388,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,200704,0.455446,1024.0,-258.037401,-258.953518,-257.121283,0.916118
3,99,104.7092490196228,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,202752,0.474985,1024.0,-265.785927,-266.609045,-264.962809,0.823118
4,100,105.73179483413696,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,204800,0.456015,1024.0,-269.818653,-276.393831,-263.243475,6.575178
0,101,106.76973795890808,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,206848,0.459731,1024.0,-263.538311,-267.019629,-260.056992,3.481318
1,102,107.82473397254944,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,208896,0.471546,1024.0,-265.34424,-266.853742,-263.834738,1.509502
2,103,108.84194684028625,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,210944,0.4542,1024.0,-292.014089,-295.249423,-288.778754,3.235334
3,104,109.8818769454956,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,212992,0.463146,1024.0,-280.645975,-282.700144,-278.591805,2.054169
4,105,110.91090893745422,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,215040,0.460464,1024.0,-283.128589,-283.44712,-282.810058,0.318531
0,106,111.92645573616028,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,217088,0.452145,1024.0,-271.955779,-273.610598,-270.300959,1.65482
1,107,112.99443697929382,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,219136,0.477275,1024.0,-293.456683,-294.894979,-292.018388,1.438296
2,108,114.00767588615417,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,221184,0.453094,1024.0,-308.935395,-314.347664,-303.523127,5.412268
3,109,115.0462019443512,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,223232,0.463776,1024.0,-293.975955,-294.737616,-293.214293,0.761661
4,110,116.12110686302185,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,225280,0.482252,1024.0,-280.139757,-280.589982,-279.689532,0.450225
0,111,117.14945578575134,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-27,227328,0.458646,1024.0,-275.095216,-275.269303,-274.921128,0.174088
