,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
3,exp_name: hover_ppo_v2_2023-01-24,79872,0.000464,1.0,2048,-0.787569,-0.787609,-0.787531,1.2e-05,39,2440.372351884842
4,exp_name: hover_ppo_v2_2023-01-24,81920,0.000455,1.0,2048,-0.787566,-0.78761,-0.787519,1.2e-05,40,2468.2632598876953
0,exp_name: hover_ppo_v2_2023-01-24,83968,0.000491,1.0,2048,-0.787564,-0.787606,-0.787518,1.2e-05,41,2496.5905606746674
1,exp_name: hover_ppo_v2_2023-01-24,86016,0.00048,1.0,2048,-0.78756,-0.787597,-0.787515,1.2e-05,42,2524.616849899292
2,exp_name: hover_ppo_v2_2023-01-24,88064,0.000429,1.0,2048,-0.787557,-0.787602,-0.787512,1.2e-05,43,2551.765968799591
3,exp_name: hover_ppo_v2_2023-01-24,90112,0.000422,1.0,2048,-0.787554,-0.787596,-0.787502,1.2e-05,44,2578.8736069202423
4,exp_name: hover_ppo_v2_2023-01-24,92160,0.000432,1.0,2048,-0.787551,-0.787592,-0.787506,1.2e-05,45,2606.1587908267975
0,exp_name: hover_ppo_v2_2023-01-24,94208,0.000425,1.0,2048,-0.787549,-0.787597,-0.787504,1.3e-05,46,2633.373284816742
1,exp_name: hover_ppo_v2_2023-01-24,96256,0.000424,1.0,2048,-0.787545,-0.787582,-0.787504,1.2e-05,47,2660.4681260585785
2,exp_name: hover_ppo_v2_2023-01-24,98304,0.000427,1.0,2048,-0.787542,-0.787585,-0.787501,1.2e-05,48,2687.741874933243
3,exp_name: hover_ppo_v2_2023-01-24,100352,0.000423,1.0,2048,-0.787539,-0.787579,-0.787486,1.3e-05,49,2714.9069077968597
4,exp_name: hover_ppo_v2_2023-01-24,102400,0.000421,1.0,2048,-0.787536,-0.787577,-0.787487,1.3e-05,50,2742.0820269584656
0,exp_name: hover_ppo_v2_2023-01-24,104448,0.000428,1.0,2048,-0.787533,-0.787571,-0.787487,1.3e-05,51,2769.387788772583
1,exp_name: hover_ppo_v2_2023-01-24,106496,0.000432,1.0,2048,-0.787529,-0.787573,-0.787486,1.3e-05,52,2796.6288347244263
2,exp_name: hover_ppo_v2_2023-01-24,108544,0.000426,1.0,2048,-0.787527,-0.78757,-0.78748,1.3e-05,53,2823.807595014572
3,exp_name: hover_ppo_v2_2023-01-24,110592,0.000426,1.0,2048,-0.787524,-0.787568,-0.787477,1.3e-05,54,2850.9535999298096
4,exp_name: hover_ppo_v2_2023-01-24,112640,0.000428,1.0,2048,-0.787521,-0.787564,-0.787478,1.3e-05,55,2878.2677698135376
0,exp_name: hover_ppo_v2_2023-01-24,114688,0.000423,1.0,2048,-0.787517,-0.787564,-0.787475,1.3e-05,56,2905.4941709041595
1,exp_name: hover_ppo_v2_2023-01-24,116736,0.000424,1.0,2048,-0.787514,-0.787555,-0.787469,1.3e-05,57,2932.654918909073
2,exp_name: hover_ppo_v2_2023-01-24,118784,0.000421,1.0,2048,-0.787511,-0.787548,-0.787466,1.3e-05,58,2959.76615691185
3,exp_name: hover_ppo_v2_2023-01-24,120832,0.000429,1.0,2048,-0.787509,-0.787553,-0.787468,1.3e-05,59,2987.14870095253
4,exp_name: hover_ppo_v2_2023-01-24,122880,0.000437,1.0,2048,-0.787506,-0.787551,-0.787459,1.3e-05,60,3014.6810567379
0,exp_name: hover_ppo_v2_2023-01-24,124928,0.000437,1.0,2048,-0.787503,-0.787547,-0.787458,1.3e-05,61,3042.1650009155273
1,exp_name: hover_ppo_v2_2023-01-24,126976,0.000567,1.0,2048,-0.787499,-0.78754,-0.787451,1.3e-05,62,3071.4265809059143
2,exp_name: hover_ppo_v2_2023-01-24,129024,0.000511,1.0,2048,-0.787496,-0.787541,-0.787437,1.3e-05,63,3099.952143907547
3,exp_name: hover_ppo_v2_2023-01-24,131072,0.000545,1.0,2048,-0.787494,-0.787538,-0.787448,1.3e-05,64,3128.8598659038544
4,exp_name: hover_ppo_v2_2023-01-24,133120,0.000553,1.0,2048,-0.78749,-0.78753,-0.787438,1.3e-05,65,3157.858589887619
0,exp_name: hover_ppo_v2_2023-01-24,135168,0.000529,1.0,2048,-0.787487,-0.787528,-0.787441,1.3e-05,66,3186.6364369392395
1,exp_name: hover_ppo_v2_2023-01-24,137216,0.000478,1.0,2048,-0.787483,-0.787524,-0.787442,1.3e-05,67,3214.766228914261
2,exp_name: hover_ppo_v2_2023-01-24,139264,0.000496,1.0,2048,-0.78748,-0.787534,-0.787438,1.3e-05,68,3242.9442279338837
3,exp_name: hover_ppo_v2_2023-01-24,141312,0.000521,1.0,2048,-0.787478,-0.787523,-0.787418,1.4e-05,69,3271.592542886734
4,exp_name: hover_ppo_v2_2023-01-24,143360,0.000477,1.0,2048,-0.787475,-0.787521,-0.787422,1.4e-05,70,3299.6555490493774
0,exp_name: hover_ppo_v2_2023-01-24,145408,0.000498,1.0,2048,-0.787472,-0.787517,-0.787423,1.3e-05,71,3327.8728988170624
1,exp_name: hover_ppo_v2_2023-01-24,147456,0.00049,1.0,2048,-0.787468,-0.787514,-0.787419,1.4e-05,72,3356.119602918625
2,exp_name: hover_ppo_v2_2023-01-24,149504,0.000502,1.0,2048,-0.787465,-0.787509,-0.787415,1.4e-05,73,3384.5702068805695
3,exp_name: hover_ppo_v2_2023-01-24,151552,0.000486,1.0,2048,-0.787462,-0.787514,-0.787417,1.4e-05,74,3412.741677761078
4,exp_name: hover_ppo_v2_2023-01-24,153600,0.000501,1.0,2048,-0.787459,-0.787508,-0.78741,1.4e-05,75,3441.184979915619
0,exp_name: hover_ppo_v2_2023-01-24,155648,0.000423,1.0,2048,-0.787456,-0.787497,-0.787413,1.4e-05,76,3468.2908737659454
1,exp_name: hover_ppo_v2_2023-01-24,157696,0.000419,1.0,2048,-0.787452,-0.787501,-0.787404,1.4e-05,77,3495.373996734619
2,exp_name: hover_ppo_v2_2023-01-24,159744,0.000425,1.0,2048,-0.787449,-0.787493,-0.787402,1.4e-05,78,3522.5019829273224
3,exp_name: hover_ppo_v2_2023-01-24,161792,0.000418,1.0,2048,-0.787446,-0.78749,-0.787388,1.4e-05,79,3549.6005358695984
4,exp_name: hover_ppo_v2_2023-01-24,163840,0.000454,1.0,2048,-0.787442,-0.787489,-0.787395,1.4e-05,80,4019.4659819602966
0,exp_name: hover_ppo_v2_2023-01-24,165888,0.000449,1.0,2048,-0.78744,-0.787482,-0.787399,1.4e-05,81,4047.2090079784393
1,exp_name: hover_ppo_v2_2023-01-24,167936,0.000422,1.0,2048,-0.787438,-0.787485,-0.787388,1.4e-05,82,4074.356432914734
2,exp_name: hover_ppo_v2_2023-01-24,169984,0.00042,1.0,2048,-0.787434,-0.787482,-0.787387,1.4e-05,83,4101.417506933212
3,exp_name: hover_ppo_v2_2023-01-24,172032,0.000434,1.0,2048,-0.787431,-0.787478,-0.787376,1.4e-05,84,4128.852537870407
4,exp_name: hover_ppo_v2_2023-01-24,174080,0.000491,1.0,2048,-0.787428,-0.787474,-0.78738,1.3e-05,85,4156.9449689388275
0,exp_name: hover_ppo_v2_2023-01-24,176128,0.000529,1.0,2048,-0.787425,-0.78747,-0.78737,1.4e-05,86,4185.948193788528
1,exp_name: hover_ppo_v2_2023-01-24,178176,0.000466,1.0,2048,-0.787422,-0.787468,-0.787382,1.4e-05,87,4213.359270811081
2,exp_name: hover_ppo_v2_2023-01-24,180224,0.000422,1.0,2048,-0.787418,-0.787482,-0.78737,1.4e-05,88,4240.522505044937
3,exp_name: hover_ppo_v2_2023-01-24,182272,0.000423,1.0,2048,-0.787415,-0.787454,-0.78737,1.4e-05,89,4267.557281732559
4,exp_name: hover_ppo_v2_2023-01-24,184320,0.000434,1.0,2048,-0.787412,-0.78747,-0.787372,1.4e-05,90,4294.966283798218
0,exp_name: hover_ppo_v2_2023-01-24,186368,0.000431,1.0,2048,-0.78741,-0.787455,-0.787355,1.4e-05,91,4322.349921703339
1,exp_name: hover_ppo_v2_2023-01-24,188416,0.000415,1.0,2048,-0.787407,-0.787457,-0.787362,1.4e-05,92,4349.432848930359
2,exp_name: hover_ppo_v2_2023-01-24,190464,0.000417,1.0,2048,-0.787404,-0.787452,-0.787354,1.4e-05,93,4376.360064983368
3,exp_name: hover_ppo_v2_2023-01-24,192512,0.000435,1.0,2048,-0.7874,-0.78745,-0.787341,1.5e-05,94,4403.885018825531
4,exp_name: hover_ppo_v2_2023-01-24,194560,0.000425,1.0,2048,-0.787397,-0.787452,-0.787341,1.4e-05,95,4431.13153886795
0,exp_name: hover_ppo_v2_2023-01-24,196608,0.000439,1.0,2048,-0.787395,-0.787443,-0.787346,1.5e-05,96,4458.76865696907
1,exp_name: hover_ppo_v2_2023-01-24,198656,0.00047,1.0,2048,-0.787392,-0.787439,-0.787346,1.5e-05,97,4486.803439855576
2,exp_name: hover_ppo_v2_2023-01-24,200704,0.000425,1.0,2048,-0.787389,-0.787434,-0.787338,1.4e-05,98,4514.053619861603
3,exp_name: hover_ppo_v2_2023-01-24,202752,0.000423,1.0,2048,-0.787387,-0.787437,-0.787335,1.5e-05,99,4541.215458869934
4,exp_name: hover_ppo_v2_2023-01-24,204800,0.000419,1.0,2048,-0.787384,-0.787439,-0.787327,1.5e-05,100,4568.4569439888
0,exp_name: hover_ppo_v2_2023-01-24,206848,0.000425,1.0,2048,-0.78738,-0.787434,-0.787325,1.5e-05,101,4595.700758695602
1,exp_name: hover_ppo_v2_2023-01-24,208896,0.000431,1.0,2048,-0.787378,-0.787426,-0.787337,1.5e-05,102,4623.086852788925
2,exp_name: hover_ppo_v2_2023-01-24,210944,0.000547,1.0,2048,-0.787375,-0.787422,-0.787313,1.4e-05,103,4652.719612836838
3,exp_name: hover_ppo_v2_2023-01-24,212992,0.00055,1.0,2048,-0.787372,-0.787427,-0.787318,1.5e-05,104,4682.258765935898
4,exp_name: hover_ppo_v2_2023-01-24,215040,0.00056,1.0,2048,-0.787368,-0.787414,-0.787318,1.5e-05,105,4711.971467733383
0,exp_name: hover_ppo_v2_2023-01-24,217088,0.00055,1.0,2048,-0.787365,-0.787414,-0.78731,1.5e-05,106,4741.469079732895
1,exp_name: hover_ppo_v2_2023-01-24,219136,0.000551,1.0,2048,-0.787363,-0.787413,-0.787313,1.5e-05,107,4770.9475610256195
2,exp_name: hover_ppo_v2_2023-01-24,221184,0.000543,1.0,2048,-0.78736,-0.787416,-0.787299,1.5e-05,108,4800.231897830963
3,exp_name: hover_ppo_v2_2023-01-24,223232,0.000548,1.0,2048,-0.787356,-0.787413,-0.787298,1.6e-05,109,4829.714402914047
4,exp_name: hover_ppo_v2_2023-01-24,225280,0.000545,1.0,2048,-0.787353,-0.787402,-0.787307,1.5e-05,110,4859.197452783585
0,exp_name: hover_ppo_v2_2023-01-24,227328,0.000555,1.0,2048,-0.787351,-0.787399,-0.7873,1.5e-05,111,4888.825405836105
1,exp_name: hover_ppo_v2_2023-01-24,229376,0.000577,1.0,2048,-0.787348,-0.787406,-0.787292,1.6e-05,112,4918.296329021454
2,exp_name: hover_ppo_v2_2023-01-24,231424,0.000541,1.0,2048,-0.787346,-0.787396,-0.787294,1.5e-05,113,4947.476302862167
3,exp_name: hover_ppo_v2_2023-01-24,233472,0.000538,1.0,2048,-0.787342,-0.787391,-0.78729,1.5e-05,114,4976.849047899246
4,exp_name: hover_ppo_v2_2023-01-24,235520,0.000549,1.0,2048,-0.78734,-0.787394,-0.787292,1.5e-05,115,5006.336770772934
0,exp_name: hover_ppo_v2_2023-01-24,237568,0.000479,1.0,2048,-0.787337,-0.787389,-0.787284,1.6e-05,116,5034.639455080032
1,exp_name: hover_ppo_v2_2023-01-24,239616,0.000429,1.0,2048,-0.787334,-0.787392,-0.78727,1.5e-05,117,5062.0463099479675
2,exp_name: hover_ppo_v2_2023-01-24,241664,0.000551,1.0,2048,-0.787331,-0.787383,-0.78728,1.5e-05,118,5091.653682947159
3,exp_name: hover_ppo_v2_2023-01-24,243712,0.000551,1.0,2048,-0.787327,-0.787374,-0.787261,1.5e-05,119,5121.149342060089
4,exp_name: hover_ppo_v2_2023-01-24,245760,0.000546,1.0,2048,-0.787326,-0.78738,-0.787269,1.6e-05,120,5150.53525185585
