,episodes,training time,eval episodes,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,1,1.0343961715698242,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,2048,0.468769,1024.0,-937.304431,-977.337798,-897.271065,40.033366
1,2,2.0793850421905518,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,4096,0.471229,1024.0,-788.545023,-806.558194,-770.531852,18.013171
2,3,3.1268961429595947,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,6144,0.473259,1024.0,-969.262996,-977.733687,-960.792305,8.470691
3,4,4.220047950744629,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,8192,0.494473,1024.0,-817.545902,-857.367227,-777.724577,39.821325
4,5,5.201355934143066,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,10240,0.441681,1024.0,-804.69834,-832.869228,-776.527452,28.170888
0,6,6.221678018569946,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,12288,0.457257,1024.0,-750.301871,-758.887726,-741.716016,8.585855
1,7,7.22950005531311,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,14336,0.454864,1024.0,-651.111555,-656.163933,-646.059177,5.052378
2,8,8.208794116973877,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,16384,0.439947,1024.0,-641.555453,-652.476378,-630.634529,10.920925
3,9,9.228084802627563,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,18432,0.458514,1024.0,-620.47966,-628.231048,-612.728272,7.751388
4,10,10.20719599723816,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,20480,0.441257,1024.0,-581.803427,-592.554559,-571.052295,10.751132
0,11,11.207582950592041,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,22528,0.448866,1024.0,-567.334344,-618.976057,-515.69263,51.641714
1,12,12.2361159324646,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,24576,0.464842,1024.0,-569.305411,-601.239818,-537.371004,31.934407
2,13,13.229082107543945,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,26624,0.446681,1024.0,-551.269313,-552.041067,-550.497559,0.771754
3,14,14.22305703163147,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,28672,0.445062,1024.0,-551.568705,-577.327799,-525.809611,25.759094
4,15,15.243191957473755,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,30720,0.46103,1024.0,-598.13634,-602.897545,-593.375135,4.761205
0,16,16.237415075302124,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,32768,0.446835,1024.0,-561.085949,-564.609543,-557.562356,3.523593
1,17,17.2499680519104,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,34816,0.456727,1024.0,-566.086119,-587.042517,-545.129722,20.956398
2,18,18.27807092666626,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,36864,0.451275,1024.0,-568.823968,-604.328522,-533.319415,35.504553
3,19,21.128472089767456,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,38912,1.350389,1024.0,-543.776199,-549.22267,-538.329728,5.446471
4,20,22.125205993652344,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,40960,0.450433,1024.0,-521.328346,-552.673334,-489.983359,31.344987
0,21,23.106503009796143,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,43008,0.442327,1024.0,-547.085493,-555.202071,-538.968915,8.116578
1,22,24.130173206329346,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,45056,0.46496,1024.0,-507.812258,-530.765944,-484.858571,22.953687
2,23,25.108640909194946,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,47104,0.440864,1024.0,-518.925994,-535.006869,-502.845119,16.080875
3,24,26.09875202178955,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,49152,0.445681,1024.0,-546.271793,-597.235809,-495.307776,50.964017
4,25,27.12443995475769,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,51200,0.464792,1024.0,-541.462122,-542.86095,-540.063293,1.398829
0,26,28.113177061080933,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,53248,0.444378,1024.0,-490.915009,-492.155196,-489.674822,1.240187
1,27,29.1217360496521,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,55296,0.454686,1024.0,-493.39737,-505.304838,-481.489902,11.907468
2,28,30.121246814727783,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,57344,0.450616,1024.0,-516.623282,-534.535219,-498.711345,17.911937
3,29,31.09601092338562,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,59392,0.440717,1024.0,-497.480281,-499.226049,-495.734514,1.745767
4,30,32.12630009651184,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,61440,0.466777,1024.0,-524.046629,-526.978933,-521.114326,2.932303
0,31,33.117547035217285,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,63488,0.445716,1024.0,-455.247487,-467.377816,-443.117157,12.130329
1,32,34.09251809120178,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,65536,0.439133,1024.0,-491.010344,-511.871611,-470.149078,20.861267
2,33,35.12479615211487,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,67584,0.466627,1024.0,-434.934406,-450.729381,-419.13943,15.794976
3,34,36.104450941085815,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,69632,0.440854,1024.0,-449.63929,-489.553484,-409.725096,39.914194
4,35,37.086100816726685,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,71680,0.442974,1024.0,-421.107844,-422.729828,-419.485859,1.621984
0,36,38.140686988830566,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,73728,0.474383,1024.0,-413.908748,-420.878746,-406.93875,6.969998
1,37,39.12058115005493,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,75776,0.441044,1024.0,-416.195522,-430.794376,-401.596668,14.598854
2,38,40.119128942489624,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,77824,0.450904,1024.0,-423.266671,-457.129811,-389.403532,33.86314
3,39,41.12667417526245,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,79872,0.455142,1024.0,-418.658222,-433.014496,-404.301948,14.356274
4,40,42.10860514640808,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,81920,0.442044,1024.0,-440.711578,-459.865413,-421.557744,19.153834
0,41,43.21162009239197,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,83968,0.49917,1024.0,-423.705741,-438.447758,-408.963725,14.742016
1,42,44.19299817085266,2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-26,86016,0.442652,1024.0,-414.036783,-428.262992,-399.810573,14.226209
