,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
4,exp_name: takeoff_ppo_v2_2023-01-23,40960,0.000439,1.0,2048,-0.888754,-0.888911,-0.888581,5e-05,20,732.8980159759521
0,exp_name: takeoff_ppo_v2_2023-01-23,43008,0.000443,1.0,2048,-0.888741,-0.888893,-0.888552,5e-05,21,760.1018402576447
1,exp_name: takeoff_ppo_v2_2023-01-23,45056,0.000439,1.0,2048,-0.888728,-0.888896,-0.88853,5e-05,22,787.3500061035156
2,exp_name: takeoff_ppo_v2_2023-01-23,47104,0.000444,1.0,2048,-0.888715,-0.888904,-0.888529,5.1e-05,23,814.7451090812683
3,exp_name: takeoff_ppo_v2_2023-01-23,49152,0.000515,1.0,2048,-0.888704,-0.888881,-0.88851,5.1e-05,24,1296.3133020401
4,exp_name: takeoff_ppo_v2_2023-01-23,51200,0.000482,1.0,2048,-0.888689,-0.888882,-0.888534,5.1e-05,25,1324.4432570934296
0,exp_name: takeoff_ppo_v2_2023-01-23,53248,0.000456,1.0,2048,-0.888676,-0.888895,-0.888502,5.2e-05,26,1351.9785130023956
1,exp_name: takeoff_ppo_v2_2023-01-23,55296,0.00044,1.0,2048,-0.888662,-0.888836,-0.88849,5.1e-05,27,1379.1801092624664
2,exp_name: takeoff_ppo_v2_2023-01-23,57344,0.000454,1.0,2048,-0.88865,-0.888813,-0.888478,5.2e-05,28,1406.6962461471558
3,exp_name: takeoff_ppo_v2_2023-01-23,59392,0.000447,1.0,2048,-0.888637,-0.888808,-0.888458,4.9e-05,29,1433.9653849601746
4,exp_name: takeoff_ppo_v2_2023-01-23,61440,0.00044,1.0,2048,-0.888625,-0.888814,-0.888461,5.2e-05,30,1461.1577129364014
0,exp_name: takeoff_ppo_v2_2023-01-23,63488,0.000447,1.0,2048,-0.888611,-0.888778,-0.888405,5.3e-05,31,1488.4298861026764
1,exp_name: takeoff_ppo_v2_2023-01-23,65536,0.000447,1.0,2048,-0.888599,-0.888788,-0.888428,5.2e-05,32,1515.7781171798706
2,exp_name: takeoff_ppo_v2_2023-01-23,67584,0.000441,1.0,2048,-0.888583,-0.888748,-0.888384,5.4e-05,33,1542.892765045166
3,exp_name: takeoff_ppo_v2_2023-01-23,69632,0.00045,1.0,2048,-0.888574,-0.888753,-0.888347,5.3e-05,34,1570.2869319915771
4,exp_name: takeoff_ppo_v2_2023-01-23,71680,0.000469,1.0,2048,-0.888559,-0.888724,-0.888384,5.1e-05,35,1598.0376410484314
0,exp_name: takeoff_ppo_v2_2023-01-23,73728,0.000528,1.0,2048,-0.888544,-0.888757,-0.888371,5.2e-05,36,1626.4459290504456
1,exp_name: takeoff_ppo_v2_2023-01-23,75776,0.000554,1.0,2048,-0.88853,-0.888704,-0.888332,5.4e-05,37,1655.8280200958252
2,exp_name: takeoff_ppo_v2_2023-01-23,77824,0.000519,1.0,2048,-0.888517,-0.88872,-0.888325,5.4e-05,38,1684.5897941589355
3,exp_name: takeoff_ppo_v2_2023-01-23,79872,0.000505,1.0,2048,-0.888505,-0.888697,-0.888282,5.6e-05,39,1713.0783860683441
4,exp_name: takeoff_ppo_v2_2023-01-23,81920,0.000482,1.0,2048,-0.88849,-0.888722,-0.888294,5.5e-05,40,1741.0646841526031
0,exp_name: takeoff_ppo_v2_2023-01-23,83968,0.000472,1.0,2048,-0.888477,-0.888668,-0.888285,5.3e-05,41,1768.910424232483
1,exp_name: takeoff_ppo_v2_2023-01-23,86016,0.000474,1.0,2048,-0.888459,-0.88865,-0.888254,5.6e-05,42,1796.8041870594025
2,exp_name: takeoff_ppo_v2_2023-01-23,88064,0.000472,1.0,2048,-0.888449,-0.88861,-0.888237,5.4e-05,43,1824.5988731384277
3,exp_name: takeoff_ppo_v2_2023-01-23,90112,0.000436,1.0,2048,-0.888435,-0.888615,-0.888226,5.6e-05,44,1851.6369910240173
4,exp_name: takeoff_ppo_v2_2023-01-23,92160,0.000435,1.0,2048,-0.88842,-0.888592,-0.888207,5.6e-05,45,1878.7583281993866
