,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,eval episodes,experiment name,total trainingsteps,total episodes
0,0.438775,1024.0,-278.053541,-279.631255,-276.475828,1.577713,2,86,90.78508305549622,176128
1,0.451952,1024.0,-297.806489,-302.253377,-293.359601,4.446888,2,87,91.81158685684204,178176
2,0.436262,1024.0,-296.259142,-301.474329,-291.043955,5.215187,2,88,92.80802488327026,180224
3,0.438368,1024.0,-294.45041,-300.464246,-288.436574,6.013836,2,89,93.81218218803406,182272
4,0.460992,1024.0,-272.644648,-283.477296,-261.812001,10.832647,2,90,94.85659003257751,184320
0,0.438897,1024.0,-283.66213,-284.49433,-282.82993,0.8322,2,91,95.8646821975708,186368
1,0.446974,1024.0,-289.901734,-290.404601,-289.398866,0.502868,2,92,96.88186502456665,188416
2,0.442728,1024.0,-287.864793,-287.873276,-287.85631,0.008483,2,93,97.88965702056885,190464
3,0.434041,1024.0,-284.400509,-291.581111,-277.219907,7.180602,2,94,98.88086414337158,192512
4,0.453922,1024.0,-298.337717,-299.163748,-297.511685,0.826031,2,95,99.91409301757812,194560
0,0.437798,1024.0,-295.747519,-297.675169,-293.819868,1.927651,2,96,100.92019391059875,196608
1,0.43075,1024.0,-294.661069,-300.302912,-289.019226,5.641843,2,97,101.90527009963989,198656
2,0.457685,1024.0,-287.565991,-289.231404,-285.900578,1.665413,2,98,102.94527912139893,200704
3,0.440484,1024.0,-266.883787,-268.230498,-265.537076,1.346711,2,99,103.94804215431213,202752
4,0.512596,1024.0,-282.430447,-287.658394,-277.2025,5.227947,2,100,105.10231399536133,204800
0,0.48251,1024.0,-275.237912,-281.401116,-269.074708,6.163204,2,101,106.19478011131287,206848
1,0.473671,1024.0,-274.29123,-275.953872,-272.628589,1.662641,2,102,107.26995706558228,208896
2,0.464875,1024.0,-265.028561,-270.357346,-259.699776,5.328785,2,103,108.32879185676575,210944
3,0.471674,1024.0,-258.268654,-259.7277,-256.809607,1.459046,2,104,109.39518713951111,212992
4,0.444286,1024.0,-249.535685,-250.347251,-248.724119,0.811566,2,105,110.41139006614685,215040
0,0.456903,1024.0,-246.847751,-247.72926,-245.966242,0.881509,2,106,111.45361018180847,217088
1,0.434885,1024.0,-248.345014,-250.506223,-246.183805,2.161209,2,107,112.44579315185547,219136
2,0.457352,1024.0,-241.277535,-242.018763,-240.536307,0.741228,2,108,113.48635411262512,221184
3,0.442018,1024.0,-232.768201,-235.002466,-230.533936,2.234265,2,109,114.49634003639221,223232
4,0.438326,1024.0,-233.581991,-234.835776,-232.328205,1.253785,2,110,115.50198101997375,225280
0,0.473826,1024.0,-236.206233,-243.345769,-229.066698,7.139536,2,111,116.57761907577515,227328
1,0.45335,1024.0,-228.082129,-236.282884,-219.881373,8.200756,2,112,117.61178517341614,229376
2,0.465873,1024.0,-233.368784,-240.706755,-226.030812,7.337971,2,113,118.67344284057617,231424
3,0.458793,1024.0,-226.383307,-228.543675,-224.222939,2.160368,2,114,119.7143189907074,233472
4,0.449082,1024.0,-224.989326,-229.342073,-220.636579,4.352747,2,115,120.73741102218628,235520
0,0.481489,1024.0,-219.994419,-221.511412,-218.477425,1.516994,2,116,121.83016681671143,237568
1,0.461725,1024.0,-216.07654,-217.828274,-214.324806,1.751734,2,117,122.87830305099487,239616
2,0.440302,1024.0,-216.002142,-222.854849,-209.149436,6.852707,2,118,123.88634705543518,241664
3,0.452692,1024.0,-208.407575,-212.169801,-204.64535,3.762225,2,119,124.9153151512146,243712
4,0.432065,1024.0,-219.652975,-220.021838,-219.284112,0.368863,2,120,125.9054639339447,245760
0,0.459879,1024.0,-212.723221,-214.116653,-211.329789,1.393432,2,121,126.95511412620544,247808
1,0.485968,1024.0,-202.614787,-208.297745,-196.931828,5.682958,2,122,128.0531039237976,249856
2,0.484396,1024.0,-200.042086,-200.850493,-199.233679,0.808407,2,123,129.16017699241638,251904
3,0.520312,1024.0,-204.186467,-209.618545,-198.754389,5.432078,2,124,130.3448657989502,253952
4,0.448103,1024.0,-204.989545,-210.359571,-199.619519,5.370026,2,125,131.3664710521698,256000
0,0.457835,1024.0,-187.359247,-188.709302,-186.009191,1.350056,2,126,132.41539788246155,258048
1,0.452427,1024.0,-190.294207,-195.714528,-184.873886,5.420321,2,127,133.4447820186615,260096
2,0.438253,1024.0,-198.141735,-198.52702,-197.75645,0.385285,2,128,134.45061588287354,262144
3,0.483681,1024.0,-190.702286,-192.565414,-188.839157,1.863128,2,129,135.55343389511108,264192
4,0.487398,1024.0,-190.939792,-191.490663,-190.388921,0.550871,2,130,136.65378594398499,266240
0,0.458247,1024.0,-191.260208,-191.688668,-190.831747,0.428461,2,131,137.70232605934143,268288
1,0.476092,1024.0,-190.246463,-192.424553,-188.068372,2.178091,2,132,138.78559494018555,270336
2,0.473656,1024.0,-194.712455,-196.791998,-192.632912,2.079543,2,133,139.86192297935486,272384
3,0.484986,1024.0,-195.813429,-197.577016,-194.049843,1.763586,2,134,140.96146702766418,274432
4,0.460816,1024.0,-188.785478,-189.913218,-187.657737,1.127741,2,135,142.0126039981842,276480
0,0.483117,1024.0,-184.736282,-187.249644,-182.222921,2.513362,2,136,143.11402988433838,278528
1,0.462721,1024.0,-178.56258,-180.836524,-176.288636,2.273944,2,137,144.16602206230164,280576
2,0.462731,1024.0,-173.86734,-174.771719,-172.962961,0.904379,2,138,145.2163212299347,282624
3,0.482649,1024.0,-169.301367,-169.942052,-168.660682,0.640685,2,139,146.31241416931152,284672
4,0.475738,1024.0,-181.776867,-182.502152,-181.051582,0.725285,2,140,147.38826704025269,286720
0,0.487136,1024.0,-179.174217,-180.129953,-178.218482,0.955735,2,141,148.4984700679779,288768
1,0.472686,1024.0,-186.418681,-188.465476,-184.371886,2.046795,2,142,149.57324194908142,290816
2,0.474948,1024.0,-185.011201,-187.419034,-182.603369,2.407833,2,143,150.65119695663452,292864
3,0.489667,1024.0,-171.806794,-173.182647,-170.430942,1.375853,2,144,151.7595250606537,294912
4,0.467125,1024.0,-170.64405,-175.731157,-165.556944,5.087106,2,145,152.82704281806946,296960
0,0.474143,1024.0,-176.601112,-180.328262,-172.873962,3.72715,2,146,153.91207098960876,299008
1,0.487605,1024.0,-162.685668,-162.896178,-162.475157,0.210511,2,147,155.0166699886322,301056
2,0.468937,1024.0,-173.384007,-174.050654,-172.717359,0.666647,2,148,156.0840721130371,303104
3,0.48552,1024.0,-170.052249,-174.712463,-165.392035,4.660214,2,149,157.1890618801117,305152
4,0.452124,1024.0,-168.523931,-171.875218,-165.172643,3.351288,2,150,158.2185308933258,307200
0,0.461694,1024.0,-165.853584,-167.823485,-163.883683,1.969901,2,151,159.27129006385803,309248
1,0.476407,1024.0,-170.549634,-172.672313,-168.426956,2.122678,2,152,160.35475301742554,311296
2,0.462355,1024.0,-164.786378,-165.316364,-164.256393,0.529986,2,153,161.4020481109619,313344
3,0.476175,1024.0,-163.384343,-164.22281,-162.545877,0.838467,2,154,162.48584604263306,315392
4,0.468273,1024.0,-164.935899,-169.402397,-160.469401,4.466498,2,155,163.54390788078308,317440
0,0.436708,1024.0,-157.532054,-157.55415,-157.509958,0.022096,2,156,164.5486810207367,319488
1,0.461444,1024.0,-154.624887,-154.972671,-154.277102,0.347784,2,157,165.59518909454346,321536
2,0.450809,1024.0,-157.741732,-158.433472,-157.049991,0.691741,2,158,166.6235008239746,323584
3,0.457388,1024.0,-164.606781,-166.547856,-162.665705,1.941075,2,159,167.66611313819885,325632
4,0.476001,1024.0,-160.987947,-164.996838,-156.979056,4.008891,2,160,168.74225115776062,327680
0,0.479102,1024.0,-154.934589,-159.628666,-150.240512,4.694077,2,161,169.82747983932495,329728
1,0.47005,1024.0,-152.581835,-154.030075,-151.133595,1.44824,2,162,170.89388990402222,331776
2,0.458674,1024.0,-151.835901,-152.483755,-151.188047,0.647854,2,163,171.93750596046448,333824
3,0.45439,1024.0,-151.718461,-151.983742,-151.453179,0.265281,2,164,172.96843600273132,335872
4,0.48991,1024.0,-149.87878,-150.593296,-149.164263,0.714516,2,165,174.0696530342102,337920
0,0.474958,1024.0,-148.718405,-148.720137,-148.716673,0.001732,2,166,175.14692997932434,339968
1,0.498619,1024.0,-148.756041,-149.547038,-147.965045,0.790997,2,167,176.28079509735107,342016
2,0.494418,1024.0,-147.278069,-148.297735,-146.258404,1.019665,2,168,177.40090107917786,344064
3,0.461181,1024.0,-149.887843,-152.207432,-147.568253,2.319589,2,169,178.45478010177612,346112
4,0.485031,1024.0,-148.057122,-149.068906,-147.045337,1.011784,2,170,179.54832196235657,348160
