,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",2200,0.207351,200.0,11,-1224.634817,-1633.466789,-739.71385,293.073712,0
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",4400,0.163292,200.0,11,-1441.111447,-1704.718823,-1175.275253,170.773072,1
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",6600,0.148763,200.0,11,-1349.180593,-1698.920026,-884.674349,310.214128,2
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",8800,0.147281,200.0,11,-1071.674423,-1330.661933,-747.396378,189.224055,3
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",11000,0.158235,200.0,11,-1093.400811,-1864.365319,-761.339267,281.646091,4
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",13200,0.143904,200.0,11,-1030.556185,-1693.680366,-631.300459,284.431065,5
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",15400,0.237372,200.0,11,-1305.257819,-1687.774115,-760.896989,333.743982,6
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",17600,0.267698,200.0,11,-1170.479947,-1552.108377,-874.604977,231.858461,7
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",19800,0.212956,200.0,11,-1042.712249,-1574.277802,-778.698616,226.288695,8
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",22000,0.298727,200.0,11,-1104.22295,-1402.299803,-770.560904,205.255286,9
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",24200,0.216826,200.0,11,-1099.710959,-1584.158426,-763.817545,250.057676,10
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=42",26400,0.207954,200.0,11,-1110.911883,-1719.574039,-757.22914,285.608005,11
