,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",2200,0.338874,200.0,11,-1148.65178,-1513.985128,-745.708613,249.406351,0
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",4400,0.241161,200.0,11,-1283.166028,-1754.886757,-861.530722,325.979821,1
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",6600,0.21625,200.0,11,-1231.582559,-1791.704738,-831.951355,286.631247,2
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",8800,0.258916,200.0,11,-973.856997,-1344.078509,-758.58424,186.757333,3
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",11000,0.287632,200.0,11,-1352.406712,-1768.203733,-846.512586,314.353351,4
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",13200,0.26579,200.0,11,-1098.393804,-1692.610678,-846.090211,251.225002,5
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",15400,0.34261,200.0,11,-1013.425135,-1408.339147,-852.269936,166.596976,6
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",17600,0.272329,200.0,11,-981.975073,-1179.778636,-752.509806,115.61481,7
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",19800,0.305975,200.0,11,-1163.216609,-1576.700682,-796.305634,277.82879,8
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",22000,0.264902,200.0,11,-1042.600196,-1432.250351,-841.120757,196.948704,9
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",24200,0.391319,200.0,11,-1173.543271,-1516.902341,-776.124726,238.177503,10
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",26400,0.42053,200.0,11,-1072.404864,-1416.668939,-864.2099,179.447664,11
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",28600,0.470204,200.0,11,-1116.720735,-1731.654082,-851.33356,234.002493,12
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",30800,0.488683,200.0,11,-1209.901507,-1821.035185,-907.471401,260.342467,13
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",33000,0.45836,200.0,11,-900.276382,-1439.404722,-677.180151,203.559868,14
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",35200,0.450608,200.0,11,-1092.096405,-1526.162729,-684.997458,255.761825,15
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",37400,0.345218,200.0,11,-1066.07474,-1600.225194,-754.069687,261.031636,16
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",39600,0.315936,200.0,11,-1197.959137,-1803.963662,-758.449231,318.363583,17
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",41800,0.359547,200.0,11,-1131.549413,-1409.70943,-755.022368,220.818078,18
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",44000,0.321904,200.0,11,-1138.299979,-1811.758906,-775.611433,318.483078,19
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",46200,0.294297,200.0,11,-1082.746533,-1453.631615,-765.076083,240.968803,20
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",48400,0.29581,200.0,11,-1146.169219,-1557.328071,-769.106421,220.011346,21
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",50600,0.330916,200.0,11,-985.125731,-1249.443317,-859.554044,122.809316,22
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",52800,0.255591,200.0,11,-976.676808,-1364.038747,-784.091745,150.814216,23
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",55000,0.288933,200.0,11,-996.303165,-1330.68798,-748.629668,165.091142,24
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",57200,0.247344,200.0,11,-1028.108411,-1494.728695,-680.939642,262.102634,25
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",59400,0.23985,200.0,11,-913.914685,-1087.186416,-757.930461,84.632066,26
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",61600,0.248418,200.0,11,-1022.697688,-1321.98534,-741.497464,203.116952,27
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",63800,0.242951,200.0,11,-930.346517,-1426.809353,-753.850673,183.227957,28
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",66000,0.245891,200.0,11,-1097.700929,-1444.002666,-863.896836,202.955497,29
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",68200,0.247071,200.0,11,-934.046873,-1200.785499,-746.168247,133.759804,30
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",70400,0.258762,200.0,11,-836.211594,-1145.260744,-743.212697,137.455041,31
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",72600,0.250383,200.0,11,-1008.153488,-1318.917879,-746.158036,161.878425,32
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",74800,0.262117,200.0,11,-850.360661,-1058.4101,-659.019418,114.010834,33
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",77000,0.273495,200.0,11,-846.30137,-1110.177223,-739.273124,109.702322,34
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",79200,0.263887,200.0,11,-809.42622,-1136.6424,-630.263293,161.92176,35
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",81400,0.267013,200.0,11,-811.299238,-1016.027943,-628.671833,129.243185,36
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",83600,0.278282,200.0,11,-886.985239,-1112.124892,-733.018432,136.576973,37
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",85800,0.313723,200.0,11,-814.84269,-1079.441549,-629.33262,143.081935,38
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",88000,0.328031,200.0,11,-886.247328,-1260.986022,-641.417556,174.697723,39
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",90200,0.299506,200.0,11,-861.702026,-1093.207869,-624.71438,171.897624,40
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",92400,0.31402,200.0,11,-842.270349,-1102.114223,-501.941383,191.912381,41
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",94600,0.287283,200.0,11,-912.184334,-1163.600343,-638.672114,138.683652,42
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",96800,0.307842,200.0,11,-906.484748,-1250.66684,-705.836696,168.975721,43
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",99000,0.317753,200.0,11,-841.026814,-1009.294561,-732.270298,100.050394,44
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",101200,0.376811,200.0,11,-804.670372,-1057.447925,-658.449365,102.154244,45
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",103400,0.335245,200.0,11,-777.201673,-1052.584491,-632.94461,124.280172,46
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",105600,0.328701,200.0,11,-753.188808,-1005.390581,-625.933164,113.500365,47
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",107800,0.379965,200.0,11,-801.60244,-1108.413281,-641.505079,115.278991,48
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",110000,0.350427,200.0,11,-806.849554,-1119.319278,-497.410353,160.681153,49
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",112200,0.305816,200.0,11,-745.692079,-935.972019,-502.989543,121.758222,50
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",114400,0.350084,200.0,11,-764.415733,-989.921487,-616.553333,119.484992,51
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",116600,0.360434,200.0,11,-753.322058,-1003.755405,-613.799907,148.188275,52
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",118800,0.328912,200.0,11,-740.750774,-1087.901259,-599.034284,145.288643,53
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",121000,0.307143,200.0,11,-698.327632,-1045.749095,-374.994579,190.545938,54
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",123200,0.311395,200.0,11,-581.448587,-871.736343,-377.78081,145.322105,55
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",125400,0.293208,200.0,11,-660.36518,-862.943526,-507.583978,103.884249,56
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",127600,0.28764,200.0,11,-564.795309,-1109.038094,-260.016157,211.599099,57
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",129800,0.311093,200.0,11,-530.870767,-737.577342,-290.136364,137.904207,58
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",132000,0.324008,200.0,11,-456.063257,-1026.388239,-251.816957,213.212423,59
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",134200,0.298663,200.0,11,-481.935786,-756.383812,-253.01211,156.917775,60
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",136400,0.336857,200.0,11,-271.417557,-584.042841,-126.416422,147.776213,61
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",138600,0.331208,200.0,11,-307.5822,-656.048772,-2.048689,173.969247,62
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",140800,0.32603,200.0,11,-437.069551,-961.924959,-125.508566,292.529734,63
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",143000,0.322928,200.0,11,-415.871766,-772.515331,-129.566815,211.495811,64
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",145200,0.334187,200.0,11,-318.048968,-635.263549,-2.990883,193.782541,65
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",147400,0.345378,200.0,11,-256.839659,-828.320129,-3.941366,239.492144,66
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",149600,0.334935,200.0,11,-381.790806,-626.157646,-124.824618,162.276741,67
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",151800,0.363916,200.0,11,-335.981406,-614.192846,-124.606964,181.828545,68
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",154000,0.419798,200.0,11,-326.06562,-861.136195,-123.045205,240.594659,69
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",156200,0.323332,200.0,11,-250.110938,-748.922715,-2.64592,196.195379,70
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",158400,0.332359,200.0,11,-320.92485,-827.317566,-2.702006,256.317872,71
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",160600,0.33364,200.0,11,-288.892971,-814.811072,-1.916856,206.731194,72
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",162800,0.353998,200.0,11,-384.078432,-729.885134,-124.227475,217.626994,73
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",165000,0.30312,200.0,11,-281.086961,-976.466788,-0.858964,265.471513,74
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",167200,0.399124,200.0,11,-342.435776,-788.686602,-123.27789,247.900075,75
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",169400,0.372829,200.0,11,-244.345874,-593.693671,-3.225217,167.159024,76
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",171600,0.400783,200.0,11,-407.330816,-906.241274,-2.171676,284.977906,77
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",173800,0.370235,200.0,11,-283.097395,-542.314046,-125.751824,127.469913,78
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",176000,0.390307,200.0,11,-210.434375,-606.775432,-1.022302,229.189692,79
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",178200,0.355082,200.0,11,-271.134297,-875.229942,-123.405025,204.449249,80
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",180400,0.361027,200.0,11,-185.060441,-523.213496,-2.125164,149.320107,81
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",182600,0.38524,200.0,11,-249.550162,-614.192754,-3.246365,175.327297,82
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",184800,0.441255,200.0,11,-332.664536,-696.520248,-3.151829,214.215966,83
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",187000,0.323672,200.0,11,-325.059006,-833.399225,-1.852397,230.882753,84
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",189200,0.332157,200.0,11,-167.49089,-487.391608,-1.492992,171.2404,85
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",191400,0.305296,200.0,11,-300.551332,-785.543307,-2.140486,213.526943,86
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",193600,0.300293,200.0,11,-289.653664,-929.676738,-1.784502,297.812167,87
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",195800,0.312753,200.0,11,-379.579539,-700.616656,-127.025589,205.389168,88
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",198000,0.305733,200.0,11,-282.087464,-586.982359,-121.808204,171.851657,89
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",200200,0.31581,200.0,11,-227.487994,-526.642096,-4.126863,168.528423,90
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",202400,0.304342,200.0,11,-247.572985,-749.901756,-3.091169,197.733998,91
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",204600,0.338424,200.0,11,-268.459794,-610.525203,-2.560008,177.095751,92
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",206800,0.3053,200.0,11,-240.665629,-584.658716,-4.702088,183.649689,93
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",209000,0.315742,200.0,11,-260.390646,-509.496816,-125.744624,123.712925,94
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",211200,0.326479,200.0,11,-279.646308,-719.382142,-123.926204,215.191132,95
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",213400,0.304971,200.0,11,-195.105686,-502.145332,-3.115155,133.948,96
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",215600,0.3074,200.0,11,-264.089316,-497.405536,-121.486901,124.048735,97
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",217800,0.279312,200.0,11,-333.40938,-911.210231,-119.47195,228.823034,98
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",220000,0.28678,200.0,11,-266.506595,-685.546024,-2.9308,173.723995,99
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",222200,0.300612,200.0,11,-267.117521,-529.245376,-1.328194,221.529523,100
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",224400,0.29346,200.0,11,-253.939966,-669.198506,-121.831096,199.732287,101
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",226600,0.296605,200.0,11,-135.368803,-369.524199,-1.561297,130.608516,102
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",228800,0.288693,200.0,11,-250.392805,-650.567117,-125.802772,161.362232,103
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",231000,0.284433,200.0,11,-278.302012,-660.571628,-122.523607,198.960147,104
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",233200,0.290594,200.0,11,-193.679238,-392.089008,-1.900141,123.362239,105
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",235400,0.292894,200.0,11,-229.096532,-994.565116,-4.357987,263.56955,106
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",237600,0.298381,200.0,11,-345.539741,-1012.647796,-126.603816,252.278023,107
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",239800,0.267331,200.0,11,-209.103464,-512.46393,-4.202392,155.193091,108
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",242000,0.273386,200.0,11,-276.031972,-514.023608,-130.174481,141.099045,109
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",244200,0.256109,200.0,11,-150.465526,-258.939021,-4.383522,71.326511,110
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",246400,0.270732,200.0,11,-249.117109,-804.494546,-7.914182,219.829695,111
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",248600,0.256236,200.0,11,-344.759836,-778.909755,-2.422904,215.093831,112
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",250800,0.244703,200.0,11,-255.987559,-1008.441363,-2.176818,266.085841,113
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",253000,0.248421,200.0,11,-192.767191,-476.521907,-3.874823,129.826455,114
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",255200,0.271781,200.0,11,-206.476739,-385.729788,-3.779566,110.77534,115
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",257400,0.281229,200.0,11,-268.331541,-645.984523,-123.336659,135.196613,116
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",259600,0.281111,200.0,11,-127.640214,-259.661559,-4.189751,75.682418,117
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",261800,0.283468,200.0,11,-146.015412,-252.095026,-3.238275,85.585075,118
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",264000,0.318251,200.0,11,-221.170415,-453.073851,-2.227807,149.294744,119
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",266200,0.330673,200.0,11,-206.68814,-404.62137,-121.576422,99.421972,120
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",268400,0.364781,200.0,11,-145.314436,-359.317158,-3.750116,84.423153,121
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",270600,0.310521,200.0,11,-182.422085,-369.250072,-119.775396,94.260447,122
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",272800,0.331686,200.0,11,-456.755531,-958.028079,-3.08259,322.326907,123
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",275000,0.313703,200.0,11,-359.112829,-913.677713,-2.656862,319.022949,124
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",277200,0.29021,200.0,11,-359.241979,-1021.375009,-5.600208,308.307386,125
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",279400,0.285863,200.0,11,-223.838622,-516.75831,-3.952257,138.796664,126
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",281600,0.27459,200.0,11,-263.290152,-641.775576,-121.216168,176.743048,127
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",283800,0.280019,200.0,11,-149.056456,-382.311105,-1.303804,118.0054,128
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",286000,0.309502,200.0,11,-189.013693,-617.303842,-2.696223,159.373027,129
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",288200,0.285415,200.0,11,-169.268135,-262.053623,-115.637391,61.956564,130
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",290400,0.290727,200.0,11,-207.792364,-416.928621,-119.123371,105.411766,131
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",292600,0.290082,200.0,11,-179.60976,-359.676507,-1.891176,118.379731,132
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",294800,0.305382,200.0,11,-197.723249,-429.94615,-117.852836,110.876775,133
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",297000,0.318907,200.0,11,-181.34883,-510.237562,-1.470715,125.993308,134
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",299200,0.335456,200.0,11,-252.231699,-918.449388,-0.991982,252.090489,135
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",301400,0.29781,200.0,11,-203.162588,-774.994639,-0.923132,211.508098,136
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",303600,0.296884,200.0,11,-137.08075,-251.679235,-119.216626,36.525278,137
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",305800,0.307195,200.0,11,-159.483537,-366.082217,-1.403241,118.422707,138
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",308000,0.279159,200.0,11,-193.793531,-388.281279,-119.359881,96.775202,139
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",310200,0.290421,200.0,11,-135.718037,-377.332901,-0.659516,110.184741,140
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",312400,0.275551,200.0,11,-183.150796,-389.665322,-0.990219,100.537738,141
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",314600,0.286237,200.0,11,-145.061635,-250.12586,-0.844291,87.467219,142
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",316800,0.284793,200.0,11,-149.598365,-391.228847,-1.033774,106.360102,143
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",319000,0.301118,200.0,11,-193.133466,-402.164599,-0.728688,124.533045,144
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",321200,0.298124,200.0,11,-170.182848,-399.083026,-0.692124,123.406622,145
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",323400,0.319946,200.0,11,-137.495347,-249.810294,-1.733566,62.591395,146
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",325600,0.306421,200.0,11,-168.901194,-277.466996,-0.916001,96.0648,147
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",327800,0.29515,200.0,11,-173.026535,-410.057429,-0.718144,101.799697,148
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",330000,0.32338,200.0,11,-151.590466,-394.071283,-0.655273,108.082602,149
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",332200,0.291425,200.0,11,-150.734718,-294.049125,-1.182578,77.170733,150
0,"exp_name: Pendulum-v1_2023-01-29 (GAE advantage, new hyperparams, normalize ret) seed=5",334400,0.303603,200.0,11,-68.363569,-242.481417,-0.987395,79.775341,151
